,제목
470330,1
470331,1
470332,1
470333,1
470334,1
470335,2
470336,1
470337,1
470338,1
470339,1
470340,2
470341,1
470342,1
470343,1
470344,1
470345,1
470346,1
470347,2
470348,2
470349,1
470350,2
470351,2
470352,2
470353,2
470354,1
470355,2
470356,1
470357,1
470358,1
470359,1
470360,1
470361,1
470362,1
470363,1
470364,2
470365,2
470366,2
470367,2
470368,1
470369,2
470370,1
470371,2
470372,1
470373,2
470374,1
470375,2
470376,1
470377,2
470378,1
470379,2
470380,1
470381,1
470382,2
470383,1
470384,2
470385,1
470386,1
470387,1
470388,1
470389,2
470390,2
470391,2
470392,1
470393,1
470394,1
470395,1
470396,1
470397,1
470398,1
470399,2
470400,1
470401,2
470402,2
470403,2
470404,2
470405,2
470406,1
470407,1
470408,1
470409,2
470410,1
470411,1
470412,2
470413,1
470414,2
470415,1
470416,2
470417,1
470418,1
470419,1
470420,1
470421,1
470422,1
470423,2
470424,2
470425,1
470426,2
470427,1
470428,2
470429,2
470430,2
470431,1
470432,1
470433,1
470434,1
470435,1
470436,1
470437,1
470438,2
470439,2
470440,1
470441,1
470442,2
470443,1
470444,2
470445,1
470446,1
470447,1
470448,1
470449,1
470450,1
470451,2
470452,1
470453,1
470454,1
470455,1
470456,1
470457,2
470458,1
470459,2
470460,2
470461,1
470462,1
470463,2
470464,1
470465,1
470466,2
470467,1
470468,1
470469,2
470470,2
470471,2
470472,1
470473,1
470474,1
470475,1
470476,1
470477,1
470478,1
470479,2
470480,1
470481,1
470482,2
470483,1
470484,1
470485,1
470486,1
470487,1
470488,1
470489,1
470490,1
470491,1
470492,1
470493,1
470494,1
470495,1
470496,1
470497,1
470498,1
470499,1
470500,1
470501,2
470502,1
470503,1
470504,1
470505,1
470506,2
470507,2
470508,1
470509,1
470510,2
470511,2
470512,1
470513,1
470514,1
470515,2
470516,1
470517,2
470518,1
470519,1
470520,1
470521,1
470522,2
470523,2
470524,2
470525,1
470526,2
470527,1
470528,1
470529,2
470530,1
470531,2
470532,1
470533,1
470534,1
470535,1
470536,2
470537,1
470538,2
470539,2
470540,1
470541,1
470542,2
470543,1
470544,2
470545,1
470546,1
470547,1
470548,1
470549,1
470550,1
470551,1
470552,1
470553,1
470554,1
470555,1
470556,1
470557,1
470558,1
470559,1
470560,2
470561,2
470562,1
470563,1
470564,1
470565,1
470566,1
470567,1
470568,1
470569,1
470570,1
470571,1
470572,1
470573,2
470574,1
470575,1
470576,1
470577,1
470578,1
470579,1
470580,1
470581,1
470582,1
470583,1
470584,1
470585,1
470586,1
470587,1
470588,1
470589,1
470590,1
470591,1
470592,1
470593,1
470594,1
470595,1
470596,1
470597,1
470598,1
470599,2
470600,1
470601,2
470602,1
470603,1
470604,2
470605,1
470606,1
470607,1
470608,1
470609,1
470610,1
470611,1
470612,1
470613,1
470614,1
470615,1
470616,1
470617,1
470618,1
470619,2
470620,1
470621,2
470622,1
470623,2
470624,2
470625,1
470626,1
470627,2
470628,1
470629,1
470630,1
470631,1
470632,1
470633,1
470634,1
470635,1
470636,2
470637,1
470638,1
470639,2
470640,2
470641,2
470642,1
470643,1
470644,1
470645,1
470646,2
470647,1
470648,2
470649,1
470650,2
470651,1
470652,1
470653,1
470654,1
470655,1
470656,2
470657,2
470658,1
470659,1
470660,1
470661,1
470662,1
470663,1
470664,1
470665,1
470666,1
470667,1
470668,1
470669,1
470670,1
470671,1
470672,1
470673,2
470674,1
470675,1
470676,2
470677,1
470678,1
470679,1
470680,2
470681,2
470682,1
470683,1
470684,1
470685,1
470686,1
470687,1
470688,1
470689,1
470690,1
470691,1
470692,1
470693,1
470694,1
470695,1
470696,1
470697,1
470698,1
470699,1
470700,1
470701,1
470702,2
470703,1
470704,1
470705,2
470706,1
470707,2
470708,1
470709,2
470710,2
470711,1
470712,1
470713,1
470714,2
470715,1
470716,1
470717,1
470718,1
470719,2
470720,1
470721,1
470722,1
470723,1
470724,1
470725,1
470726,1
470727,1
470728,1
470729,1
470730,1
470731,1
470732,1
470733,1
470734,1
470735,1
470736,2
470737,1
470738,1
470739,2
470740,1
470741,1
470742,2
470743,1
470744,1
470745,1
470746,1
470747,2
470748,1
470749,1
470750,1
470751,1
470752,1
470753,1
470754,1
470755,1
470756,1
470757,1
470758,1
470759,2
470760,2
470761,1
470762,1
470763,1
470764,1
470765,1
470766,1
470767,1
470768,1
470769,1
470770,1
470771,1
470772,1
470773,1
470774,1
470775,1
470776,1
470777,1
470778,1
470779,1
470780,1
470781,1
470782,1
470783,1
470784,1
470785,1
470786,1
470787,1
470788,1
470789,1
470790,1
470791,2
470792,1
470793,1
470794,1
470795,1
470796,1
470797,1
470798,2
470799,2
470800,1
470801,1
470802,1
470803,2
470804,1
470805,1
470806,1
470807,2
470808,1
470809,1
470810,1
470811,1
470812,1
470813,1
470814,2
470815,1
470816,2
470817,2
470818,1
470819,1
470820,1
470821,2
470822,1
470823,1
470824,1
470825,1
470826,2
470827,1
470828,1
470829,1
470830,1
470831,1
470832,1
470833,1
470834,1
470835,1
470836,2
470837,1
470838,1
470839,1
470840,1
470841,2
470842,1
470843,1
470844,2
470845,1
470846,1
470847,2
470848,2
470849,2
470850,1
470851,1
470852,1
470853,2
470854,2
470855,2
470856,1
470857,1
470858,2
470859,1
470860,1
470861,2
470862,1
470863,1
470864,1
470865,2
470866,2
470867,1
470868,1
470869,2
470870,2
470871,2
470872,1
470873,2
470874,2
470875,2
470876,1
470877,1
470878,1
470879,1
470880,2
470881,1
470882,1
470883,1
470884,1
470885,1
470886,2
470887,1
470888,1
470889,1
470890,1
470891,2
470892,1
470893,1
470894,2
470895,2
470896,1
470897,1
470898,1
470899,1
470900,1
470901,1
470902,1
470903,1
470904,1
470905,1
470906,1
470907,2
470908,1
470909,1
470910,1
470911,1
470912,1
470913,1
470914,1
470915,1
470916,1
470917,1
470918,2
470919,2
470920,1
470921,1
470922,2
470923,1
470924,2
470925,2
470926,1
470927,1
470928,2
470929,1
470930,1
470931,1
470932,1
470933,1
470934,1
470935,2
470936,2
470937,2
470938,1
470939,2
470940,1
470941,1
470942,1
470943,1
470944,2
470945,2
470946,1
470947,1
470948,1
470949,1
470950,1
470951,1
470952,1
470953,2
470954,1
470955,1
470956,1
470957,1
470958,1
470959,1
470960,1
470961,1
470962,1
470963,1
470964,2
470965,1
470966,2
470967,2
470968,1
470969,1
470970,1
470971,2
470972,1
470973,1
470974,1
470975,2
470976,1
470977,2
470978,2
470979,1
470980,1
470981,1
470982,1
470983,1
470984,1
470985,1
470986,1
470987,1
470988,2
470989,1
470990,2
470991,1
470992,1
470993,1
470994,1
470995,1
470996,1
470997,2
470998,1
470999,1
471000,1
471001,2
471002,1
471003,2
471004,1
471005,1
471006,1
471007,2
471008,1
471009,2
471010,2
471011,2
471012,2
471013,2
471014,1
471015,1
471016,1
471017,2
471018,2
471019,1
471020,1
471021,1
471022,1
471023,1
471024,2
471025,2
471026,1
471027,2
471028,2
471029,1
471030,1
471031,1
471032,1
471033,1
471034,2
471035,2
471036,1
471037,2
471038,2
471039,1
471040,2
471041,2
471042,1
471043,1
471044,1
471045,2
471046,2
471047,1
471048,1
471049,1
471050,1
471051,1
471052,1
471053,1
471054,1
471055,1
471056,1
471057,1
471058,2
471059,1
471060,1
471061,1
471062,1
471063,2
471064,1
471065,1
471066,1
471067,1
471068,2
471069,1
471070,1
471071,1
471072,1
471073,1
471074,1
471075,2
471076,2
471077,1
471078,2
471079,2
471080,1
471081,1
471082,1
471083,1
471084,2
471085,1
471086,1
471087,1
471088,2
471089,1
471090,1
471091,1
471092,1
471093,1
471094,1
471095,1
471096,2
471097,1
471098,1
471099,2
471100,1
471101,2
471102,1
471103,1
471104,1
471105,1
471106,1
471107,1
471108,1
471109,1
471110,1
471111,1
471112,2
471113,2
471114,1
471115,2
471116,2
471117,2
471118,2
471119,2
471120,2
471121,2
471122,2
471123,2
471124,2
471125,2
471126,2
471127,1
471128,1
471129,1
471130,2
471131,2
471132,2
471133,1
471134,1
471135,2
471136,1
471137,1
471138,2
471139,1
471140,1
471141,1
471142,1
471143,1
471144,1
471145,1
471146,1
471147,1
471148,1
471149,1
471150,1
471151,1
471152,1
471153,1
471154,1
471155,1
471156,1
471157,1
471158,2
471159,1
471160,1
471161,1
471162,2
471163,1
471164,1
471165,1
471166,2
471167,1
471168,2
471169,1
471170,1
471171,1
471172,1
471173,2
471174,1
471175,1
471176,1
471177,1
471178,1
471179,1
471180,1
471181,1
471182,1
471183,2
471184,1
471185,1
471186,1
471187,1
471188,1
471189,1
471190,1
471191,2
471192,1
471193,1
471194,1
471195,1
471196,1
471197,1
471198,1
471199,1
471200,1
471201,2
471202,1
471203,2
471204,1
471205,1
471206,1
471207,1
471208,1
471209,2
471210,2
471211,2
471212,1
471213,1
471214,2
471215,2
471216,2
471217,2
471218,2
471219,1
471220,1
471221,1
471222,1
471223,1
471224,1
471225,1
471226,1
471227,1
471228,1
471229,1
471230,1
471231,1
471232,1
471233,1
471234,1
471235,1
471236,1
471237,1
471238,1
471239,1
471240,2
471241,1
471242,1
471243,1
471244,2
471245,2
471246,1
471247,1
471248,1
471249,1
471250,1
471251,1
471252,2
471253,1
471254,1
471255,1
471256,1
471257,1
471258,1
471259,1
471260,2
471261,1
471262,1
471263,1
471264,1
471265,1
471266,1
471267,1
471268,2
471269,1
471270,2
471271,1
471272,2
471273,1
471274,1
471275,1
471276,2
471277,1
471278,1
471279,2
471280,2
471281,1
471282,1
471283,1
471284,2
471285,1
471286,1
471287,1
471288,2
471289,1
471290,1
471291,1
471292,2
471293,1
471294,1
471295,2
471296,2
471297,1
471298,1
471299,1
471300,1
471301,2
471302,1
471303,1
471304,2
471305,1
471306,1
471307,1
471308,1
471309,1
471310,1
471311,2
471312,1
471313,1
471314,2
471315,1
471316,1
471317,2
471318,1
471319,1
471320,1
471321,2
471322,2
471323,1
471324,1
471325,1
471326,2
471327,2
471328,2
471329,1
471330,1
471331,1
471332,1
471333,1
471334,1
471335,2
471336,1
471337,1
471338,1
471339,2
471340,2
471341,1
471342,1
471343,2
471344,1
471345,2
471346,1
471347,1
471348,1
471349,1
471350,1
471351,1
471352,1
471353,1
471354,1
471355,2
471356,1
471357,1
471358,1
471359,1
471360,2
471361,1
471362,1
471363,2
471364,2
471365,1
471366,1
471367,2
471368,2
471369,2
471370,2
471371,1
471372,1
471373,1
471374,1
471375,1
471376,1
471377,1
471378,1
471379,2
471380,1
471381,2
471382,1
471383,2
471384,2
471385,1
471386,2
471387,1
471388,1
471389,1
471390,2
471391,1
471392,1
471393,1
471394,1
471395,1
471396,1
471397,1
471398,1
471399,2
471400,2
471401,1
471402,1
471403,1
471404,1
471405,1
471406,1
471407,1
471408,2
471409,1
471410,1
471411,1
471412,2
471413,2
471414,1
471415,2
471416,1
471417,1
471418,1
471419,1
471420,1
471421,1
471422,1
471423,1
471424,1
471425,2
471426,2
471427,2
471428,2
471429,2
471430,2
471431,2
471432,2
471433,2
471434,1
471435,1
471436,1
471437,1
471438,1
471439,1
471440,1
471441,1
471442,1
471443,1
471444,1
471445,1
471446,1
471447,1
471448,1
471449,1
471450,2
471451,2
471452,1
471453,1
471454,1
471455,2
471456,2
471457,1
471458,1
471459,2
471460,1
471461,1
471462,1
471463,1
471464,2
471465,1
471466,2
471467,2
471468,2
471469,1
471470,2
471471,1
471472,1
471473,1
471474,2
471475,1
471476,1
471477,1
471478,1
471479,1
471480,1
471481,1
471482,1
471483,1
471484,2
471485,1
471486,1
471487,2
471488,1
471489,1
471490,1
471491,1
471492,1
471493,1
471494,1
471495,1
471496,1
471497,1
471498,1
471499,1
471500,1
471501,1
471502,1
471503,2
471504,2
471505,1
471506,1
471507,2
471508,1
471509,1
471510,1
471511,1
471512,1
471513,1
471514,1
471515,2
471516,1
471517,2
471518,1
471519,1
471520,1
471521,1
471522,1
471523,1
471524,1
471525,2
471526,2
471527,1
471528,1
471529,1
471530,1
471531,1
471532,2
471533,2
471534,2
471535,2
471536,1
471537,1
471538,1
471539,2
471540,1
471541,1
471542,1
471543,1
471544,1
471545,1
471546,1
471547,2
471548,1
471549,1
471550,2
471551,2
471552,1
471553,1
471554,1
471555,1
471556,1
471557,1
471558,2
471559,2
471560,1
471561,1
471562,1
471563,1
471564,1
471565,1
471566,2
471567,2
471568,1
471569,1
471570,1
471571,1
471572,1
471573,1
471574,1
471575,1
471576,2
471577,2
471578,1
471579,2
471580,1
471581,2
471582,1
471583,2
471584,1
471585,1
471586,1
471587,1
471588,1
471589,1
471590,2
471591,1
471592,2
471593,2
471594,2
471595,1
471596,1
471597,1
471598,1
471599,1
471600,1
471601,1
471602,1
471603,1
471604,1
471605,1
471606,2
471607,1
471608,1
471609,2
471610,2
471611,2
471612,1
471613,1
471614,2
471615,1
471616,2
471617,2
471618,1
471619,1
471620,1
471621,1
471622,1
471623,1
471624,2
471625,1
471626,1
471627,2
471628,2
471629,2
471630,1
471631,1
471632,2
471633,2
471634,1
471635,1
471636,1
471637,1
471638,1
471639,2
471640,2
471641,1
471642,1
471643,1
471644,1
471645,1
471646,1
471647,1
471648,1
471649,2
471650,1
471651,1
471652,1
471653,1
471654,2
471655,1
471656,1
471657,1
471658,1
471659,2
471660,1
471661,1
471662,2
471663,1
471664,1
471665,1
471666,1
471667,2
471668,1
471669,1
471670,1
471671,2
471672,1
471673,1
471674,1
471675,1
471676,2
471677,1
471678,1
471679,2
471680,1
471681,1
471682,1
471683,1
471684,1
471685,1
471686,2
471687,1
471688,1
471689,2
471690,2
471691,1
471692,1
471693,2
471694,2
471695,2
471696,2
471697,2
471698,1
471699,2
471700,1
471701,1
471702,1
471703,1
471704,2
471705,2
471706,1
471707,1
471708,1
471709,1
471710,2
471711,1
471712,1
471713,1
471714,2
471715,1
471716,1
471717,1
471718,1
471719,1
471720,1
471721,1
471722,1
471723,1
471724,1
471725,2
471726,1
471727,1
471728,1
471729,2
471730,1
471731,1
471732,1
471733,1
471734,1
471735,2
471736,1
471737,2
471738,1
471739,1
471740,1
471741,1
471742,1
471743,2
471744,1
471745,2
471746,2
471747,2
471748,1
471749,1
471750,1
471751,1
471752,2
471753,1
471754,1
471755,1
471756,1
471757,1
471758,1
471759,1
471760,2
471761,1
471762,1
471763,1
471764,1
471765,1
471766,2
471767,2
471768,1
471769,1
471770,2
471771,1
471772,1
471773,2
471774,1
471775,2
471776,2
471777,1
471778,1
471779,1
471780,2
471781,2
471782,1
471783,1
471784,1
471785,1
471786,2
471787,2
471788,2
471789,1
471790,2
471791,2
471792,1
471793,1
471794,2
471795,2
471796,2
471797,1
471798,2
471799,2
471800,2
471801,2
471802,1
471803,1
471804,1
471805,2
471806,2
471807,1
471808,2
471809,1
471810,1
471811,2
471812,2
471813,1
471814,1
471815,1
471816,1
471817,2
471818,1
471819,1
471820,1
471821,2
471822,1
471823,1
471824,1
471825,2
471826,2
471827,2
471828,1
471829,1
471830,1
471831,1
471832,2
471833,1
471834,1
471835,1
471836,1
471837,1
471838,1
471839,1
471840,2
471841,2
471842,1
471843,1
471844,2
471845,2
471846,1
471847,1
471848,1
471849,1
471850,1
471851,1
471852,1
471853,1
471854,1
471855,1
471856,1
471857,1
471858,1
471859,1
471860,1
471861,1
471862,1
471863,1
471864,1
471865,1
471866,1
471867,1
471868,2
471869,1
471870,2
471871,1
471872,1
471873,1
471874,1
471875,1
471876,2
471877,1
471878,1
471879,1
471880,1
471881,1
471882,2
471883,1
471884,2
471885,1
471886,1
471887,2
471888,1
471889,1
471890,1
471891,1
471892,2
471893,1
471894,2
471895,1
471896,1
471897,1
471898,1
471899,1
471900,1
471901,1
471902,1
471903,1
471904,2
471905,1
471906,1
471907,1
471908,1
471909,1
471910,1
471911,1
471912,1
471913,1
471914,1
471915,1
471916,1
471917,2
471918,1
471919,1
471920,1
471921,1
471922,1
471923,2
471924,2
471925,2
471926,2
471927,1
471928,1
471929,1
471930,1
471931,1
471932,1
471933,1
471934,2
471935,1
471936,2
471937,1
471938,1
471939,1
471940,1
471941,1
471942,1
471943,1
471944,1
471945,1
471946,2
471947,1
471948,2
471949,1
471950,2
471951,2
471952,1
471953,1
471954,1
471955,2
471956,1
471957,2
471958,2
471959,2
471960,1
471961,1
471962,2
471963,2
471964,2
471965,2
471966,1
471967,1
471968,1
471969,1
471970,1
471971,1
471972,2
471973,1
471974,1
471975,1
471976,1
471977,1
471978,1
471979,1
471980,2
471981,1
471982,1
471983,1
471984,1
471985,1
471986,1
471987,1
471988,1
471989,1
471990,1
471991,2
471992,1
471993,2
471994,1
471995,1
471996,1
471997,1
471998,2
471999,2
472000,1
472001,1
472002,2
472003,1
472004,1
472005,1
472006,1
472007,1
472008,2
472009,2
472010,1
472011,1
472012,2
472013,1
472014,1
472015,1
472016,1
472017,1
472018,1
472019,1
472020,1
472021,1
472022,2
472023,2
472024,2
472025,1
472026,1
472027,2
472028,2
472029,1
472030,1
472031,1
472032,1
472033,1
472034,2
472035,2
472036,2
472037,1
472038,2
472039,1
472040,2
472041,2
472042,1
472043,1
472044,1
472045,1
472046,1
472047,1
472048,1
472049,1
472050,1
472051,1
472052,1
472053,1
472054,1
472055,1
472056,1
472057,1
472058,1
472059,2
472060,1
472061,2
472062,1
472063,1
472064,2
472065,1
472066,2
472067,2
472068,2
472069,2
472070,2
472071,1
472072,1
472073,1
472074,1
472075,1
472076,1
472077,1
472078,1
472079,1
472080,1
472081,1
472082,1
472083,1
472084,1
472085,2
472086,1
472087,1
472088,1
472089,1
472090,1
472091,1
472092,1
472093,2
472094,1
472095,1
472096,1
472097,1
472098,1
472099,1
472100,1
472101,1
472102,1
472103,1
472104,1
472105,1
472106,2
472107,1
472108,2
472109,1
472110,1
472111,1
472112,1
472113,1
472114,2
472115,1
472116,1
472117,1
472118,1
472119,1
472120,1
472121,2
472122,1
472123,2
472124,1
472125,1
472126,1
472127,1
472128,1
472129,1
472130,1
472131,2
472132,1
472133,1
472134,1
472135,1
472136,1
472137,1
472138,1
472139,1
472140,1
472141,1
472142,1
472143,1
472144,1
472145,1
472146,1
472147,2
472148,1
472149,1
472150,1
472151,1
472152,2
472153,2
472154,1
472155,1
472156,1
472157,1
472158,2
472159,1
472160,1
472161,1
472162,1
472163,1
472164,1
472165,1
472166,1
472167,1
472168,1
472169,1
472170,1
472171,2
472172,2
472173,1
472174,1
472175,1
472176,1
472177,2
472178,1
472179,2
472180,1
472181,2
472182,1
472183,2
472184,2
472185,1
472186,1
472187,1
472188,1
472189,1
472190,1
472191,1
472192,1
472193,1
472194,2
472195,1
472196,1
472197,1
472198,1
472199,1
472200,2
472201,1
472202,2
472203,1
472204,1
472205,2
472206,1
472207,1
472208,1
472209,2
472210,1
472211,1
472212,1
472213,1
472214,1
472215,1
472216,2
472217,2
472218,2
472219,2
472220,1
472221,2
472222,2
472223,2
472224,2
472225,1
472226,1
472227,1
472228,2
472229,2
472230,1
472231,2
472232,2
472233,1
472234,2
472235,2
472236,2
472237,2
472238,1
472239,2
472240,2
472241,2
472242,2
472243,2
472244,1
472245,2
472246,2
472247,1
472248,1
472249,1
472250,1
472251,1
472252,1
472253,1
472254,1
472255,1
472256,1
472257,1
472258,1
472259,1
472260,2
472261,1
472262,2
472263,1
472264,1
472265,1
472266,2
472267,2
472268,1
472269,2
472270,1
472271,2
472272,1
472273,2
472274,2
472275,1
472276,1
472277,1
472278,1
472279,1
472280,1
472281,1
472282,1
472283,1
472284,1
472285,1
472286,1
472287,1
472288,2
472289,2
472290,1
472291,1
472292,2
472293,1
472294,1
472295,1
472296,1
472297,2
472298,1
472299,2
472300,1
472301,2
472302,1
472303,1
472304,1
472305,1
472306,1
472307,1
472308,1
472309,1
472310,2
472311,2
472312,1
472313,1
472314,1
472315,1
472316,2
472317,1
472318,1
472319,1
472320,2
472321,1
472322,2
472323,2
472324,1
472325,1
472326,2
472327,2
472328,1
472329,1
472330,1
472331,1
472332,1
472333,1
472334,2
472335,2
472336,1
472337,2
472338,1
472339,2
472340,2
472341,1
472342,1
472343,2
472344,1
472345,1
472346,1
472347,2
472348,2
472349,1
472350,2
472351,2
472352,1
472353,1
472354,2
472355,2
472356,1
472357,1
472358,1
472359,2
472360,1
472361,2
472362,1
472363,1
472364,2
472365,1
472366,2
472367,1
472368,1
472369,1
472370,1
472371,1
472372,1
472373,2
472374,1
472375,2
472376,2
472377,1
472378,2
472379,1
472380,1
472381,1
472382,1
472383,1
472384,1
472385,1
472386,1
472387,1
472388,2
472389,1
472390,1
472391,1
472392,2
472393,1
472394,1
472395,1
472396,1
472397,1
472398,1
472399,1
472400,1
472401,1
472402,1
472403,1
472404,1
472405,1
472406,1
472407,1
472408,1
472409,1
472410,1
472411,1
472412,1
472413,1
472414,1
472415,1
472416,1
472417,1
472418,1
472419,1
472420,1
472421,1
472422,1
472423,1
472424,1
472425,1
472426,1
472427,1
472428,1
472429,1
472430,1
472431,1
472432,1
472433,1
472434,1
472435,1
472436,1
472437,1
472438,1
472439,1
472440,2
472441,2
472442,2
472443,1
472444,1
472445,1
472446,1
472447,2
472448,1
472449,2
472450,2
472451,2
472452,1
472453,1
472454,1
472455,1
472456,2
472457,1
472458,1
472459,2
472460,1
472461,1
472462,1
472463,1
472464,2
472465,1
472466,2
472467,1
472468,1
472469,1
472470,2
472471,1
472472,1
472473,1
472474,1
472475,1
472476,1
472477,1
472478,1
472479,1
472480,1
472481,1
472482,1
472483,1
472484,1
472485,1
472486,1
472487,1
472488,2
472489,1
472490,1
472491,1
472492,1
472493,1
472494,2
472495,1
472496,1
472497,1
472498,1
472499,1
472500,1
472501,1
472502,1
472503,2
472504,1
472505,1
472506,1
472507,2
472508,1
472509,1
472510,2
472511,1
472512,1
472513,1
472514,2
472515,1
472516,1
472517,1
472518,2
472519,1
472520,2
472521,2
472522,2
472523,2
472524,2
472525,1
472526,2
472527,1
472528,1
472529,2
472530,1
472531,1
472532,1
472533,1
472534,2
472535,1
472536,2
472537,1
472538,2
472539,2
472540,2
472541,1
472542,2
472543,2
472544,2
472545,1
472546,1
472547,1
472548,1
472549,2
472550,1
472551,2
472552,1
472553,1
472554,1
472555,2
472556,1
472557,2
472558,2
472559,2
472560,2
472561,2
472562,2
472563,2
472564,2
472565,2
472566,1
472567,2
472568,1
472569,1
472570,1
472571,1
472572,1
472573,1
472574,1
472575,1
472576,1
472577,2
472578,1
472579,1
472580,1
472581,1
472582,1
472583,1
472584,1
472585,2
472586,1
472587,1
472588,1
472589,1
472590,1
472591,1
472592,1
472593,1
472594,1
472595,1
472596,1
472597,1
472598,1
472599,1
472600,2
472601,1
472602,2
472603,1
472604,2
472605,2
472606,1
472607,2
472608,2
472609,1
472610,2
472611,2
472612,1
472613,1
472614,1
472615,1
472616,1
472617,1
472618,1
472619,1
472620,1
472621,1
472622,1
472623,1
472624,1
472625,2
472626,1
472627,2
472628,1
472629,2
472630,1
472631,2
472632,1
472633,2
472634,2
472635,2
472636,2
472637,2
472638,2
472639,1
472640,1
472641,1
472642,1
472643,2
472644,1
472645,1
472646,1
472647,1
472648,2
472649,2
472650,1
472651,1
472652,1
472653,1
472654,2
472655,1
472656,2
472657,1
472658,1
472659,1
472660,1
472661,1
472662,1
472663,1
472664,1
472665,1
472666,1
472667,2
472668,1
472669,1
472670,1
472671,1
472672,1
472673,1
472674,2
472675,1
472676,2
472677,2
472678,1
472679,2
472680,1
472681,1
472682,1
472683,1
472684,1
472685,1
472686,2
472687,1
472688,1
472689,1
472690,2
472691,1
472692,1
472693,1
472694,1
472695,2
472696,1
472697,2
472698,2
472699,1
472700,1
472701,1
472702,1
472703,1
472704,1
472705,2
472706,1
472707,1
472708,1
472709,2
472710,1
472711,1
472712,1
472713,2
472714,1
472715,2
472716,2
472717,1
472718,1
472719,1
472720,2
472721,1
472722,2
472723,1
472724,1
472725,1
472726,1
472727,1
472728,2
472729,1
472730,2
472731,1
472732,2
472733,1
472734,1
472735,1
472736,1
472737,1
472738,1
472739,1
472740,1
472741,1
472742,1
472743,2
472744,2
472745,2
472746,2
472747,2
472748,2
472749,1
472750,2
472751,2
472752,2
472753,2
472754,2
472755,2
472756,2
472757,2
472758,1
472759,2
472760,2
472761,2
472762,1
472763,2
472764,1
472765,1
472766,2
472767,1
472768,2
472769,1
472770,1
472771,2
472772,1
472773,1
472774,1
472775,1
472776,1
472777,1
472778,1
472779,1
472780,2
472781,2
472782,1
472783,2
472784,1
472785,2
472786,1
472787,2
472788,2
472789,1
472790,2
472791,1
472792,1
472793,1
472794,2
472795,2
472796,1
472797,1
