,제목
10484,1
10485,1
10486,1
10487,2
10488,2
10489,2
10490,1
10491,2
10492,2
10493,2
10494,2
10495,2
10496,1
10497,2
10498,2
10499,2
10500,2
10501,2
10502,2
10503,1
10504,2
10505,1
10506,1
10507,2
10508,1
10509,2
10510,2
10511,2
10512,2
10513,2
10514,2
10515,2
10516,2
10517,2
10518,2
10519,1
10520,1
10521,1
10522,2
10523,2
10524,2
10525,1
10526,2
10527,2
10528,1
10529,1
10530,2
10531,2
10532,1
10533,1
10534,2
10535,2
10536,1
10537,2
10538,1
10539,2
10540,1
10541,1
10542,2
10543,1
10544,2
10545,2
10546,2
10547,2
10548,2
10549,1
10550,2
10551,2
10552,2
10553,2
10554,2
10555,2
10556,1
10557,1
10558,1
10559,2
10560,1
10561,1
10562,2
10563,2
10564,1
10565,2
10566,1
10567,2
10568,2
10569,1
10570,2
10571,2
10572,1
10573,2
10574,2
10575,1
10576,1
10577,2
10578,2
10579,2
10580,2
10581,2
10582,2
10583,2
10584,2
10585,2
10586,2
10587,2
10588,2
10589,2
10590,2
10591,2
10592,2
10593,2
10594,2
10595,2
10596,2
10597,2
10598,2
10599,1
10600,2
10601,2
10602,2
10603,2
10604,2
10605,1
10606,1
10607,1
10608,2
10609,2
10610,2
10611,1
10612,2
10613,2
10614,2
10615,1
10616,2
10617,1
10618,2
10619,2
10620,1
10621,2
10622,2
10623,2
10624,1
10625,1
10626,1
10627,1
10628,2
10629,1
10630,2
10631,1
10632,2
10633,2
10634,2
10635,2
10636,2
10637,1
10638,1
10639,2
10640,2
10641,1
10642,2
10643,1
10644,1
10645,2
10646,2
10647,2
10648,1
10649,1
10650,1
10651,2
10652,1
10653,1
10654,2
10655,2
10656,1
10657,1
10658,2
10659,2
10660,2
10661,2
10662,1
10663,1
10664,2
10665,1
10666,1
10667,2
10668,2
10669,1
10670,2
10671,2
10672,2
10673,2
10674,1
10675,2
10676,2
10677,1
10678,2
10679,1
10680,1
10681,2
10682,2
10683,2
10684,2
10685,1
10686,2
10687,2
10688,2
10689,1
10690,2
10691,2
10692,2
10693,2
10694,2
10695,2
10696,2
10697,2
10698,2
10699,2
10700,2
10701,2
10702,2
10703,2
10704,1
10705,2
10706,1
10707,2
10708,2
10709,1
10710,2
10711,2
10712,2
10713,1
10714,2
10715,1
10716,2
10717,1
10718,1
10719,1
10720,2
10721,1
10722,2
10723,1
10724,1
10725,1
10726,1
10727,1
10728,1
10729,1
10730,1
10731,1
10732,1
10733,2
10734,2
10735,2
10736,2
10737,2
10738,2
10739,2
10740,2
10741,2
10742,2
10743,2
10744,2
10745,2
10746,2
10747,2
10748,2
10749,2
10750,1
10751,2
10752,1
10753,2
10754,1
10755,1
10756,2
10757,1
10758,1
10759,2
10760,2
10761,2
10762,2
10763,2
10764,1
10765,2
10766,2
10767,1
10768,2
10769,2
10770,2
10771,2
10772,2
10773,2
10774,1
10775,2
10776,1
10777,1
10778,1
10779,1
10780,1
10781,1
10782,1
10783,2
10784,2
10785,1
10786,2
10787,2
10788,2
10789,1
10790,2
10791,1
10792,1
10793,2
10794,2
10795,1
10796,1
10797,2
10798,2
10799,2
10800,2
10801,1
10802,2
10803,2
10804,1
10805,2
10806,1
10807,2
10808,2
10809,2
10810,1
10811,2
10812,1
10813,2
10814,1
10815,2
10816,1
10817,2
10818,2
10819,2
10820,2
10821,2
10822,1
10823,2
10824,1
10825,1
10826,2
10827,2
10828,2
10829,2
10830,2
10831,2
10832,2
10833,2
10834,2
10835,1
10836,2
10837,1
10838,2
10839,1
10840,2
10841,2
10842,2
10843,2
10844,1
10845,2
10846,2
10847,1
10848,2
10849,1
10850,1
10851,1
10852,1
10853,1
10854,2
10855,2
10856,2
10857,2
10858,2
10859,2
10860,1
10861,2
10862,2
10863,1
10864,1
10865,1
10866,1
10867,2
10868,1
10869,2
10870,2
10871,2
10872,1
10873,2
10874,2
10875,1
10876,1
10877,2
10878,2
10879,1
10880,2
10881,2
10882,1
10883,2
10884,1
10885,2
10886,1
10887,2
10888,2
10889,2
10890,2
10891,2
10892,2
10893,2
10894,1
10895,2
10896,2
10897,2
10898,1
10899,1
10900,1
10901,2
10902,2
10903,1
10904,1
10905,2
10906,1
10907,1
10908,1
10909,2
10910,2
10911,1
10912,2
10913,1
10914,2
10915,1
10916,1
10917,2
10918,2
10919,2
10920,1
10921,2
10922,2
10923,2
10924,1
10925,1
10926,2
10927,2
10928,1
10929,1
10930,2
10931,2
10932,1
10933,1
10934,2
10935,2
10936,1
10937,2
10938,1
10939,1
10940,2
10941,2
10942,2
10943,2
10944,2
10945,2
10946,2
10947,2
10948,2
10949,2
10950,1
10951,2
10952,2
10953,2
10954,2
10955,1
10956,2
10957,2
10958,2
10959,2
10960,2
10961,2
10962,2
10963,2
10964,1
10965,1
10966,1
10967,2
10968,2
10969,1
10970,1
10971,2
10972,2
10973,2
10974,2
10975,2
10976,2
10977,1
10978,1
10979,2
10980,1
10981,2
10982,2
10983,2
10984,1
10985,1
10986,1
10987,2
10988,1
10989,2
10990,2
10991,1
10992,1
10993,1
10994,2
10995,1
10996,2
10997,2
10998,2
10999,1
11000,1
11001,2
11002,2
11003,2
11004,1
11005,1
11006,1
11007,1
11008,2
11009,1
11010,1
11011,2
11012,2
11013,1
11014,1
11015,1
11016,2
11017,2
11018,1
11019,2
11020,1
11021,2
11022,2
11023,1
11024,2
11025,2
11026,2
11027,1
11028,1
11029,2
11030,2
11031,2
11032,2
11033,1
11034,1
11035,1
11036,2
11037,2
11038,1
11039,1
11040,2
11041,1
11042,2
11043,2
11044,2
11045,2
11046,2
11047,1
11048,2
11049,2
11050,2
11051,1
11052,2
11053,1
11054,2
11055,2
11056,1
11057,2
11058,2
11059,1
11060,2
11061,2
11062,2
11063,1
11064,1
11065,2
11066,2
11067,2
11068,2
11069,2
11070,2
11071,1
11072,2
11073,2
11074,2
11075,2
11076,2
11077,2
11078,1
11079,2
11080,2
11081,2
11082,2
11083,2
11084,2
11085,2
11086,1
11087,2
11088,1
11089,2
11090,2
11091,2
11092,1
11093,2
11094,1
11095,1
11096,1
11097,1
11098,2
11099,2
11100,2
11101,2
11102,2
11103,1
11104,2
11105,2
11106,2
11107,2
11108,2
11109,1
11110,2
11111,2
11112,2
11113,2
11114,2
11115,2
11116,2
11117,2
11118,1
11119,2
11120,1
11121,1
11122,2
11123,1
11124,2
11125,1
11126,2
11127,2
11128,2
11129,2
11130,1
11131,1
11132,1
11133,1
11134,1
11135,1
11136,2
11137,1
11138,1
11139,2
11140,2
11141,1
11142,2
11143,2
11144,2
11145,2
11146,2
11147,1
11148,2
11149,2
11150,2
11151,1
11152,1
11153,2
11154,1
11155,1
11156,1
11157,1
11158,2
11159,2
11160,1
11161,2
11162,2
11163,1
11164,1
11165,1
11166,1
11167,2
11168,2
11169,2
11170,1
11171,2
11172,2
11173,2
11174,1
11175,2
11176,1
11177,2
11178,1
11179,1
11180,2
11181,1
11182,1
11183,2
11184,2
11185,2
11186,1
11187,1
11188,1
11189,2
11190,2
11191,1
11192,1
11193,1
11194,1
11195,1
11196,1
11197,1
11198,2
11199,2
11200,2
11201,1
11202,1
11203,2
11204,2
11205,2
11206,1
11207,2
11208,1
11209,1
11210,2
11211,1
11212,2
11213,1
11214,1
11215,2
11216,2
11217,2
11218,2
11219,1
11220,1
11221,1
11222,1
11223,2
11224,2
11225,1
11226,2
11227,1
11228,1
11229,1
11230,1
11231,2
11232,2
11233,2
11234,1
11235,2
11236,1
11237,1
11238,2
11239,2
11240,1
11241,2
11242,1
11243,2
11244,1
11245,2
11246,2
11247,1
11248,1
11249,2
11250,1
11251,1
11252,2
11253,1
11254,2
11255,2
11256,1
11257,2
11258,2
11259,2
11260,1
11261,2
11262,1
11263,1
11264,2
11265,2
11266,2
11267,1
11268,1
11269,2
11270,2
11271,2
11272,2
11273,2
11274,2
11275,2
11276,2
11277,1
11278,2
11279,2
11280,2
11281,2
11282,2
11283,2
11284,2
11285,2
11286,2
11287,2
11288,2
11289,2
11290,2
11291,1
11292,1
11293,2
11294,2
11295,2
11296,2
11297,2
11298,2
11299,2
11300,2
11301,2
11302,2
11303,2
11304,2
11305,2
11306,2
11307,2
11308,1
11309,2
11310,2
11311,1
11312,2
11313,2
11314,1
11315,2
11316,2
11317,2
11318,2
11319,2
11320,1
11321,2
11322,2
11323,1
11324,2
11325,2
11326,2
11327,1
11328,1
11329,2
11330,2
11331,1
11332,2
11333,2
11334,2
11335,2
11336,2
11337,1
11338,2
11339,1
11340,1
11341,2
11342,2
11343,2
11344,2
11345,2
11346,2
11347,1
11348,1
11349,1
11350,1
11351,1
11352,1
11353,2
11354,2
11355,1
11356,2
11357,2
11358,2
11359,1
11360,2
11361,2
11362,2
11363,1
11364,2
11365,2
11366,1
11367,2
11368,2
11369,2
11370,1
11371,2
11372,2
11373,2
11374,2
11375,2
11376,1
11377,1
11378,2
11379,1
11380,2
11381,2
11382,1
11383,2
11384,2
11385,2
11386,1
11387,1
11388,1
11389,2
11390,2
11391,2
11392,1
11393,1
11394,2
11395,2
11396,2
11397,1
11398,2
11399,2
11400,2
11401,1
11402,2
11403,1
11404,1
11405,1
11406,1
11407,2
11408,2
11409,1
11410,2
11411,1
11412,1
11413,2
11414,2
11415,1
11416,1
11417,2
11418,2
11419,1
11420,1
11421,2
11422,2
11423,2
11424,2
11425,1
11426,1
11427,2
11428,2
11429,2
11430,2
11431,1
11432,1
11433,1
11434,1
11435,2
11436,2
11437,1
11438,2
11439,1
11440,2
11441,2
11442,2
11443,1
11444,2
11445,2
11446,1
11447,2
11448,1
11449,1
11450,2
11451,1
11452,1
11453,2
11454,2
11455,2
11456,2
11457,2
11458,2
11459,2
11460,2
11461,1
11462,1
11463,2
11464,2
11465,2
11466,2
11467,2
11468,2
11469,2
11470,2
11471,2
11472,1
11473,2
11474,2
11475,2
11476,2
11477,1
11478,2
11479,1
11480,2
11481,2
11482,1
11483,1
11484,2
11485,2
11486,1
11487,2
11488,2
11489,1
11490,2
11491,2
11492,2
11493,2
11494,2
11495,2
11496,2
11497,1
11498,1
11499,2
11500,2
11501,2
11502,2
11503,1
11504,1
11505,2
11506,2
11507,1
11508,1
11509,2
11510,1
11511,2
11512,1
11513,1
11514,1
11515,2
11516,2
11517,1
11518,2
11519,2
11520,2
11521,1
11522,2
11523,2
11524,2
11525,1
11526,1
11527,2
11528,2
11529,1
11530,1
11531,2
11532,2
11533,2
11534,2
11535,2
11536,2
11537,2
11538,2
11539,1
11540,2
11541,2
11542,1
11543,2
11544,1
11545,1
11546,2
11547,2
11548,1
11549,1
11550,2
11551,2
11552,2
11553,1
11554,2
11555,2
11556,2
11557,1
11558,1
11559,2
11560,2
11561,2
11562,2
11563,2
11564,2
11565,2
11566,2
11567,2
11568,1
11569,2
11570,1
11571,2
11572,2
11573,2
11574,1
11575,2
11576,2
11577,1
11578,2
11579,2
11580,2
11581,2
11582,2
11583,2
11584,2
11585,1
11586,2
11587,1
11588,1
11589,1
11590,2
11591,2
11592,1
11593,2
11594,2
11595,2
11596,1
11597,1
11598,2
11599,2
11600,2
11601,2
11602,2
11603,2
11604,2
11605,2
11606,2
11607,2
11608,2
11609,2
11610,1
11611,2
11612,2
11613,2
11614,1
11615,1
11616,2
11617,2
11618,2
11619,1
11620,2
11621,1
11622,2
11623,1
11624,1
11625,2
11626,1
11627,2
11628,2
11629,1
11630,1
11631,2
11632,2
11633,2
11634,2
11635,1
11636,2
11637,2
11638,2
11639,1
11640,2
11641,1
11642,2
11643,1
11644,2
11645,2
11646,2
11647,1
11648,1
11649,2
11650,1
11651,1
11652,2
11653,1
11654,2
11655,2
11656,2
11657,2
11658,2
11659,2
11660,2
11661,1
11662,1
11663,2
11664,2
11665,1
11666,2
11667,2
11668,1
11669,2
11670,1
11671,2
11672,1
11673,1
11674,2
11675,2
11676,2
11677,2
11678,2
11679,2
11680,1
11681,2
11682,2
11683,2
11684,2
11685,2
11686,2
11687,2
11688,1
11689,1
11690,2
11691,1
11692,2
11693,2
11694,1
11695,1
11696,2
11697,2
11698,1
11699,1
11700,1
11701,2
11702,2
11703,1
11704,1
11705,2
11706,1
11707,1
11708,2
11709,1
11710,2
11711,2
11712,1
11713,1
11714,2
11715,2
11716,2
11717,2
11718,1
11719,2
11720,2
11721,1
11722,1
11723,2
11724,1
11725,2
11726,1
11727,1
11728,2
11729,2
11730,2
11731,2
11732,2
11733,1
11734,2
11735,2
11736,2
11737,2
11738,2
11739,2
11740,2
11741,2
11742,2
11743,1
11744,1
11745,2
11746,2
11747,1
11748,2
11749,1
11750,1
11751,2
11752,1
11753,2
11754,1
11755,1
11756,2
11757,2
11758,1
11759,1
11760,2
11761,2
11762,2
11763,1
11764,1
11765,2
11766,2
11767,2
11768,2
11769,1
11770,1
11771,2
11772,2
11773,2
11774,2
11775,1
11776,1
11777,2
11778,2
11779,2
11780,2
11781,2
11782,1
11783,2
11784,1
11785,1
11786,1
11787,1
11788,1
11789,1
11790,1
11791,2
11792,1
11793,1
11794,1
11795,1
11796,2
11797,2
11798,2
11799,1
11800,1
11801,1
11802,2
11803,2
11804,2
11805,2
11806,1
11807,2
11808,2
11809,2
11810,2
11811,1
11812,2
11813,2
11814,1
11815,2
11816,2
11817,2
11818,2
11819,1
11820,2
11821,1
11822,1
11823,2
11824,2
11825,1
11826,2
11827,1
11828,2
11829,2
11830,1
11831,1
11832,1
11833,1
11834,1
11835,2
11836,1
11837,2
11838,1
11839,1
11840,2
11841,1
11842,1
11843,2
11844,1
11845,1
11846,2
11847,1
11848,1
11849,1
11850,1
11851,1
11852,1
11853,2
11854,1
11855,2
11856,2
11857,1
11858,1
11859,2
11860,2
11861,2
11862,1
11863,1
11864,2
11865,2
11866,2
11867,2
11868,1
11869,1
11870,2
11871,2
11872,2
11873,1
11874,1
11875,1
11876,1
11877,1
11878,1
11879,2
11880,2
11881,2
11882,2
11883,1
11884,2
11885,1
11886,2
11887,1
11888,2
11889,1
11890,2
11891,1
11892,2
11893,2
11894,1
11895,1
11896,2
11897,2
11898,1
11899,2
11900,1
11901,2
11902,2
11903,1
11904,2
11905,2
11906,2
11907,2
11908,2
11909,1
11910,1
11911,2
11912,2
11913,1
11914,2
11915,1
11916,2
11917,2
11918,2
11919,1
11920,2
11921,1
11922,2
11923,2
11924,2
11925,1
11926,1
11927,1
11928,1
11929,2
11930,2
11931,1
11932,1
11933,1
11934,1
11935,1
11936,2
11937,1
11938,1
11939,2
11940,2
11941,2
11942,2
11943,2
11944,2
11945,1
11946,2
11947,2
11948,2
11949,1
11950,2
11951,2
11952,1
11953,2
11954,1
11955,2
11956,1
11957,2
11958,2
11959,1
11960,1
11961,2
11962,2
11963,2
11964,2
11965,1
11966,1
11967,1
11968,2
11969,1
11970,2
11971,2
11972,2
11973,2
11974,1
11975,1
11976,1
11977,1
11978,2
11979,1
11980,2
11981,2
11982,2
11983,2
11984,2
11985,2
11986,2
11987,2
11988,2
11989,2
11990,2
11991,1
11992,2
11993,1
11994,2
11995,2
11996,2
11997,2
11998,1
11999,1
12000,2
12001,1
12002,2
12003,2
12004,2
12005,1
12006,1
12007,2
12008,2
12009,2
12010,1
12011,1
12012,1
12013,1
12014,2
12015,1
12016,2
12017,2
12018,1
12019,1
12020,2
12021,1
12022,2
12023,2
12024,1
12025,1
12026,1
12027,2
12028,1
12029,1
12030,2
12031,1
12032,2
12033,2
12034,2
12035,2
12036,1
12037,1
12038,2
12039,2
12040,2
12041,2
12042,1
12043,2
12044,1
12045,1
12046,2
12047,2
12048,1
12049,2
12050,1
12051,1
12052,2
12053,2
12054,2
12055,2
12056,2
12057,2
12058,1
12059,1
12060,2
12061,2
12062,2
12063,1
12064,2
12065,2
12066,1
12067,1
12068,1
12069,2
12070,2
12071,2
12072,2
12073,1
12074,2
12075,1
12076,2
12077,2
12078,1
12079,1
12080,1
12081,1
12082,1
12083,2
12084,1
12085,2
12086,2
12087,2
12088,2
12089,1
12090,1
12091,2
12092,2
12093,2
12094,1
12095,2
12096,1
12097,2
12098,2
12099,1
12100,2
12101,2
12102,1
12103,1
12104,2
12105,2
12106,2
12107,2
12108,2
12109,1
12110,2
12111,1
12112,2
12113,1
12114,2
12115,2
12116,1
12117,2
12118,2
12119,1
12120,1
12121,2
12122,1
12123,2
12124,1
12125,1
12126,1
12127,1
12128,2
12129,1
12130,2
12131,2
12132,2
12133,2
12134,1
12135,1
12136,2
12137,2
12138,1
12139,1
12140,2
12141,2
12142,1
12143,1
12144,1
12145,1
12146,2
12147,2
12148,2
12149,1
12150,2
12151,1
12152,1
12153,2
12154,2
12155,1
12156,1
12157,1
12158,2
12159,1
12160,2
12161,1
12162,2
12163,2
12164,2
12165,2
12166,1
12167,2
12168,2
12169,2
12170,1
12171,1
12172,1
12173,2
12174,2
12175,2
12176,2
12177,1
12178,2
12179,2
12180,1
12181,2
12182,2
12183,2
12184,1
12185,2
12186,2
12187,2
12188,1
12189,2
12190,1
12191,1
12192,2
12193,2
12194,2
12195,1
12196,2
12197,2
12198,2
12199,2
12200,2
12201,1
12202,2
12203,1
12204,2
12205,2
12206,2
12207,2
12208,2
12209,1
12210,1
12211,2
12212,2
12213,1
12214,2
12215,2
12216,1
12217,1
12218,2
12219,2
12220,2
12221,1
12222,2
12223,1
12224,2
12225,2
12226,2
12227,2
12228,2
12229,1
12230,2
12231,2
12232,2
12233,1
12234,1
12235,2
12236,2
12237,2
12238,1
12239,2
12240,2
12241,1
12242,1
12243,2
12244,2
12245,1
12246,1
12247,2
12248,2
12249,2
12250,2
12251,1
12252,2
12253,2
12254,2
12255,2
12256,2
12257,2
12258,2
12259,2
12260,1
12261,2
12262,1
12263,2
12264,2
12265,2
12266,2
12267,1
12268,2
12269,2
12270,2
12271,2
12272,1
12273,2
12274,2
12275,2
12276,2
12277,1
12278,2
12279,1
12280,2
12281,2
12282,2
12283,2
12284,1
12285,1
12286,1
12287,2
12288,1
12289,1
12290,2
12291,2
12292,2
12293,2
12294,2
12295,1
12296,2
12297,1
12298,2
12299,2
12300,2
12301,1
12302,1
12303,2
12304,1
12305,2
12306,2
12307,2
12308,2
12309,1
12310,2
12311,2
12312,2
12313,2
12314,2
12315,1
12316,2
12317,1
12318,2
12319,2
12320,1
12321,1
12322,2
12323,2
12324,2
12325,2
12326,1
12327,1
12328,2
12329,1
12330,2
12331,2
12332,2
12333,2
12334,2
12335,2
12336,2
12337,2
12338,2
12339,1
12340,2
12341,2
12342,2
12343,1
12344,2
12345,1
12346,2
12347,2
12348,2
12349,1
12350,2
12351,2
12352,1
12353,1
12354,1
12355,1
12356,2
12357,2
12358,1
12359,2
12360,1
12361,2
12362,1
12363,1
12364,2
12365,2
12366,2
12367,2
12368,1
12369,2
12370,2
12371,1
12372,1
12373,2
12374,1
12375,2
12376,2
12377,2
12378,2
12379,2
12380,2
12381,2
12382,1
12383,1
12384,2
12385,1
12386,2
12387,2
12388,1
12389,2
12390,2
12391,1
12392,2
12393,1
12394,2
12395,2
12396,1
12397,1
12398,2
12399,2
12400,1
12401,2
12402,1
12403,1
12404,1
12405,2
12406,2
12407,2
12408,2
12409,1
12410,1
12411,2
12412,2
12413,2
12414,2
12415,2
12416,2
12417,2
12418,2
12419,2
12420,2
12421,2
12422,2
12423,2
12424,2
12425,2
12426,2
12427,1
12428,1
12429,1
12430,2
12431,2
12432,2
12433,2
12434,2
12435,2
12436,2
12437,1
12438,2
12439,1
12440,2
12441,2
12442,2
12443,2
12444,2
12445,1
12446,1
12447,1
12448,2
12449,2
12450,2
12451,2
12452,1
12453,2
12454,2
12455,2
12456,1
12457,2
12458,1
12459,2
12460,1
12461,1
12462,1
12463,2
12464,2
12465,2
12466,2
12467,2
12468,1
12469,1
12470,1
12471,2
12472,2
12473,2
12474,2
12475,1
12476,2
12477,1
12478,2
12479,1
12480,1
12481,1
12482,2
12483,1
12484,2
12485,2
12486,1
12487,2
12488,2
12489,2
12490,1
12491,1
12492,1
12493,1
12494,2
12495,2
12496,2
12497,2
12498,1
12499,1
12500,2
12501,2
12502,1
12503,1
12504,1
12505,2
12506,1
12507,2
12508,1
12509,2
12510,2
12511,1
12512,2
12513,2
12514,2
12515,2
12516,2
12517,1
12518,1
12519,1
12520,2
12521,1
12522,1
12523,2
12524,1
12525,1
12526,1
12527,1
12528,1
12529,1
12530,2
12531,2
12532,2
12533,2
12534,1
12535,1
12536,2
12537,2
12538,1
12539,1
12540,1
12541,1
12542,2
12543,1
12544,2
12545,1
12546,2
12547,1
12548,2
12549,2
12550,2
12551,1
12552,2
12553,1
12554,1
12555,2
12556,2
12557,2
12558,2
12559,2
12560,2
12561,2
12562,1
12563,2
12564,1
12565,1
12566,2
12567,1
12568,2
12569,1
12570,2
12571,1
12572,1
12573,2
12574,2
12575,2
12576,2
12577,2
12578,1
12579,2
12580,1
12581,2
12582,1
12583,1
12584,1
12585,2
12586,1
12587,2
12588,2
12589,2
12590,1
12591,2
12592,2
12593,1
12594,2
12595,2
12596,2
12597,2
12598,1
12599,1
12600,2
12601,2
12602,2
12603,2
12604,1
12605,2
12606,1
12607,2
12608,2
12609,1
12610,2
12611,1
12612,2
12613,2
12614,2
12615,1
12616,2
12617,2
12618,2
12619,1
12620,1
12621,2
12622,2
12623,1
12624,2
12625,2
12626,1
12627,2
12628,1
12629,1
12630,1
12631,2
12632,2
12633,1
12634,1
12635,1
12636,2
12637,2
12638,2
12639,1
12640,1
12641,1
12642,2
12643,2
12644,1
12645,1
12646,2
12647,2
12648,1
12649,1
12650,2
12651,2
12652,2
12653,1
12654,2
12655,2
12656,2
12657,2
12658,2
12659,2
12660,1
12661,2
12662,2
12663,2
12664,2
12665,2
12666,1
12667,2
12668,2
12669,2
12670,1
12671,1
12672,1
12673,1
12674,2
12675,2
12676,2
12677,1
12678,1
12679,2
12680,1
12681,2
12682,1
12683,2
12684,1
12685,2
12686,2
12687,2
12688,1
12689,1
12690,2
12691,2
12692,1
12693,2
12694,1
12695,2
12696,1
12697,2
12698,1
12699,2
12700,1
12701,2
12702,2
12703,1
12704,1
12705,1
12706,2
12707,2
12708,1
12709,2
12710,2
12711,1
12712,2
12713,2
12714,2
12715,2
12716,2
12717,2
12718,2
12719,2
12720,2
12721,2
12722,2
12723,2
12724,2
12725,1
12726,2
12727,2
12728,2
12729,2
12730,2
12731,2
12732,2
12733,2
12734,2
12735,1
12736,2
12737,2
12738,1
12739,2
12740,2
12741,1
12742,2
12743,2
12744,1
12745,2
12746,1
12747,2
12748,2
12749,2
12750,1
12751,2
12752,2
12753,2
12754,1
12755,1
12756,2
12757,2
12758,2
12759,2
12760,1
12761,2
12762,2
12763,1
12764,2
12765,2
12766,1
12767,2
12768,1
12769,2
12770,2
12771,2
12772,1
12773,1
12774,1
12775,2
12776,1
12777,1
12778,1
12779,2
12780,2
12781,2
12782,1
12783,2
12784,2
12785,2
12786,2
12787,2
12788,2
12789,2
12790,2
12791,2
12792,2
12793,2
12794,1
12795,2
12796,2
12797,2
