,제목
240732,1
240733,1
240734,1
240735,1
240736,1
240737,1
240738,1
240739,2
240740,1
240741,1
240742,1
240743,1
240744,1
240745,1
240746,1
240747,1
240748,2
240749,1
240750,1
240751,1
240752,1
240753,1
240754,1
240755,1
240756,1
240757,1
240758,1
240759,2
240760,1
240761,1
240762,2
240763,2
240764,1
240765,1
240766,1
240767,1
240768,1
240769,1
240770,2
240771,1
240772,1
240773,2
240774,1
240775,1
240776,2
240777,2
240778,1
240779,1
240780,2
240781,1
240782,1
240783,1
240784,1
240785,2
240786,1
240787,2
240788,1
240789,2
240790,1
240791,1
240792,1
240793,1
240794,2
240795,1
240796,1
240797,2
240798,1
240799,1
240800,1
240801,1
240802,1
240803,1
240804,1
240805,1
240806,1
240807,1
240808,1
240809,1
240810,1
240811,1
240812,2
240813,1
240814,1
240815,2
240816,1
240817,2
240818,2
240819,1
240820,2
240821,1
240822,2
240823,1
240824,2
240825,1
240826,1
240827,1
240828,1
240829,1
240830,2
240831,1
240832,1
240833,2
240834,1
240835,1
240836,1
240837,1
240838,1
240839,1
240840,2
240841,2
240842,1
240843,1
240844,1
240845,1
240846,1
240847,1
240848,1
240849,1
240850,1
240851,1
240852,1
240853,1
240854,1
240855,1
240856,1
240857,1
240858,1
240859,1
240860,1
240861,1
240862,2
240863,1
240864,1
240865,2
240866,1
240867,1
240868,1
240869,2
240870,1
240871,1
240872,1
240873,2
240874,1
240875,1
240876,1
240877,1
240878,1
240879,1
240880,1
240881,1
240882,2
240883,2
240884,2
240885,1
240886,1
240887,1
240888,1
240889,1
240890,1
240891,1
240892,1
240893,1
240894,1
240895,1
240896,2
240897,1
240898,1
240899,1
240900,1
240901,1
240902,2
240903,2
240904,1
240905,1
240906,1
240907,1
240908,1
240909,1
240910,1
240911,1
240912,1
240913,2
240914,1
240915,1
240916,2
240917,1
240918,2
240919,1
240920,2
240921,1
240922,1
240923,2
240924,1
240925,2
240926,1
240927,1
240928,1
240929,1
240930,1
240931,1
240932,1
240933,1
240934,1
240935,1
240936,1
240937,2
240938,1
240939,1
240940,1
240941,2
240942,2
240943,1
240944,1
240945,1
240946,2
240947,1
240948,2
240949,1
240950,2
240951,1
240952,1
240953,1
240954,2
240955,2
240956,1
240957,1
240958,1
240959,2
240960,2
240961,1
240962,1
240963,1
240964,1
240965,1
240966,1
240967,1
240968,1
240969,1
240970,1
240971,2
240972,1
240973,1
240974,1
240975,1
240976,1
240977,2
240978,1
240979,1
240980,2
240981,1
240982,2
240983,1
240984,2
240985,1
240986,1
240987,1
240988,1
240989,1
240990,2
240991,1
240992,1
240993,2
240994,1
240995,2
240996,2
240997,2
240998,2
240999,2
241000,1
241001,1
241002,1
241003,1
241004,2
241005,2
241006,2
241007,1
241008,1
241009,1
241010,1
241011,1
241012,1
241013,1
241014,1
241015,1
241016,2
241017,2
241018,1
241019,1
241020,1
241021,2
241022,2
241023,1
241024,1
241025,1
241026,2
241027,2
241028,1
241029,1
241030,1
241031,2
241032,2
241033,2
241034,2
241035,1
241036,1
241037,1
241038,1
241039,1
241040,1
241041,2
241042,1
241043,1
241044,2
241045,1
241046,2
241047,1
241048,1
241049,1
241050,1
241051,1
241052,1
241053,1
241054,1
241055,1
241056,1
241057,1
241058,1
241059,1
241060,1
241061,1
241062,1
241063,1
241064,1
241065,1
241066,1
241067,1
241068,1
241069,1
241070,1
241071,1
241072,1
241073,1
241074,1
241075,1
241076,1
241077,1
241078,1
241079,2
241080,1
241081,1
241082,2
241083,1
241084,2
241085,2
241086,2
241087,1
241088,1
241089,1
241090,1
241091,2
241092,2
241093,2
241094,2
241095,2
241096,2
241097,1
241098,1
241099,1
241100,2
241101,2
241102,2
241103,2
241104,2
241105,1
241106,2
241107,2
241108,1
241109,2
241110,2
241111,2
241112,2
241113,1
241114,1
241115,2
241116,1
241117,1
241118,1
241119,2
241120,2
241121,2
241122,2
241123,1
241124,1
241125,1
241126,1
241127,2
241128,1
241129,2
241130,1
241131,1
241132,2
241133,2
241134,1
241135,1
241136,2
241137,1
241138,2
241139,1
241140,2
241141,2
241142,1
241143,1
241144,1
241145,1
241146,1
241147,1
241148,1
241149,1
241150,1
241151,2
241152,1
241153,1
241154,2
241155,1
241156,2
241157,1
241158,1
241159,2
241160,2
241161,1
241162,2
241163,1
241164,2
241165,1
241166,1
241167,1
241168,1
241169,1
241170,1
241171,1
241172,1
241173,1
241174,1
241175,1
241176,1
241177,1
241178,1
241179,1
241180,1
241181,1
241182,1
241183,1
241184,1
241185,1
241186,1
241187,1
241188,1
241189,1
241190,1
241191,1
241192,2
241193,1
241194,2
241195,1
241196,1
241197,1
241198,2
241199,1
241200,1
241201,1
241202,1
241203,1
241204,1
241205,2
241206,1
241207,1
241208,1
241209,1
241210,1
241211,1
241212,1
241213,1
241214,1
241215,2
241216,1
241217,1
241218,1
241219,1
241220,2
241221,2
241222,1
241223,1
241224,1
241225,1
241226,2
241227,1
241228,1
241229,1
241230,1
241231,1
241232,1
241233,1
241234,1
241235,2
241236,1
241237,2
241238,1
241239,1
241240,1
241241,1
241242,1
241243,1
241244,1
241245,1
241246,1
241247,2
241248,1
241249,1
241250,1
241251,1
241252,1
241253,1
241254,1
241255,2
241256,2
241257,2
241258,2
241259,2
241260,2
241261,2
241262,1
241263,1
241264,1
241265,2
241266,1
241267,2
241268,2
241269,1
241270,1
241271,1
241272,1
241273,2
241274,1
241275,1
241276,1
241277,1
241278,1
241279,1
241280,1
241281,1
241282,1
241283,2
241284,2
241285,1
241286,1
241287,1
241288,2
241289,1
241290,1
241291,2
241292,1
241293,2
241294,2
241295,1
241296,1
241297,1
241298,2
241299,2
241300,1
241301,1
241302,2
241303,1
241304,2
241305,1
241306,1
241307,1
241308,2
241309,1
241310,2
241311,2
241312,2
241313,1
241314,2
241315,1
241316,2
241317,1
241318,2
241319,2
241320,1
241321,1
241322,2
241323,1
241324,1
241325,1
241326,1
241327,2
241328,2
241329,2
241330,1
241331,2
241332,1
241333,1
241334,1
241335,2
241336,1
241337,1
241338,2
241339,2
241340,2
241341,2
241342,2
241343,1
241344,2
241345,2
241346,1
241347,1
241348,1
241349,1
241350,2
241351,2
241352,1
241353,1
241354,2
241355,1
241356,1
241357,2
241358,2
241359,1
241360,1
241361,1
241362,2
241363,1
241364,1
241365,1
241366,1
241367,1
241368,1
241369,1
241370,1
241371,1
241372,1
241373,1
241374,2
241375,2
241376,1
241377,1
241378,1
241379,1
241380,1
241381,1
241382,1
241383,1
241384,2
241385,2
241386,1
241387,1
241388,1
241389,2
241390,1
241391,2
241392,1
241393,1
241394,1
241395,2
241396,2
241397,2
241398,1
241399,1
241400,1
241401,1
241402,2
241403,1
241404,1
241405,1
241406,1
241407,1
241408,2
241409,1
241410,1
241411,1
241412,1
241413,1
241414,2
241415,1
241416,1
241417,1
241418,1
241419,1
241420,2
241421,1
241422,1
241423,1
241424,2
241425,1
241426,1
241427,1
241428,1
241429,1
241430,1
241431,2
241432,1
241433,2
241434,1
241435,1
241436,1
241437,1
241438,1
241439,2
241440,2
241441,2
241442,1
241443,1
241444,1
241445,1
241446,2
241447,1
241448,2
241449,2
241450,1
241451,2
241452,2
241453,2
241454,1
241455,1
241456,1
241457,1
241458,2
241459,2
241460,2
241461,1
241462,2
241463,1
241464,1
241465,1
241466,1
241467,1
241468,1
241469,1
241470,1
241471,1
241472,1
241473,1
241474,1
241475,1
241476,1
241477,1
241478,2
241479,2
241480,2
241481,1
241482,2
241483,1
241484,1
241485,2
241486,1
241487,2
241488,2
241489,1
241490,1
241491,1
241492,2
241493,1
241494,2
241495,2
241496,1
241497,2
241498,1
241499,1
241500,1
241501,2
241502,1
241503,1
241504,2
241505,2
241506,1
241507,2
241508,2
241509,2
241510,2
241511,1
241512,1
241513,2
241514,2
241515,1
241516,2
241517,1
241518,2
241519,1
241520,1
241521,1
241522,1
241523,1
241524,2
241525,1
241526,1
241527,1
241528,2
241529,2
241530,2
241531,1
241532,1
241533,1
241534,1
241535,1
241536,1
241537,1
241538,1
241539,1
241540,1
241541,2
241542,1
241543,2
241544,2
241545,2
241546,2
241547,2
241548,1
241549,1
241550,2
241551,1
241552,2
241553,2
241554,1
241555,1
241556,2
241557,1
241558,1
241559,1
241560,1
241561,1
241562,2
241563,1
241564,1
241565,2
241566,2
241567,1
241568,1
241569,1
241570,2
241571,1
241572,2
241573,1
241574,1
241575,2
241576,1
241577,1
241578,1
241579,1
241580,1
241581,2
241582,1
241583,2
241584,1
241585,2
241586,1
241587,1
241588,2
241589,1
241590,2
241591,1
241592,2
241593,1
241594,2
241595,2
241596,2
241597,1
241598,1
241599,1
241600,1
241601,2
241602,1
241603,1
241604,1
241605,2
241606,2
241607,2
241608,1
241609,2
241610,1
241611,2
241612,1
241613,2
241614,1
241615,1
241616,1
241617,2
241618,2
241619,1
241620,2
241621,2
241622,1
241623,1
241624,1
241625,1
241626,1
241627,2
241628,1
241629,2
241630,1
241631,2
241632,2
241633,2
241634,2
241635,2
241636,1
241637,2
241638,2
241639,2
241640,2
241641,2
241642,2
241643,2
241644,2
241645,2
241646,2
241647,2
241648,2
241649,2
241650,1
241651,2
241652,2
241653,2
241654,2
241655,1
241656,2
241657,2
241658,2
241659,2
241660,1
241661,2
241662,2
241663,2
241664,2
241665,2
241666,2
241667,2
241668,2
241669,2
241670,1
241671,1
241672,1
241673,2
241674,1
241675,2
241676,1
241677,1
241678,2
241679,2
241680,1
241681,1
241682,2
241683,2
241684,2
241685,1
241686,2
241687,1
241688,2
241689,2
241690,1
241691,1
241692,2
241693,2
241694,2
241695,2
241696,2
241697,2
241698,2
241699,2
241700,2
241701,2
241702,2
241703,2
241704,2
241705,2
241706,2
241707,2
241708,2
241709,2
241710,2
241711,2
241712,2
241713,2
241714,2
241715,2
241716,2
241717,1
241718,2
241719,2
241720,2
241721,2
241722,1
241723,2
241724,1
241725,2
241726,2
241727,1
241728,1
241729,1
241730,1
241731,1
241732,1
241733,2
241734,1
241735,2
241736,1
241737,1
241738,1
241739,1
241740,1
241741,2
241742,2
241743,1
241744,2
241745,1
241746,1
241747,2
241748,1
241749,1
241750,1
241751,1
241752,1
241753,1
241754,1
241755,1
241756,1
241757,1
241758,1
241759,1
241760,1
241761,1
241762,1
241763,1
241764,1
241765,2
241766,2
241767,1
241768,1
241769,1
241770,1
241771,2
241772,1
241773,1
241774,1
241775,1
241776,1
241777,1
241778,1
241779,1
241780,1
241781,1
241782,1
241783,2
241784,1
241785,2
241786,1
241787,1
241788,2
241789,2
241790,1
241791,1
241792,1
241793,1
241794,1
241795,1
241796,1
241797,1
241798,1
241799,1
241800,2
241801,1
241802,1
241803,2
241804,2
241805,1
241806,1
241807,2
241808,1
241809,2
241810,1
241811,1
241812,1
241813,1
241814,1
241815,1
241816,1
241817,1
241818,1
241819,1
241820,1
241821,1
241822,2
241823,1
241824,1
241825,1
241826,2
241827,2
241828,1
241829,1
241830,1
241831,1
241832,1
241833,1
241834,1
241835,1
241836,2
241837,1
241838,1
241839,2
241840,1
241841,1
241842,1
241843,1
241844,1
241845,2
241846,2
241847,2
241848,1
241849,2
241850,1
241851,1
241852,1
241853,1
241854,1
241855,1
241856,1
241857,1
241858,1
241859,1
241860,2
241861,1
241862,1
241863,2
241864,2
241865,2
241866,1
241867,1
241868,1
241869,1
241870,1
241871,2
241872,1
241873,1
241874,2
241875,2
241876,1
241877,2
241878,2
241879,1
241880,1
241881,1
241882,1
241883,1
241884,2
241885,1
241886,1
241887,1
241888,1
241889,2
241890,1
241891,2
241892,1
241893,2
241894,1
241895,2
241896,1
241897,2
241898,2
241899,1
241900,1
241901,2
241902,1
241903,1
241904,1
241905,1
241906,1
241907,1
241908,2
241909,1
241910,1
241911,1
241912,1
241913,1
241914,2
241915,1
241916,1
241917,1
241918,2
241919,1
241920,2
241921,1
241922,1
241923,2
241924,2
241925,2
241926,1
241927,1
241928,1
241929,1
241930,2
241931,1
241932,1
241933,1
241934,1
241935,1
241936,1
241937,1
241938,1
241939,1
241940,1
241941,2
241942,1
241943,2
241944,1
241945,1
241946,2
241947,1
241948,1
241949,2
241950,1
241951,1
241952,1
241953,1
241954,1
241955,2
241956,1
241957,1
241958,1
241959,1
241960,2
241961,1
241962,1
241963,1
241964,1
241965,1
241966,1
241967,1
241968,1
241969,1
241970,1
241971,1
241972,1
241973,2
241974,1
241975,1
241976,1
241977,1
241978,1
241979,1
241980,1
241981,1
241982,1
241983,1
241984,2
241985,1
241986,1
241987,1
241988,1
241989,1
241990,1
241991,1
241992,2
241993,1
241994,2
241995,1
241996,1
241997,1
241998,2
241999,1
242000,1
242001,1
242002,1
242003,2
242004,1
242005,1
242006,1
242007,2
242008,1
242009,1
242010,1
242011,1
242012,1
242013,1
242014,1
242015,1
242016,1
242017,1
242018,1
242019,1
242020,1
242021,1
242022,2
242023,1
242024,2
242025,1
242026,2
242027,1
242028,1
242029,1
242030,2
242031,1
242032,1
242033,1
242034,1
242035,1
242036,2
242037,1
242038,1
242039,1
242040,1
242041,1
242042,2
242043,1
242044,2
242045,1
242046,1
242047,2
242048,1
242049,1
242050,1
242051,1
242052,1
242053,2
242054,1
242055,1
242056,2
242057,2
242058,1
242059,1
242060,2
242061,2
242062,1
242063,1
242064,2
242065,1
242066,1
242067,2
242068,1
242069,2
242070,2
242071,1
242072,1
242073,1
242074,1
242075,2
242076,1
242077,1
242078,2
242079,1
242080,1
242081,1
242082,1
242083,1
242084,1
242085,2
242086,1
242087,2
242088,1
242089,1
242090,1
242091,1
242092,2
242093,1
242094,1
242095,1
242096,1
242097,1
242098,2
242099,1
242100,2
242101,1
242102,2
242103,2
242104,1
242105,2
242106,1
242107,1
242108,1
242109,2
242110,2
242111,1
242112,1
242113,1
242114,2
242115,1
242116,1
242117,2
242118,1
242119,1
242120,1
242121,1
242122,2
242123,1
242124,1
242125,2
242126,1
242127,2
242128,2
242129,1
242130,1
242131,1
242132,2
242133,2
242134,1
242135,1
242136,1
242137,1
242138,2
242139,1
242140,1
242141,1
242142,2
242143,1
242144,2
242145,2
242146,2
242147,1
242148,1
242149,1
242150,2
242151,1
242152,1
242153,1
242154,2
242155,1
242156,1
242157,2
242158,1
242159,1
242160,1
242161,2
242162,2
242163,2
242164,2
242165,1
242166,2
242167,1
242168,1
242169,2
242170,1
242171,1
242172,1
242173,2
242174,1
242175,1
242176,2
242177,1
242178,1
242179,1
242180,1
242181,1
242182,2
242183,1
242184,2
242185,1
242186,1
242187,1
242188,2
242189,1
242190,1
242191,1
242192,1
242193,1
242194,1
242195,1
242196,1
242197,2
242198,1
242199,2
242200,1
242201,1
242202,2
242203,1
242204,2
242205,1
242206,1
242207,2
242208,1
242209,1
242210,1
242211,1
242212,1
242213,1
242214,2
242215,1
242216,1
242217,1
242218,1
242219,1
242220,1
242221,1
242222,1
242223,1
242224,2
242225,1
242226,1
242227,1
242228,1
242229,1
242230,1
242231,1
242232,1
242233,1
242234,1
242235,2
242236,2
242237,1
242238,1
242239,1
242240,1
242241,2
242242,1
242243,1
242244,2
242245,2
242246,1
242247,2
242248,1
242249,1
242250,1
242251,1
242252,1
242253,1
242254,1
242255,1
242256,1
242257,1
242258,1
242259,1
242260,1
242261,1
242262,1
242263,1
242264,1
242265,1
242266,2
242267,1
242268,2
242269,1
242270,1
242271,1
242272,1
242273,2
242274,1
242275,1
242276,1
242277,1
242278,1
242279,1
242280,2
242281,1
242282,1
242283,2
242284,2
242285,1
242286,1
242287,1
242288,1
242289,2
242290,2
242291,1
242292,2
242293,1
242294,2
242295,2
242296,1
242297,1
242298,1
242299,1
242300,1
242301,1
242302,1
242303,1
242304,1
242305,1
242306,1
242307,1
242308,1
242309,1
242310,1
242311,2
242312,2
242313,1
242314,2
242315,1
242316,1
242317,1
242318,2
242319,1
242320,1
242321,1
242322,1
242323,1
242324,1
242325,1
242326,2
242327,1
242328,1
242329,1
242330,1
242331,1
242332,1
242333,1
242334,1
242335,1
242336,1
242337,1
242338,1
242339,1
242340,1
242341,1
242342,1
242343,1
242344,1
242345,1
242346,1
242347,1
242348,2
242349,1
242350,1
242351,1
242352,1
242353,2
242354,2
242355,2
242356,2
242357,2
242358,2
242359,1
242360,1
242361,2
242362,1
242363,2
242364,1
242365,1
242366,1
242367,1
242368,1
242369,2
242370,2
242371,1
242372,2
242373,1
242374,1
242375,1
242376,1
242377,2
242378,1
242379,2
242380,1
242381,1
242382,1
242383,2
242384,1
242385,2
242386,2
242387,1
242388,1
242389,1
242390,1
242391,1
242392,1
242393,1
242394,1
242395,1
242396,1
242397,2
242398,2
242399,1
242400,2
242401,2
242402,2
242403,2
242404,2
242405,2
242406,1
242407,1
242408,2
242409,1
242410,1
242411,2
242412,1
242413,2
242414,1
242415,1
242416,2
242417,1
242418,1
242419,1
242420,1
242421,1
242422,2
242423,1
242424,1
242425,1
242426,2
242427,1
242428,2
242429,1
242430,1
242431,2
242432,1
242433,2
242434,2
242435,2
242436,1
242437,1
242438,2
242439,2
242440,2
242441,1
242442,2
242443,1
242444,1
242445,1
242446,1
242447,1
242448,2
242449,1
242450,2
242451,1
242452,1
242453,2
242454,1
242455,1
242456,2
242457,1
242458,1
242459,1
242460,2
242461,1
242462,1
242463,2
242464,1
242465,2
242466,1
242467,1
242468,1
242469,2
242470,1
242471,1
242472,2
242473,1
242474,1
242475,1
242476,2
242477,2
242478,1
242479,2
242480,1
242481,1
242482,1
242483,2
242484,1
242485,1
242486,1
242487,2
242488,2
242489,2
242490,2
242491,2
242492,1
242493,1
242494,2
242495,2
242496,1
242497,1
242498,2
242499,1
242500,1
242501,1
242502,1
242503,1
242504,1
242505,1
242506,1
242507,2
242508,2
242509,2
242510,1
242511,2
242512,1
242513,1
242514,2
242515,1
242516,1
242517,1
242518,1
242519,1
242520,1
242521,1
242522,1
242523,1
242524,1
242525,2
242526,1
242527,1
242528,1
242529,1
242530,1
242531,1
242532,1
242533,2
242534,1
242535,1
242536,1
242537,2
242538,1
242539,1
242540,1
242541,1
242542,1
242543,2
242544,1
242545,2
242546,1
242547,1
242548,2
242549,2
242550,1
242551,1
242552,1
242553,1
242554,1
242555,2
242556,2
242557,1
242558,1
242559,2
242560,1
242561,1
242562,1
242563,2
242564,1
242565,1
242566,1
242567,2
242568,1
242569,1
242570,2
242571,1
242572,1
242573,1
242574,1
242575,1
242576,2
242577,1
242578,1
242579,1
242580,1
242581,1
242582,1
242583,2
242584,2
242585,1
242586,2
242587,1
242588,2
242589,1
242590,1
242591,1
242592,1
242593,2
242594,1
242595,2
242596,1
242597,2
242598,1
242599,1
242600,1
242601,1
242602,1
242603,2
242604,1
242605,1
242606,2
242607,2
242608,2
242609,1
242610,2
242611,1
242612,1
242613,1
242614,2
242615,1
242616,2
242617,1
242618,1
242619,1
242620,1
242621,1
242622,1
242623,1
242624,1
242625,1
242626,1
242627,1
242628,1
242629,1
242630,1
242631,2
242632,2
242633,1
242634,1
242635,1
242636,1
242637,1
242638,1
242639,1
242640,1
242641,1
242642,1
242643,1
242644,1
242645,2
242646,2
242647,1
242648,2
242649,2
242650,1
242651,2
242652,1
242653,2
242654,2
242655,1
242656,2
242657,1
242658,2
242659,1
242660,1
242661,1
242662,1
242663,1
242664,2
242665,1
242666,1
242667,1
242668,1
242669,1
242670,1
242671,2
242672,2
242673,1
242674,1
242675,1
242676,1
242677,1
242678,1
242679,2
242680,2
242681,1
242682,1
242683,1
242684,2
242685,2
242686,1
242687,2
242688,2
242689,1
242690,2
242691,2
242692,1
242693,1
242694,1
242695,2
242696,1
242697,2
242698,2
242699,2
242700,1
242701,2
242702,1
242703,2
242704,1
242705,1
242706,1
242707,1
242708,2
242709,1
242710,1
242711,2
242712,1
242713,1
242714,1
242715,1
242716,2
242717,1
242718,2
242719,1
242720,2
242721,1
242722,1
242723,1
242724,1
242725,1
242726,2
242727,2
242728,1
242729,1
242730,1
242731,2
242732,1
242733,1
242734,1
242735,2
242736,1
242737,1
242738,1
242739,2
242740,1
242741,1
242742,1
242743,1
242744,2
242745,1
242746,1
242747,1
242748,1
242749,1
242750,1
242751,1
242752,1
242753,2
242754,1
242755,2
242756,1
242757,1
242758,1
242759,1
242760,1
242761,2
242762,1
242763,1
242764,2
242765,2
242766,1
242767,1
242768,1
242769,1
242770,1
242771,1
242772,1
242773,2
242774,2
242775,2
242776,2
242777,2
242778,2
242779,1
242780,2
242781,1
242782,2
242783,2
242784,2
242785,1
242786,2
242787,1
242788,1
242789,2
242790,2
242791,1
242792,1
242793,1
242794,1
242795,1
242796,2
242797,1
