,제목
500631,2
500632,2
500633,2
500634,1
500635,2
500636,1
500637,2
500638,1
500639,2
500640,2
500641,2
500642,2
500643,2
500644,1
500645,2
500646,1
500647,1
500648,2
500649,1
500650,2
500651,1
500652,2
500653,2
500654,2
500655,2
500656,2
500657,2
500658,2
500659,1
500660,2
500661,2
500662,2
500663,2
500664,1
500665,1
500666,2
500667,2
500668,2
500669,2
500670,2
500671,1
500672,2
500673,2
500674,2
500675,1
500676,1
500677,1
500678,1
500679,1
500680,2
500681,1
500682,1
500683,1
500684,2
500685,1
500686,1
500687,1
500688,1
500689,2
500690,1
500691,1
500692,2
500693,2
500694,1
500695,1
500696,1
500697,2
500698,1
500699,1
500700,1
500701,2
500702,1
500703,1
500704,1
500705,2
500706,1
500707,1
500708,2
500709,1
500710,1
500711,1
500712,2
500713,2
500714,2
500715,1
500716,2
500717,1
500718,2
500719,2
500720,2
500721,1
500722,1
500723,2
500724,2
500725,1
500726,2
500727,2
500728,1
500729,1
500730,2
500731,1
500732,1
500733,1
500734,2
500735,1
500736,1
500737,1
500738,2
500739,1
500740,2
500741,1
500742,2
500743,1
500744,1
500745,2
500746,2
500747,1
500748,1
500749,2
500750,2
500751,2
500752,2
500753,2
500754,2
500755,1
500756,2
500757,2
500758,2
500759,2
500760,2
500761,2
500762,2
500763,2
500764,2
500765,1
500766,2
500767,2
500768,1
500769,2
500770,2
500771,2
500772,2
500773,2
500774,1
500775,1
500776,1
500777,1
500778,1
500779,1
500780,1
500781,1
500782,2
500783,1
500784,1
500785,1
500786,1
500787,1
500788,1
500789,1
500790,2
500791,1
500792,1
500793,2
500794,2
500795,2
500796,2
500797,1
500798,1
500799,1
500800,2
500801,1
500802,1
500803,2
500804,1
500805,1
500806,1
500807,1
500808,1
500809,1
500810,1
500811,1
500812,1
500813,1
500814,2
500815,1
500816,2
500817,2
500818,2
500819,2
500820,2
500821,2
500822,2
500823,1
500824,1
500825,2
500826,1
500827,2
500828,1
500829,1
500830,1
500831,1
500832,1
500833,2
500834,1
500835,1
500836,2
500837,2
500838,2
500839,2
500840,2
500841,2
500842,2
500843,2
500844,1
500845,1
500846,2
500847,1
500848,2
500849,2
500850,2
500851,1
500852,1
500853,1
500854,1
500855,2
500856,1
500857,2
500858,2
500859,2
500860,1
500861,2
500862,1
500863,1
500864,2
500865,2
500866,1
500867,1
500868,2
500869,1
500870,1
500871,2
500872,1
500873,1
500874,1
500875,1
500876,2
500877,1
500878,2
500879,1
500880,2
500881,2
500882,2
500883,1
500884,1
500885,1
500886,1
500887,1
500888,1
500889,1
500890,1
500891,1
500892,1
500893,1
500894,1
500895,1
500896,2
500897,1
500898,2
500899,1
500900,1
500901,2
500902,2
500903,2
500904,2
500905,2
500906,2
500907,2
500908,1
500909,2
500910,2
500911,1
500912,1
500913,2
500914,1
500915,2
500916,2
500917,1
500918,1
500919,1
500920,2
500921,2
500922,2
500923,2
500924,1
500925,2
500926,2
500927,1
500928,2
500929,1
500930,2
500931,2
500932,2
500933,2
500934,1
500935,2
500936,2
500937,2
500938,2
500939,1
500940,2
500941,2
500942,2
500943,2
500944,1
500945,2
500946,2
500947,1
500948,2
500949,2
500950,2
500951,1
500952,2
500953,1
500954,2
500955,1
500956,1
500957,1
500958,1
500959,1
500960,1
500961,2
500962,2
500963,1
500964,2
500965,1
500966,2
500967,1
500968,2
500969,2
500970,1
500971,1
500972,1
500973,2
500974,2
500975,1
500976,1
500977,1
500978,2
500979,1
500980,2
500981,2
500982,2
500983,2
500984,2
500985,1
500986,2
500987,1
500988,2
500989,2
500990,2
500991,2
500992,1
500993,1
500994,2
500995,2
500996,2
500997,1
500998,1
500999,2
501000,2
501001,1
501002,1
501003,2
501004,1
501005,1
501006,1
501007,1
501008,2
501009,1
501010,2
501011,2
501012,2
501013,2
501014,2
501015,2
501016,1
501017,1
501018,1
501019,1
501020,1
501021,1
501022,2
501023,1
501024,2
501025,2
501026,1
501027,1
501028,1
501029,1
501030,1
501031,2
501032,1
501033,1
501034,2
501035,2
501036,1
501037,1
501038,1
501039,1
501040,1
501041,1
501042,1
501043,1
501044,2
501045,1
501046,1
501047,2
501048,1
501049,2
501050,1
501051,2
501052,1
501053,2
501054,1
501055,2
501056,2
501057,2
501058,1
501059,1
501060,1
501061,1
501062,1
501063,2
501064,2
501065,1
501066,1
501067,2
501068,1
501069,1
501070,1
501071,1
501072,1
501073,1
501074,2
501075,1
501076,2
501077,2
501078,1
501079,1
501080,1
501081,1
501082,1
501083,1
501084,1
501085,1
501086,1
501087,1
501088,2
501089,1
501090,1
501091,2
501092,2
501093,1
501094,1
501095,1
501096,2
501097,1
501098,1
501099,2
501100,1
501101,2
501102,2
501103,2
501104,1
501105,1
501106,1
501107,2
501108,1
501109,2
501110,2
501111,2
501112,2
501113,2
501114,2
501115,1
501116,2
501117,2
501118,2
501119,2
501120,1
501121,2
501122,2
501123,2
501124,2
501125,2
501126,2
501127,1
501128,2
501129,2
501130,1
501131,2
501132,2
501133,2
501134,2
501135,1
501136,1
501137,1
501138,1
501139,2
501140,1
501141,1
501142,1
501143,1
501144,1
501145,1
501146,1
501147,2
501148,1
501149,1
501150,1
501151,2
501152,1
501153,1
501154,1
501155,1
501156,2
501157,2
501158,2
501159,2
501160,1
501161,2
501162,1
501163,2
501164,2
501165,2
501166,2
501167,1
501168,1
501169,2
501170,1
501171,1
501172,2
501173,2
501174,2
501175,1
501176,1
501177,1
501178,2
501179,1
501180,1
501181,1
501182,1
501183,1
501184,1
501185,1
501186,1
501187,1
501188,2
501189,1
501190,2
501191,1
501192,2
501193,2
501194,1
501195,1
501196,1
501197,2
501198,2
501199,2
501200,1
501201,1
501202,1
501203,1
501204,2
501205,1
501206,1
501207,1
501208,1
501209,1
501210,1
501211,2
501212,1
501213,1
501214,2
501215,2
501216,1
501217,1
501218,2
501219,1
501220,2
501221,1
501222,1
501223,1
501224,1
501225,2
501226,1
501227,1
501228,2
501229,1
501230,1
501231,2
501232,2
501233,2
501234,1
501235,1
501236,2
501237,1
501238,2
501239,2
501240,1
501241,1
501242,2
501243,2
501244,2
501245,1
501246,2
501247,2
501248,1
501249,1
501250,2
501251,2
501252,2
501253,2
501254,1
501255,2
501256,2
501257,2
501258,2
501259,1
501260,1
501261,2
501262,1
501263,1
501264,2
501265,2
501266,2
501267,1
501268,2
501269,2
501270,2
501271,1
501272,1
501273,2
501274,1
501275,1
501276,2
501277,1
501278,1
501279,1
501280,1
501281,1
501282,2
501283,1
501284,2
501285,1
501286,2
501287,2
501288,2
501289,2
501290,2
501291,2
501292,2
501293,2
501294,2
501295,2
501296,2
501297,2
501298,2
501299,2
501300,1
501301,2
501302,2
501303,2
501304,1
501305,1
501306,2
501307,2
501308,1
501309,2
501310,1
501311,1
501312,2
501313,1
501314,2
501315,2
501316,1
501317,1
501318,2
501319,2
501320,2
501321,1
501322,1
501323,2
501324,2
501325,2
501326,1
501327,1
501328,1
501329,1
501330,1
501331,1
501332,2
501333,1
501334,1
501335,2
501336,1
501337,1
501338,1
501339,1
501340,2
501341,1
501342,1
501343,1
501344,1
501345,1
501346,1
501347,1
501348,1
501349,1
501350,1
501351,1
501352,1
501353,2
501354,1
501355,1
501356,2
501357,2
501358,2
501359,2
501360,1
501361,1
501362,2
501363,1
501364,1
501365,2
501366,1
501367,1
501368,1
501369,2
501370,1
501371,1
501372,2
501373,2
501374,1
501375,2
501376,2
501377,1
501378,1
501379,2
501380,2
501381,2
501382,1
501383,1
501384,1
501385,2
501386,1
501387,2
501388,1
501389,2
501390,1
501391,1
501392,1
501393,2
501394,1
501395,1
501396,2
501397,2
501398,1
501399,2
501400,2
501401,1
501402,2
501403,2
501404,2
501405,2
501406,2
501407,2
501408,1
501409,1
501410,2
501411,1
501412,1
501413,1
501414,1
501415,2
501416,1
501417,1
501418,1
501419,1
501420,1
501421,1
501422,2
501423,1
501424,1
501425,1
501426,1
501427,1
501428,1
501429,1
501430,1
501431,2
501432,2
501433,2
501434,2
501435,2
501436,2
501437,2
501438,2
501439,2
501440,2
501441,2
501442,2
501443,1
501444,1
501445,2
501446,1
501447,2
501448,1
501449,1
501450,1
501451,1
501452,1
501453,1
501454,1
501455,1
501456,1
501457,2
501458,2
501459,1
501460,1
501461,1
501462,1
501463,1
501464,2
501465,1
501466,2
501467,1
501468,1
501469,2
501470,2
501471,1
501472,2
501473,1
501474,2
501475,1
501476,2
501477,1
501478,2
501479,2
501480,1
501481,1
501482,1
501483,2
501484,2
501485,1
501486,1
501487,1
501488,2
501489,2
501490,2
501491,2
501492,1
501493,2
501494,1
501495,1
501496,2
501497,1
501498,2
501499,1
501500,2
501501,2
501502,2
501503,1
501504,2
501505,1
501506,2
501507,2
501508,2
501509,1
501510,1
501511,2
501512,1
501513,2
501514,1
501515,1
501516,1
501517,1
501518,1
501519,2
501520,1
501521,1
501522,1
501523,1
501524,1
501525,2
501526,1
501527,1
501528,2
501529,2
501530,2
501531,1
501532,1
501533,1
501534,2
501535,2
501536,1
501537,2
501538,2
501539,1
501540,2
501541,2
501542,2
501543,1
501544,1
501545,1
501546,1
501547,2
501548,2
501549,1
501550,2
501551,2
501552,1
501553,2
501554,1
501555,2
501556,1
501557,1
501558,2
501559,2
501560,2
501561,1
501562,1
501563,1
501564,1
501565,2
501566,1
501567,2
501568,1
501569,2
501570,1
501571,2
501572,2
501573,2
501574,1
501575,2
501576,2
501577,2
501578,1
501579,2
501580,1
501581,1
501582,1
501583,2
501584,2
501585,2
501586,1
501587,1
501588,2
501589,2
501590,1
501591,2
501592,2
501593,2
501594,2
501595,2
501596,1
501597,1
501598,2
501599,1
501600,2
501601,1
501602,1
501603,1
501604,2
501605,1
501606,2
501607,1
501608,1
501609,2
501610,1
501611,1
501612,1
501613,2
501614,2
501615,1
501616,1
501617,2
501618,1
501619,2
501620,2
501621,2
501622,1
501623,2
501624,1
501625,2
501626,1
501627,1
501628,2
501629,1
501630,1
501631,1
501632,1
501633,1
501634,1
501635,1
501636,1
501637,1
501638,2
501639,1
501640,1
501641,1
501642,1
501643,1
501644,1
501645,2
501646,1
501647,1
501648,1
501649,1
501650,2
501651,1
501652,1
501653,1
501654,1
501655,1
501656,1
501657,1
501658,1
501659,1
501660,1
501661,1
501662,2
501663,1
501664,1
501665,1
501666,2
501667,1
501668,1
501669,1
501670,2
501671,1
501672,1
501673,1
501674,1
501675,1
501676,1
501677,1
501678,2
501679,1
501680,1
501681,1
501682,1
501683,1
501684,1
501685,2
501686,2
501687,2
501688,2
501689,2
501690,1
501691,1
501692,1
501693,2
501694,1
501695,1
501696,1
501697,1
501698,2
501699,1
501700,1
501701,2
501702,1
501703,2
501704,2
501705,2
501706,2
501707,2
501708,2
501709,2
501710,2
501711,2
501712,1
501713,2
501714,2
501715,2
501716,1
501717,1
501718,1
501719,1
501720,2
501721,1
501722,1
501723,2
501724,2
501725,1
501726,1
501727,1
501728,1
501729,1
501730,1
501731,1
501732,1
501733,2
501734,1
501735,1
501736,2
501737,1
501738,2
501739,1
501740,1
501741,2
501742,1
501743,2
501744,2
501745,2
501746,1
501747,2
501748,1
501749,1
501750,2
501751,2
501752,2
501753,2
501754,2
501755,1
501756,2
501757,1
501758,1
501759,1
501760,2
501761,2
501762,2
501763,1
501764,1
501765,1
501766,2
501767,2
501768,1
501769,1
501770,1
501771,1
501772,2
501773,2
501774,1
501775,1
501776,1
501777,2
501778,1
501779,1
501780,2
501781,2
501782,2
501783,1
501784,2
501785,2
501786,1
501787,1
501788,1
501789,1
501790,1
501791,2
501792,2
501793,2
501794,1
501795,2
501796,2
501797,2
501798,1
501799,2
501800,2
501801,2
501802,1
501803,1
501804,2
501805,1
501806,2
501807,1
501808,1
501809,1
501810,2
501811,2
501812,2
501813,1
501814,2
501815,2
501816,1
501817,2
501818,1
501819,2
501820,1
501821,1
501822,1
501823,1
501824,1
501825,2
501826,1
501827,2
501828,1
501829,1
501830,2
501831,1
501832,1
501833,1
501834,1
501835,2
501836,1
501837,2
501838,1
501839,2
501840,2
501841,2
501842,1
501843,1
501844,1
501845,1
501846,2
501847,2
501848,1
501849,1
501850,1
501851,1
501852,1
501853,1
501854,1
501855,1
501856,1
501857,2
501858,1
501859,1
501860,1
501861,2
501862,1
501863,1
501864,1
501865,2
501866,1
501867,1
501868,1
501869,1
501870,1
501871,1
501872,1
501873,1
501874,2
501875,1
501876,1
501877,2
501878,1
501879,1
501880,2
501881,1
501882,1
501883,1
501884,2
501885,2
501886,2
501887,1
501888,2
501889,1
501890,1
501891,2
501892,1
501893,1
501894,1
501895,2
501896,1
501897,2
501898,1
501899,1
501900,1
501901,2
501902,1
501903,1
501904,1
501905,1
501906,1
501907,2
501908,2
501909,1
501910,1
501911,1
501912,1
501913,1
501914,1
501915,1
501916,2
501917,2
501918,2
501919,1
501920,2
501921,1
501922,1
501923,1
501924,1
501925,2
501926,1
501927,1
501928,1
501929,2
501930,1
501931,1
501932,1
501933,1
501934,1
501935,1
501936,2
501937,2
501938,1
501939,1
501940,2
501941,1
501942,1
501943,2
501944,2
501945,1
501946,1
501947,2
501948,1
501949,2
501950,1
501951,1
501952,1
501953,2
501954,1
501955,1
501956,2
501957,1
501958,1
501959,1
501960,1
501961,1
501962,2
501963,1
501964,2
501965,1
501966,1
501967,1
501968,1
501969,1
501970,1
501971,2
501972,1
501973,1
501974,1
501975,1
501976,2
501977,1
501978,1
501979,1
501980,1
501981,2
501982,2
501983,2
501984,2
501985,1
501986,1
501987,2
501988,2
501989,2
501990,2
501991,2
501992,1
501993,1
501994,2
501995,2
501996,1
501997,1
501998,1
501999,1
502000,2
502001,1
502002,2
502003,2
502004,2
502005,2
502006,2
502007,2
502008,2
502009,2
502010,1
502011,1
502012,2
502013,1
502014,1
502015,2
502016,2
502017,2
502018,1
502019,2
502020,2
502021,1
502022,2
502023,2
502024,2
502025,1
502026,1
502027,1
502028,1
502029,1
502030,1
502031,2
502032,1
502033,1
502034,1
502035,1
502036,1
502037,1
502038,1
502039,2
502040,1
502041,1
502042,1
502043,1
502044,2
502045,1
502046,2
502047,1
502048,1
502049,1
502050,1
502051,1
502052,1
502053,1
502054,2
502055,1
502056,2
502057,1
502058,1
502059,1
502060,1
502061,1
502062,1
502063,2
502064,2
502065,2
502066,1
502067,2
502068,1
502069,1
502070,1
502071,2
502072,1
502073,1
502074,2
502075,1
502076,1
502077,1
502078,2
502079,1
502080,2
502081,2
502082,2
502083,2
502084,2
502085,1
502086,1
502087,2
502088,1
502089,1
502090,2
502091,1
502092,2
502093,1
502094,2
502095,2
502096,1
502097,2
502098,1
502099,2
502100,1
502101,2
502102,1
502103,1
502104,1
502105,2
502106,2
502107,2
502108,2
502109,2
502110,1
502111,1
502112,2
502113,2
502114,2
502115,1
502116,1
502117,1
502118,1
502119,2
502120,2
502121,1
502122,1
502123,1
502124,1
502125,1
502126,1
502127,1
502128,1
502129,2
502130,1
502131,2
502132,1
502133,2
502134,1
502135,2
502136,1
502137,1
502138,1
502139,1
502140,1
502141,1
502142,1
502143,1
502144,1
502145,1
502146,1
502147,1
502148,1
502149,1
502150,1
502151,1
502152,1
502153,1
502154,1
502155,1
502156,1
502157,2
502158,2
502159,1
502160,1
502161,1
502162,1
502163,1
502164,1
502165,1
502166,1
502167,1
502168,1
502169,1
502170,1
502171,1
502172,1
502173,1
502174,2
502175,2
502176,2
502177,2
502178,2
502179,2
502180,2
502181,2
502182,1
502183,2
502184,1
502185,2
502186,2
502187,2
502188,1
502189,1
502190,2
502191,2
502192,1
502193,2
502194,1
502195,2
502196,2
502197,1
502198,2
502199,1
502200,1
502201,1
502202,1
502203,2
502204,1
502205,1
502206,1
502207,2
502208,1
502209,2
502210,2
502211,2
502212,1
502213,1
502214,1
502215,1
502216,1
502217,1
502218,1
502219,2
502220,1
502221,2
502222,1
502223,2
502224,1
502225,1
502226,1
502227,1
502228,1
502229,1
502230,1
502231,1
502232,1
502233,1
502234,1
502235,1
502236,1
502237,2
502238,2
502239,1
502240,2
502241,1
502242,1
502243,1
502244,1
502245,1
502246,2
502247,2
502248,1
502249,2
502250,2
502251,1
502252,1
502253,2
502254,1
502255,1
502256,1
502257,1
502258,1
502259,2
502260,1
502261,2
502262,1
502263,1
502264,1
502265,1
502266,1
502267,1
502268,1
502269,2
502270,2
502271,1
502272,2
502273,2
502274,1
502275,1
502276,1
502277,2
502278,1
502279,1
502280,1
502281,1
502282,1
502283,1
502284,1
502285,2
502286,1
502287,1
502288,1
502289,1
502290,1
502291,1
502292,1
502293,1
502294,2
502295,2
502296,2
502297,2
502298,1
502299,1
502300,1
502301,1
502302,1
502303,1
502304,1
502305,2
502306,1
502307,2
502308,1
502309,1
502310,1
502311,1
502312,1
502313,1
502314,1
502315,1
502316,1
502317,1
502318,1
502319,1
502320,2
502321,1
502322,1
502323,1
502324,1
502325,1
502326,1
502327,1
502328,1
502329,2
502330,2
502331,2
502332,2
502333,2
502334,2
502335,2
502336,1
502337,1
502338,2
502339,1
502340,2
502341,2
502342,1
502343,1
502344,1
502345,1
502346,1
502347,1
502348,1
502349,1
502350,1
502351,1
502352,1
502353,2
502354,1
502355,1
502356,1
502357,1
502358,1
502359,1
502360,2
502361,2
502362,1
502363,1
502364,2
502365,1
502366,1
502367,1
502368,1
502369,1
502370,2
502371,1
502372,2
502373,2
502374,2
502375,2
502376,1
502377,2
502378,1
502379,1
502380,1
502381,2
502382,1
502383,1
502384,1
502385,2
502386,2
502387,2
502388,1
502389,2
502390,2
502391,1
502392,2
502393,1
502394,1
502395,1
502396,2
502397,1
502398,1
502399,2
502400,2
502401,2
502402,2
502403,1
502404,1
502405,2
502406,1
502407,1
502408,2
502409,2
502410,2
502411,1
502412,1
502413,1
502414,1
502415,1
502416,1
502417,1
502418,1
502419,1
502420,1
502421,2
502422,1
502423,1
502424,1
502425,1
502426,2
502427,1
502428,1
502429,1
502430,1
502431,1
502432,1
502433,1
502434,1
502435,1
502436,2
502437,1
502438,1
502439,1
502440,1
502441,1
502442,1
502443,1
502444,1
502445,1
502446,1
502447,1
502448,1
502449,1
502450,1
502451,1
502452,1
502453,1
502454,1
502455,2
502456,1
502457,1
502458,2
502459,1
502460,1
502461,1
502462,1
502463,1
502464,1
502465,1
502466,1
502467,1
502468,1
502469,2
502470,1
502471,2
502472,1
502473,2
502474,2
502475,1
502476,2
502477,1
502478,1
502479,2
502480,1
502481,2
502482,2
502483,1
502484,2
502485,1
502486,1
502487,1
502488,1
502489,1
502490,2
502491,1
502492,2
502493,1
502494,1
502495,1
502496,1
502497,1
502498,2
502499,1
502500,1
502501,1
502502,1
502503,1
502504,1
502505,1
502506,2
502507,1
502508,1
502509,1
502510,1
502511,2
502512,1
502513,1
502514,2
502515,1
502516,1
502517,2
502518,1
502519,2
502520,2
502521,1
502522,1
502523,2
502524,1
502525,1
502526,1
502527,1
502528,1
502529,2
502530,2
502531,2
502532,2
502533,1
502534,2
502535,2
502536,2
502537,2
502538,1
502539,1
502540,1
502541,2
502542,1
502543,2
502544,1
502545,2
502546,1
502547,1
502548,1
502549,1
502550,2
502551,1
502552,2
502553,1
502554,1
502555,1
502556,1
502557,1
502558,1
502559,1
502560,1
502561,1
502562,2
502563,1
502564,1
502565,1
502566,1
502567,1
502568,1
502569,1
502570,1
502571,1
502572,1
502573,1
502574,1
502575,1
502576,1
502577,1
502578,1
502579,1
502580,1
502581,1
502582,1
502583,1
502584,2
502585,1
502586,1
502587,1
502588,1
502589,2
502590,1
502591,1
502592,1
502593,1
502594,1
502595,1
502596,2
502597,1
502598,1
502599,1
502600,1
502601,1
502602,1
502603,1
502604,2
502605,1
502606,1
502607,1
502608,2
502609,1
502610,1
502611,1
502612,1
502613,1
502614,1
502615,1
502616,1
502617,1
502618,2
502619,2
502620,2
502621,2
502622,1
502623,1
502624,2
502625,2
502626,1
502627,1
502628,1
502629,1
502630,1
502631,2
502632,1
502633,2
502634,2
502635,2
502636,1
502637,1
502638,1
502639,2
502640,1
502641,1
502642,1
502643,1
502644,1
502645,1
502646,1
502647,1
502648,2
502649,2
502650,2
502651,1
502652,1
502653,2
502654,2
502655,2
502656,1
502657,1
502658,1
502659,2
502660,1
502661,1
502662,1
502663,1
502664,1
502665,1
502666,1
502667,1
502668,2
502669,1
502670,2
502671,2
502672,1
502673,1
502674,1
502675,2
502676,1
502677,1
502678,2
502679,1
502680,2
502681,1
502682,2
502683,2
502684,1
502685,2
502686,1
502687,1
502688,2
502689,1
502690,1
502691,2
502692,2
502693,2
502694,1
502695,1
502696,1
502697,2
502698,1
502699,1
502700,1
502701,1
502702,2
502703,1
502704,2
502705,1
502706,1
502707,1
502708,2
502709,1
502710,2
502711,1
502712,1
502713,1
502714,1
502715,2
502716,2
502717,1
502718,2
502719,2
502720,1
502721,1
502722,2
502723,1
502724,1
502725,1
502726,2
502727,2
502728,1
502729,2
502730,2
502731,1
502732,2
502733,1
502734,2
502735,1
502736,2
502737,1
502738,1
502739,2
502740,1
502741,1
502742,1
502743,1
502744,2
502745,1
502746,1
502747,1
502748,1
502749,2
502750,1
502751,1
502752,1
502753,2
502754,1
502755,2
502756,1
502757,1
502758,1
502759,2
502760,1
502761,2
502762,1
502763,2
502764,2
502765,2
502766,2
502767,2
502768,2
502769,1
502770,1
502771,2
502772,1
502773,2
502774,1
502775,2
502776,2
502777,1
502778,1
502779,1
502780,2
502781,2
502782,2
502783,1
502784,2
502785,1
502786,1
502787,2
502788,1
502789,1
502790,1
502791,1
502792,2
502793,2
502794,1
502795,1
502796,2
502797,2
