,제목
330447,2
330448,2
330449,2
330450,1
330451,2
330452,1
330453,2
330454,2
330455,2
330456,2
330457,2
330458,1
330459,2
330460,2
330461,1
330462,2
330463,1
330464,2
330465,2
330466,2
330467,2
330468,2
330469,2
330470,2
330471,2
330472,2
330473,2
330474,1
330475,2
330476,2
330477,2
330478,2
330479,2
330480,2
330481,1
330482,2
330483,2
330484,2
330485,2
330486,2
330487,2
330488,2
330489,2
330490,1
330491,2
330492,2
330493,2
330494,1
330495,2
330496,2
330497,1
330498,2
330499,2
330500,2
330501,2
330502,2
330503,2
330504,1
330505,2
330506,1
330507,2
330508,1
330509,2
330510,2
330511,2
330512,2
330513,1
330514,2
330515,1
330516,1
330517,1
330518,1
330519,1
330520,2
330521,2
330522,2
330523,2
330524,2
330525,2
330526,2
330527,1
330528,2
330529,1
330530,2
330531,2
330532,2
330533,2
330534,1
330535,1
330536,2
330537,1
330538,2
330539,2
330540,2
330541,2
330542,2
330543,2
330544,2
330545,2
330546,2
330547,1
330548,2
330549,1
330550,2
330551,2
330552,1
330553,2
330554,2
330555,2
330556,2
330557,2
330558,2
330559,2
330560,1
330561,2
330562,2
330563,2
330564,2
330565,2
330566,2
330567,2
330568,2
330569,1
330570,1
330571,2
330572,2
330573,2
330574,2
330575,2
330576,2
330577,2
330578,1
330579,1
330580,2
330581,2
330582,1
330583,2
330584,2
330585,2
330586,2
330587,1
330588,2
330589,2
330590,1
330591,2
330592,2
330593,2
330594,2
330595,1
330596,2
330597,2
330598,2
330599,2
330600,2
330601,2
330602,2
330603,2
330604,1
330605,2
330606,1
330607,2
330608,1
330609,2
330610,2
330611,2
330612,2
330613,2
330614,1
330615,2
330616,1
330617,2
330618,2
330619,2
330620,2
330621,2
330622,2
330623,1
330624,1
330625,2
330626,1
330627,2
330628,2
330629,2
330630,2
330631,2
330632,2
330633,1
330634,1
330635,1
330636,2
330637,2
330638,2
330639,2
330640,2
330641,2
330642,2
330643,2
330644,1
330645,2
330646,1
330647,2
330648,2
330649,1
330650,2
330651,2
330652,2
330653,2
330654,2
330655,2
330656,2
330657,2
330658,2
330659,2
330660,2
330661,2
330662,1
330663,2
330664,1
330665,2
330666,1
330667,2
330668,2
330669,2
330670,2
330671,2
330672,2
330673,2
330674,1
330675,2
330676,2
330677,2
330678,2
330679,1
330680,1
330681,1
330682,2
330683,2
330684,2
330685,1
330686,1
330687,1
330688,1
330689,1
330690,1
330691,1
330692,1
330693,1
330694,1
330695,2
330696,1
330697,2
330698,2
330699,1
330700,2
330701,1
330702,2
330703,2
330704,2
330705,2
330706,2
330707,2
330708,1
330709,2
330710,2
330711,2
330712,2
330713,2
330714,2
330715,2
330716,2
330717,2
330718,2
330719,2
330720,2
330721,1
330722,2
330723,2
330724,2
330725,2
330726,2
330727,2
330728,2
330729,2
330730,2
330731,2
330732,2
330733,2
330734,2
330735,2
330736,2
330737,2
330738,1
330739,2
330740,2
330741,1
330742,1
330743,1
330744,2
330745,2
330746,2
330747,2
330748,1
330749,1
330750,1
330751,1
330752,1
330753,2
330754,1
330755,1
330756,2
330757,2
330758,2
330759,2
330760,2
330761,1
330762,2
330763,2
330764,1
330765,2
330766,2
330767,2
330768,2
330769,2
330770,2
330771,2
330772,2
330773,2
330774,2
330775,1
330776,2
330777,2
330778,2
330779,2
330780,2
330781,1
330782,1
330783,1
330784,1
330785,1
330786,2
330787,1
330788,2
330789,2
330790,1
330791,2
330792,2
330793,1
330794,2
330795,1
330796,2
330797,2
330798,2
330799,2
330800,2
330801,1
330802,2
330803,1
330804,2
330805,2
330806,2
330807,2
330808,2
330809,2
330810,2
330811,2
330812,2
330813,1
330814,1
330815,1
330816,2
330817,1
330818,2
330819,2
330820,2
330821,2
330822,2
330823,2
330824,2
330825,2
330826,2
330827,2
330828,1
330829,1
330830,1
330831,1
330832,2
330833,2
330834,2
330835,2
330836,2
330837,1
330838,2
330839,1
330840,2
330841,1
330842,2
330843,2
330844,2
330845,2
330846,2
330847,2
330848,2
330849,2
330850,2
330851,2
330852,2
330853,1
330854,2
330855,2
330856,2
330857,1
330858,2
330859,1
330860,2
330861,1
330862,1
330863,2
330864,1
330865,2
330866,1
330867,1
330868,1
330869,1
330870,1
330871,1
330872,1
330873,1
330874,1
330875,1
330876,1
330877,1
330878,1
330879,1
330880,2
330881,1
330882,1
330883,2
330884,2
330885,2
330886,2
330887,2
330888,2
330889,1
330890,2
330891,2
330892,2
330893,1
330894,2
330895,2
330896,1
330897,2
330898,2
330899,1
330900,1
330901,2
330902,1
330903,1
330904,1
330905,1
330906,2
330907,1
330908,1
330909,2
330910,1
330911,2
330912,1
330913,2
330914,2
330915,1
330916,2
330917,2
330918,2
330919,2
330920,2
330921,2
330922,1
330923,2
330924,2
330925,1
330926,2
330927,2
330928,1
330929,2
330930,2
330931,1
330932,2
330933,1
330934,2
330935,2
330936,1
330937,1
330938,2
330939,1
330940,2
330941,1
330942,2
330943,1
330944,2
330945,1
330946,1
330947,1
330948,1
330949,2
330950,1
330951,1
330952,2
330953,2
330954,1
330955,1
330956,1
330957,2
330958,1
330959,2
330960,1
330961,2
330962,2
330963,2
330964,1
330965,1
330966,2
330967,1
330968,1
330969,1
330970,2
330971,2
330972,2
330973,2
330974,2
330975,2
330976,2
330977,1
330978,1
330979,2
330980,2
330981,2
330982,1
330983,1
330984,2
330985,2
330986,1
330987,2
330988,1
330989,2
330990,2
330991,2
330992,2
330993,1
330994,2
330995,2
330996,1
330997,2
330998,2
330999,2
331000,1
331001,2
331002,1
331003,1
331004,1
331005,1
331006,2
331007,1
331008,2
331009,2
331010,1
331011,2
331012,2
331013,1
331014,2
331015,2
331016,2
331017,1
331018,2
331019,2
331020,2
331021,2
331022,2
331023,1
331024,2
331025,2
331026,1
331027,2
331028,1
331029,1
331030,1
331031,1
331032,1
331033,1
331034,1
331035,2
331036,1
331037,1
331038,2
331039,1
331040,2
331041,1
331042,2
331043,2
331044,2
331045,1
331046,2
331047,2
331048,1
331049,2
331050,1
331051,2
331052,1
331053,2
331054,2
331055,2
331056,2
331057,2
331058,1
331059,2
331060,2
331061,1
331062,2
331063,2
331064,1
331065,2
331066,1
331067,1
331068,2
331069,1
331070,2
331071,1
331072,2
331073,2
331074,2
331075,2
331076,2
331077,1
331078,2
331079,2
331080,2
331081,1
331082,2
331083,1
331084,2
331085,2
331086,1
331087,2
331088,2
331089,2
331090,1
331091,2
331092,2
331093,2
331094,1
331095,2
331096,2
331097,2
331098,2
331099,2
331100,2
331101,2
331102,1
331103,2
331104,2
331105,1
331106,2
331107,2
331108,1
331109,2
331110,1
331111,2
331112,2
331113,2
331114,2
331115,1
331116,2
331117,2
331118,2
331119,2
331120,2
331121,2
331122,2
331123,1
331124,1
331125,1
331126,2
331127,1
331128,1
331129,1
331130,2
331131,1
331132,1
331133,1
331134,1
331135,1
331136,2
331137,2
331138,1
331139,2
331140,2
331141,1
331142,2
331143,1
331144,2
331145,1
331146,1
331147,1
331148,2
331149,2
331150,2
331151,2
331152,2
331153,2
331154,1
331155,2
331156,2
331157,2
331158,1
331159,2
331160,2
331161,2
331162,2
331163,2
331164,1
331165,2
331166,1
331167,1
331168,1
331169,2
331170,1
331171,1
331172,2
331173,2
331174,1
331175,2
331176,1
331177,2
331178,2
331179,2
331180,1
331181,2
331182,2
331183,2
331184,2
331185,2
331186,1
331187,1
331188,2
331189,2
331190,2
331191,2
331192,1
331193,2
331194,1
331195,2
331196,2
331197,1
331198,2
331199,2
331200,2
331201,1
331202,2
331203,2
331204,2
331205,2
331206,2
331207,1
331208,2
331209,2
331210,2
331211,2
331212,2
331213,1
331214,1
331215,1
331216,1
331217,2
331218,1
331219,1
331220,1
331221,1
331222,2
331223,2
331224,2
331225,2
331226,2
331227,2
331228,2
331229,2
331230,1
331231,2
331232,2
331233,1
331234,1
331235,1
331236,1
331237,1
331238,2
331239,2
331240,2
331241,1
331242,2
331243,1
331244,2
331245,2
331246,2
331247,2
331248,2
331249,2
331250,2
331251,1
331252,2
331253,2
331254,2
331255,2
331256,1
331257,2
331258,1
331259,2
331260,2
331261,2
331262,1
331263,2
331264,2
331265,1
331266,2
331267,1
331268,1
331269,2
331270,2
331271,2
331272,2
331273,2
331274,2
331275,1
331276,2
331277,2
331278,1
331279,1
331280,2
331281,2
331282,2
331283,2
331284,2
331285,2
331286,1
331287,2
331288,2
331289,2
331290,1
331291,1
331292,1
331293,2
331294,2
331295,1
331296,2
331297,2
331298,2
331299,2
331300,1
331301,1
331302,1
331303,2
331304,1
331305,1
331306,2
331307,2
331308,1
331309,2
331310,2
331311,2
331312,2
331313,1
331314,1
331315,1
331316,1
331317,1
331318,1
331319,1
331320,1
331321,2
331322,1
331323,1
331324,1
331325,1
331326,2
331327,1
331328,2
331329,2
331330,1
331331,1
331332,1
331333,1
331334,1
331335,2
331336,2
331337,2
331338,1
331339,1
331340,2
331341,1
331342,2
331343,1
331344,2
331345,1
331346,2
331347,1
331348,1
331349,1
331350,2
331351,2
331352,2
331353,2
331354,2
331355,2
331356,2
331357,2
331358,2
331359,1
331360,1
331361,1
331362,2
331363,2
331364,2
331365,1
331366,1
331367,2
331368,2
331369,2
331370,1
331371,1
331372,2
331373,2
331374,1
331375,2
331376,1
331377,2
331378,2
331379,2
331380,2
331381,2
331382,1
331383,2
331384,2
331385,2
331386,1
331387,1
331388,1
331389,1
331390,2
331391,2
331392,2
331393,2
331394,2
331395,2
331396,2
331397,2
331398,1
331399,2
331400,1
331401,2
331402,2
331403,2
331404,2
331405,2
331406,1
331407,2
331408,2
331409,2
331410,2
331411,2
331412,1
331413,2
331414,2
331415,2
331416,2
331417,1
331418,2
331419,2
331420,2
331421,2
331422,2
331423,2
331424,2
331425,1
331426,1
331427,1
331428,2
331429,2
331430,1
331431,1
331432,2
331433,1
331434,2
331435,2
331436,1
331437,2
331438,2
331439,2
331440,2
331441,1
331442,2
331443,2
331444,2
331445,2
331446,2
331447,1
331448,1
331449,1
331450,1
331451,2
331452,2
331453,1
331454,1
331455,2
331456,1
331457,2
331458,2
331459,1
331460,1
331461,1
331462,2
331463,2
331464,1
331465,2
331466,2
331467,2
331468,2
331469,1
331470,1
331471,2
331472,2
331473,1
331474,2
331475,2
331476,2
331477,1
331478,1
331479,1
331480,2
331481,1
331482,2
331483,2
331484,2
331485,2
331486,2
331487,2
331488,2
331489,2
331490,1
331491,2
331492,2
331493,1
331494,2
331495,1
331496,1
331497,1
331498,2
331499,2
331500,2
331501,1
331502,2
331503,2
331504,2
331505,2
331506,2
331507,2
331508,2
331509,2
331510,2
331511,2
331512,2
331513,1
331514,1
331515,1
331516,1
331517,1
331518,2
331519,1
331520,1
331521,1
331522,1
331523,2
331524,1
331525,2
331526,1
331527,1
331528,1
331529,2
331530,1
331531,2
331532,2
331533,2
331534,2
331535,2
331536,2
331537,2
331538,2
331539,2
331540,2
331541,1
331542,2
331543,1
331544,2
331545,1
331546,1
331547,1
331548,1
331549,1
331550,1
331551,2
331552,2
331553,2
331554,1
331555,2
331556,2
331557,2
331558,1
331559,1
331560,1
331561,1
331562,1
331563,1
331564,1
331565,2
331566,2
331567,2
331568,2
331569,2
331570,2
331571,2
331572,2
331573,2
331574,2
331575,2
331576,2
331577,2
331578,1
331579,1
331580,2
331581,2
331582,2
331583,1
331584,1
331585,1
331586,2
331587,2
331588,2
331589,2
331590,2
331591,2
331592,2
331593,2
331594,2
331595,1
331596,2
331597,2
331598,2
331599,2
331600,2
331601,2
331602,2
331603,1
331604,2
331605,2
331606,2
331607,1
331608,2
331609,1
331610,2
331611,1
331612,1
331613,2
331614,2
331615,2
331616,2
331617,2
331618,1
331619,2
331620,2
331621,2
331622,2
331623,2
331624,2
331625,2
331626,2
331627,2
331628,2
331629,2
331630,2
331631,2
331632,2
331633,2
331634,2
331635,2
331636,2
331637,2
331638,2
331639,2
331640,2
331641,2
331642,1
331643,2
331644,2
331645,2
331646,2
331647,1
331648,1
331649,2
331650,2
331651,2
331652,2
331653,2
331654,2
331655,2
331656,1
331657,2
331658,2
331659,1
331660,1
331661,1
331662,1
331663,1
331664,2
331665,1
331666,1
331667,2
331668,2
331669,1
331670,1
331671,1
331672,1
331673,2
331674,2
331675,2
331676,2
331677,2
331678,1
331679,2
331680,1
331681,2
331682,2
331683,2
331684,2
331685,2
331686,1
331687,1
331688,2
331689,1
331690,2
331691,2
331692,1
331693,2
331694,1
331695,1
331696,2
331697,1
331698,1
331699,1
331700,1
331701,1
331702,2
331703,2
331704,1
331705,2
331706,1
331707,1
331708,2
331709,2
331710,1
331711,2
331712,2
331713,1
331714,1
331715,2
331716,2
331717,2
331718,1
331719,2
331720,2
331721,1
331722,2
331723,1
331724,1
331725,1
331726,2
331727,2
331728,1
331729,1
331730,1
331731,1
331732,1
331733,1
331734,2
331735,2
331736,1
331737,1
331738,2
331739,2
331740,2
331741,2
331742,1
331743,2
331744,2
331745,2
331746,1
331747,1
331748,2
331749,1
331750,2
331751,2
331752,1
331753,2
331754,1
331755,2
331756,1
331757,1
331758,2
331759,1
331760,2
331761,2
331762,1
331763,2
331764,1
331765,2
331766,1
331767,1
331768,1
331769,1
331770,1
331771,1
331772,1
331773,2
331774,2
331775,2
331776,2
331777,2
331778,2
331779,2
331780,2
331781,1
331782,2
331783,2
331784,2
331785,2
331786,2
331787,2
331788,2
331789,2
331790,2
331791,2
331792,2
331793,2
331794,1
331795,2
331796,2
331797,2
331798,2
331799,1
331800,2
331801,2
331802,2
331803,2
331804,2
331805,2
331806,2
331807,1
331808,2
331809,2
331810,1
331811,2
331812,2
331813,1
331814,1
331815,1
331816,2
331817,1
331818,1
331819,2
331820,1
331821,2
331822,1
331823,2
331824,1
331825,2
331826,2
331827,2
331828,2
331829,1
331830,2
331831,2
331832,2
331833,1
331834,2
331835,2
331836,1
331837,1
331838,2
331839,2
331840,2
331841,2
331842,1
331843,2
331844,1
331845,1
331846,2
331847,2
331848,2
331849,1
331850,1
331851,1
331852,1
331853,1
331854,2
331855,1
331856,2
331857,1
331858,2
331859,2
331860,1
331861,2
331862,1
331863,1
331864,2
331865,2
331866,2
331867,2
331868,2
331869,2
331870,1
331871,2
331872,2
331873,2
331874,2
331875,2
331876,2
331877,2
331878,2
331879,1
331880,2
331881,1
331882,2
331883,2
331884,2
331885,2
331886,2
331887,1
331888,2
331889,2
331890,1
331891,1
331892,1
331893,2
331894,2
331895,1
331896,2
331897,2
331898,1
331899,1
331900,2
331901,1
331902,2
331903,2
331904,2
331905,2
331906,1
331907,2
331908,2
331909,2
331910,2
331911,2
331912,2
331913,2
331914,1
331915,1
331916,2
331917,2
331918,1
331919,1
331920,2
331921,2
331922,1
331923,2
331924,2
331925,2
331926,2
331927,1
331928,1
331929,1
331930,1
331931,1
331932,2
331933,1
331934,2
331935,1
331936,2
331937,2
331938,1
331939,1
331940,1
331941,1
331942,1
331943,1
331944,2
331945,2
331946,2
331947,1
331948,2
331949,1
331950,2
331951,2
331952,2
331953,2
331954,2
331955,1
331956,2
331957,2
331958,2
331959,2
331960,2
331961,2
331962,1
331963,1
331964,1
331965,2
331966,2
331967,1
331968,2
331969,1
331970,2
331971,1
331972,1
331973,1
331974,1
331975,1
331976,1
331977,1
331978,1
331979,1
331980,1
331981,1
331982,2
331983,2
331984,2
331985,2
331986,1
331987,2
331988,2
331989,1
331990,1
331991,1
331992,2
331993,2
331994,2
331995,1
331996,2
331997,2
331998,2
331999,2
332000,2
332001,2
332002,2
332003,2
332004,2
332005,2
332006,1
332007,1
332008,2
332009,2
332010,2
332011,2
332012,1
332013,2
332014,1
332015,1
332016,1
332017,1
332018,2
332019,2
332020,1
332021,1
332022,1
332023,1
332024,2
332025,1
332026,2
332027,1
332028,1
332029,2
332030,2
332031,2
332032,2
332033,2
332034,2
332035,2
332036,1
332037,1
332038,1
332039,2
332040,2
332041,2
332042,1
332043,1
332044,2
332045,2
332046,2
332047,2
332048,2
332049,2
332050,1
332051,2
332052,2
332053,2
332054,2
332055,1
332056,2
332057,2
332058,2
332059,2
332060,1
332061,2
332062,1
332063,2
332064,1
332065,1
332066,1
332067,1
332068,2
332069,1
332070,1
332071,1
332072,2
332073,2
332074,1
332075,2
332076,2
332077,2
332078,2
332079,1
332080,2
332081,1
332082,2
332083,1
332084,2
332085,1
332086,2
332087,2
332088,2
332089,1
332090,2
332091,2
332092,2
332093,1
332094,2
332095,2
332096,2
332097,2
332098,1
332099,1
332100,1
332101,1
332102,2
332103,2
332104,2
332105,2
332106,2
332107,2
332108,2
332109,1
332110,2
332111,2
332112,2
332113,1
332114,1
332115,1
332116,1
332117,2
332118,2
332119,1
332120,2
332121,2
332122,2
332123,2
332124,2
332125,1
332126,1
332127,2
332128,2
332129,1
332130,2
332131,1
332132,2
332133,2
332134,1
332135,1
332136,2
332137,2
332138,1
332139,2
332140,1
332141,1
332142,1
332143,2
332144,1
332145,2
332146,2
332147,2
332148,2
332149,2
332150,2
332151,1
332152,1
332153,2
332154,1
332155,2
332156,2
332157,1
332158,1
332159,2
332160,2
332161,2
332162,1
332163,1
332164,2
332165,2
332166,2
332167,2
332168,1
332169,2
332170,1
332171,2
332172,2
332173,2
332174,1
332175,2
332176,1
332177,1
332178,1
332179,2
332180,2
332181,2
332182,1
332183,2
332184,2
332185,2
332186,1
332187,2
332188,2
332189,2
332190,2
332191,2
332192,2
332193,1
332194,2
332195,2
332196,1
332197,1
332198,2
332199,1
332200,2
332201,1
332202,2
332203,2
332204,2
332205,2
332206,2
332207,2
332208,1
332209,2
332210,1
332211,2
332212,1
332213,1
332214,2
332215,1
332216,1
332217,1
332218,1
332219,1
332220,2
332221,2
332222,2
332223,2
332224,2
332225,2
332226,2
332227,2
332228,2
332229,2
332230,2
332231,2
332232,2
332233,1
332234,2
332235,2
332236,2
332237,1
332238,2
332239,2
332240,2
332241,2
332242,2
332243,2
332244,2
332245,1
332246,2
332247,1
332248,1
332249,1
332250,1
332251,2
332252,2
332253,2
332254,1
332255,1
332256,2
332257,2
332258,1
332259,1
332260,1
332261,1
332262,2
332263,2
332264,1
332265,2
332266,2
332267,1
332268,1
332269,2
332270,2
332271,2
332272,2
332273,2
332274,2
332275,2
332276,2
332277,2
332278,1
332279,2
332280,2
332281,2
332282,1
332283,2
332284,1
332285,2
332286,1
332287,2
332288,2
332289,1
332290,2
332291,2
332292,2
332293,2
332294,1
332295,2
332296,2
332297,2
332298,1
332299,2
332300,1
332301,2
332302,2
332303,2
332304,2
332305,1
332306,2
332307,2
332308,2
332309,2
332310,1
332311,2
332312,2
332313,2
332314,2
332315,2
332316,1
332317,2
332318,1
332319,2
332320,2
332321,2
332322,2
332323,2
332324,2
332325,2
332326,2
332327,2
332328,2
332329,2
332330,1
332331,2
332332,2
332333,2
332334,2
332335,2
332336,1
332337,1
332338,1
332339,1
332340,1
332341,1
332342,2
332343,2
332344,1
332345,1
332346,1
332347,2
332348,2
332349,2
332350,2
332351,2
332352,1
332353,2
332354,2
332355,2
332356,1
332357,2
332358,2
332359,1
332360,2
332361,2
332362,2
332363,2
332364,1
332365,1
332366,1
332367,2
332368,2
332369,1
332370,2
332371,1
332372,2
332373,2
332374,2
332375,1
332376,2
332377,1
332378,2
332379,2
332380,2
332381,1
332382,2
332383,2
332384,2
332385,1
332386,2
332387,1
332388,1
332389,2
332390,2
332391,2
332392,2
332393,1
332394,1
332395,1
332396,1
332397,1
332398,2
332399,1
332400,1
332401,1
332402,1
332403,1
332404,1
332405,2
332406,1
332407,1
332408,1
332409,1
332410,1
332411,1
332412,2
332413,1
332414,2
332415,2
332416,1
332417,1
332418,1
332419,1
332420,1
332421,1
332422,1
332423,1
332424,1
332425,1
332426,1
332427,1
332428,2
332429,1
332430,1
332431,1
332432,1
332433,1
332434,2
332435,2
332436,1
332437,2
332438,1
332439,2
332440,1
332441,2
332442,2
332443,1
332444,2
332445,2
332446,2
332447,2
332448,2
332449,2
332450,2
332451,2
332452,2
332453,2
332454,2
332455,2
332456,1
332457,2
332458,2
332459,2
332460,1
332461,2
332462,2
332463,2
332464,2
332465,2
332466,2
332467,2
332468,2
332469,2
332470,2
332471,1
332472,2
332473,2
332474,1
332475,2
332476,1
332477,1
332478,1
332479,1
332480,1
332481,1
332482,2
332483,1
332484,1
332485,1
332486,1
332487,1
332488,2
332489,2
332490,1
332491,2
332492,1
332493,1
332494,1
332495,1
332496,2
332497,2
332498,1
332499,1
332500,1
332501,1
332502,1
332503,2
332504,2
332505,1
332506,2
332507,2
332508,2
332509,2
332510,1
332511,1
332512,2
332513,2
332514,2
332515,2
332516,2
332517,2
332518,1
332519,2
332520,2
332521,2
332522,2
332523,2
332524,2
332525,2
332526,2
332527,2
332528,2
332529,2
332530,2
332531,1
332532,1
332533,1
332534,2
332535,2
332536,2
332537,1
332538,1
332539,2
332540,2
332541,2
332542,1
332543,2
332544,2
332545,2
332546,2
332547,2
332548,2
332549,2
332550,2
332551,2
332552,1
332553,2
332554,2
332555,2
332556,1
332557,1
332558,1
332559,2
332560,1
332561,1
332562,2
332563,1
332564,2
332565,1
332566,2
332567,2
332568,1
332569,1
332570,2
332571,1
332572,1
332573,2
332574,2
332575,1
332576,1
332577,2
332578,1
332579,2
332580,2
332581,2
332582,1
332583,2
332584,2
332585,1
332586,1
332587,2
332588,1
332589,1
332590,2
332591,2
332592,2
332593,2
332594,2
332595,2
332596,2
332597,1
332598,1
332599,2
332600,2
332601,1
332602,2
332603,2
332604,2
332605,2
332606,2
332607,2
332608,2
332609,1
332610,1
332611,2
332612,2
332613,2
332614,2
332615,2
332616,2
332617,1
332618,1
332619,1
332620,1
332621,2
332622,1
332623,1
332624,1
332625,2
332626,1
332627,1
332628,1
332629,1
332630,1
332631,1
332632,2
332633,1
332634,2
332635,2
332636,1
332637,1
332638,2
332639,1
332640,1
332641,1
332642,2
332643,1
332644,2
332645,2
332646,1
332647,2
332648,2
332649,2
332650,2
332651,2
332652,1
332653,1
332654,2
332655,1
332656,2
332657,1
332658,1
332659,2
332660,1
332661,1
332662,1
332663,1
332664,2
332665,1
332666,1
332667,2
332668,2
332669,1
332670,1
332671,2
332672,1
332673,2
332674,2
332675,2
332676,1
332677,2
332678,2
332679,1
332680,1
332681,2
332682,1
332683,2
332684,1
332685,2
332686,2
332687,1
332688,2
332689,1
332690,2
332691,1
332692,2
332693,2
332694,1
332695,2
332696,1
332697,2
332698,2
332699,2
332700,2
332701,2
332702,2
332703,1
332704,1
332705,2
332706,2
332707,1
332708,2
332709,2
332710,2
332711,2
332712,2
332713,2
332714,2
332715,1
332716,2
332717,2
332718,2
332719,2
332720,2
332721,2
332722,2
332723,2
332724,2
332725,1
332726,2
332727,2
332728,2
332729,2
332730,1
332731,2
332732,2
332733,1
332734,2
332735,2
332736,1
332737,2
332738,1
332739,2
332740,1
332741,1
332742,2
332743,2
332744,1
332745,1
332746,2
332747,1
332748,1
332749,2
332750,1
332751,2
332752,2
332753,2
332754,2
332755,2
332756,2
332757,2
332758,2
332759,2
332760,1
332761,1
332762,1
332763,2
332764,2
332765,1
332766,2
332767,2
332768,2
332769,2
332770,2
332771,1
332772,2
332773,2
332774,2
332775,1
332776,2
332777,2
332778,2
332779,2
332780,2
332781,2
332782,2
332783,2
332784,2
332785,1
332786,2
332787,2
332788,2
332789,2
332790,1
332791,2
332792,2
332793,1
332794,1
332795,2
332796,1
332797,2
