year,word_left,word_right,correlation
2013 ~ 2017,가구,일자리,-0.014033752274133922
2013 ~ 2017,가구,임대,-0.004870324954052531
2013 ~ 2017,가구,자녀,0.014560864707569593
2013 ~ 2017,가구,자산,0.0019867145860085634
2013 ~ 2017,가구,장기,-0.0054407153836514306
2013 ~ 2017,가구,재취업,-0.009117362585566937
2013 ~ 2017,가구,재테크,-0.0120491240556568
2013 ~ 2017,가구,저출산,-0.009176504210669545
2013 ~ 2017,가구,적용,-0.006915574248894193
2013 ~ 2017,가구,전국,0.007133620463370868
2013 ~ 2017,가구,전달,-0.005416077597685189
2013 ~ 2017,가구,절반,0.004761148694140505
2013 ~ 2017,가구,정부,-0.011668373834523712
2013 ~ 2017,가구,정책,0.007030651770463031
2013 ~ 2017,가구,주목,-0.0028572521169622682
2013 ~ 2017,가구,주택,0.031876746422710225
2013 ~ 2017,가구,주택연금,-0.004928321786798572
2013 ~ 2017,가구,준비,0.014951623360239932
2013 ~ 2017,가구,중국,-0.009495426710534223
2013 ~ 2017,가구,중요,-0.00529118898672173
2013 ~ 2017,가구,증가,0.0013885767788784477
2013 ~ 2017,가구,지급,-0.006738639971394956
2013 ~ 2017,가구,지원,-0.008549761275544684
2013 ~ 2017,가구,진료비,-0.0065774471157037506
2013 ~ 2017,가구,진행,-0.006798119947447677
2013 ~ 2017,가구,창출,-0.005214837322972067
2013 ~ 2017,가구,청년,0.0038529447097644842
2013 ~ 2017,가구,최고,-0.00592145177168443
2013 ~ 2017,가구,최대,0.004043877636970635
2013 ~ 2017,가구,추진,-0.008376265939971345
2013 ~ 2017,가구,출시,-0.012140207729646668
2013 ~ 2017,가구,치료,-0.010356449624180046
2013 ~ 2017,가구,치매,-0.02159885600826752
2013 ~ 2017,가구,투자,-0.012981460841727062
2013 ~ 2017,가구,판매,-0.0028547213822423816
2013 ~ 2017,가구,평균,-0.003982078668480163
2013 ~ 2017,가구,폐지,-0.005085066557088903
2013 ~ 2017,가구,필요,-0.005768275916533118
2013 ~ 2017,가구,하루,-0.001383730522517537
2013 ~ 2017,가구,한국,-0.017299033309450495
2013 ~ 2017,가구,한화,-0.002872084838963004
2013 ~ 2017,가구,할머니,-0.007385275829424422
2013 ~ 2017,가구,해결,-0.006817833465882468
2013 ~ 2017,가구,행복,-0.0063492501433959694
2013 ~ 2017,가구,현대,-0.004030514607198
2013 ~ 2017,가구,혜택,-0.009249917733732413
2013 ~ 2017,가구,화재,-0.00495193331434013
2013 ~ 2017,가구,확대,0.0015414894021550246
2013 ~ 2017,가구,환자,-0.01352219577814014
2013 ~ 2017,가구,활용,-0.00505871730588342
2013 ~ 2017,가구,회장,-0.00990070075948214
2013 ~ 2017,가구,희망,-0.005934814646409527
2013 ~ 2017,가능,가구,0.0006660000426862998
2013 ~ 2017,가능,가입,0.12636207807567462
2013 ~ 2017,가능,가장,-0.002988463765028186
2013 ~ 2017,가능,가족,0.004074294873193925
2013 ~ 2017,가능,강화,-0.007627791686217898
2013 ~ 2017,가능,개발,0.012541990157397319
2013 ~ 2017,가능,개선,0.008473497822453718
2013 ~ 2017,가능,개최,-0.009485065513685187
2013 ~ 2017,가능,걱정,-0.008792813731753422
2013 ~ 2017,가능,건강,-0.012873988302826683
2013 ~ 2017,가능,건강보험,-0.007509149916606598
2013 ~ 2017,가능,건보,0.014194833326073006
2013 ~ 2017,가능,결혼,-0.005557177502627922
2013 ~ 2017,가능,경제,-0.009488857041178633
2013 ~ 2017,가능,고령화,-0.01334286800645151
2013 ~ 2017,가능,고용,-0.004023587826725165
2013 ~ 2017,가능,공개,-0.008598318175898614
2013 ~ 2017,가능,공공,-0.002305499439587598
2013 ~ 2017,가능,공급,-0.0066041428427822705
2013 ~ 2017,가능,관리,-0.007062856937103434
2013 ~ 2017,가능,교수,-0.007613059722782719
2013 ~ 2017,가능,교육,-0.008264370849732448
2013 ~ 2017,가능,구조조정,-0.00441858342219441
2013 ~ 2017,가능,국가,-0.00545593682199207
2013 ~ 2017,가능,국민,-0.008519322965162005
2013 ~ 2017,가능,국민연금,0.008956007568385417
2013 ~ 2017,가능,글로벌,-0.011055665281371266
2013 ~ 2017,가능,금융,0.012482740447302904
2013 ~ 2017,가능,급증,-0.009685830716836135
2013 ~ 2017,가능,기대,-0.007434064504442638
2013 ~ 2017,가능,기부,-0.00712603303256544
2013 ~ 2017,가능,기억,-0.00598262209898441
2013 ~ 2017,가능,기업,-0.004475795465307146
2013 ~ 2017,가능,나눔,-0.00638022540173871
2013 ~ 2017,가능,나이,-0.007831213081241547
2013 ~ 2017,가능,남성,-0.0068208663363761276
2013 ~ 2017,가능,남자,-0.0048506764247978305
2013 ~ 2017,가능,내년,-0.0064236064365970095
2013 ~ 2017,가능,노인들,-0.006148327886376149
2013 ~ 2017,가능,노화,-0.0018198598923881643
2013 ~ 2017,가능,노후,-0.010265011838610377
2013 ~ 2017,가능,노후준비,-0.0042469082016078925
2013 ~ 2017,가능,논란,-0.0009994714244466747
2013 ~ 2017,가능,대비,-0.008196005818183081
2013 ~ 2017,가능,대상,-0.008882175158499686
2013 ~ 2017,가능,대책,-0.007327688032116042
2013 ~ 2017,가능,대통령,-0.007173059031824825
2013 ~ 2017,가능,대표,-0.008894870604809976
2013 ~ 2017,가능,대한민국,-0.0093771164550021
2013 ~ 2017,가능,도입,-0.007449140468103112
2013 ~ 2017,가능,독거노인,-0.007403822997110995
2013 ~ 2017,가능,롯데,-0.004896358569336274
2013 ~ 2017,가능,마련,-0.006362681386044492
2013 ~ 2017,가능,맞춤형,-0.008264370849732416
2013 ~ 2017,가능,메르스,0.0016841334077403204
2013 ~ 2017,가능,모집,-0.006705020214390781
2013 ~ 2017,가능,무료,-0.0024162994601270886
2013 ~ 2017,가능,문재인,-0.00577375525236541
2013 ~ 2017,가능,미래,-0.007568696709453293
2013 ~ 2017,가능,미세먼지,-0.008995814256681613
2013 ~ 2017,가능,미술,-0.0021045077293071943
2013 ~ 2017,가능,발표,-0.001592146908062487
2013 ~ 2017,가능,보장,0.024500098853294024
2013 ~ 2017,가능,보험,0.01548752289891237
2013 ~ 2017,가능,복지,-0.008168504940848685
2013 ~ 2017,가능,봉사활동,-0.0070945135613035065
2013 ~ 2017,가능,부담,-0.004412503719547744
2013 ~ 2017,가능,부동산,-0.00730749425945672
2013 ~ 2017,가능,부모,-0.0014966095727821037
2013 ~ 2017,가능,부모님,-0.007373460824017312
2013 ~ 2017,가능,불안,-0.003459675849506356
2013 ~ 2017,가능,비교,-0.0032273468970356505
2013 ~ 2017,가능,빈곤,-0.0040511086589829865
2013 ~ 2017,가능,사람,-0.008140914225009895
2013 ~ 2017,가능,사랑,-0.005888585410422463
2013 ~ 2017,가능,사회,-0.008479559338968785
2013 ~ 2017,가능,사회적,-0.005247686933262234
2013 ~ 2017,가능,산업,-0.004238794702028282
2013 ~ 2017,가능,삼성,-0.001464409200092782
2013 ~ 2017,가능,상품,-0.008168504940848675
2013 ~ 2017,가능,생활,0.010721350669934293
2013 ~ 2017,가능,서비스,-0.007888398411909811
2013 ~ 2017,가능,선물,-0.006309762531500738
2013 ~ 2017,가능,선정,-0.005455936821992079
2013 ~ 2017,가능,선택,0.008214810431816452
2013 ~ 2017,가능,성공,-0.00575439786041443
2013 ~ 2017,가능,성장,0.0055760086475049745
2013 ~ 2017,가능,세계,-0.00930448503601269
2013 ~ 2017,가능,세대,-0.00924354158500675
2013 ~ 2017,가능,수술,0.02622393804355362
2013 ~ 2017,가능,수익,-0.006220583945854633
2013 ~ 2017,가능,시대,-0.008811726029210284
2013 ~ 2017,가능,시작,-0.006721689140831661
2013 ~ 2017,가능,시장,-0.008332193677338586
2013 ~ 2017,가능,식품,-0.005384312861533342
2013 ~ 2017,가능,실버,0.014039309396091883
2013 ~ 2017,가능,실시,-0.007788056917221268
2013 ~ 2017,가능,아동,0.014694620574689008
2013 ~ 2017,가능,아파트,0.00742009013988839
2013 ~ 2017,가능,안전,-0.004443679267304177
2013 ~ 2017,가능,암보험,0.04257727829155693
2013 ~ 2017,가능,어르신,0.0019816832516633947
2013 ~ 2017,가능,여성,-0.01051720409329557
2013 ~ 2017,가능,연금,-0.009196982384109034
2013 ~ 2017,가능,영화,0.0011236234811321918
2013 ~ 2017,가능,예방,-0.0018904398475065656
2013 ~ 2017,가능,오늘,-0.0060012556976351715
2013 ~ 2017,가능,오피스텔,-0.007916840894406786
2013 ~ 2017,가능,올해,-0.005437798484485431
2013 ~ 2017,가능,위험,-0.00568272627077479
2013 ~ 2017,가능,음식,-0.00771560969359019
2013 ~ 2017,가능,의료,-0.005247686933262238
2013 ~ 2017,가능,의료비,-0.008168504940848654
2013 ~ 2017,가능,의료실비보험,-0.004896358569336252
2013 ~ 2017,가능,이벤트,-0.005557177502627894
2013 ~ 2017,가능,인구,-0.00734297648779314
2013 ~ 2017,가능,인기,-0.00934086831546418
2013 ~ 2017,가능,인상,-0.006771455204644075
2013 ~ 2017,가능,일본,-0.012956513592481083
2013 ~ 2017,가능,일상,-0.0024903609125270553
2013 ~ 2017,가능,일자리,0.0004345583691168331
2013 ~ 2017,가능,임대,-0.004443679267304179
2013 ~ 2017,가능,자녀,-0.006902450167969354
2013 ~ 2017,가능,자산,-0.005963931315133268
2013 ~ 2017,가능,장기,-0.004964102883836873
2013 ~ 2017,가능,재취업,-0.008318671849661041
2013 ~ 2017,가능,재테크,-0.01099360787225214
2013 ~ 2017,가능,저출산,-0.008372632605007493
2013 ~ 2017,가능,적용,0.015740307034224806
2013 ~ 2017,가능,전국,-0.006918654174973953
2013 ~ 2017,가능,전달,-0.004941623394331846
2013 ~ 2017,가능,절반,-0.002134806375772842
2013 ~ 2017,가능,정부,-0.010646211778637742
2013 ~ 2017,가능,정책,-0.00695095153682762
2013 ~ 2017,가능,주목,0.0019022581981718268
2013 ~ 2017,가능,주택,0.010560846339014248
2013 ~ 2017,가능,주택연금,0.05506627368478737
2013 ~ 2017,가능,준비,-0.00919450827031504
2013 ~ 2017,가능,중국,-0.00866361715201317
2013 ~ 2017,가능,중요,0.0009244551581937317
2013 ~ 2017,가능,증가,0.003322411370452163
2013 ~ 2017,가능,지급,-0.006148327886376153
2013 ~ 2017,가능,지원,-0.011786109864421863
2013 ~ 2017,가능,진료비,-0.006001255697635158
2013 ~ 2017,가능,진행,-0.006202597352766736
2013 ~ 2017,가능,창출,-0.004758011983404323
2013 ~ 2017,가능,청년,-0.0026590607466273316
2013 ~ 2017,가능,최고,-0.007264578598853329
2013 ~ 2017,가능,최대,0.0243703837923467
2013 ~ 2017,가능,추진,-0.00399315958698747
2013 ~ 2017,가능,출시,-0.012903007862470567
2013 ~ 2017,가능,치료,0.0557324476223558
2013 ~ 2017,가능,치매,0.0009122494687379825
2013 ~ 2017,가능,투자,0.01194057062266855
2013 ~ 2017,가능,판매,-0.006292025970459752
2013 ~ 2017,가능,평균,-0.006967045404777792
2013 ~ 2017,가능,폐지,-0.004639609275721062
2013 ~ 2017,가능,필요,-0.00812708489167707
2013 ~ 2017,가능,하루,-0.007479203718597905
2013 ~ 2017,가능,한국,-0.01717694462478696
2013 ~ 2017,가능,한화,-0.0026204871283216735
2013 ~ 2017,가능,할머니,-0.0067383177500771885
2013 ~ 2017,가능,해결,0.011669891160420528
2013 ~ 2017,가능,행복,-0.00579304902471856
2013 ~ 2017,가능,현대,-0.0036774372070737115
2013 ~ 2017,가능,혜택,-0.001819859892388192
2013 ~ 2017,가능,화재,-0.004518138647750029
2013 ~ 2017,가능,확대,-0.01013206710297838
2013 ~ 2017,가능,환자,-0.010050942213802804
2013 ~ 2017,가능,활용,0.013429360619493829
2013 ~ 2017,가능,회장,-0.009033388759837314
2013 ~ 2017,가능,희망,-0.005414918521524727
2013 ~ 2017,가입,가구,-0.011251281230888581
2013 ~ 2017,가입,가능,0.1263620780756746
2013 ~ 2017,가입,가장,-0.01375305447661022
2013 ~ 2017,가입,가족,-0.01674363345504911
2013 ~ 2017,가입,강화,-0.0068339441893503945
2013 ~ 2017,가입,개발,-0.009038658955114489
2013 ~ 2017,가입,개선,-0.007429469455957793
2013 ~ 2017,가입,개최,-0.005098894029141749
2013 ~ 2017,가입,걱정,0.01889231144940523
2013 ~ 2017,가입,건강,-0.01733460989512012
2013 ~ 2017,가입,건강보험,0.03436882493867677
2013 ~ 2017,가입,건보,-0.008499801547503412
2013 ~ 2017,가입,결혼,-0.007080038929414617
2013 ~ 2017,가입,경제,-0.015114640895724901
2013 ~ 2017,가입,고령화,-0.015326146702891747
2013 ~ 2017,가입,고용,-0.00512619192668608
2013 ~ 2017,가입,공개,-0.010954558745706338
2013 ~ 2017,가입,공공,-0.0029372870987663833
2013 ~ 2017,가입,공급,-0.00841390947116627
2013 ~ 2017,가입,관리,-0.008998327306250555
2013 ~ 2017,가입,교수,-0.009699304941001222
2013 ~ 2017,가입,교육,-0.01052909814659608
2013 ~ 2017,가입,구조조정,-0.005629430160762126
2013 ~ 2017,가입,국가,-0.006951054753580136
2013 ~ 2017,가입,국민,-0.010853916078275261
2013 ~ 2017,가입,국민연금,0.03020972286709501
2013 ~ 2017,가입,글로벌,-0.014085305093398733
2013 ~ 2017,가입,금융,0.027579718534842257
2013 ~ 2017,가입,급증,-0.00777752004691122
2013 ~ 2017,가입,기대,-0.009471258758667219
2013 ~ 2017,가입,기부,-0.005994424578258229
2013 ~ 2017,가입,기억,-0.0076220702579241975
2013 ~ 2017,가입,기업,-0.004008972070452083
2013 ~ 2017,가입,나눔,-0.0081286308024871
2013 ~ 2017,가입,나이,0.004074264800215547
2013 ~ 2017,가입,남성,-0.00869002279863105
2013 ~ 2017,가입,남자,-0.006179931791871325
2013 ~ 2017,가입,내년,-0.00023354933534178762
2013 ~ 2017,가입,노인들,-0.007833185239406753
2013 ~ 2017,가입,노화,-0.010752365368260113
2013 ~ 2017,가입,노후,0.004931742070433787
2013 ~ 2017,가입,노후준비,-0.008156415743805242
2013 ~ 2017,가입,논란,-0.010176377461418203
2013 ~ 2017,가입,대비,0.0003066096175871265
2013 ~ 2017,가입,대상,-0.008833063030790775
2013 ~ 2017,가입,대책,-0.009335731404198147
2013 ~ 2017,가입,대통령,-0.009138728637746972
2013 ~ 2017,가입,대표,-0.01133237693494223
2013 ~ 2017,가입,대한민국,-0.01194677505184487
2013 ~ 2017,가입,도입,-0.0035858278087159286
2013 ~ 2017,가입,독거노인,-0.009432730018296623
2013 ~ 2017,가입,롯데,-0.006238132445271057
2013 ~ 2017,가입,마련,-0.0012061809741833636
2013 ~ 2017,가입,맞춤형,-0.010529098146596045
2013 ~ 2017,가입,메르스,-0.005724818648401048
2013 ~ 2017,가입,모집,-0.008542430778565141
2013 ~ 2017,가입,무료,-0.0018018855303008807
2013 ~ 2017,가입,문재인,-0.0073559665740977375
2013 ~ 2017,가입,미래,-0.009642784907000254
2013 ~ 2017,가입,미세먼지,-0.011460982685719477
2013 ~ 2017,가입,미술,-0.0026812166146758572
2013 ~ 2017,가입,발표,0.002928923837464298
2013 ~ 2017,가입,보장,0.067264341888254
2013 ~ 2017,가입,보험,0.09388303212471188
2013 ~ 2017,가입,복지,-0.010406961618371072
2013 ~ 2017,가입,봉사활동,-0.009038658955114496
2013 ~ 2017,가입,부담,-0.0017779908587834468
2013 ~ 2017,가입,부동산,-0.008466096521134846
2013 ~ 2017,가입,부모,0.003095029686288386
2013 ~ 2017,가입,부모님,-0.006411838834824558
2013 ~ 2017,가입,불안,-0.004407748301377315
2013 ~ 2017,가입,비교,0.009441210472300576
2013 ~ 2017,가입,빈곤,-0.005161254431647152
2013 ~ 2017,가입,사람,-0.010371810079278355
2013 ~ 2017,가입,사랑,-0.007502264220507319
2013 ~ 2017,가입,사회,-0.008204449616469892
2013 ~ 2017,가입,사회적,-0.006685737095730193
2013 ~ 2017,가입,산업,-0.005400373029287778
2013 ~ 2017,가입,삼성,-0.007716599268465103
2013 ~ 2017,가입,상품,0.03542588090303423
2013 ~ 2017,가입,생활,0.0017279501718055403
2013 ~ 2017,가입,서비스,-0.0016793846210050485
2013 ~ 2017,가입,선물,-0.008038858635928296
2013 ~ 2017,가입,선정,-0.006951054753580135
2013 ~ 2017,가입,선택,0.018466801844250463
2013 ~ 2017,가입,성공,-0.007331304578233872
2013 ~ 2017,가입,성장,-0.010371810079278372
2013 ~ 2017,가입,세계,-0.01185424007816436
2013 ~ 2017,가입,세대,-0.011776595985383314
2013 ~ 2017,가입,수술,0.004401156467750019
2013 ~ 2017,가입,수익,-0.007925241991913207
2013 ~ 2017,가입,시대,-0.015282039427369174
2013 ~ 2017,가입,시작,-0.008563667575132657
2013 ~ 2017,가입,시장,-0.01061550680630285
2013 ~ 2017,가입,식품,-0.01098790883621013
2013 ~ 2017,가입,실버,0.013767138116966457
2013 ~ 2017,가입,실시,0.021159772945855602
2013 ~ 2017,가입,아동,-0.00556493847707658
2013 ~ 2017,가입,아파트,-0.009647830016515318
2013 ~ 2017,가입,안전,-0.0056614031470955005
2013 ~ 2017,가입,암보험,0.11464221164679207
2013 ~ 2017,가입,어르신,0.02190804709903178
2013 ~ 2017,가입,여성,-0.013399286665563372
2013 ~ 2017,가입,연금,0.019597468355442425
2013 ~ 2017,가입,영화,-0.010971246000805483
2013 ~ 2017,가입,예방,-0.010803255824704192
2013 ~ 2017,가입,오늘,-0.0076458101157530715
2013 ~ 2017,가입,오피스텔,-0.010086332801836117
2013 ~ 2017,가입,올해,-0.003404005790919376
2013 ~ 2017,가입,위험,-0.011267545262077006
2013 ~ 2017,가입,음식,-0.009829957198407818
2013 ~ 2017,가입,의료,-0.002509331043788666
2013 ~ 2017,가입,의료비,0.0003772366219595832
2013 ~ 2017,가입,의료실비보험,-0.0062381324452710244
2013 ~ 2017,가입,이벤트,0.07971974279129362
2013 ~ 2017,가입,인구,-0.00935520943262418
2013 ~ 2017,가입,인기,-0.007173337650664018
2013 ~ 2017,가입,인상,0.004348642707965485
2013 ~ 2017,가입,일본,-0.016507052470588913
2013 ~ 2017,가입,일상,-0.0031728070950848976
2013 ~ 2017,가입,일자리,-0.016313229618124515
2013 ~ 2017,가입,임대,-0.005661403147095526
2013 ~ 2017,가입,자녀,-0.008793963459770262
2013 ~ 2017,가입,자산,-0.003919771318717868
2013 ~ 2017,가입,장기,0.006915789046077081
2013 ~ 2017,가입,재취업,-0.010598279523872356
2013 ~ 2017,가입,재테크,0.012209237524437503
2013 ~ 2017,가입,저출산,-0.010667027417624604
2013 ~ 2017,가입,적용,-0.008038858635928308
2013 ~ 2017,가입,전국,-0.008814607932679562
2013 ~ 2017,가입,전달,-0.006295801418945245
2013 ~ 2017,가입,절반,0.00539794954274096
2013 ~ 2017,가입,정부,-0.01356364697868718
2013 ~ 2017,가입,정책,-0.008855755903773395
2013 ~ 2017,가입,주목,-0.005172491787193713
2013 ~ 2017,가입,주택,-0.008305322491142264
2013 ~ 2017,가입,주택연금,0.08917232999509803
2013 ~ 2017,가입,준비,-0.006913219995315555
2013 ~ 2017,가입,중국,-0.011037751930146339
2013 ~ 2017,가입,중요,-0.006150627373719224
2013 ~ 2017,가입,증가,-0.0066466064455885055
2013 ~ 2017,가입,지급,-0.007833185239406766
2013 ~ 2017,가입,지원,-0.009360520587791375
2013 ~ 2017,가입,진료비,-0.007645810115753039
2013 ~ 2017,가입,진행,-0.00436411347367908
2013 ~ 2017,가입,창출,-0.006061874045447287
2013 ~ 2017,가입,청년,-0.008627071284837645
2013 ~ 2017,가입,최고,-0.010608494446942413
2013 ~ 2017,가입,최대,0.015837764058009227
2013 ~ 2017,가입,추진,-0.0039794873038737945
2013 ~ 2017,가입,출시,-0.0078001530723657035
2013 ~ 2017,가입,치료,-0.012038629259487472
2013 ~ 2017,가입,치매,-0.02046007830569565
2013 ~ 2017,가입,투자,-0.015090016365765966
2013 ~ 2017,가입,판매,0.009425766878794428
2013 ~ 2017,가입,평균,-0.008876260055666685
2013 ~ 2017,가입,폐지,-0.00591102484558834
2013 ~ 2017,가입,필요,-0.01035419102386438
2013 ~ 2017,가입,하루,-0.009528767699727896
2013 ~ 2017,가입,한국,-0.020565889870754077
2013 ~ 2017,가입,한화,-0.0033385924552119754
2013 ~ 2017,가입,할머니,-0.008584853006180062
2013 ~ 2017,가입,해결,0.006187076910390188
2013 ~ 2017,가입,행복,0.0039776128139480775
2013 ~ 2017,가입,현대,-0.00468518390392375
2013 ~ 2017,가입,혜택,0.0049129696652972545
2013 ~ 2017,가입,화재,-0.0057562670077455
2013 ~ 2017,가입,확대,0.013289522335460859
2013 ~ 2017,가입,환자,-0.01571858191316456
2013 ~ 2017,가입,활용,-0.0058803957325197324
2013 ~ 2017,가입,회장,-0.011508853919807343
2013 ~ 2017,가입,희망,-0.00689879600100477
2013 ~ 2017,가장,가구,-0.0023192855140381614
2013 ~ 2017,가장,가능,-0.0029884637650281856
2013 ~ 2017,가장,가입,-0.013753054476610219
2013 ~ 2017,가장,가족,-0.012757119808179541
2013 ~ 2017,가장,강화,-0.010219066862388628
2013 ~ 2017,가장,개발,-0.00950462616461814
2013 ~ 2017,가장,개선,-0.007812478613364546
2013 ~ 2017,가장,개최,-0.012707284449524028
2013 ~ 2017,가장,걱정,0.00016111100086446195
2013 ~ 2017,가장,건강,-0.018378791777507536
2013 ~ 2017,가장,건강보험,-0.010060120705203856
2013 ~ 2017,가장,건보,-0.008937989206545888
2013 ~ 2017,가장,결혼,-0.0036878930160140497
2013 ~ 2017,가장,경제,-0.014110007231748383
