year,word_left,word_right,correlation
2013 ~ 2017,가구,절반,-0.00748930379631562
2013 ~ 2017,가구,정부,-0.010006933462900562
2013 ~ 2017,가구,정책,0.0391223218746521
2013 ~ 2017,가구,주목,-0.001542279145993523
2013 ~ 2017,가구,주택,0.002703068220973179
2013 ~ 2017,가구,주택연금,-0.0073181265033942094
2013 ~ 2017,가구,준비,-0.007008737509709887
2013 ~ 2017,가구,중국,0.0030768420404602187
2013 ~ 2017,가구,중요,-0.006345804691787077
2013 ~ 2017,가구,증가,0.002417019080810814
2013 ~ 2017,가구,지급,-0.00740419881110274
2013 ~ 2017,가구,지원,0.02741358756385222
2013 ~ 2017,가구,진료비,-0.0062958302756674885
2013 ~ 2017,가구,진행,-0.007573474077570753
2013 ~ 2017,가구,창출,-0.007820676901978407
2013 ~ 2017,가구,청년,0.011636035059699025
2013 ~ 2017,가구,최고,-0.009098523253987372
2013 ~ 2017,가구,최대,-0.01209465420201579
2013 ~ 2017,가구,추진,-0.004022173059559132
2013 ~ 2017,가구,출시,-0.019289199927091515
2013 ~ 2017,가구,치료,-0.008021001778248705
2013 ~ 2017,가구,치매,-0.018176371982899404
2013 ~ 2017,가구,투자,-0.01083129863484616
2013 ~ 2017,가구,판매,-0.008814050580973233
2013 ~ 2017,가구,평균,0.0006765334119553031
2013 ~ 2017,가구,폐지,-0.006541948030704176
2013 ~ 2017,가구,필요,-0.011295831732592866
2013 ~ 2017,가구,하루,-0.007901400790036981
2013 ~ 2017,가구,한국,-0.016843929112375366
2013 ~ 2017,가구,한화,-0.003542399618568655
2013 ~ 2017,가구,할머니,-0.008814050580973181
2013 ~ 2017,가구,해결,-0.0071429396188465565
2013 ~ 2017,가구,행복,-0.007404198811102763
2013 ~ 2017,가구,현대,-0.0057727260264886825
2013 ~ 2017,가구,혜택,0.027521139274651902
2013 ~ 2017,가구,화재,-0.005075366257575646
2013 ~ 2017,가구,확대,-0.013511551427047366
2013 ~ 2017,가구,환자,-0.01126733174832732
2013 ~ 2017,가구,활용,-0.005827118634325461
2013 ~ 2017,가구,회장,-0.011094873550641053
2013 ~ 2017,가구,희망,-0.005606426250912158
2013 ~ 2017,가능,가구,-0.007981328789655876
2013 ~ 2017,가능,가입,0.10267061938642762
2013 ~ 2017,가능,가장,-0.00881982576144348
2013 ~ 2017,가능,가족,-0.007486169846428042
2013 ~ 2017,가능,강화,0.0021768414244379974
2013 ~ 2017,가능,개발,0.003954198671898099
2013 ~ 2017,가능,개선,0.003954198671898046
2013 ~ 2017,가능,개최,-0.01188627516470694
2013 ~ 2017,가능,걱정,-0.00568583669037134
2013 ~ 2017,가능,건강,-0.0012382978891317727
2013 ~ 2017,가능,건강보험,-0.007313941641068985
2013 ~ 2017,가능,건보,-0.005380983695383782
2013 ~ 2017,가능,결혼,-0.004888851370191092
2013 ~ 2017,가능,경제,-0.00864846719482663
2013 ~ 2017,가능,고령화,-0.012583110989146494
2013 ~ 2017,가능,고용,-0.004974201306089587
2013 ~ 2017,가능,공개,-0.004713586287382737
2013 ~ 2017,가능,공공,-0.002331455866296842
2013 ~ 2017,가능,공급,0.08223871776662083
2013 ~ 2017,가능,관리,0.00012884114355882255
2013 ~ 2017,가능,교수,-0.008346907155280633
2013 ~ 2017,가능,교육,-0.006709049610378376
2013 ~ 2017,가능,구조조정,-0.005099588352198151
2013 ~ 2017,가능,국가,-0.004845621064752567
2013 ~ 2017,가능,국민,-0.008819825761443497
2013 ~ 2017,가능,국민연금,0.010411192235144603
2013 ~ 2017,가능,글로벌,-0.007457732152666316
2013 ~ 2017,가능,금융,-0.005420010571879394
2013 ~ 2017,가능,급증,-0.007846805434735154
2013 ~ 2017,가능,기대,-0.005181520453311836
2013 ~ 2017,가능,기부,-0.006677409809597968
2013 ~ 2017,가능,기억,-0.004390304961397603
2013 ~ 2017,가능,기업,-0.007400540080144735
2013 ~ 2017,가능,나눔,-0.0063857933382019585
2013 ~ 2017,가능,나이,-0.006149675717867762
2013 ~ 2017,가능,남성,-0.005222012253029558
2013 ~ 2017,가능,남자,-0.003660120511910701
2013 ~ 2017,가능,내년,-0.009831940028343858
2013 ~ 2017,가능,노인들,-0.006771897854489246
2013 ~ 2017,가능,노화,0.010560722740593161
2013 ~ 2017,가능,노후,-0.004098202875001378
2013 ~ 2017,가능,노후준비,-0.005341676772603396
2013 ~ 2017,가능,논란,-0.007196909703342333
2013 ~ 2017,가능,대비,-0.00689592378418975
2013 ~ 2017,가능,대상,-0.008673144682074085
2013 ~ 2017,가능,대책,-0.00028529540121420403
2013 ~ 2017,가능,대통령,-0.008771191972800697
2013 ~ 2017,가능,대표,0.0026017304977611453
2013 ~ 2017,가능,대한민국,-0.008916334914115016
2013 ~ 2017,가능,도입,-0.007400540080144731
2013 ~ 2017,가능,독거노인,-0.00811370702878948
2013 ~ 2017,가능,롯데,-0.004437911770043455
2013 ~ 2017,가능,마련,-0.005722822955055125
2013 ~ 2017,가능,맞춤형,-0.007429189303049936
2013 ~ 2017,가능,메르스,-0.004390304961397597
2013 ~ 2017,가능,모집,-0.010069924194586834
2013 ~ 2017,가능,무료,0.004591213499039923
2013 ~ 2017,가능,문재인,0.00746183305165876
2013 ~ 2017,가능,미래,-0.006218030942068085
2013 ~ 2017,가능,미세먼지,0.0009088930530679043
2013 ~ 2017,가능,미술,-0.0023314558662968447
2013 ~ 2017,가능,발표,-0.006418832432708248
2013 ~ 2017,가능,보장,-0.007981328789655861
2013 ~ 2017,가능,보험,-0.00798132878965591
2013 ~ 2017,가능,복지,-0.008269874402234895
2013 ~ 2017,가능,봉사활동,-0.0071673627069613905
2013 ~ 2017,가능,부담,-0.00722633968447861
2013 ~ 2017,가능,부동산,0.06542065278785471
2013 ~ 2017,가능,부모,-0.006149675717867777
2013 ~ 2017,가능,부모님,-0.005420010571879395
2013 ~ 2017,가능,불안,-0.005685836690371354
2013 ~ 2017,가능,비교,-0.003168943176784418
2013 ~ 2017,가능,빈곤,-0.005611147346770754
2013 ~ 2017,가능,사람,-0.006516969931604071
2013 ~ 2017,가능,사랑,-0.004390304961397594
2013 ~ 2017,가능,사회,-0.008916334914115021
2013 ~ 2017,가능,사회적,-0.006385793338201931
2013 ~ 2017,가능,산업,-0.0034839952263302186
2013 ~ 2017,가능,삼성,-0.0060805700461133766
2013 ~ 2017,가능,상품,-0.004531643134127721
2013 ~ 2017,가능,생활,-0.004390304961397616
2013 ~ 2017,가능,서비스,-0.006251934841175045
2013 ~ 2017,가능,선물,-0.00597544740170405
2013 ~ 2017,가능,선정,-0.00762682201906079
2013 ~ 2017,가능,선택,0.04608876533649559
2013 ~ 2017,가능,성공,-0.00462349807006537
2013 ~ 2017,가능,성장,0.00045390784184385757
2013 ~ 2017,가능,세계,-0.008007972615040491
2013 ~ 2017,가능,세대,-0.0011020421921919049
2013 ~ 2017,가능,수술,0.02509069680047987
2013 ~ 2017,가능,수익,0.02055518065740653
2013 ~ 2017,가능,시대,-0.013428451140686188
2013 ~ 2017,가능,시작,-0.005341676772603389
2013 ~ 2017,가능,시장,0.015092049589133925
2013 ~ 2017,가능,식품,-0.002666463967202362
2013 ~ 2017,가능,실버,-0.0028924647021004194
2013 ~ 2017,가능,실시,-0.009655397338619654
2013 ~ 2017,가능,아동,-0.004342182454857616
2013 ~ 2017,가능,아파트,0.0015805914266035109
2013 ~ 2017,가능,안전,-0.0048888513701911005
2013 ~ 2017,가능,암보험,-0.004757999316731099
2013 ~ 2017,가능,어르신,-0.007954599188220196
2013 ~ 2017,가능,여성,-0.0049243181665911155
2013 ~ 2017,가능,연금,0.01047512449427591
2013 ~ 2017,가능,영화,-0.006516969931604081
2013 ~ 2017,가능,예방,0.016409291096060864
2013 ~ 2017,가능,오늘,-0.004041572425329983
2013 ~ 2017,가능,오피스텔,-0.004342182454857619
2013 ~ 2017,가능,올해,0.0040603174264666345
2013 ~ 2017,가능,위험,-0.0052220122530295884
2013 ~ 2017,가능,음식,-0.0032343929207536517
2013 ~ 2017,가능,의료,-0.0048020072295574135
2013 ~ 2017,가능,의료비,-0.006418832432708271
2013 ~ 2017,가능,의료실비보험,-0.005458763409541872
2013 ~ 2017,가능,이벤트,-0.0063857933382019585
2013 ~ 2017,가능,인구,-0.007078004935501427
2013 ~ 2017,가능,인기,0.00999398759672492
2013 ~ 2017,가능,인상,-0.0075145035788917736
2013 ~ 2017,가능,일본,-0.010048508230405066
2013 ~ 2017,가능,일상,-0.0026664639672023473
2013 ~ 2017,가능,일자리,0.0017254085308327856
2013 ~ 2017,가능,임대,-0.0034232894520795968
2013 ~ 2017,가능,자녀,-0.005796101545554768
2013 ~ 2017,가능,자산,-0.0037169893392849118
2013 ~ 2017,가능,장기,-0.004293526909182023
2013 ~ 2017,가능,재취업,-0.00043536552928941417
2013 ~ 2017,가능,재테크,-0.005611147346770749
2013 ~ 2017,가능,저출산,-0.008746778431905612
2013 ~ 2017,가능,적용,0.017887233370597062
2013 ~ 2017,가능,전국,-0.0077923706150771176
2013 ~ 2017,가능,전달,-0.0065169699316041
2013 ~ 2017,가능,절반,-0.0061152182719867295
2013 ~ 2017,가능,정부,-0.009735691008018545
2013 ~ 2017,가능,정책,-0.006740544953223628
2013 ~ 2017,가능,주목,-0.0072556540749954285
2013 ~ 2017,가능,주택,-0.005573434659982566
2013 ~ 2017,가능,주택연금,0.04831168365198343
2013 ~ 2017,가능,준비,-0.005722822955055168
2013 ~ 2017,가능,중국,-0.00816608113530056
2013 ~ 2017,가능,중요,-0.005181520453311839
2013 ~ 2017,가능,증가,-0.010530736489678144
2013 ~ 2017,가능,지급,-0.006045727759281523
2013 ~ 2017,가능,지원,-0.013575590032733734
2013 ~ 2017,가능,진료비,-0.005140714996503292
2013 ~ 2017,가능,진행,-0.006183945573734431
2013 ~ 2017,가능,창출,-0.006385793338201957
2013 ~ 2017,가능,청년,0.026516038269453902
2013 ~ 2017,가능,최고,-0.007429189303049944
2013 ~ 2017,가능,최대,-0.009875610922061047
2013 ~ 2017,가능,추진,-0.008448570800460178
2013 ~ 2017,가능,출시,-0.011497457770868266
2013 ~ 2017,가능,치료,0.052951817695829746
2013 ~ 2017,가능,치매,-0.010346981353578429
2013 ~ 2017,가능,투자,-0.00884404707333951
2013 ~ 2017,가능,판매,0.010876759211160963
2013 ~ 2017,가능,평균,-0.0063192099028750144
2013 ~ 2017,가능,폐지,-0.0053416767726033945
2013 ~ 2017,가능,필요,-0.009223350859718309
2013 ~ 2017,가능,하루,-0.006451706567077026
2013 ~ 2017,가능,한국,-0.008925862340878674
2013 ~ 2017,가능,한화,0.01944394959892174
2013 ~ 2017,가능,할머니,-0.007196909703342323
2013 ~ 2017,가능,해결,0.01640929109606082
2013 ~ 2017,가능,행복,-0.0060457277592815255
2013 ~ 2017,가능,현대,-0.0047135862873827344
2013 ~ 2017,가능,혜택,-0.006080570046113368
2013 ~ 2017,가능,화재,-0.004144173252875658
2013 ~ 2017,가능,확대,-0.011032545670028293
2013 ~ 2017,가능,환자,-0.0020955231392334557
2013 ~ 2017,가능,활용,0.10410893334434462
2013 ~ 2017,가능,회장,-0.0018470835995791
2013 ~ 2017,가능,희망,-0.0045777980413867336
2013 ~ 2017,가입,가구,-0.008705054934985298
2013 ~ 2017,가입,가능,0.10267061938642762
2013 ~ 2017,가입,가장,-0.00961958463230714
2013 ~ 2017,가입,가족,-0.00816499626606617
2013 ~ 2017,가입,강화,-0.007687067086139446
2013 ~ 2017,가입,개발,-0.006892219428614989
2013 ~ 2017,가입,개선,-0.006892219428614975
2013 ~ 2017,가입,개최,-0.002781470025910137
2013 ~ 2017,가입,걱정,-0.006201413579802174
2013 ~ 2017,가입,건강,-0.009513215202869121
2013 ~ 2017,가입,건강보험,0.00018791319926973047
2013 ~ 2017,가입,건보,-0.0058689173077652035
2013 ~ 2017,가입,결혼,-0.0053321597027362585
2013 ~ 2017,가입,경제,-0.009432687716355848
2013 ~ 2017,가입,고령화,-0.013724114780924909
2013 ~ 2017,가입,고용,-0.005425248948935048
2013 ~ 2017,가입,공개,-0.0051410020378611105
2013 ~ 2017,가입,공공,-0.00254286622309202
2013 ~ 2017,가입,공급,-0.007178405399278035
2013 ~ 2017,가입,관리,-0.008734114753189007
2013 ~ 2017,가입,교수,-0.009103782996399115
2013 ~ 2017,가입,교육,-0.0073174087873159556
2013 ~ 2017,가입,구조조정,-0.0055620057664120155
2013 ~ 2017,가입,국가,-0.0052850093855877495
2013 ~ 2017,가입,국민,0.003972435356765252
2013 ~ 2017,가입,국민연금,0.020209460527824078
2013 ~ 2017,가입,글로벌,-0.00012375562877495967
2013 ~ 2017,가입,금융,0.016044046469649322
2013 ~ 2017,가입,급증,0.00668155728243024
2013 ~ 2017,가입,기대,-0.005651367257453178
2013 ~ 2017,가입,기부,-0.007282899971655797
2013 ~ 2017,가입,기억,-0.00478840640168046
2013 ~ 2017,가입,기업,0.00807056699444523
2013 ~ 2017,가입,나눔,-0.006964840476758285
2013 ~ 2017,가입,나이,-0.006707312324454744
2013 ~ 2017,가입,남성,-0.005695530748301495
2013 ~ 2017,가입,남자,-0.0039920107245980324
2013 ~ 2017,가입,내년,0.0076181352151857215
2013 ~ 2017,가입,노인들,-0.00738595594681421
2013 ~ 2017,가입,노화,-0.00473592027135303
2013 ~ 2017,가입,노후,-0.015000655408720632
2013 ~ 2017,가입,노후준비,-0.00582604613541458
2013 ~ 2017,가입,논란,-0.007849506765204345
2013 ~ 2017,가입,대비,-0.007521228225385743
2013 ~ 2017,가입,대상,-0.009459602893992074
2013 ~ 2017,가입,대책,-0.008963334016962391
2013 ~ 2017,가입,대통령,-0.009566540858145019
2013 ~ 2017,가입,대표,0.0012028124332649026
2013 ~ 2017,가입,대한민국,-0.009724844984044998
2013 ~ 2017,가입,도입,-5.174103727277576e-07
2013 ~ 2017,가입,독거노인,-0.008849436888695597
2013 ~ 2017,가입,롯데,-0.00484033007196938
2013 ~ 2017,가입,마련,-0.006241753662813075
2013 ~ 2017,가입,맞춤형,-0.008102848875148734
2013 ~ 2017,가입,메르스,-0.004788406401680467
2013 ~ 2017,가입,모집,-0.010983038741446932
2013 ~ 2017,가입,무료,-0.00663194033004192
2013 ~ 2017,가입,문재인,-0.005606861667904503
2013 ~ 2017,가입,미래,0.002800591149057913
2013 ~ 2017,가입,미세먼지,-0.008318402412055287
2013 ~ 2017,가입,미술,-0.0025428662230920196
2013 ~ 2017,가입,발표,-0.007000875470461569
2013 ~ 2017,가입,보장,-0.008705054934985346
2013 ~ 2017,가입,보험,0.05874038476576124
2013 ~ 2017,가입,복지,-0.009019765113571731
2013 ~ 2017,가입,봉사활동,-0.007817280524005816
2013 ~ 2017,가입,부담,0.00038083832450226977
2013 ~ 2017,가입,부동산,-0.007817280524005842
2013 ~ 2017,가입,부모,-0.006707312324454733
2013 ~ 2017,가입,부모님,-0.0059114830399620115
2013 ~ 2017,가입,불안,-0.006201413579802165
2013 ~ 2017,가입,비교,0.2024680637138313
2013 ~ 2017,가입,빈곤,-0.0061199516006961345
2013 ~ 2017,가입,사람,-0.007107911822626096
2013 ~ 2017,가입,사랑,-0.004788406401680461
2013 ~ 2017,가입,사회,-0.009724844984044993
2013 ~ 2017,가입,사회적,-0.00696484047675828
2013 ~ 2017,가입,산업,-0.0037999148559996784
2013 ~ 2017,가입,삼성,-0.006631940330041898
2013 ~ 2017,가입,상품,-0.004942560752472369
2013 ~ 2017,가입,생활,-0.004788406401680458
2013 ~ 2017,가입,서비스,0.012243368894071148
2013 ~ 2017,가입,선물,-0.006517285437528239
2013 ~ 2017,가입,선정,-0.008318402412055313
2013 ~ 2017,가입,선택,-0.004234710878405893
2013 ~ 2017,가입,성공,-0.005042744855202622
2013 ~ 2017,가입,성장,-0.0009383880347674203
2013 ~ 2017,가입,세계,-0.00873411475318898
2013 ~ 2017,가입,세대,-0.009432687716355855
2013 ~ 2017,가입,수술,-0.004788406401680463
2013 ~ 2017,가입,수익,-0.005516791006908968
2013 ~ 2017,가입,시대,-0.014646108179748296
2013 ~ 2017,가입,시작,-0.005826046135414563
2013 ~ 2017,가입,시장,-0.00910378299639912
2013 ~ 2017,가입,식품,-0.002908251987656332
2013 ~ 2017,가입,실버,-0.0031547458816536017
2013 ~ 2017,가입,실시,-0.004308504035467169
2013 ~ 2017,가입,아동,-0.004735920271353063
2013 ~ 2017,가입,아파트,0.00018791319926973155
2013 ~ 2017,가입,안전,-0.005332159702736257
2013 ~ 2017,가입,암보험,0.007302858729003639
2013 ~ 2017,가입,어르신,-0.008675901562781264
2013 ~ 2017,가입,여성,-0.011925354562279684
2013 ~ 2017,가입,연금,0.008352977253331846
2013 ~ 2017,가입,영화,-0.0071079118226261015
2013 ~ 2017,가입,예방,-0.006361269696207201
2013 ~ 2017,가입,오늘,-0.004408051705853389
2013 ~ 2017,가입,오피스텔,-0.004735920271353029
2013 ~ 2017,가입,올해,-0.010457855490074714
2013 ~ 2017,가입,위험,-0.005695530748301461
2013 ~ 2017,가입,음식,-0.0035276792622525393
2013 ~ 2017,가입,의료,-0.00523744076120138
2013 ~ 2017,가입,의료비,-0.007000875470461601
2013 ~ 2017,가입,의료실비보험,0.14665371751136494
2013 ~ 2017,가입,이벤트,0.09570612280214842
2013 ~ 2017,가입,인구,-0.007719820022136147
2013 ~ 2017,가입,인기,-0.00012375562877500282
2013 ~ 2017,가입,인상,0.007705572420697603
2013 ~ 2017,가입,일본,-0.00497368428853349
2013 ~ 2017,가입,일상,-0.0029082519876563132
2013 ~ 2017,가입,일자리,-0.014465935028845365
2013 ~ 2017,가입,임대,-0.003733704439958727
2013 ~ 2017,가입,자녀,-0.006321676965394519
2013 ~ 2017,가입,자산,-0.00405403626939481
2013 ~ 2017,가입,장기,-0.004682852767286991
2013 ~ 2017,가입,재취업,-0.009047854127935816
2013 ~ 2017,가입,재테크,-0.006119951600696118
2013 ~ 2017,가입,저출산,-0.009539913560830261
2013 ~ 2017,가입,적용,-0.0060374119781113405
2013 ~ 2017,가입,전국,-0.008498962524376368
2013 ~ 2017,가입,전달,-0.007107911822626105
2013 ~ 2017,가입,절반,-0.0066697303669613316
2013 ~ 2017,가입,정부,-0.01567151685195372
2013 ~ 2017,가입,정책,-0.007351760045970908
2013 ~ 2017,가입,주목,-0.0079135779237593
2013 ~ 2017,가입,주택,-0.006078819225512894
2013 ~ 2017,가입,주택연금,0.14298732565071104
2013 ~ 2017,가입,준비,-0.00624175366281309
2013 ~ 2017,가입,중국,-0.008906560143026512
2013 ~ 2017,가입,중요,-0.005651367257453183
2013 ~ 2017,가입,증가,0.028557501768607083
2013 ~ 2017,가입,지급,-0.006593938635220738
2013 ~ 2017,가입,지원,-0.01480658924400498
2013 ~ 2017,가입,진료비,-0.005606861667904521
2013 ~ 2017,가입,진행,-0.006744689681758941
2013 ~ 2017,가입,창출,-0.006964840476758262
2013 ~ 2017,가입,청년,-0.0083184024120553
2013 ~ 2017,가입,최고,-0.008102848875148715
2013 ~ 2017,가입,최대,-0.01077110564653093
2013 ~ 2017,가입,추진,-0.009214665236625294
2013 ~ 2017,가입,출시,0.006245165329163634
2013 ~ 2017,가입,치료,-0.0071432432958794655
2013 ~ 2017,가입,치매,-0.003809566598094619
2013 ~ 2017,가입,투자,-0.0028681649091410032
2013 ~ 2017,가입,판매,0.00874188294081493
2013 ~ 2017,가입,평균,-0.006892219428614981
2013 ~ 2017,가입,폐지,-0.005826046135414578
2013 ~ 2017,가입,필요,0.015963726787550404
2013 ~ 2017,가입,하루,-0.007036730545871013
2013 ~ 2017,가입,한국,-0.010568927686738942
2013 ~ 2017,가입,한화,0.017349787871644158
2013 ~ 2017,가입,할머니,-0.007849506765204328
2013 ~ 2017,가입,해결,-0.0063612696962072205
2013 ~ 2017,가입,행복,-0.006593938635220754
2013 ~ 2017,가입,현대,-0.005141002037861117
2013 ~ 2017,가입,혜택,0.003164616223776637
2013 ~ 2017,가입,화재,-0.004519956109706263
2013 ~ 2017,가입,확대,-0.006563776917501546
2013 ~ 2017,가입,환자,-0.003512429809082402
2013 ~ 2017,가입,활용,-0.005189442325248761
2013 ~ 2017,가입,회장,-0.009880733516873902
2013 ~ 2017,가입,희망,-0.004992900866731258
2013 ~ 2017,가장,가구,0.0013272668169328817
2013 ~ 2017,가장,가능,-0.00881982576144348
2013 ~ 2017,가장,가입,-0.00961958463230714
2013 ~ 2017,가장,가족,0.009242638520587149
2013 ~ 2017,가장,강화,-0.009538468400868229
2013 ~ 2017,가장,개발,-0.008552184662240324
2013 ~ 2017,가장,개선,-0.00855218466224031
2013 ~ 2017,가장,개최,-0.01608644462158566
2013 ~ 2017,가장,걱정,-0.007695000812249318
2013 ~ 2017,가장,건강,-0.006244732747173463
2013 ~ 2017,가장,건강보험,-0.009898417758652509
2013 ~ 2017,가장,건보,-0.00728242405850283
2013 ~ 2017,가장,결혼,-0.006616390394802138
