category,source,target,correlation
2013 ~ 2017,건강한,뉴스,-0.009078276017523276
2013 ~ 2017,건강한,할머니,-0.009078276017523309
2013 ~ 2017,건강한,시론,-0.009078276017523298
2013 ~ 2017,건강한,view,-0.009019661980629704
2013 ~ 2017,건강한,노후준비,-0.009019661980629689
2013 ~ 2017,건강한,논란,-0.0030964723488628425
2013 ~ 2017,건강한,늘어,0.0027677259401879786
2013 ~ 2017,건강한,40대,0.0029047285478680063
2013 ~ 2017,건강한,맞춤형,0.008807740065252038
2013 ~ 2017,건강한,하루,0.0029047285478680314
2013 ~ 2017,건강한,병원,0.014710751582636185
2013 ~ 2017,건강한,사망,-0.008841525773982527
2013 ~ 2017,건강,건강한,0.0177810934564882
2013 ~ 2017,건강,치매,-0.005110959480262565
2013 ~ 2017,건강,노인,-0.006830495901050983
2013 ~ 2017,건강,한국,-0.009378333427248815
2013 ~ 2017,건강,가족,0.017801996295700277
2013 ~ 2017,건강,좋은,0.026747292288677876
2013 ~ 2017,건강,사설,-0.014114539507671676
2013 ~ 2017,건강,효능,0.03492397259734754
2013 ~ 2017,건강,칼럼,0.04277646762271104
2013 ~ 2017,건강,오늘의,-0.013886686197683589
2013 ~ 2017,건강,경제,-0.006084949434312972
2013 ~ 2017,건강,시대,0.006984591413582172
2013 ~ 2017,건강,효과,0.003510212293464909
2013 ~ 2017,건강,식품,0.11069676339392615
2013 ~ 2017,건강,노후,-0.00044654180509427386
2013 ~ 2017,건강,서울,-0.008299707101814918
2013 ~ 2017,건강,위한,0.026107162531241904
2013 ~ 2017,건강,환자,-0.003723446951768113
2013 ~ 2017,건강,일자리,-0.01221535011719339
2013 ~ 2017,건강,여성,0.01506877316607973
2013 ~ 2017,건강,피부,-0.0024070774088424357
2013 ~ 2017,건강,100세,0.03427243962060815
2013 ~ 2017,건강,운세,-0.011250732146293074
2013 ~ 2017,건강,일본,0.0029450953379771393
2013 ~ 2017,건강,지원,-0.006115373794946276
2013 ~ 2017,건강,속으로,-0.0108416334451972
2013 ~ 2017,건강,가장,-0.010799895059119557
2013 ~ 2017,건강,은퇴,0.008656381583768313
2013 ~ 2017,건강,치료,-0.0009924796967461862
2013 ~ 2017,건강,글로벌,-0.010757999074722663
2013 ~ 2017,건강,가입,-0.005814274320294742
2013 ~ 2017,건강,보장,-0.010673726878120241
2013 ~ 2017,건강,50대,-0.0007510203557563865
2013 ~ 2017,건강,트렌드,0.0043926714037095214
2013 ~ 2017,건강,재산리모델링,-0.010503207457549114
2013 ~ 2017,건강,책의,-0.01041692789242633
2013 ~ 2017,건강,없는,8.67518859213127e-06
2013 ~ 2017,건강,화제의,-0.010064600870144061
2013 ~ 2017,건강,라이프,0.0005480739139758135
2013 ~ 2017,건강,금융,-0.004713273747661977
2013 ~ 2017,건강,이유,-0.009929332936330488
2013 ~ 2017,건강,1위,-0.004574718015101653
2013 ~ 2017,건강,위해,0.016829398930379595
2013 ~ 2017,건강,미세먼지,-0.009746122485225555
2013 ~ 2017,건강,더오래,-0.00965324228443026
2013 ~ 2017,건강,최대,-0.009559479133886797
2013 ~ 2017,건강,중국,-0.00951225830082436
2013 ~ 2017,건강,스마트,0.04563016137365383
2013 ~ 2017,건강,기업,-0.00399801633337655
2013 ~ 2017,건강,노화,0.02421624948018502
2013 ~ 2017,건강,투자,-0.009272622817540628
2013 ~ 2017,건강,분양,-0.009272622817540635
2013 ~ 2017,건강,사회,-0.0092726228175406
2013 ~ 2017,건강,걱정,-0.0035391329909062333
2013 ~ 2017,건강,칼로리,-0.009175051710717138
2013 ~ 2017,건강,다시,-0.009125882588922064
2013 ~ 2017,건강,있는,0.002364790848141683
2013 ~ 2017,건강,기자의,-0.003380545870390156
2013 ~ 2017,건강,음식,0.031091474440801025
2013 ~ 2017,건강,고령화,0.0024762040623772146
2013 ~ 2017,건강,최고,-0.009076452220027604
2013 ~ 2017,건강,없다,-0.0033001240788251745
2013 ~ 2017,건강,확대,-0.00907645222002766
2013 ~ 2017,건강,예방,-0.003218926466089883
2013 ~ 2017,건강,정부,-0.009026756311486306
2013 ~ 2017,건강,아파트,-0.009026756311486273
2013 ~ 2017,건강,위험,0.008396733224702996
2013 ~ 2017,건강,반퇴시대,-0.003054128896427069
2013 ~ 2017,건강,원인,0.002818292315963346
2013 ~ 2017,건강,영화,-0.008926550108817433
2013 ~ 2017,건강,사람,0.0029350510748908532
2013 ~ 2017,건강,삶의,-0.008825227188405067
2013 ~ 2017,건강,면역력,0.0449874326306663
2013 ~ 2017,건강,분수대,-0.008722748628590215
2013 ~ 2017,건강,재취업,-0.008722748628590174
2013 ~ 2017,건강,보험,0.009302416184512287
2013 ~ 2017,건강,함께하는,-0.0027143603575560025
2013 ~ 2017,건강,나이,-0.00867106319564713
2013 ~ 2017,건강,세계,-0.008619073202062231
2013 ~ 2017,건강,단독,-0.0025390388223593833
2013 ~ 2017,건강,강화,-0.00856677310205339
2013 ~ 2017,건강,비즈,-0.008566773102053405
2013 ~ 2017,건강,한국인,0.010116302690728112
2013 ~ 2017,건강,가능,-0.002268712132111122
2013 ~ 2017,건강,스트레스,-0.002268712132111065
2013 ~ 2017,건강,수술,-0.008407954114849743
2013 ~ 2017,건강,많이,0.004187791529870157
2013 ~ 2017,건강,뉴스,-0.008354354623413829
2013 ~ 2017,건강,할머니,-0.0020832815467718337
2013 ~ 2017,건강,시론,-0.00835435462341381
2013 ~ 2017,건강,view,-0.0019889141329376405
2013 ~ 2017,건강,노후준비,-0.0019889141329376314
2013 ~ 2017,건강,논란,-0.008246127351519559
2013 ~ 2017,건강,늘어,-0.0018934031152078265
2013 ~ 2017,건강,40대,-0.0017967151238069978
2013 ~ 2017,건강,맞춤형,0.010992826595384295
2013 ~ 2017,건강,하루,0.0045980557357886455
2013 ~ 2017,건강,병원,-0.0017967151238070188
2013 ~ 2017,건강,사망,-0.0081364833571182
2013 ~ 2017,치매,건강한,0.020688584383205495
2013 ~ 2017,치매,건강,-0.005110959480262565
2013 ~ 2017,치매,노인,0.0318588532546411
2013 ~ 2017,치매,한국,-0.009344088932506227
2013 ~ 2017,치매,가족,0.03468500369031914
2013 ~ 2017,치매,좋은,-0.004633032890468593
2013 ~ 2017,치매,사설,-0.0028582753727054906
2013 ~ 2017,치매,효능,0.0161663629660719
2013 ~ 2017,치매,칼럼,-0.0063558207648173265
2013 ~ 2017,치매,오늘의,-0.0024505764368630153
2013 ~ 2017,치매,경제,-0.009893209591318841
2013 ~ 2017,치매,시대,-0.0050410824563984396
2013 ~ 2017,치매,효과,0.08145888786196606
2013 ~ 2017,치매,식품,-0.012776237247521608
2013 ~ 2017,치매,노후,-0.008653731329096356
2013 ~ 2017,치매,서울,-0.008274360825167217
2013 ~ 2017,치매,위한,0.0005227135737281314
2013 ~ 2017,치매,환자,0.08638301231211847
2013 ~ 2017,치매,일자리,-0.012196676745843366
2013 ~ 2017,치매,여성,-0.01174391974079952
2013 ~ 2017,치매,피부,-0.011511084061850358
2013 ~ 2017,치매,100세,-0.011471832909657637
2013 ~ 2017,치매,운세,-0.011233533367927226
2013 ~ 2017,치매,일본,-0.0017289715189613536
2013 ~ 2017,치매,지원,-0.001275179108825363
2013 ~ 2017,치매,속으로,-0.0011195419869550638
2013 ~ 2017,치매,가장,-0.005912123500924743
2013 ~ 2017,치매,은퇴,-0.010783385466758713
2013 ~ 2017,치매,치료,0.04793820806757539
2013 ~ 2017,치매,글로벌,-0.005851573394988904
2013 ~ 2017,치매,가입,-0.005790644656016088
2013 ~ 2017,치매,보장,0.02876722238751454
2013 ~ 2017,치매,50대,0.019069716565884933
2013 ~ 2017,치매,트렌드,-0.0055430170782600815
2013 ~ 2017,치매,재산리모델링,-0.010487151405832309
2013 ~ 2017,치매,책의,-0.01040100373462527
2013 ~ 2017,치매,없는,-0.01022658599268342
2013 ~ 2017,치매,화제의,-0.010049215307901918
2013 ~ 2017,치매,라이프,-0.004690245449467353
2013 ~ 2017,치매,금융,0.011117138392929323
2013 ~ 2017,치매,이유,-0.0046212663250409765
2013 ~ 2017,치매,1위,-0.009868732415316174
2013 ~ 2017,치매,위해,0.006201081826401335
2013 ~ 2017,치매,미세먼지,-0.009731223774779906
2013 ~ 2017,치매,더오래,0.0012466831702608486
2013 ~ 2017,치매,최대,-0.004049465098891633
2013 ~ 2017,치매,중국,-0.009497717094070223
2013 ~ 2017,치매,스마트,0.001547075353924909
2013 ~ 2017,치매,기업,-0.009497717094070214
2013 ~ 2017,치매,노화,-0.009354875162817786
2013 ~ 2017,치매,투자,-0.009258447936951934
2013 ~ 2017,치매,분양,-0.009258447936951946
2013 ~ 2017,치매,사회,0.007732512099451659
2013 ~ 2017,치매,걱정,0.007869848602539852
2013 ~ 2017,치매,칼로리,-0.009161025985207363
2013 ~ 2017,치매,다시,-0.009111932027305387
2013 ~ 2017,치매,있는,-0.0033580993178750074
2013 ~ 2017,치매,기자의,-0.0033580993178749957
2013 ~ 2017,치매,음식,-0.009111932027305342
2013 ~ 2017,치매,고령화,-0.009062577221667468
2013 ~ 2017,치매,최고,-0.009062577221667442
2013 ~ 2017,치매,없다,0.014076902622603181
2013 ~ 2017,치매,확대,0.002507162700467821
2013 ~ 2017,치매,예방,0.19456168142617117
2013 ~ 2017,치매,정부,-0.003196539033494285
2013 ~ 2017,치매,아파트,-0.009012957282308018
2013 ~ 2017,치매,위험,0.03751838870820142
2013 ~ 2017,치매,반퇴시대,-0.008912904262938507
2013 ~ 2017,치매,원인,0.0028493059993135853
2013 ~ 2017,치매,영화,-0.003031799131812461
2013 ~ 2017,치매,사람,-0.0029481882595525917
2013 ~ 2017,치매,삶의,-0.008811736232930524
2013 ~ 2017,치매,면역력,-0.0027783811292381045
2013 ~ 2017,치매,분수대,-0.002692141077309334
2013 ~ 2017,치매,재취업,-0.008709414330123795
2013 ~ 2017,치매,보험,0.015359678681133932
2013 ~ 2017,치매,함께하는,0.02739422518676275
2013 ~ 2017,치매,나이,-0.002604979423178351
2013 ~ 2017,치매,세계,0.009661178537044611
2013 ~ 2017,치매,단독,-0.0025168720811392653
2013 ~ 2017,치매,강화,-0.0024277940066275996
2013 ~ 2017,치매,비즈,-0.008553677240381774
2013 ~ 2017,치매,한국인,-0.0022466203778013292
2013 ~ 2017,치매,가능,0.010156708945713373
2013 ~ 2017,치매,스트레스,-0.008448285039558637
2013 ~ 2017,치매,수술,-0.008395101036716562
2013 ~ 2017,치매,많이,0.016779802546094114
2013 ~ 2017,치매,뉴스,0.016779802546094142
2013 ~ 2017,치매,할머니,0.010499456039121878
2013 ~ 2017,치매,시론,-0.00206123697482255
2013 ~ 2017,치매,view,-0.008287725912250889
2013 ~ 2017,치매,노후준비,-0.00828772591225089
2013 ~ 2017,치매,논란,0.004490715163843815
2013 ~ 2017,치매,늘어,0.010852833573193056
2013 ~ 2017,치매,40대,-0.0017747366063281232
2013 ~ 2017,치매,맞춤형,-0.0017747366063281525
2013 ~ 2017,치매,하루,0.004629490603292387
2013 ~ 2017,치매,병원,0.01103371781291297
2013 ~ 2017,치매,사망,0.017664706055984622
2013 ~ 2017,노인,건강한,0.011780907133028975
2013 ~ 2017,노인,건강,-0.006830495901050984
2013 ~ 2017,노인,치매,0.0318588532546411
2013 ~ 2017,노인,한국,0.03708973917342512
2013 ~ 2017,노인,가족,0.009783221614565712
2013 ~ 2017,노인,좋은,-0.014362313865081393
2013 ~ 2017,노인,사설,-0.005512850058078081
2013 ~ 2017,노인,효능,-0.013293212279151298
2013 ~ 2017,노인,칼럼,-0.009250346472713021
2013 ~ 2017,노인,오늘의,-0.013169325467026885
2013 ~ 2017,노인,경제,-0.013044314226351578
2013 ~ 2017,노인,시대,-0.008203253300573116
2013 ~ 2017,노인,효과,-0.007892118878088439
2013 ~ 2017,노인,식품,-0.007801603492652041
2013 ~ 2017,노인,노후,0.022530705514374718
2013 ~ 2017,노인,서울,0.14321408817819825
2013 ~ 2017,노인,위한,0.01528204533864976
2013 ~ 2017,노인,환자,0.046955868411857914
2013 ~ 2017,노인,일자리,0.015627676564798555
2013 ~ 2017,노인,여성,0.0076747390558113615
2013 ~ 2017,노인,피부,-0.010933155884570911
2013 ~ 2017,노인,100세,0.022824264675322937
2013 ~ 2017,노인,운세,-0.010669539965668044
2013 ~ 2017,노인,일본,-0.0056402285977015945
2013 ~ 2017,노인,지원,-0.0002352488615501415
2013 ~ 2017,노인,속으로,-0.010281574552885277
2013 ~ 2017,노인,가장,0.03583988242333755
2013 ~ 2017,노인,은퇴,0.005118632610943317
2013 ~ 2017,노인,치료,-0.005062377517523711
2013 ~ 2017,노인,글로벌,-0.010202260580543025
2013 ~ 2017,노인,가입,-0.005002589187884955
2013 ~ 2017,노인,보장,-0.010122341731000318
2013 ~ 2017,노인,50대,0.0003184679438078576
2013 ~ 2017,노인,트렌드,-0.004759488455467465
2013 ~ 2017,노인,재산리모델링,-0.009960631030838876
2013 ~ 2017,노인,책의,-0.009878808509750602
2013 ~ 2017,노인,없는,0.0010775782579659325
2013 ~ 2017,노인,화제의,-0.009544682055014598
2013 ~ 2017,노인,라이프,0.0016174637619567852
2013 ~ 2017,노인,금융,-0.003920943503036405
2013 ~ 2017,노인,이유,-0.0038530204151802187
2013 ~ 2017,노인,1위,0.012981535866203871
2013 ~ 2017,노인,위해,0.0018988123596318227
2013 ~ 2017,노인,미세먼지,-0.00924265567913928
2013 ~ 2017,노인,더오래,-0.00915457349910698
2013 ~ 2017,노인,최대,-0.009065653980890584
2013 ~ 2017,노인,중국,-0.009020872489426627
2013 ~ 2017,노인,스마트,-0.003216253646972824
2013 ~ 2017,노인,기업,0.0025883651954810216
2013 ~ 2017,노인,노화,-0.008885202113565867
2013 ~ 2017,노인,투자,-0.008793616135543013
2013 ~ 2017,노인,분양,-0.008793616135542965
2013 ~ 2017,노인,사회,0.009065668634736323
2013 ~ 2017,노인,걱정,0.0032209107975308088
2013 ~ 2017,노인,칼로리,-0.008701085373081442
2013 ~ 2017,노인,다시,0.009489192500852643
2013 ~ 2017,노인,있는,0.0034413095879329615
2013 ~ 2017,노인,기자의,0.003441309587933046
2013 ~ 2017,노인,음식,-0.00865445623790623
2013 ~ 2017,노인,고령화,0.003553433301714377
2013 ~ 2017,노인,최고,0.009633939628160254
2013 ~ 2017,노인,없다,0.0035534333017143726
2013 ~ 2017,노인,확대,-0.002527073024731566
2013 ~ 2017,노인,예방,0.003666883143173443
2013 ~ 2017,노인,정부,-0.008560450642092888
2013 ~ 2017,노인,아파트,-0.002446783749459774
2013 ~ 2017,노인,위험,0.00366688314317338
2013 ~ 2017,노인,반퇴시대,-0.008465420908002555
2013 ~ 2017,노인,원인,-0.0022837613033836264
2013 ~ 2017,노인,영화,-0.0022837613033836507
2013 ~ 2017,노인,사람,0.0040155354386026505
2013 ~ 2017,노인,삶의,0.004134642477456791
2013 ~ 2017,노인,면역력,-0.008320879173960806
2013 ~ 2017,노인,분수대,-0.008272147438323272
2013 ~ 2017,노인,재취업,-0.0019473608263629242
2013 ~ 2017,노인,보험,0.004377425785597377
2013 ~ 2017,노인,함께하는,-0.008272147438323222
2013 ~ 2017,노인,나이,0.01722550360956939
2013 ~ 2017,노인,세계,-0.0017736221297708294
2013 ~ 2017,노인,단독,0.011026788998914155
2013 ~ 2017,노인,강화,-0.001685282204336086
2013 ~ 2017,노인,비즈,-0.008124229321314442
2013 ~ 2017,노인,한국인,-0.0015055271034262636
2013 ~ 2017,노인,가능,-0.008024128465962666
2013 ~ 2017,노인,스트레스,-0.0015055271034262242
2013 ~ 2017,노인,수술,0.011705064415526836
2013 ~ 2017,노인,많이,0.031685041516979366
2013 ~ 2017,노인,뉴스,0.018482433014135727
2013 ~ 2017,노인,할머니,-0.007922783991550853
2013 ~ 2017,노인,시론,-0.0013214797401292118
2013 ~ 2017,노인,view,-0.00787163040773345
2013 ~ 2017,노인,노후준비,0.20473190629817548
2013 ~ 2017,노인,논란,-0.0011328924268015894
2013 ~ 2017,노인,늘어,0.005554362688351647
2013 ~ 2017,노인,40대,0.00569470293319355
2013 ~ 2017,노인,맞춤형,-0.0010368129567345876
2013 ~ 2017,노인,하루,-0.007768328846662719
2013 ~ 2017,노인,병원,0.005694702933193537
2013 ~ 2017,노인,사망,0.03972053657808669
2013 ~ 2017,한국,건강한,-0.014328898370228316
2013 ~ 2017,한국,건강,-0.009378333427248815
2013 ~ 2017,한국,치매,-0.009344088932506227
2013 ~ 2017,한국,노인,0.03708973917342512
2013 ~ 2017,한국,가족,-0.014516147920386963
2013 ~ 2017,한국,좋은,-0.010161354176357145
2013 ~ 2017,한국,사설,0.031566009275566104
2013 ~ 2017,한국,효능,-0.012905365819905175
2013 ~ 2017,한국,칼럼,-0.004651212073675749
2013 ~ 2017,한국,오늘의,-0.0004372036717872831
2013 ~ 2017,한국,경제,0.07042721350322761
2013 ~ 2017,한국,시대,0.005345255712507791
2013 ~ 2017,한국,효과,-0.011845908284267678
2013 ~ 2017,한국,식품,-0.011780742470663096
2013 ~ 2017,한국,노후,-0.0028618151243143177
2013 ~ 2017,한국,서울,-0.006956646914366093
2013 ~ 2017,한국,위한,-0.006722141542399346
2013 ~ 2017,한국,환자,0.002605155632480502
2013 ~ 2017,한국,일자리,-0.0019113367617615475
2013 ~ 2017,한국,여성,0.013393329379279484
2013 ~ 2017,한국,피부,-0.010614167087192978
2013 ~ 2017,한국,100세,-0.010577974293751478
2013 ~ 2017,한국,운세,-0.01035824249967039
2013 ~ 2017,한국,일본,0.0355904297441923
2013 ~ 2017,한국,지원,-0.004847967438240441
2013 ~ 2017,한국,속으로,0.0005172132502349841
2013 ~ 2017,한국,가장,0.021673351856067807
2013 ~ 2017,한국,은퇴,0.0005956712326762613
2013 ~ 2017,한국,치료,-0.009904596587869425
2013 ~ 2017,한국,글로벌,-0.009904596587869376
2013 ~ 2017,한국,가입,-0.004555723541295572
2013 ~ 2017,한국,보장,-0.009827009472912205
2013 ~ 2017,한국,50대,-0.009787991343173038
2013 ~ 2017,한국,트렌드,-0.00431493230178927
2013 ~ 2017,한국,재산리모델링,-0.009670016889121861
2013 ~ 2017,한국,책의,-0.009590581644669569
2013 ~ 2017,한국,없는,-0.00942975412868633
2013 ~ 2017,한국,화제의,-0.009266203756321319
2013 ~ 2017,한국,라이프,-0.009183362118701962
2013 ~ 2017,한국,금융,-0.009183362118702012
2013 ~ 2017,한국,이유,-0.0034161581610463857
2013 ~ 2017,한국,1위,0.025409597905860094
2013 ~ 2017,한국,위해,-0.0032797309330118607
2013 ~ 2017,한국,미세먼지,-0.008972989386003574
2013 ~ 2017,한국,더오래,-0.008887477116157833
2013 ~ 2017,한국,최대,-0.008801151938539755
2013 ~ 2017,한국,중국,0.009163649856398276
2013 ~ 2017,한국,스마트,-0.008757677004327702
2013 ~ 2017,한국,기업,0.0031898742361563173
2013 ~ 2017,한국,노화,-0.008625964985092664
2013 ~ 2017,한국,투자,-0.002410472590312502
2013 ~ 2017,한국,분양,-0.008537051145041162
2013 ~ 2017,한국,사회,-0.002410472590312511
2013 ~ 2017,한국,걱정,-0.008492252080418473
2013 ~ 2017,한국,칼로리,-0.00844722008584458
2013 ~ 2017,한국,다시,-0.0021778225827385348
2013 ~ 2017,한국,있는,0.004046306249811129
2013 ~ 2017,한국,기자의,-0.008401951415288106
2013 ~ 2017,한국,음식,-0.008401951415288053
2013 ~ 2017,한국,고령화,0.05422058727422062
2013 ~ 2017,한국,최고,0.022932072526287133
2013 ~ 2017,한국,없다,-0.0020987392720596756
2013 ~ 2017,한국,확대,-0.0020987392720596865
2013 ~ 2017,한국,예방,-0.008310688552887854
2013 ~ 2017,한국,정부,-0.008310688552887847
2013 ~ 2017,한국,아파트,-0.00831068855288788
2013 ~ 2017,한국,위험,0.004272971192823666
2013 ~ 2017,한국,반퇴시대,-0.008218431432753925
2013 ~ 2017,한국,원인,-0.001856627420985819
2013 ~ 2017,한국,영화,-0.0018566274209858068
2013 ~ 2017,한국,사람,-0.008171919515204152
2013 ~ 2017,한국,삶의,-0.00812514618102462
2013 ~ 2017,한국,면역력,-0.00807810688855195
2013 ~ 2017,한국,분수대,-0.0015216949723566666
2013 ~ 2017,한국,재취업,-0.008030796963589099
2013 ~ 2017,한국,보험,-0.008030796963589083
2013 ~ 2017,한국,함께하는,-0.001521694972356672
2013 ~ 2017,한국,나이,-0.0014356482232899342
2013 ~ 2017,한국,세계,0.09745215472387402
2013 ~ 2017,한국,단독,0.018411529313279024
2013 ~ 2017,한국,강화,-0.007887194546708689
2013 ~ 2017,한국,비즈,-0.007887194546708689
2013 ~ 2017,한국,한국인,-0.007790014261757849
2013 ~ 2017,한국,가능,-0.007790014261757859
2013 ~ 2017,한국,스트레스,-0.007790014261757872
2013 ~ 2017,한국,수술,-0.007740974233077809
2013 ~ 2017,한국,많이,-0.0008979488020401947
2013 ~ 2017,한국,뉴스,-0.0008979488020401246
2013 ~ 2017,한국,할머니,-0.000897948802040166
2013 ~ 2017,한국,시론,-0.0008979488020401272
2013 ~ 2017,한국,view,0.019707931570366346
2013 ~ 2017,한국,노후준비,-0.007641965529296012
2013 ~ 2017,한국,논란,-0.007591984741930518
2013 ~ 2017,한국,늘어,-0.0007098512793389659
2013 ~ 2017,한국,40대,-0.000613993849303828
2013 ~ 2017,한국,맞춤형,-0.007541677923306741
2013 ~ 2017,한국,하루,-0.007541677923306711
2013 ~ 2017,한국,병원,-0.007541677923306716
2013 ~ 2017,한국,사망,-0.007491038504132507
2013 ~ 2017,가족,건강한,0.6212079996694234
2013 ~ 2017,가족,건강,0.017801996295700277
2013 ~ 2017,가족,치매,0.03468500369031914
2013 ~ 2017,가족,노인,0.009783221614565714
2013 ~ 2017,가족,한국,-0.014516147920386963
2013 ~ 2017,가족,좋은,-0.00990618579335801
2013 ~ 2017,가족,사설,-0.004589946103898518
2013 ~ 2017,가족,효능,-0.012719002585127743
2013 ~ 2017,가족,칼럼,-0.012659867453407766
2013 ~ 2017,가족,오늘의,-0.012600467151360241
2013 ~ 2017,가족,경제,-0.012480855859527224
2013 ~ 2017,가족,시대,0.001351309347977666
2013 ~ 2017,가족,효과,0.015316196088611745
2013 ~ 2017,가족,식품,-0.007087697543893853
2013 ~ 2017,가족,노후,0.006481068765139479
2013 ~ 2017,가족,서울,-0.006725452092679707
2013 ~ 2017,가족,위한,0.0028917282351489846
2013 ~ 2017,가족,환자,0.054731537781253566
2013 ~ 2017,가족,일자리,-0.011083934331268683
2013 ~ 2017,가족,여성,0.0040676401723764855
2013 ~ 2017,가족,피부,0.004572719969788961
2013 ~ 2017,가족,100세,-0.0003690411953697026
2013 ~ 2017,가족,운세,-0.010208661650449527
2013 ~ 2017,가족,일본,-0.010135477592019814
2013 ~ 2017,가족,지원,0.011224001124655457
2013 ~ 2017,가족,속으로,-0.00983745467771019
2013 ~ 2017,가족,가장,-0.004455177889678822
2013 ~ 2017,가족,은퇴,-0.004455177889678855
2013 ~ 2017,가족,치료,0.06534760116608593
2013 ~ 2017,가족,글로벌,0.0009683143993610788
2013 ~ 2017,가족,가입,-0.009723406574140869
