category,source,target,correlation
2013 ~ 2017,한국,독거노인,-0.006330082899506199
2013 ~ 2017,한국,칼럼,0.00033338712478344696
2013 ~ 2017,한국,보장,-0.0049035312568850775
2013 ~ 2017,한국,나눔,-0.006246153655660887
2013 ~ 2017,한국,연금,-0.00017416040870086091
2013 ~ 2017,한국,선정,-0.0021549410691368517
2013 ~ 2017,한국,관리,-0.002812506173015658
2013 ~ 2017,한국,도입,-0.003478098820964988
2013 ~ 2017,한국,저출산,0.011058064577128353
2013 ~ 2017,한국,판매,-0.00541541672728964
2013 ~ 2017,한국,개선,-0.003302939294118656
2013 ~ 2017,한국,개발,-0.004631377040726317
2013 ~ 2017,한국,교육,0.0030343325144875696
2013 ~ 2017,한국,사회,0.014211918010132177
2013 ~ 2017,한국,서비스,0.0009966063814830896
2013 ~ 2017,한국,예방,-0.005967354246474585
2013 ~ 2017,한국,부담,-0.003810877543371261
2013 ~ 2017,한국,청년,0.002157737286027593
2013 ~ 2017,한국,미래,0.008752297463824672
2013 ~ 2017,한국,대비,0.005910146364050182
2013 ~ 2017,한국,노화,-0.0050170581724873695
2013 ~ 2017,한국,대통령,-0.003500610449902494
2013 ~ 2017,한국,복지,0.006824470608748639
2013 ~ 2017,한국,할머니,-0.0027084881712246397
2013 ~ 2017,한국,선물,-0.00471252077949246
2013 ~ 2017,한국,사람,-0.0001143275665385884
2013 ~ 2017,한국,남성,0.007541024023646315
2013 ~ 2017,한국,무료,-0.005380404770438896
2013 ~ 2017,한국,기고,0.0009162596470346053
2013 ~ 2017,한국,해결,-0.0011793671868174037
2013 ~ 2017,한국,세대,-0.0019169248438915384
2013 ~ 2017,한국,준비,0.003047189749371195
2013 ~ 2017,한국,시작,-0.00182559715279984
2013 ~ 2017,한국,걱정,-0.0025263767939583295
2013 ~ 2017,한국,결혼,1.1465511892965888e-05
2013 ~ 2017,한국,삼성,-0.004063506416112019
2013 ~ 2017,한국,희망,-0.0029274346687511183
2013 ~ 2017,한국,세상,-0.004696454896616533
2013 ~ 2017,한국,안전,-0.0009103319993560799
2013 ~ 2017,한국,기억,-0.004498813024891382
2013 ~ 2017,한국,부모,0.0012047782811836136
2013 ~ 2017,한국,문화,0.00027415813515784985
2013 ~ 2017,한국,오늘,-0.004156364145530962
2013 ~ 2017,한국,현대,0.0031206777361808356
2013 ~ 2017,한국,특별,0.0012930383509523315
2013 ~ 2017,지원,출시,-0.01200149032376469
2013 ~ 2017,지원,치매,-0.002270533576827524
2013 ~ 2017,지원,한국,-0.008291375871849105
2013 ~ 2017,지원,시대,-0.007808490888563738
2013 ~ 2017,지원,일자리,0.015424446736441447
2013 ~ 2017,지원,개최,-0.006164567668493963
2013 ~ 2017,지원,정부,0.04153399075842782
2013 ~ 2017,지원,여성,0.02839009888122726
2013 ~ 2017,지원,확대,0.04721316474389597
2013 ~ 2017,지원,아파트,-0.007813517400924265
2013 ~ 2017,지원,최대,0.0510688928610334
2013 ~ 2017,지원,고령화,-0.004830362302673396
2013 ~ 2017,지원,환자,-0.0036209605132201616
2013 ~ 2017,지원,투자,-0.0028558328020285755
2013 ~ 2017,지원,사설,-0.00683476651833405
2013 ~ 2017,지원,100세,-0.00576614384305095
2013 ~ 2017,지원,실시,0.0025868704588485106
2013 ~ 2017,지원,증가,-0.006112003188114136
2013 ~ 2017,지원,인기,-0.006542061624665914
2013 ~ 2017,지원,가장,-0.00624440940447068
2013 ~ 2017,지원,내년,0.008256371132881194
2013 ~ 2017,지원,올해,0.005743021071749286
2013 ~ 2017,지원,국민연금,0.010480960814437243
2013 ~ 2017,지원,부동산,-0.005754290132112248
2013 ~ 2017,지원,시장,-0.0019328419802926288
2013 ~ 2017,지원,회장,-0.001337412523687366
2013 ~ 2017,지원,재취업,0.048811237353171444
2013 ~ 2017,지원,보험,-0.004715153183480524
2013 ~ 2017,지원,필요,0.004194275567824359
2013 ~ 2017,지원,미세먼지,-0.0005317825215339293
2013 ~ 2017,지원,추진,0.0020594702364628496
2013 ~ 2017,지원,최고,-0.0021429844561030036
2013 ~ 2017,지원,대한민국,-0.003917362425526116
2013 ~ 2017,지원,글로벌,-0.002692377454175981
2013 ~ 2017,지원,대표,-0.0050126108802512805
2013 ~ 2017,지원,중국,-0.006211735280372622
2013 ~ 2017,지원,모집,0.0042432224744167295
2013 ~ 2017,지원,강화,0.019405100680650395
2013 ~ 2017,지원,재테크,-0.006096915462735427
2013 ~ 2017,지원,논란,-0.0004741112664115032
2013 ~ 2017,지원,교수,-0.006710666621291306
2013 ~ 2017,지원,공개,-0.005300265322376532
2013 ~ 2017,지원,인생,0.0030844185881185628
2013 ~ 2017,지원,맞춤형,0.02608137043318768
2013 ~ 2017,지원,국민,-0.003842906471725695
2013 ~ 2017,지원,위험,-0.005774840149328047
2013 ~ 2017,지원,주목,-0.003757354427382132
2013 ~ 2017,지원,봉사활동,0.0002119420203664318
2013 ~ 2017,지원,성장,-0.0017377036504336442
2013 ~ 2017,지원,50대,-0.0023680219748899913
2013 ~ 2017,지원,영화,-0.005590978963409693
2013 ~ 2017,지원,전달,0.0011045774680078968
2013 ~ 2017,지원,가능,-0.004178808463471053
2013 ~ 2017,지원,독거노인,0.01951982817882485
2013 ~ 2017,지원,칼럼,-0.006175559824795259
2013 ~ 2017,지원,보장,-0.003369151163935797
2013 ~ 2017,지원,나눔,5.941451498977261e-05
2013 ~ 2017,지원,연금,-0.0012851941807568818
2013 ~ 2017,지원,선정,0.002204962960185599
2013 ~ 2017,지원,관리,-0.0032980672487612525
2013 ~ 2017,지원,도입,0.002249610106692174
2013 ~ 2017,지원,저출산,0.00103785117297147
2013 ~ 2017,지원,판매,-0.004567859636597173
2013 ~ 2017,지원,개선,0.0046508020608036875
2013 ~ 2017,지원,개발,0.001926050598253013
2013 ~ 2017,지원,교육,0.006914736813101266
2013 ~ 2017,지원,사회,-0.0030330127059207397
2013 ~ 2017,지원,서비스,0.005560585540650128
2013 ~ 2017,지원,예방,0.0006186588757058887
2013 ~ 2017,지원,부담,-0.0014723104331476166
2013 ~ 2017,지원,청년,0.01796342331009697
2013 ~ 2017,지원,미래,-0.0011968238677255618
2013 ~ 2017,지원,대비,0.0003283871013734537
2013 ~ 2017,지원,노화,-0.005622960916134161
2013 ~ 2017,지원,대통령,-0.0018300126226871106
2013 ~ 2017,지원,복지,0.0042070240490368685
2013 ~ 2017,지원,할머니,-0.0032787173400029507
2013 ~ 2017,지원,선물,-0.003797132854843643
2013 ~ 2017,지원,사람,-0.0022276932364701406
2013 ~ 2017,지원,남성,0.00011818233475324762
2013 ~ 2017,지원,무료,0.01143765528267486
2013 ~ 2017,지원,기고,-0.005234276953209489
2013 ~ 2017,지원,해결,-0.000981258688976009
2013 ~ 2017,지원,세대,0.0015786891213591414
2013 ~ 2017,지원,준비,-0.0008412605938260109
2013 ~ 2017,지원,시작,-0.0008077229270453799
2013 ~ 2017,지원,걱정,-0.004067081545474598
2013 ~ 2017,지원,결혼,-0.0031908118185733484
2013 ~ 2017,지원,삼성,0.005632857407953656
2013 ~ 2017,지원,희망,0.0026639126056674906
2013 ~ 2017,지원,세상,-0.0018636592100083151
2013 ~ 2017,지원,안전,-0.0016687693424286784
2013 ~ 2017,지원,기억,-0.004402191076528921
2013 ~ 2017,지원,부모,0.004307139544188132
2013 ~ 2017,지원,문화,0.00047065063057936366
2013 ~ 2017,지원,오늘,-0.004067097043381356
2013 ~ 2017,지원,현대,0.006822960591858092
2013 ~ 2017,지원,특별,0.00578584599521828
2013 ~ 2017,시대,출시,-0.010073725362864201
2013 ~ 2017,시대,치매,-0.007846529599309409
2013 ~ 2017,시대,한국,-0.001082367886676591
2013 ~ 2017,시대,지원,-0.007808490888563738
2013 ~ 2017,시대,일자리,-0.0022416831438967335
2013 ~ 2017,시대,개최,0.012807189385911822
2013 ~ 2017,시대,정부,-0.005179191940265039
2013 ~ 2017,시대,여성,-0.003423929361071872
2013 ~ 2017,시대,확대,-0.006101145413522471
2013 ~ 2017,시대,아파트,-0.002425107530707738
2013 ~ 2017,시대,최대,-0.004351398670500387
2013 ~ 2017,시대,고령화,0.10091248180208899
2013 ~ 2017,시대,환자,-0.005633589419866444
2013 ~ 2017,시대,투자,0.01704850792763758
2013 ~ 2017,시대,사설,0.0019579136365600793
2013 ~ 2017,시대,100세,0.3696754555803403
2013 ~ 2017,시대,실시,-0.006254007990150757
2013 ~ 2017,시대,증가,-0.0008746832400554257
2013 ~ 2017,시대,인기,0.00897891170038736
2013 ~ 2017,시대,가장,-0.004187984649159217
2013 ~ 2017,시대,내년,-0.0008128156824431632
2013 ~ 2017,시대,올해,-0.004640420152271931
2013 ~ 2017,시대,국민연금,-0.003084907866556578
2013 ~ 2017,시대,부동산,0.009882948390439314
2013 ~ 2017,시대,시장,0.0022240756266823647
2013 ~ 2017,시대,회장,-0.002630073510973419
2013 ~ 2017,시대,재취업,-0.004997872375567944
2013 ~ 2017,시대,보험,0.017257713323333177
2013 ~ 2017,시대,필요,0.002476824704820433
2013 ~ 2017,시대,미세먼지,-0.006778251622139257
2013 ~ 2017,시대,추진,-0.004179621323067801
2013 ~ 2017,시대,최고,-0.0010337673781131063
2013 ~ 2017,시대,대한민국,0.00026617421415673704
2013 ~ 2017,시대,글로벌,0.007220036437231046
2013 ~ 2017,시대,대표,0.0023560823389874763
2013 ~ 2017,시대,중국,-0.0007902743363317678
2013 ~ 2017,시대,모집,-0.0033450693809931606
2013 ~ 2017,시대,강화,-0.0032237373223972625
2013 ~ 2017,시대,재테크,0.02279438657632039
2013 ~ 2017,시대,논란,-0.0057949104704493794
2013 ~ 2017,시대,교수,0.0020222291577685937
2013 ~ 2017,시대,공개,-0.004980819770535092
2013 ~ 2017,시대,인생,0.01911080830701602
2013 ~ 2017,시대,맞춤형,0.01820412672896591
2013 ~ 2017,시대,국민,-0.0021190032320624603
2013 ~ 2017,시대,위험,-5.274691600188427e-05
2013 ~ 2017,시대,주목,0.007551868357232576
2013 ~ 2017,시대,봉사활동,-0.006111358337321699
2013 ~ 2017,시대,성장,0.0062673484610457925
2013 ~ 2017,시대,50대,-0.0005690530671963452
2013 ~ 2017,시대,영화,-0.003914870344364912
2013 ~ 2017,시대,전달,-0.006006628331258065
2013 ~ 2017,시대,가능,-0.0024364755617944114
2013 ~ 2017,시대,독거노인,-0.0010101924073739781
2013 ~ 2017,시대,칼럼,0.002556252454697688
2013 ~ 2017,시대,보장,0.0005625854245781675
2013 ~ 2017,시대,나눔,-0.005864121346643774
2013 ~ 2017,시대,연금,0.010614390378996062
2013 ~ 2017,시대,선정,-0.005827957672705661
2013 ~ 2017,시대,관리,0.004260360652038006
2013 ~ 2017,시대,도입,-0.0022062363538041833
2013 ~ 2017,시대,저출산,0.005952191508601451
2013 ~ 2017,시대,판매,-0.004267622948943715
2013 ~ 2017,시대,개선,-0.004225835716044696
2013 ~ 2017,시대,개발,0.00026761869486824645
2013 ~ 2017,시대,교육,0.00249766678024076
2013 ~ 2017,시대,사회,-0.0004512385989998199
2013 ~ 2017,시대,서비스,0.002552489856542024
2013 ~ 2017,시대,예방,-0.004107932267907558
2013 ~ 2017,시대,부담,-0.004064804351566488
2013 ~ 2017,시대,청년,-5.763239711910234e-05
2013 ~ 2017,시대,미래,0.004623433803071729
2013 ~ 2017,시대,대비,0.008555180636625647
2013 ~ 2017,시대,노화,-0.0038433490472806016
2013 ~ 2017,시대,대통령,-0.0006669782275153509
2013 ~ 2017,시대,복지,-0.004560616780630365
2013 ~ 2017,시대,할머니,-0.004533374356850374
2013 ~ 2017,시대,선물,-0.00026048172769020683
2013 ~ 2017,시대,사람,-0.003509714652816095
2013 ~ 2017,시대,남성,-0.001066798960582
2013 ~ 2017,시대,무료,-0.0025665492024502263
2013 ~ 2017,시대,기고,0.004974868605382934
2013 ~ 2017,시대,해결,-0.0014608818318551152
2013 ~ 2017,시대,세대,-0.0005313548825240613
2013 ~ 2017,시대,준비,0.023875232753016673
2013 ~ 2017,시대,시작,-0.003049201021551123
2013 ~ 2017,시대,걱정,-0.0002870081839275611
2013 ~ 2017,시대,결혼,-0.002921418199097718
2013 ~ 2017,시대,삼성,-0.0009899072007702777
2013 ~ 2017,시대,희망,-0.0025262166077946228
2013 ~ 2017,시대,세상,-0.0015642678670753595
2013 ~ 2017,시대,안전,-0.0013712435511096439
2013 ~ 2017,시대,기억,-0.004223652978808004
2013 ~ 2017,시대,부모,-0.0031717814475863085
2013 ~ 2017,시대,문화,0.0018489336840033386
2013 ~ 2017,시대,오늘,-0.0028310530072984765
2013 ~ 2017,시대,현대,-0.0034618069844005585
2013 ~ 2017,시대,특별,-0.001267510720458096
2013 ~ 2017,일자리,출시,-0.0121307406581393
2013 ~ 2017,일자리,치매,-0.011290534096602231
2013 ~ 2017,일자리,한국,-0.005345807074534903
2013 ~ 2017,일자리,지원,0.015424446736441447
2013 ~ 2017,일자리,시대,-0.0022416831438967335
2013 ~ 2017,일자리,개최,0.0026882424089138277
2013 ~ 2017,일자리,정부,0.038504790822041564
2013 ~ 2017,일자리,여성,0.036010158760469486
2013 ~ 2017,일자리,확대,0.02392676343285365
2013 ~ 2017,일자리,아파트,-0.00717276967543102
2013 ~ 2017,일자리,최대,0.003185775886757431
2013 ~ 2017,일자리,고령화,0.0006553996302616317
2013 ~ 2017,일자리,환자,-0.007456914434278742
2013 ~ 2017,일자리,투자,-0.0008553292459671825
2013 ~ 2017,일자리,사설,0.003503932027590079
2013 ~ 2017,일자리,100세,-0.0034246994410035776
2013 ~ 2017,일자리,실시,-0.0038139262378550256
2013 ~ 2017,일자리,증가,6.15288705546709e-05
2013 ~ 2017,일자리,인기,-0.00590445560753414
2013 ~ 2017,일자리,가장,9.844748415402426e-05
2013 ~ 2017,일자리,내년,0.0196167676484225
2013 ~ 2017,일자리,올해,0.04241504256972367
2013 ~ 2017,일자리,국민연금,-0.005190072693818477
2013 ~ 2017,일자리,부동산,-0.006957736755996635
2013 ~ 2017,일자리,시장,-0.004220744901849457
2013 ~ 2017,일자리,회장,-0.0017145876189419733
2013 ~ 2017,일자리,재취업,0.0071839093530847616
2013 ~ 2017,일자리,보험,-0.005987070124680233
2013 ~ 2017,일자리,필요,0.004163908342119694
2013 ~ 2017,일자리,미세먼지,-0.005967092623201693
2013 ~ 2017,일자리,추진,0.010212016687376313
2013 ~ 2017,일자리,최고,-0.0026434886929397987
2013 ~ 2017,일자리,대한민국,-0.002609046232746252
2013 ~ 2017,일자리,글로벌,-0.0025942241591154543
2013 ~ 2017,일자리,대표,-0.003783151090508207
2013 ~ 2017,일자리,중국,-0.00637884837755584
2013 ~ 2017,일자리,모집,0.003479104726630617
2013 ~ 2017,일자리,강화,-0.0009749406162455352
