year,word_left,word_right,correlation
2013 ~ 2017,가능,출시,-0.0108297418289995
2013 ~ 2017,가능,치료,0.05630316838246379
2013 ~ 2017,가능,치매,0.0014302443133540922
2013 ~ 2017,가능,투자,0.0010124008308744657
2013 ~ 2017,가능,판매,-0.00494250874306508
2013 ~ 2017,가능,평균,-0.007082825040434152
2013 ~ 2017,가능,폐지,-0.004065537394358696
2013 ~ 2017,가능,필요,-0.009164913725198846
2013 ~ 2017,가능,하루,-0.0047312700586620736
2013 ~ 2017,가능,한국,-0.011765704995265318
2013 ~ 2017,가능,한화,-0.0007612481560861404
2013 ~ 2017,가능,할머니,-0.006916339480102097
2013 ~ 2017,가능,해결,0.02348265578894175
2013 ~ 2017,가능,행복,-0.005863056358002425
2013 ~ 2017,가능,현대,-0.00409036396666943
2013 ~ 2017,가능,혜택,-0.003944399979736174
2013 ~ 2017,가능,화재,-0.004642522074753635
2013 ~ 2017,가능,확대,-0.00936900427219054
2013 ~ 2017,가능,환자,-0.0048148247832131025
2013 ~ 2017,가능,활용,0.02250486454891066
2013 ~ 2017,가능,회장,-0.007285383830109407
2013 ~ 2017,가능,희망,-0.00590503670687081
2013 ~ 2017,가입,가구,-0.010030577580583002
2013 ~ 2017,가입,가능,0.07295810365419644
2013 ~ 2017,가입,가장,-0.010502183844324917
2013 ~ 2017,가입,가족,-0.011197454449883003
2013 ~ 2017,가입,강화,-0.006653295526761955
2013 ~ 2017,가입,개발,-0.007883904231749245
2013 ~ 2017,가입,개선,-0.0052465666507451455
2013 ~ 2017,가입,개최,-0.0073285640726796775
2013 ~ 2017,가입,걱정,0.006443536879697322
2013 ~ 2017,가입,건강,-0.013592925830846278
2013 ~ 2017,가입,건강보험,0.011652102304670243
2013 ~ 2017,가입,건보,-0.006875838602217238
2013 ~ 2017,가입,결혼,-0.006611963771455184
2013 ~ 2017,가입,경제,-0.009735257810974647
2013 ~ 2017,가입,고령화,-0.007798252259708628
2013 ~ 2017,가입,고용,-0.005728170821832586
2013 ~ 2017,가입,공개,-0.007996378190873695
2013 ~ 2017,가입,공공,-0.002490668235198526
2013 ~ 2017,가입,공급,-0.005523628868394012
2013 ~ 2017,가입,관리,-0.00874081801842695
2013 ~ 2017,가입,교수,-0.009292798899557645
2013 ~ 2017,가입,교육,-0.008216830895021699
2013 ~ 2017,가입,구조조정,-0.005549123060851349
2013 ~ 2017,가입,국가,-0.005989401648197759
2013 ~ 2017,가입,국민,-0.002931604864535841
2013 ~ 2017,가입,국민연금,0.04280248821633637
2013 ~ 2017,가입,글로벌,-0.008574770417795087
2013 ~ 2017,가입,금융,0.007581468201161833
2013 ~ 2017,가입,급증,-0.0028849698728656684
2013 ~ 2017,가입,기대,-0.005584618763307337
2013 ~ 2017,가입,기부,-0.00597973070383876
2013 ~ 2017,가입,기억,-0.005620328864602388
2013 ~ 2017,가입,기업,-0.0026140019516553686
2013 ~ 2017,가입,나눔,-0.008201812250399601
2013 ~ 2017,가입,나이,0.00026475361897494655
2013 ~ 2017,가입,남성,-0.007400825774393022
2013 ~ 2017,가입,남자,-0.004523890511285555
2013 ~ 2017,가입,내년,-0.0036404296676009746
2013 ~ 2017,가입,노인들,-0.007561129349344716
2013 ~ 2017,가입,노화,-0.0072793913599635725
2013 ~ 2017,가입,노후,0.0023286939405034353
2013 ~ 2017,가입,노후준비,-0.006252714996027314
2013 ~ 2017,가입,논란,-0.008149057014302982
2013 ~ 2017,가입,대비,-0.000860733509636332
2013 ~ 2017,가입,대상,-0.005750844651056559
2013 ~ 2017,가입,대책,-0.007177606132152316
2013 ~ 2017,가입,대통령,-0.008080686672258055
2013 ~ 2017,가입,대표,-0.0036096814881921165
2013 ~ 2017,가입,대한민국,-0.010591161816381792
2013 ~ 2017,가입,도입,-0.00459181444643669
2013 ~ 2017,가입,독거노인,-0.010153629913123548
2013 ~ 2017,가입,롯데,-0.005059230554271517
2013 ~ 2017,가입,마련,-0.005690575269846295
2013 ~ 2017,가입,맞춤형,-0.009610587868179395
2013 ~ 2017,가입,메르스,-0.006080737769891537
2013 ~ 2017,가입,모집,-0.009239369233726305
2013 ~ 2017,가입,무료,-0.005989489387818061
2013 ~ 2017,가입,문재인,-0.005499293756097243
2013 ~ 2017,가입,미래,-0.0072143428480392945
2013 ~ 2017,가입,미세먼지,-0.008811204187498917
2013 ~ 2017,가입,미술,-0.004016670621827585
2013 ~ 2017,가입,발표,-0.004958094789347476
2013 ~ 2017,가입,보장,0.027742298563740234
2013 ~ 2017,가입,보험,0.07964715506413714
2013 ~ 2017,가입,복지,-0.010058390020697205
2013 ~ 2017,가입,봉사활동,-0.008648487275601094
2013 ~ 2017,가입,부담,0.002922242346295111
2013 ~ 2017,가입,부동산,-0.00636553691296325
2013 ~ 2017,가입,부모,-0.003926426748857229
2013 ~ 2017,가입,부모님,-0.003533356407339153
2013 ~ 2017,가입,불안,-0.0046699765102797275
2013 ~ 2017,가입,비교,0.050094126076111585
2013 ~ 2017,가입,빈곤,-0.005786638905338406
2013 ~ 2017,가입,사람,-0.007585497830735822
2013 ~ 2017,가입,사랑,-0.006490259951156814
2013 ~ 2017,가입,사회,-0.004757851045684131
2013 ~ 2017,가입,사회적,-0.006579414824755515
2013 ~ 2017,가입,산업,-0.004414637877057563
2013 ~ 2017,가입,삼성,-0.006185618385692436
2013 ~ 2017,가입,상품,0.015282968423634158
2013 ~ 2017,가입,생활,-0.0004737729590007625
2013 ~ 2017,가입,서비스,0.0014269726768377587
2013 ~ 2017,가입,선물,-0.007134447812054073
2013 ~ 2017,가입,선정,-0.008050128433468341
2013 ~ 2017,가입,선택,0.006899240729173074
2013 ~ 2017,가입,성공,-0.006035239845707
2013 ~ 2017,가입,성장,-0.006778618699773665
2013 ~ 2017,가입,세계,-0.009298342530261568
2013 ~ 2017,가입,세대,-0.00850949501768557
2013 ~ 2017,가입,수술,-0.0017689981287579337
2013 ~ 2017,가입,수익,-0.005443399781690723
2013 ~ 2017,가입,시대,-0.011869703203791913
2013 ~ 2017,가입,시작,-0.005953972857115081
2013 ~ 2017,가입,시장,-0.009212542375609145
2013 ~ 2017,가입,식품,-0.006004719335407879
2013 ~ 2017,가입,실버,0.0022680533898600023
2013 ~ 2017,가입,실시,0.006992998915443639
2013 ~ 2017,가입,아동,-0.006160806196466683
2013 ~ 2017,가입,아파트,-0.009095415532309003
2013 ~ 2017,가입,안전,-0.005849765119396234
2013 ~ 2017,가입,암보험,0.06654984112868306
2013 ~ 2017,가입,어르신,-0.004332742744022891
2013 ~ 2017,가입,여성,-0.012117489360913702
2013 ~ 2017,가입,연금,0.010246805428572568
2013 ~ 2017,가입,영화,-0.008372946359444569
2013 ~ 2017,가입,예방,-0.008776079389793957
2013 ~ 2017,가입,오늘,-0.005449014654205623
2013 ~ 2017,가입,오피스텔,-0.007266715979340454
2013 ~ 2017,가입,올해,-0.0051331414608448605
2013 ~ 2017,가입,위험,-0.009503622206315574
2013 ~ 2017,가입,음식,-0.006579414824755575
2013 ~ 2017,가입,의료,-0.004344067305456324
2013 ~ 2017,가입,의료비,0.02747478031975093
2013 ~ 2017,가입,의료실비보험,0.09305338480724364
2013 ~ 2017,가입,이벤트,0.06199258967844434
2013 ~ 2017,가입,인구,-0.008272914854109966
2013 ~ 2017,가입,인기,-0.008085819859425643
2013 ~ 2017,가입,인상,0.005070971805435624
2013 ~ 2017,가입,일본,-0.008254991776976342
2013 ~ 2017,가입,일상,-0.006556068451543394
2013 ~ 2017,가입,일자리,-0.014940319421187655
2013 ~ 2017,가입,임대,-0.0042884309890127165
2013 ~ 2017,가입,자녀,-0.005556855587852004
2013 ~ 2017,가입,자산,-0.0023144835127208445
2013 ~ 2017,가입,장기,0.009019315394533338
2013 ~ 2017,가입,재취업,-0.009151904677686973
2013 ~ 2017,가입,재테크,0.006598481069639571
2013 ~ 2017,가입,저출산,-0.00932272335973553
2013 ~ 2017,가입,적용,-0.0039136104205572935
2013 ~ 2017,가입,전국,-0.008652056100287799
2013 ~ 2017,가입,전달,-0.008084498552302673
2013 ~ 2017,가입,절반,-0.0025473515965329352
2013 ~ 2017,가입,정부,-0.011866767211956628
2013 ~ 2017,가입,정책,-0.008046300716298646
2013 ~ 2017,가입,주목,0.010713891047720681
2013 ~ 2017,가입,주택,-0.004714397411440236
2013 ~ 2017,가입,주택연금,0.11571290859988073
2013 ~ 2017,가입,준비,-0.005722190120918919
2013 ~ 2017,가입,중국,-0.008747881297816985
2013 ~ 2017,가입,중요,-0.004409918599142387
2013 ~ 2017,가입,증가,0.009163994158410262
2013 ~ 2017,가입,지급,-0.0028908980127483742
2013 ~ 2017,가입,지원,-0.01205301955109675
2013 ~ 2017,가입,진료비,-0.0070652327047475766
2013 ~ 2017,가입,진행,-0.005741752945155958
2013 ~ 2017,가입,창출,-0.006866905041497242
2013 ~ 2017,가입,청년,-0.008038639962704361
2013 ~ 2017,가입,최고,-0.004704453489915272
2013 ~ 2017,가입,최대,0.001233751189688556
2013 ~ 2017,가입,추진,-0.00603074319536164
2013 ~ 2017,가입,출시,0.01141640375011186
2013 ~ 2017,가입,치료,-0.006920026309435272
2013 ~ 2017,가입,치매,-0.01910590112972075
2013 ~ 2017,가입,투자,-0.009042160637024605
2013 ~ 2017,가입,판매,0.0009239480863669384
2013 ~ 2017,가입,평균,-0.004585497324632651
2013 ~ 2017,가입,폐지,-0.005896672628949578
2013 ~ 2017,가입,필요,-0.003154073541733773
2013 ~ 2017,가입,하루,-0.007442250695706996
2013 ~ 2017,가입,한국,-0.015347573066589664
2013 ~ 2017,가입,한화,0.0006516304607570694
2013 ~ 2017,가입,할머니,-0.007706212301013716
2013 ~ 2017,가입,해결,-0.00275566832539263
2013 ~ 2017,가입,행복,-0.0015503489379329054
2013 ~ 2017,가입,현대,-0.004557499412262175
2013 ~ 2017,가입,혜택,0.007442425678601817
2013 ~ 2017,가입,화재,-0.005172716120011136
2013 ~ 2017,가입,확대,-0.00020747286771393328
2013 ~ 2017,가입,환자,-0.010903852078408618
2013 ~ 2017,가입,활용,-0.003501992247151139
2013 ~ 2017,가입,회장,-0.00901574573738447
2013 ~ 2017,가입,희망,-0.006579414824755444
2013 ~ 2017,가장,가구,0.0016664013541333306
2013 ~ 2017,가장,가능,-0.007324407585001987
2013 ~ 2017,가장,가입,-0.010502183844324919
2013 ~ 2017,가장,가족,-0.002072627676895414
2013 ~ 2017,가장,강화,-0.011047824329555438
2013 ~ 2017,가장,개발,-0.00782095922759688
2013 ~ 2017,가장,개선,-0.007661409107552811
2013 ~ 2017,가장,개최,-0.015556471671818431
2013 ~ 2017,가장,걱정,0.006646785776558882
2013 ~ 2017,가장,건강,-0.012695998166838977
2013 ~ 2017,가장,건강보험,-0.007911028403746679
2013 ~ 2017,가장,건보,-0.008056851284894811
2013 ~ 2017,가장,결혼,-0.0052179857040331665
