Date,Press,Category,Title,Content,Comment,URL_Origin,URL_Naver
2022.07.31.,백세시대,,"대한노인회 강원 속초시지회, 이사회에서 봉사단 위촉 및 발대식",,,http://www.100ssd.co.kr/news/articleView.html?idxno=89644,http://www.100ssd.co.kr
2022.07.31.,경인일보,,용인문화예술인봉사단 창단… 초대 회장에 이봉림 중앙토목이엔지 대표,,,http://www.kyeongin.com/main/view.php?key=20220731010005385,http://www.kyeongin.com
2022.07.31.,브릿지경제,,"안성시노인복지관, 이불 세탁지원사업 추진",,,https://www.viva100.com/main/view.php?key=20220731010007782,http://www.viva100.com
2022.07.31.,경기일보,,농어촌공사 여주 이천지사 홀로 사는 노인 행복 도시락 나눔 인기,,,https://www.kyeonggi.com/article/20220731580052,http://www.kyeonggi.com/
2022.07.29.,뉴스핌,,광명시의회 경로식당 배식 봉사활동 실천,,,http://www.newspim.com/news/view/20220729001066,http://www.newspim.com
2022.07.31.,신아일보,,"(사)지방행정동우회 예산군분회, 독거노인 가정 '사랑의 집수리 봉사'",,,http://www.shinailbo.co.kr/news/articleView.html?idxno=1581803,http://www.shinailbo.co.kr/
2022.07.27.,디지털타임스,,"에어부산 임직원, 지역 노인복지관 방문해 어르신 봉사활동 진행",,,http://www.dt.co.kr/contents.html?article_no=2022072702109932031006&ref=naver,http://www.dt.co.kr/
2022-07-27 14:02:00,전북일보,경제,"사선대로타리클럽 임은두 회장, 봉사와 나눔활동에 앞장","[    에어부산은 지난 26일 강서구 지역 어르신들을 대상으로 봉사활동을 했다고 27일 밝혔다.이날 에어부산 캐빈승무원들은 부산 강서구 노인종합복지관에서 어르신 150여 명을 위한 식사를 준비하고 배식을 지원하는 등 나눔 봉사활동을 했다. 이번 나눔 봉사활동은 사회적 거리두기 해제로 복지관의 대면 봉사활동이 재개됨에 따라 지역 복지관과 어르신들에게 조금이나마 도움을 드리고자 마련됐다.봉사활동에 참여한 캐빈 승무원들은 어르신들의 식사 준비를 보조하고 배식지원, 잔반 정리 등을 도왔다. 또 제철 과일을 전달하고 어르신들의 말벗이 되어드리는 시간도 가졌다.에어부산은 2009년부터 매년 지역 내 복지관을 찾아 나눔 봉사활동과 기부금을 전달하는 등 지역 밀착형 사회공헌활동을 지속해 오고 있다. 지난 23일에도 지역아동센터를 방문하는 등 대면 사회공헌활동을 점차 재개하고 있다.에어부산 관계자는 ""앞으로도 지역사회와 상생하고 지역민과 동행할 수 있는 사회공헌활동을 적극적으로 실시하여 기업의 사회적 책임을 다하는 에어부산이 되겠다""고 말했다.    에어부산 캐빈승무원들이 지난 26일 부산 강서구 노인종합복지관을 찾아 봉사활동을 하고 있는 모습. &lt;에어부산 제공&gt;     ]",[],https://www.jjan.kr/article/20220731580031,https://n.news.naver.com/mnews/article/029/0002746133?sid=101
2022.07.31.,브레이크뉴스,,"류경기 중랑구청장, 배식봉사로 어르신들과 소통",,,http://www.breaknews.com/912862,http://www.jjan.kr
2022.07.31.,경기일보,,[기고] 중대재해처벌법과 노인일자리,,,https://www.kyeonggi.com/article/20220731580143,http://www.breaknews.com
2022.07.27.,이데일리,,"양주시의회, 노인 배식 봉사활동…市 복지정책 점검도",,,http://www.edaily.co.kr/news/newspath.asp?newsid=01518646632398784,http://www.edaily.co.kr/
2022-07-27 08:50:03,경북일보,정치,대한노인회 문경시지회 '파란물동아리' 재능기부 봉사활동,"[ 윤창철의장 ""폭염 땐 취약계층에 관심 가져야""[양주=이데일리 정재훈 기자] 양주시의회 의원들이 봉사활동을 통해 주민들과 소통에 앞장 서 귀감이 되고 있다.경기 양주시의회는 지난 26일 윤창철 의장과 한상민 부의장 및 시의원들이 참석해 중복을 맞아 지역 노인들을 위한 식사 배식 봉사활동을 펼쳤다고 27일 밝혔다.    시의원들이 노인들의 식사 배식을 하고 있다.(사진=양주시의회 제공)이날 시의원들은 옥정종합사회복지관을 방문해 배식, 청소 등 봉사활동을 통해 200여명의 노인들이 식사를 도왔다.현장을 찾은 시의원들은 봉사활동에 앞서 복지관이 지역 노인들에게 행복한 보금자리로 자리잡을 수 있도록 시 복지정책을 전반적으로 점검하며 시설 운영상황과 애로사항을 살폈다.윤창철 의장은 “장마철이 끝나고 본격적인 무더위가 찾아오면 노인들을 포함한 취약계층의 각별한 건강관리가 필요하다”며 “폭염을 앞두고 주변 취약계층의 건강한 여름나기를 기원하며 이번 배식 봉사활동을 추진했다”고 말했다. ]",[],http://www.kyongbuk.co.kr/news/articleView.html?idxno=2108443,https://n.news.naver.com/mnews/article/018/0005277806?sid=100
2022.07.31.,경상매일신문,,"상주시 동성동 지역사회보장협의체, 밑반찬 봉사",,,http://www.ksmnews.co.kr/default/index_view_page.php?idx=388656&part_idx=266,http://www.kyongbuk.co.kr
2022.07.29.,데일리한국,,"대덕구노인종합복지관, 선배시민봉사단 '수세미 봉사단' 지역사회 공예품 나눔",,,http://daily.hankooki.com/news/articleView.html?idxno=853988,http://www.ksmnews.co.kr
2022.07.31.,브레이크뉴스,,"경기도노인종합상담센터, (사)대한노인회 경기도연합회와 업무협약 체결",,,http://www.breaknews.com/912917,http://daily.hankooki.com
2022.07.28.,투데이에너지,,"당진발전本, 노인복지시설 봉사 시행",,,http://www.todayenergy.kr/news/articleView.html?idxno=250815,http://www.breaknews.com
2022.07.27.,충청일보,,"옥천 이원 노인봉사대, 봉사활동 '귀감'",,,https://www.ccdailynews.com/news/articleView.html?idxno=2144989,http://todayenergy.kr/
2022.07.28.,국제뉴스,,"박형덕 동두천시장 부부, 노인복지관 배식 봉사 실시",,,https://www.gukjenews.com/news/articleView.html?idxno=2518021,http://ccdailynews.com
2022.07.27.,아시아투데이,,"광주은행, 전남 목포서 배식 봉사활동…""지역 노인들에게 삼계탕 대접""",,,https://www.asiatoday.co.kr/view.php?key=20220727010016369,http://www.gukjenews.com/
2022.07.28.,아이뉴스24,,"동국참사람봉사단, 독도사랑 운동 전개",,,http://www.inews24.com/view/1505213,http://www.asiatoday.co.kr
2022.07.27.,뉴스1,,여름보양식 배식 봉사하는 KT임직원,,,https://www.news1.kr/photos/view/?5498746,http://news1.kr/
2022-07-27 13:23:22,UPI뉴스,사회,[김해시 소식] '친환경미생물' 공급 확대·우수봉사왕에 오세웅씨,[     (서울=뉴스1) 이광호 기자 = KT 임직원들이 27일 서울 종로구 종로노인종합복지관에서 어르신들에게 여름 보양식을 나눠주고 있다.이날 KT는 연이은 비와 폭염에 지친 종로구 거주 어르신 300명을 초청해 전복삼계탕 등 보양식을 제공했다. (공동취재) 2022.7.27/뉴스1   ],[],http://www.upinews.kr/newsView/upi202207290012,https://n.news.naver.com/mnews/article/421/0006243688?sid=102
2022.07.29.,전민일보,,"우석대 한의과대학, 지역 노인 대상 한방의료 봉사활동",,,http://www.jeonmin.co.kr/news/articleView.html?idxno=360623,http://upinews.kr
2022.07.28.,프레시안,,"창원의창노인복지관 환경실버봉사단, 방역봉사로 ‘구슬땀’",,,https://www.pressian.com/pages/articles/2022072815433840590?utm_source=naver&utm_medium=search,http://www.jeonmin.co.kr
2022.07.26.,중앙일보,,"서울대병원, 폭염 취약층에 구급함 나누고 배식 봉사",,,https://www.joongang.co.kr/article/25089710,http://www.pressian.com/
2022-07-28 22:19:01,백세시대,사회,"대한노인회 충북 보은군지회, 경로당 청춘동아리 난타 연주로 활기","[ 공원에서 벤치, 화장실 등 방역소독창원시설공단 산하 의창노인복지관 환경실버봉사단은 최근 코로나19 확산을 막기 위해 28일 복지관 인근 공원에서 방역소독을 실시했다. 이들 봉사단은 주민들이 많이 이용하는 복지관 인근 공원에서 벤치와 화장실 등을 중심으로 초미립자 분사방식의 방역소독을 하며 구슬땀을 흘렸다.    ▲의창노인복지관 환경실버봉사단이 복지관 인근 공원 내 벤치들을 소독을 하고 있다.ⓒ창원시설공단창원시설공단 담당자는 “지난 6월 발족한 의창환경실버봉사단은 어르신들을 대상으로 환경교육과 탄소 줄이기 캠페인 등 다양한 봉사활동을 전개해 나가고 있다”고 전했다. 의창환경실버봉사단은 앞으로도 매월 주민접촉이 잦은 근린공원과 버스정류장 등에 대한 방역봉사를 이어나갈 계획이다. ]",[],http://www.100ssd.co.kr/news/articleView.html?idxno=89508,https://n.news.naver.com/mnews/article/002/0002253233?sid=102
2022.07.30.,SR타임스,,"[지자체의 SR] 박형덕 동두천시장 부부, 배식 봉사활동 펼쳐",,,http://www.srtimes.kr/news/articleView.html?idxno=118032,https://www.joongang.co.kr
2022-07-26 10:15:44,백세시대,사회,"대한노인회 경기 구리시지회, 실버경찰봉사대 상반기 평가회 개최","[      서울대병원이 폭염에 취약한 노인 등에 나눔 활동을 진행했다.      서울대병원은 지난 20일 종로구 낙원동 ‘원각사 노인무료급식소’와 창신동 ‘등대교회’에 각각 250개의 구급함을 전달했다고 26일 밝혔다.         서울대병원이 폭염 취약 계층의 여름 나기를 돕기 위한 나눔활동을 진행했다고 26일 밝혔다. 사진은 왼쪽부터 김연수 서울대병원장, 고영배 원각사 노인무료급식소 사무국장, 이영술 후원인.           원각사 노인무료급식소에서 배식 봉사도 이뤄졌다. 병원 측은 “교직원들은 무더운 날씨 속에서도 점심 배식과 설거지를 담당하며 급식소를 찾아온 어르신들에게 정성스러운 한 끼를 대접했다”고 밝혔다.      서울대병원은 2014년 ‘사랑나눔 겨울나기 생필품 전달식’을 시작으로, 사회공헌기금을 활용한 취약계층 대상 나눔 활동을 9년째 이어가며 따뜻한 나눔 문화 조성에 앞장서고 있다.      김연수 서울대병원장은 “연일 계속되는 폭염과 다시 기승을 부리는 코로나19로 인해 취약 계층의 건강에 각별한 관심이 필요한 시기”라며 “서울대병원은 공공보건의료활동과 사회공헌 활동을 통해 건강한 대한민국을 만드는데 일조하겠다”고 말했다.   ]",[],http://www.100ssd.co.kr/news/articleView.html?idxno=89605,https://n.news.naver.com/mnews/article/025/0003212291?sid=102
2022.07.27.,이데일리,,[포토] 배식 봉사활동,,,http://www.edaily.co.kr/news/newspath.asp?newsid=02532166632398784,http://www.100ssd.co.kr
2022.07.27.,시민일보,,"용산구, 기억지킴이 자원봉사단 가동",,,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288479031948,http://www.srtimes.kr
2022.07.27.,이데일리,,"[포토] KT임직원, 종로노인종합복지관 봉사",,,http://www.edaily.co.kr/news/newspath.asp?newsid=02535446632398784,http://www.edaily.co.kr/
2022-07-27 12:56:01,인천일보,생활/문화,어르신 복지증진 심리 안전망 구축경기도사회서비스원-대한노인회 경기도연합...,[     [이데일리 김태형 기자] 27일 서울 종로구 종로노인종합복지관에서 KT 직원들이 어르신들에게 스마트폰 사용법을 알려주고 있다.이날 KT 임직원들은 연이은 비와 폭염에 지친 종로구 거주 어르신 300명을 초청해 전복삼계탕 등 보양식을 제공했다. ],[],http://www.incheonilbo.com/news/articleView.html?idxno=1155020,https://n.news.naver.com/mnews/article/018/0005278125?sid=103
2022.07.29.,한국대학신문,,"동국대 WISE(와이즈)캠퍼스, 동국참사람봉사단 발대식",,,https://news.unn.net/news/articleView.html?idxno=531795,http://news.itimes.co.kr
