category,word,score,sentiment
30,성폭행한_유사,1,Negative
30,성폭행한_노인,1,Negative
30,성폭행한_길들여,1,Negative
30,성폭행한_2차례,1,Negative
40,20대_폭력,1,Negative
40,20대_여성,1,Negative
40,20대_여성들,1,Negative
40,20대_줄고,1,Negative
40,20대_sns,1,Negative
40,징역_40대,44,Negative
40,징역_5년,13,Negative
40,징역_10년,11,Negative
40,징역_6년,8,Negative
40,징역_7년,7,Negative
40,징역_4년,7,Negative
40,징역_아들,7,Negative
40,징역_20년,6,Negative
40,징역_2년,6,Negative
40,징역_8년,5,Negative
40,남성_40대,30,Negative
40,남성_기혼,9,Negative
40,남성_많아,3,Negative
40,남성_집행유예,2,Negative
40,남성_사회복지사,2,Negative
40,남성_대다수,2,Negative
40,남성_제일,1,Negative
40,남성_많은,1,Negative
40,남성_구속,1,Negative
40,남성_2명,1,Negative
40,노인_일자리만,3,Negative
40,노인_70대,3,Negative
40,노인_60대,2,Negative
40,노인_과장인데,2,Negative
40,노인_80대,2,Negative
40,노인_숨지게,2,Negative
40,노인_노리고,1,Negative
40,노인_사망케한,1,Negative
40,노인_무차별,1,Negative
40,노인_들이받아,1,Negative
40,냉장고에_아기,4,Negative
40,냉장고에_2년간,1,Negative
40,냉장고에_영아,1,Negative
40,폭행한_40대,5,Negative
40,폭행한_무차별,1,Negative
40,폭행한_노인들,1,Negative
40,폭행한_묻지마,1,Negative
40,폭행한_노인,1,Negative
40,폭행한_아버지,1,Negative
40,아버지_치매,7,Negative
40,아버지_때려,7,Negative
40,아버지_40대,6,Negative
40,아버지_걸린,3,Negative
40,아버지_살해한,3,Negative
40,아버지_징역,2,Negative
40,아버지_실형,2,Negative
40,아버지_가나,1,Negative
40,아버지_불편한,1,Negative
40,아버지_죽인,1,Negative
40,성폭행_40대,10,Negative
40,성폭행_시도한,6,Negative
40,성폭행_친딸,4,Negative
40,성폭행_의붓딸,3,Negative
40,성폭행_여성,3,Negative
40,성폭행_딸,2,Negative
40,성폭행_만취여성,2,Negative
40,성폭행_미성년자,2,Negative
40,성폭행_먹이고,1,Negative
40,성폭행_미수,1,Negative
40,실형_40대,8,Negative
40,실형_아버지,2,Negative
40,실형_선고,2,Negative
40,실형_항소심도,1,Negative
40,실형_남성,1,Negative
40,실형_패륜,1,Negative
40,실형_2심도,1,Negative
40,성폭행한_40대,14,Negative
40,성폭행한_인면수심,4,Negative
40,성폭행한_의붓딸,3,Negative
40,성폭행한_친딸,3,Negative
40,성폭행한_사회복무요원,2,Negative
40,성폭행한_11명,2,Negative
40,성폭행한_독거노인,2,Negative
40,성폭행한_여동생,1,Negative
40,성폭행한_7년간,1,Negative
40,성폭행한_거부하자,1,Negative
50,20대_일자리,3,Negative
50,20대_vs,2,Negative
50,20대_조카,2,Negative
50,20대_외국인,1,Negative
50,20대_고용률,1,Negative
50,20대_취업난,1,Negative
50,20대_50대,1,Negative
50,징역_50대,43,Negative
50,징역_8년,11,Negative
50,징역_12년,6,Negative
50,징역_4년,6,Negative
50,징역_남성,5,Negative
50,징역_6년,5,Negative
50,징역_30년,5,Negative
50,징역_7년,4,Negative
50,징역_10년,4,Negative
50,징역_3년,3,Negative
50,남성_50대,46,Negative
50,남성_구속,7,Negative
50,남성_징역,5,Negative
50,남성_입건,3,Negative
50,남성_사망,2,Negative
50,남성_체포,2,Negative
50,남성_치매,1,Negative
50,남성_집행유예,1,Negative
50,남성_심신미약,1,Negative
50,남성_목엔,1,Negative
50,노인_치매,9,Negative
50,노인_80대,6,Negative
50,노인_70대,4,Negative
50,노인_돈,3,Negative
50,노인_성폭행한,2,Negative
50,노인_때려,2,Negative
50,노인_속여,2,Negative
50,노인_돌보는,2,Negative
50,노인_해줄게요,2,Negative
50,노인_숨지게,2,Negative
50,폭행한_50대,3,Negative
50,폭행한_추행,1,Negative
50,폭행한_후,1,Negative
50,폭행한_치매노인,1,Negative
50,아버지_50대,4,Negative
50,아버지_징역,2,Negative
50,아버지_80대,2,Negative
50,아버지_목,2,Negative
50,아버지_70대,2,Negative
50,아버지_살해한,2,Negative
50,아버지_목조른,1,Negative
50,아버지_치매,1,Negative
50,아버지_장례식날,1,Negative
50,아버지_돌보던,1,Negative
50,성폭행_50대,12,Negative
50,성폭행_혐의,5,Negative
50,성폭행_할머니,4,Negative
50,성폭행_시도,3,Negative
50,성폭행_2명,2,Negative
50,성폭행_상습,2,Negative
50,성폭행_미성년자,2,Negative
50,성폭행_여중생도,1,Negative
50,성폭행_여중생,1,Negative
50,성폭행_시도한,1,Negative
50,실형_50대,7,Negative
50,실형_여성,1,Negative
50,실형_딸,1,Negative
50,실형_50대에,1,Negative
50,실형_견주,1,Negative
50,실형_아들,1,Negative
50,실형_선고,1,Negative
50,실형_취업사기꾼,1,Negative
50,성폭행한_50대,29,Negative
50,성폭행한_2명,3,Negative
50,성폭행한_상습,3,Negative
50,성폭행한_할머니,3,Negative
50,성폭행한_침입해,3,Negative
50,성폭행한_딸,2,Negative
50,성폭행한_협박,2,Negative
50,성폭행한_청소년,2,Negative
50,성폭행한_노인,2,Negative
50,성폭행한_처조카,2,Negative
60,20대_경제활동인구,3,Negative
60,20대_뺑소니범,1,Negative
60,20대_여성,1,Negative
60,20대_캐드원,1,Negative
60,20대_내,1,Negative
60,20대_경제활동,1,Negative
60,20대_청년,1,Negative
60,20대_취업자,1,Negative
60,징역_60대,15,Negative
60,징역_8년,4,Negative
60,징역_18년,4,Negative
60,징역_6년,4,Negative
60,징역_10년,4,Negative
60,징역_1년,3,Negative
60,징역_항소심서,3,Negative
60,징역_3년,2,Negative
60,징역_2년6월로,2,Negative
60,징역_60대에,2,Negative
60,남성_60대,19,Negative
60,남성_치매,2,Negative
60,남성_긴급체포,2,Negative
60,남성_넘어뜨려,1,Negative
60,남성_전두환,1,Negative
60,남성_무죄,1,Negative
60,남성_60대이상,1,Negative
60,남성_조건부,1,Negative
60,남성_법정,1,Negative
60,남성_항소심,1,Negative
60,노인_60대,31,Negative
60,노인_치매,11,Negative
60,노인_80대,5,Negative
60,노인_숨지게한,3,Negative
60,노인_70대,3,Negative
60,노인_집,2,Negative
60,노인_등친,2,Negative
60,노인_3명,2,Negative
60,노인_90대,2,Negative
60,노인_치고,2,Negative
60,폭행한_60대,6,Negative
60,폭행한_외국인,1,Negative
60,폭행한_노인,1,Negative
60,폭행한_어머니,1,Negative
60,폭행한_주민,1,Negative
60,폭행한_목격자까지,1,Negative
60,폭행한_거주하며,1,Negative
60,폭행한_노모,1,Negative
60,폭행한_제자,1,Negative
60,아버지_60대,2,Negative
60,아버지_건강검진,1,Negative
60,아버지_치매,1,Negative
60,아버지_80대,1,Negative
60,아버지_팔순,1,Negative
60,아버지_사연,1,Negative
60,아버지_때려,1,Negative
60,아버지_부양,1,Negative
60,아버지_둔기로,1,Negative
60,성폭행_60대,3,Negative
60,성폭행_유인해,2,Negative
60,성폭행_의붓딸,1,Negative
60,실형_60대,5,Negative
60,실형_승려,1,Negative
60,실형_남성,1,Negative
60,실형_패륜범,1,Negative
60,실형_항소심서도,1,Negative
60,실형_항소심,1,Negative
60,실형_아들,1,Negative
60,실형_선고,1,Negative
60,실형_스님,1,Negative
60,실형_1심서,1,Negative
60,성폭행한_60대,13,Negative
60,성폭행한_의붓딸,2,Negative
60,성폭행한_노인,2,Negative
60,성폭행한_지적장애인,2,Negative
60,성폭행한_장애인,2,Negative
60,성폭행한_딸,1,Negative
60,성폭행한_10년,1,Negative
60,성폭행한_치매노인,1,Negative
60,성폭행한_간,1,Negative
60,성폭행한_할머니,1,Negative
70,20대_아이낳고,1,Negative
70,20대_여성,1,Negative
70,20대_출산후,1,Negative
70,20대_우울증,1,Negative
70,징역_70대,27,Negative
70,징역_5년,8,Negative
70,징역_3년,6,Negative
70,징역_12년,6,Negative
70,징역_4년,5,Negative
70,징역_2심도,4,Negative
70,징역_13년,3,Negative
70,징역_8년,3,Negative
70,징역_남편,3,Negative
70,징역_17년,3,Negative
70,남성_70대,17,Negative
70,남성_집행유예,2,Negative
70,남성_2심서도,1,Negative
70,남성_서울,1,Negative
70,남성_귀국후,1,Negative
70,남성_17일,1,Negative
70,남성_차량에,1,Negative
70,남성_추가,1,Negative
70,남성_불태운,1,Negative
70,남성_노인,1,Negative
70,노인_70대,182,Negative
70,노인_치매,18,Negative
70,노인_사망,14,Negative
70,노인_숨져,14,Negative
70,노인_숨진,12,Negative
70,노인_80대,7,Negative
70,노인_쓰러진,6,Negative
70,노인_고독사,5,Negative
70,노인_치고,5,Negative
70,노인_실종,4,Negative
70,폭행한_노인,2,Negative
70,폭행한_70대,2,Negative
70,폭행한_차례,1,Negative
70,폭행한_여성,1,Negative
70,폭행한_무차별,1,Negative
70,폭행한_하이킥,1,Negative
70,폭행한_환자,1,Negative
70,폭행한_요양보호사,1,Negative
70,폭행한_등을,1,Negative
70,폭행한_공무원,1,Negative
70,아버지_70대,2,Negative
70,아버지_편지,1,Negative
70,아버지_협박한,1,Negative
70,아버지_인신공격은,1,Negative
70,아버지_폭행,1,Negative
70,성폭행_70대,4,Negative
70,성폭행_며느리,3,Negative
70,성폭행_친손녀,2,Negative
70,성폭행_4년간,2,Negative
70,성폭행_피해,1,Negative
70,성폭행_촬영까지,1,Negative
70,성폭행_임신시킨,1,Negative
70,성폭행_상습,1,Negative
70,성폭행_교민,1,Negative
70,성폭행_촬영,1,Negative
70,실형_70대,7,Negative
70,실형_항소심도,1,Negative
70,실형_남성,1,Negative
70,실형_견주,1,Negative
70,실형_착각,1,Negative
70,실형_70대에,1,Negative
70,실형_아들,1,Negative
70,실형_여성에,1,Negative
70,실형_선고,1,Negative
70,성폭행한_70대,11,Negative
70,성폭행한_며느리,5,Negative
70,성폭행한_치매여성,4,Negative
70,성폭행한_인면수심,3,Negative
70,성폭행한_4년간,2,Negative
70,성폭행한_친손녀,1,Negative
70,성폭행한_여성들,1,Negative
70,성폭행한_여성,1,Negative
70,성폭행한_여중생,1,Negative
70,성폭행한_자칭,1,Negative
80,20대_지적,1,Negative
80,징역_80대,11,Negative
80,징역_20년,7,Negative
80,징역_3년,5,Negative
80,징역_18년,3,Negative
80,징역_15년,1,Negative
80,징역_25년,1,Negative
80,징역_공무원,1,Negative
80,징역_남성,1,Negative
80,징역_노인,1,Negative
80,징역_시아버지,1,Negative
80,남성_80대,22,Negative
80,남성_숨진,4,Negative
80,남성_성폭행한,2,Negative
80,남성_치매,2,Negative
80,남성_숨져,2,Negative
80,남성_검찰,2,Negative
80,남성_대법원서,2,Negative
80,남성_구속,1,Negative
80,남성_사후,1,Negative
80,남성_징역,1,Negative
80,노인_80대,173,Negative
80,노인_치매,39,Negative
80,노인_사망,9,Negative
80,노인_숨져,9,Negative
80,노인_숨진,6,Negative
80,노인_때려,5,Negative
80,노인_실종,4,Negative
80,노인_폭행,4,Negative
80,노인_백신,3,Negative
80,노인_요양원,3,Negative
80,냉장고에_돈,1,Negative
80,폭행한_환자,2,Negative
80,폭행한_보호사,1,Negative
80,폭행한_노인,1,Negative
80,폭행한_80대,1,Negative
80,폭행한_요양보호사집유,1,Negative
80,폭행한_의원,1,Negative
80,폭행한_요양보호사,1,Negative
80,아버지_80대,4,Negative
80,아버지_때려,3,Negative
80,아버지_치매,1,Negative
80,아버지_살해,1,Negative
80,성폭행_80대,7,Negative
80,성폭행_초등생,6,Negative
80,성폭행_혐의,4,Negative
80,성폭행_유인,2,Negative
80,성폭행_유인해,2,Negative
80,성폭행_며느리,1,Negative
80,성폭행_엽기,1,Negative
80,실형_시아버지,2,Negative
80,실형_남편,2,Negative
80,실형_노인에,1,Negative
80,실형_성폭행해,1,Negative
80,성폭행한_80대,10,Negative
80,성폭행한_할머니,6,Negative
80,성폭행한_며느리,2,Negative
80,성폭행한_남성,2,Negative
80,성폭행한_노인,2,Negative
80,성폭행한_요양사,1,Negative
80,성폭행한_치매노인,1,Negative
80,성폭행한_80대손녀,1,Negative
80,성폭행한_10대,1,Negative
80,성폭행한_수차례,1,Negative
90,징역_사위,3,Negative
90,징역_6년,2,Negative
90,징역_2심서도,1,Negative
90,징역_14년,1,Negative
90,징역_6년형,1,Negative
90,징역_2심도,1,Negative
90,징역_12년,1,Negative
90,남성_90대,2,Negative
90,남성_한국인,1,Negative
90,남성_공개수배,1,Negative
90,노인_90대,37,Negative
90,노인_사망,9,Negative
90,노인_치매,8,Negative
90,노인_숨져,4,Negative
90,노인_발견,2,Negative
90,노인_이틀째,2,Negative
90,노인_참변,2,Negative
90,노인_숨진,2,Negative
90,노인_az백신,1,Negative
90,노인_치여,1,Negative
90,폭행한_치매환자,2,Negative
90,폭행한_목사,1,Negative
90,폭행한_목사에,1,Negative
90,아버지_네가,1,Negative
90,성폭행_노인,1,Negative
90,성폭행_여중생,1,Negative
90,성폭행_사건파일,1,Negative
90,성폭행_dna,1,Negative
90,성폭행_당한,1,Negative
90,성폭행_경찰,1,Negative
90,성폭행_알고,1,Negative
90,실형_1심,1,Negative
20,20대_여성,5,Positive
20,20대_할머니,4,Positive
20,20대_국회,3,Positive
20,20대_신부가,3,Positive
20,20대_취업자보다,3,Positive
20,20대_남성,3,Positive
20,20대_안락사,3,Positive
20,20대_렛미인,3,Positive
20,20대_취업난,2,Positive
20,20대_잔주름,2,Positive
20,20대는_꿈을,2,Positive
20,20대는_함인희칼럼,1,Positive
20,20대는_769,1,Positive
20,20대는_305,1,Positive
20,20대는_한국,1,Positive
20,20대는_지금의,1,Positive
20,20대는_젠더,1,Positive
20,20대는_처방,1,Positive
20,20대는_부모의,1,Positive
20,20대는_사상최저,1,Positive
20,환자_조울증,2,Positive
20,환자_증가,1,Positive
20,환자_20대,1,Positive
20,환자_5년새,1,Positive
20,환자_관절염,1,Positive
20,환자_4년새,1,Positive
20,환자_빠르게,1,Positive
20,환자_독감,1,Positive
20,환자_1만명,1,Positive
20,환자_장애,1,Positive
20,코로나19_말하는,1,Positive
20,코로나19_37번째,1,Positive
20,코로나19_확진자,1,Positive
20,코로나19_1년,1,Positive
20,코로나19_속,1,Positive
20,코로나19_팬데믹,1,Positive
20,코로나19_이후,1,Positive
20,코로나19_이앤피,1,Positive
20,할머니_20대,4,Positive
20,할머니_문선영이,1,Positive
20,할머니_문선영,1,Positive
20,할머니_노숙생활,1,Positive
20,할머니_외모,1,Positive
20,할머니_남편이,1,Positive
20,대한민국_20대,2,Positive
20,대한민국_많은,1,Positive
20,대한민국_1,1,Positive
20,대한민국_플러스,1,Positive
20,대한민국_맞춤형,1,Positive
20,대한민국_늙는,1,Positive
20,대한민국_20대를,1,Positive
20,60대_취업자,2,Positive
20,60대_처음으로,1,Positive
20,60대_769,1,Positive
20,60대_된다,1,Positive
20,60대_싶다,1,Positive
20,60대_경제활동인구,1,Positive
20,60대_시대,1,Positive
20,60대_여행수요도,1,Positive
20,60대_취업자가,1,Positive
20,60대_누빈다,1,Positive
20,안락사_20대,3,Positive
20,안락사_허용,2,Positive
20,안락사_돕겠다는,1,Positive
20,안락사_의사는,1,Positive
20,안락사_20대의,1,Positive
20,가장_행복한,2,Positive
20,가장_20대,1,Positive
20,가장_커,1,Positive
20,가장_임금,1,Positive
20,가장_만족도는,1,Positive
20,가장_겨울에,1,Positive
20,가장_삶에서,1,Positive
20,가장_중요,1,Positive
20,가장_높아,1,Positive
20,가장_많아,1,Positive
20,20대가_30대보다,1,Positive
20,20대가_말하는,1,Positive
20,20대가_괜찮다,1,Positive
20,20대가_생생경제,1,Positive
20,20대가_발생률은,1,Positive
20,20대가_압도적,1,Positive
20,20대가_클럽에,1,Positive
20,20대가_본,1,Positive
30,환자_노안,1,Positive
30,환자_불임,1,Positive
30,환자_30대,1,Positive
30,환자_급증,1,Positive
30,대한민국_공화국,1,Positive
30,대한민국_스토리,1,Positive
30,60대_일하는,1,Positive
30,60대_폐암으로,1,Positive
30,60대_vs,1,Positive
30,60대_증가세,1,Positive
30,60대_어머니,1,Positive
30,60대_50,1,Positive
30,60대_투병중인,1,Positive
30,60대_고령자가,1,Positive
30,60대_간암,1,Positive
30,가장_임금,1,Positive
30,가장_높아,1,Positive
30,가장_일빙illbeing하다,1,Positive
30,가장_30대가,1,Positive
30,가장_아태지역에서,1,Positive
30,가장_낮아,1,Positive
40,환자_연평균,1,Positive
40,환자_메르스,1,Positive
40,환자_치매,1,Positive
40,환자_급증,1,Positive
40,환자_조울증,1,Positive
40,환자_황반변성,1,Positive
40,환자_특성은,1,Positive
40,환자_5년간,1,Positive
40,대한민국_늙어가는,2,Positive
40,대한민국_40대도,1,Positive
40,대한민국_보니,1,Positive
40,대한민국_중위연령,1,Positive
40,대한민국_40대,1,Positive
40,대한민국_생존리포트,1,Positive
40,60대_70살,1,Positive
40,60대_50,1,Positive
40,가장_많은,1,Positive
40,가장_쉬웠어요,1,Positive
40,가장_40대,1,Positive
40,가장_높아,1,Positive
40,가장_많아,1,Positive
40,가장_발병률,1,Positive
40,가장_기혼남이,1,Positive
40,가장_전문점이,1,Positive
40,가장_넘어서,1,Positive
40,가장_이재명,1,Positive
50,20대_논객,1,Positive
50,20대_청년도,1,Positive
50,환자_10명,4,Positive
50,환자_50대,4,Positive
50,환자_협심증,2,Positive
50,환자_척추관협착증,2,Positive
50,환자_전립샘암,1,Positive
50,환자_여성,1,Positive
50,환자_4명,1,Positive
50,환자_담석증,1,Positive
50,환자_목디스크,1,Positive
50,환자_60,1,Positive
50,대한민국_늙어가는,3,Positive
50,대한민국_2031년엔,1,Positive
50,대한민국_애환,1,Positive
50,대한민국_10년뒤,1,Positive
50,대한민국_2035년엔,1,Positive
50,대한민국_50대,1,Positive
50,60대_외국인,1,Positive
50,60대_노화현상,1,Positive
50,60대_법관,1,Positive
50,60대_파는,1,Positive
50,60대_취준생,1,Positive
50,60대_70대,1,Positive
50,안락사_끝에,1,Positive
50,안락사_허가받고,1,Positive
50,안락사_허용,1,Positive
50,안락사_평화,1,Positive
50,가장_많아,4,Positive
50,가장_높아,2,Positive
50,가장_한국인,1,Positive
50,가장_선호,1,Positive
50,가장_빨리,1,Positive
50,가장_지금이,1,Positive
50,가장_제주가,1,Positive
50,가장_환자가,1,Positive
50,가장_행복,1,Positive
50,가장_수도권,1,Positive
60,20대_문화열광족,1,Positive
60,20대_도산공원,1,Positive
60,환자_60대,2,Positive
60,환자_60대서,1,Positive
60,환자_성병,1,Positive
60,환자_5년새,1,Positive
60,환자_노인,1,Positive
60,환자_비대증,1,Positive
60,환자_대장암,1,Positive
60,환자_31명,1,Positive
60,환자_4년새,1,Positive
60,환자_45만명,1,Positive
60,대한민국_60대,1,Positive
60,대한민국_60대의,1,Positive
60,60대_50,9,Positive
60,60대_여성,5,Positive
60,60대_노인,4,Positive
60,60대_남성,3,Positive
60,60대_이상이,3,Positive
60,60대_5,3,Positive
60,60대_절반이,3,Positive
60,60대_치매,2,Positive
60,60대_경제적,2,Positive
60,60대_환자,2,Positive
60,안락사_남성,1,Positive
60,안락사_말기,1,Positive
60,가장_많이,3,Positive
60,가장_60대,2,Positive
60,가장_사업체,1,Positive
60,가장_환자가,1,Positive
60,가장_60대부부,1,Positive
60,가장_큰,1,Positive
60,가장_많아,1,Positive
70,20대_이하가,2,Positive
70,20대_이하는,1,Positive
70,환자_70대,3,Positive
70,환자_사망,2,Positive
70,환자_21,1,Positive
70,환자_여성,1,Positive
70,환자_늘어난다,1,Positive
70,환자_급증,1,Positive
70,환자_확진,1,Positive
70,환자_많다,1,Positive
70,환자_코로나,1,Positive
70,환자_조울증,1,Positive
70,코로나19_180번째,1,Positive
70,코로나19_50번째,1,Positive
70,할머니_70대,5,Positive
70,할머니_사연,2,Positive
70,할머니_친언니,1,Positive
70,할머니_이틀,1,Positive
70,안락사_스위스서,4,Positive
70,안락사_70대,2,Positive
70,안락사_선택한,1,Positive
70,안락사_선택해,1,Positive
70,안락사_스위스,1,Positive
70,안락사_건강한,1,Positive
70,안락사_병원가서,1,Positive
70,가장_많아,3,Positive
70,가장_70대,2,Positive
70,가장_215,1,Positive
70,가장_높아,1,Positive
70,가장_많다,1,Positive
70,가장_70대가,1,Positive
70,가장_증가율,1,Positive
80,20대_튼튼한,1,Positive
80,환자_사망,2,Positive
80,환자_80대,1,Positive
80,환자_코로나19,1,Positive
80,환자_황반변성,1,Positive
80,환자_인공,1,Positive
80,코로나19_여성,3,Positive
80,코로나19_완치,3,Positive
80,코로나19_확진자,1,Positive
80,코로나19_80대,1,Positive
80,코로나19_환자,1,Positive
80,코로나19_사망자,1,Positive
80,코로나19_할머니,1,Positive
80,코로나19_봉화,1,Positive
80,코로나19_34번째,1,Positive
80,할머니_80대,5,Positive
80,할머니_15년간,1,Positive
80,할머니_감동,1,Positive
80,할머니_끝내,1,Positive
80,할머니_코로나19,1,Positive
80,할머니_두분이,1,Positive
80,할머니_중증,1,Positive
80,할머니_기초수급,1,Positive
80,안락사_요구하며,1,Positive
80,안락사_노부부,1,Positive
80,가장_행복,1,Positive
80,가장_슬픈,1,Positive
80,가장_길이,1,Positive
80,가장_80대의,1,Positive
90,환자_90대,1,Positive
90,환자_2명,1,Positive
90,코로나19_요양병원,1,Positive
90,할머니_90대,4,Positive
90,할머니_구한,2,Positive
90,할머니_실종,1,Positive
90,할머니_치매,1,Positive
90,할머니_고대병원에,1,Positive
90,할머니_기적의,1,Positive
