category,word,score,sentiment
30,일자리_49만개,1,Negative
30,일자리_사업,1,Negative
30,일자리_늘어난,1,Negative
30,일자리_없어,1,Negative
30,일자리_건설산업,1,Negative
30,일자리_5060,1,Negative
30,일자리_47만개,1,Negative
30,실형_30대,10,Negative
30,실형_2심도,2,Negative
30,실형_징역,1,Negative
30,실형_항소심에서도,1,Negative
30,실형_경찰관,1,Negative
30,실형_상사,1,Negative
30,실형_선고,1,Negative
30,70대_노인,7,Negative
30,70대_가장,2,Negative
30,70대_투자액,1,Negative
30,70대_치매,1,Negative
30,70대_싸우다,1,Negative
30,70대_숨져,1,Negative
30,70대_독거노인,1,Negative
30,70대_들이받고도,1,Negative
30,70대_쓰러진,1,Negative
30,70대_뿌린,1,Negative
40,40대_징역,44,Negative
40,40대_아들,32,Negative
40,40대_남성,30,Negative
40,40대_숨지게,30,Negative
40,40대_여성,19,Negative
40,40대_30,17,Negative
40,40대_기혼,16,Negative
40,40대_일자리,15,Negative
40,40대_딸,15,Negative
40,40대_방치한,14,Negative
40,징역_40대,44,Negative
40,징역_5년,13,Negative
40,징역_10년,11,Negative
40,징역_6년,8,Negative
40,징역_7년,7,Negative
40,징역_4년,7,Negative
40,징역_아들,7,Negative
40,징역_20년,6,Negative
40,징역_2년,6,Negative
40,징역_8년,5,Negative
40,치매_노모,24,Negative
40,치매_80대,8,Negative
40,치매_앓는,7,Negative
40,치매_아버지,7,Negative
40,치매_걸린,6,Negative
40,치매_어머니,5,Negative
40,치매_추락,3,Negative
40,치매_몰아,3,Negative
40,치매_이모,3,Negative
40,치매_모친,2,Negative
40,남성_40대,30,Negative
40,남성_기혼,9,Negative
40,남성_많아,3,Negative
40,남성_집행유예,2,Negative
40,남성_사회복지사,2,Negative
40,남성_대다수,2,Negative
40,남성_제일,1,Negative
40,남성_많은,1,Negative
40,남성_구속,1,Negative
40,남성_2명,1,Negative
40,일자리_40대,15,Negative
40,일자리_맞춤형,4,Negative
40,일자리_늘어난,3,Negative
40,일자리_대책,3,Negative
40,일자리_창출,2,Negative
40,일자리_한파,2,Negative
40,일자리_노인,2,Negative
40,일자리_60대,1,Negative
40,일자리_제일,1,Negative
40,일자리_지원,1,Negative
40,노모_치매,24,Negative
40,노모_태우고,8,Negative
40,노모_80대,6,Negative
40,노모_숨지게,6,Negative
40,노모_사망,3,Negative
40,노모_걸린,2,Negative
40,노모_학대한,2,Negative
40,노모_차에,2,Negative
40,노모_40대,2,Negative
40,노모_홀로,2,Negative
40,여성_40대,19,Negative
40,여성_구속,3,Negative
40,여성_성폭행,3,Negative
40,여성_징역,2,Negative
40,여성_취한,2,Negative
40,여성_뒤따라가,2,Negative
40,여성_늘어,1,Negative
40,여성_치매로,1,Negative
40,여성_20대,1,Negative
40,여성_코골이,1,Negative
40,아들_40대,32,Negative
40,아들_징역,7,Negative
40,아들_구속,4,Negative
40,아들_존속살인,4,Negative
40,아들_피,3,Negative
40,아들_17세,2,Negative
40,아들_히키코모리,1,Negative
40,아들_존속살해,1,Negative
40,아들_딸,1,Negative
40,아들_17살,1,Negative
40,숨지게_40대,30,Negative
40,숨지게_때려,13,Negative
40,숨지게_노모,6,Negative
40,숨지게_폭행해,2,Negative
40,숨지게_노인,2,Negative
40,숨지게_모친,2,Negative
40,숨지게_40대보험금,1,Negative
40,숨지게_치매노모,1,Negative
40,숨지게_들이받아,1,Negative
40,숨지게_폭행으로,1,Negative
40,취업자_40대,4,Negative
40,취업자_6월,2,Negative
40,취업자_5년간,2,Negative
40,취업자_28만여,2,Negative
40,취업자_100만,1,Negative
40,취업자_증가,1,Negative
40,취업자_4개월,1,Negative
40,취업자_469만명,1,Negative
40,취업자_8만명,1,Negative
40,취업자_33만1천명,1,Negative
50,50대_아들,58,Negative
50,50대_남성,46,Negative
50,50대_징역,43,Negative
50,50대_구속,40,Negative
50,50대_살해한,38,Negative
50,50대_숨지게,34,Negative
50,50대_성폭행한,29,Negative
50,50대_여성,23,Negative
50,50대_40,17,Negative
50,50대_가로챈,14,Negative
50,치매_노모,38,Negative
50,치매_80대,21,Negative
50,치매_90대,10,Negative
50,치매_노인,9,Negative
50,치매_할머니,8,Negative
50,치매_걸린,7,Negative
50,치매_70대,7,Negative
50,치매_어머니,7,Negative
50,치매_앓는,5,Negative
50,치매_50대,5,Negative
50,구속_50대,40,Negative
50,구속_아들,12,Negative
50,구속_남성,7,Negative
50,구속_송치,5,Negative
50,구속_기소,4,Negative
50,구속_직원,3,Negative
50,구속_도주,3,Negative
50,구속_여성,2,Negative
50,구속_도주우려,1,Negative
50,구속_엄마,1,Negative
50,80대_치매,21,Negative
50,80대_할머니,11,Negative
50,80대_노인,6,Negative
50,80대_의심,2,Negative
50,80대_취해,2,Negative
50,80대_열어둔,2,Negative
50,80대_여성,2,Negative
50,80대_앓는,2,Negative
50,80대_아버지,2,Negative
50,80대_노모,2,Negative
50,아들_50대,58,Negative
50,아들_구속,12,Negative
50,아들_숨진,5,Negative
50,아들_자수,3,Negative
50,아들_살해하고,2,Negative
50,아들_2심,2,Negative
50,아들_할머니,2,Negative
50,아들_증언에,2,Negative
50,아들_100만,1,Negative
50,아들_존속살해,1,Negative
50,징역_50대,43,Negative
50,징역_8년,11,Negative
50,징역_12년,6,Negative
50,징역_4년,6,Negative
50,징역_남성,5,Negative
50,징역_6년,5,Negative
50,징역_30년,5,Negative
50,징역_7년,4,Negative
50,징역_10년,4,Negative
50,징역_3년,3,Negative
50,노모_치매,38,Negative
50,노모_살해,10,Negative
50,노모_때려,6,Negative
50,노모_폭행해,5,Negative
50,노모_살해한,5,Negative
50,노모_50대,5,Negative
50,노모_70대,4,Negative
50,노모_90대,3,Negative
50,노모_모시던,3,Negative
50,노모_살해하고,2,Negative
50,남성_50대,46,Negative
50,남성_구속,7,Negative
50,남성_징역,5,Negative
50,남성_입건,3,Negative
50,남성_사망,2,Negative
50,남성_체포,2,Negative
50,남성_치매,1,Negative
50,남성_집행유예,1,Negative
50,남성_심신미약,1,Negative
50,남성_목엔,1,Negative
50,여성_50대,23,Negative
50,여성_장애인,4,Negative
50,여성_구속,2,Negative
50,여성_낳아줄,2,Negative
50,여성_집,2,Negative
50,여성_80대,2,Negative
50,여성_사망,2,Negative
50,여성_70대,2,Negative
50,여성_이웃,2,Negative
50,여성_구함,2,Negative
50,노인_치매,9,Negative
50,노인_80대,6,Negative
50,노인_70대,4,Negative
50,노인_돈,3,Negative
50,노인_성폭행한,2,Negative
50,노인_때려,2,Negative
50,노인_속여,2,Negative
50,노인_돌보는,2,Negative
50,노인_해줄게요,2,Negative
50,노인_숨지게,2,Negative
60,60대_여성,33,Negative
60,60대_노인,31,Negative
60,60대_살해한,25,Negative
60,60대_50,23,Negative
60,60대_남성,19,Negative
60,60대_구속,17,Negative
60,60대_치매,17,Negative
60,60대_징역,15,Negative
60,60대_성폭행한,13,Negative
60,60대_아들,11,Negative
60,노인_60대,31,Negative
60,노인_치매,11,Negative
60,노인_80대,5,Negative
60,노인_숨지게한,3,Negative
60,노인_70대,3,Negative
60,노인_집,2,Negative
60,노인_등친,2,Negative
60,노인_3명,2,Negative
60,노인_90대,2,Negative
60,노인_치고,2,Negative
60,치매_60대,17,Negative
60,치매_노인,11,Negative
60,치매_노모,8,Negative
60,치매_70대,5,Negative
60,치매_살해,4,Negative
60,치매_할머니,4,Negative
60,치매_여성,4,Negative
60,치매_아내,3,Negative
60,치매_환자,3,Negative
60,치매_앓던,3,Negative
60,여성_60대,33,Negative
60,여성_치매,4,Negative
60,여성_사망,3,Negative
60,여성_구속,2,Negative
60,여성_시신,2,Negative
60,여성_원장,1,Negative
60,여성_사고지점,1,Negative
60,여성_구합니다,1,Negative
60,여성_도사견에,1,Negative
60,여성_부부싸움,1,Negative
60,사망_물려,4,Negative
60,사망_60대,3,Negative
60,사망_자,3,Negative
60,사망_여성,3,Negative
60,사망_국내,2,Negative
60,사망_속에,2,Negative
60,사망_80대,2,Negative
60,사망_치여,1,Negative
60,사망_2명,1,Negative
60,사망_13번째,1,Negative
60,일자리_60대,5,Negative
60,일자리_늘어난,3,Negative
60,일자리_작년,3,Negative
60,일자리_50만개,3,Negative
60,일자리_60만개,2,Negative
60,일자리_2분기,2,Negative
60,일자리_46만개,2,Negative
60,일자리_1분기,2,Negative
60,일자리_정책이,1,Negative
60,일자리_2번,1,Negative
60,징역_60대,15,Negative
60,징역_8년,4,Negative
60,징역_18년,4,Negative
60,징역_6년,4,Negative
60,징역_10년,4,Negative
60,징역_1년,3,Negative
60,징역_항소심서,3,Negative
60,징역_3년,2,Negative
60,징역_2년6월로,2,Negative
60,징역_60대에,2,Negative
60,살해한_60대,25,Negative
60,살해한_아내,7,Negative
60,살해한_흉기로,5,Negative
60,살해한_동료,3,Negative
60,살해한_이웃,2,Negative
60,살해한_환자,2,Negative
60,살해한_뒤,2,Negative
60,살해한_노모,2,Negative
60,살해한_딸,1,Negative
60,살해한_어머니,1,Negative
60,80대_노인,5,Negative
60,80대_60대,4,Negative
60,80대_독거노인,3,Negative
60,80대_사망,2,Negative
60,80대_할머니,2,Negative
60,80대_증상,2,Negative
60,80대_살해된,1,Negative
60,80대_치매,1,Negative
60,80대_넘어지셨다더니,1,Negative
60,80대_돌보던,1,Negative
60,50_60대,23,Negative
60,50_해방,1,Negative
60,50_작년,1,Negative
60,50_리포트,1,Negative
60,50_운영,1,Negative
60,50_28,1,Negative
60,50_1명은,1,Negative
60,50_급증,1,Negative
60,50_절반이,1,Negative
60,50_불행한,1,Negative
70,70대_노인,182,Negative
70,70대_치매,41,Negative
70,70대_살해한,31,Negative
70,70대_징역,27,Negative
70,70대_여성,25,Negative
70,70대_할머니,23,Negative
70,70대_살해,20,Negative
70,70대_남성,17,Negative
70,70대_독거노인,16,Negative
70,70대_실종,13,Negative
70,노인_70대,182,Negative
70,노인_치매,18,Negative
70,노인_사망,14,Negative
70,노인_숨져,14,Negative
70,노인_숨진,12,Negative
70,노인_80대,7,Negative
70,노인_쓰러진,6,Negative
70,노인_고독사,5,Negative
70,노인_치고,5,Negative
70,노인_실종,4,Negative
70,치매_70대,41,Negative
70,치매_노인,17,Negative
70,치매_아내,16,Negative
70,치매_앓던,8,Negative
70,치매_걸린,5,Negative
70,치매_환자,5,Negative
70,치매_앓는,5,Negative
70,치매_여성,4,Negative
70,치매_노모,3,Negative
70,치매_된다,2,Negative
70,사망_노인,14,Negative
70,사망_70대,10,Negative
70,사망_치여,7,Negative
70,사망_독거노인,4,Negative
70,사망_국내,3,Negative
70,사망_2명,3,Negative
70,사망_후,3,Negative
70,사망_여성,3,Negative
70,사망_1명,2,Negative
70,사망_갔다가,2,Negative
70,숨져_치여,16,Negative
70,숨져_노인,14,Negative
70,숨져_70대,9,Negative
70,숨져_국내,4,Negative
70,숨져_1명,2,Negative
70,숨져_갔다가,2,Negative
70,숨져_경찰,2,Negative
70,숨져_뒤,2,Negative
70,숨져_갑자기,1,Negative
70,숨져_매몰돼,1,Negative
70,발견_채,27,Negative
70,발견_숨진채,5,Negative
70,발견_시신,5,Negative
70,발견_만에,4,Negative
70,발견_자살,2,Negative
70,발견_추가,2,Negative
70,발견_건강,1,Negative
70,발견_옛집서,1,Negative
70,발견_극적,1,Negative
70,발견_결정적,1,Negative
70,환자_병실,12,Negative
70,환자_70대,10,Negative
70,환자_살해한,10,Negative
70,환자_치매,5,Negative
70,환자_살해,4,Negative
70,환자_급증,3,Negative
70,환자_증가,2,Negative
70,환자_구한,2,Negative
70,환자_황반변성,2,Negative
70,환자_고령,2,Negative
70,숨진_채,34,Negative
70,숨진_노인,12,Negative
70,숨진_70대,9,Negative
70,숨진_만에,5,Negative
70,숨진_독거노인,3,Negative
70,숨진_빠져,2,Negative
70,숨진_아내와,2,Negative
70,숨진_치여,1,Negative
70,숨진_딸,1,Negative
70,숨진_무너져,1,Negative
70,아내_치매,16,Negative
70,아내_살해한,9,Negative
70,아내_살해,8,Negative
70,아내_파킨슨병,5,Negative
70,아내_숨지게,4,Negative
70,아내_살해하고,3,Negative
70,아내_걸린,3,Negative
70,아내_산,2,Negative
70,아내_중인,2,Negative
70,아내_폭행치사,2,Negative
70,징역_70대,27,Negative
70,징역_5년,8,Negative
70,징역_3년,6,Negative
70,징역_12년,6,Negative
70,징역_4년,5,Negative
70,징역_2심도,4,Negative
70,징역_13년,3,Negative
70,징역_8년,3,Negative
70,징역_남편,3,Negative
70,징역_17년,3,Negative
80,80대_노인,171,Negative
80,80대_치매,76,Negative
80,80대_여성,35,Negative
80,80대_할머니,32,Negative
80,80대_치매노인,26,Negative
80,80대_남성,22,Negative
80,80대_살해한,22,Negative
80,80대_사망,21,Negative
80,80대_치매환자,18,Negative
80,80대_노모,18,Negative
80,노인_80대,173,Negative
80,노인_치매,39,Negative
80,노인_사망,9,Negative
80,노인_숨져,9,Negative
80,노인_숨진,6,Negative
80,노인_때려,5,Negative
80,노인_실종,4,Negative
80,노인_폭행,4,Negative
80,노인_백신,3,Negative
80,노인_요양원,3,Negative
80,치매_80대,76,Negative
80,치매_노인,38,Negative
80,치매_아내,24,Negative
80,치매_환자,11,Negative
80,치매_할머니,10,Negative
80,치매_앓던,7,Negative
80,치매_앓는,6,Negative
80,치매_걸린,5,Negative
80,치매_의심,5,Negative
80,치매_증상,5,Negative
80,숨져_치여,17,Negative
80,숨져_2명,11,Negative
80,숨져_80대,9,Negative
80,숨져_노인,9,Negative
80,숨져_여성,5,Negative
80,숨져_깔려,4,Negative
80,숨져_국내,3,Negative
80,숨져_사망자,3,Negative
80,숨져_할머니,3,Negative
80,숨져_만에,3,Negative
80,사망_80대,21,Negative
80,사망_노인,9,Negative
80,사망_국내,8,Negative
80,사망_2명,8,Negative
80,사망_1명,5,Negative
80,사망_자,5,Negative
80,사망_3명,4,Negative
80,사망_여성,4,Negative
80,사망_후,4,Negative
80,사망_확진자,3,Negative
80,숨진_채,47,Negative
80,숨진_80대,17,Negative
80,숨진_만에,6,Negative
80,숨진_노인,6,Negative
80,숨진_독거노인,4,Negative
80,숨진_남성,4,Negative
80,숨진_후,4,Negative
80,숨진_요양병원서,4,Negative
80,숨진_동생,3,Negative
80,숨진_청사서,2,Negative
80,발견_채,44,Negative
80,발견_숨진채,8,Negative
80,발견_경찰,3,Negative
80,발견_청사보안,1,Negative
80,발견_치매,1,Negative
80,발견_과거,1,Negative
80,발견_타살,1,Negative
80,발견_코로나,1,Negative
80,발견_바로옆,1,Negative
80,발견_사체,1,Negative
80,할머니_80대,32,Negative
80,할머니_치매,10,Negative
80,할머니_성폭행한,6,Negative
80,할머니_90대,4,Negative
80,할머니_숨져,3,Negative
80,할머니_사망,3,Negative
80,할머니_자매,2,Negative
80,할머니_폭행,2,Negative
80,할머니_체포,2,Negative
80,할머니_96세,2,Negative
80,아내_치매,24,Negative
80,아내_살해,9,Negative
80,아내_살해한,9,Negative
80,아내_돌보던,4,Negative
80,아내_80대,4,Negative
80,아내_요양병원,3,Negative
80,아내_치매걸린,2,Negative
80,아내_돌본,2,Negative
80,아내_흉기로,2,Negative
80,아내_10년,2,Negative
80,요양병원_장성,17,Negative
80,요양병원_화재,11,Negative
80,요양병원_방화,6,Negative
80,요양병원_80대,5,Negative
80,요양병원_입원한,3,Negative
80,요양병원_입원,3,Negative
80,요양병원_아내,3,Negative
80,요양병원_단독,1,Negative
80,요양병원_청도,1,Negative
80,요양병원_살인사건,1,Negative
90,90대_노인,37,Negative
90,90대_치매,18,Negative
90,90대_할머니,12,Negative
90,90대_여성,8,Negative
90,90대_치매노인,7,Negative
90,90대_확진자,6,Negative
90,90대_독거노인,5,Negative
90,90대_요양원,5,Negative
90,90대_앓던,5,Negative
90,90대_실종,4,Negative
90,노인_90대,37,Negative
90,노인_사망,9,Negative
90,노인_치매,8,Negative
90,노인_숨져,4,Negative
90,노인_발견,2,Negative
90,노인_이틀째,2,Negative
90,노인_참변,2,Negative
90,노인_숨진,2,Negative
90,노인_az백신,1,Negative
90,노인_치여,1,Negative
90,사망_노인,9,Negative
90,사망_국내,5,Negative
90,사망_확진자,5,Negative
90,사망_2명,3,Negative
90,사망_자,3,Negative
90,사망_90대,3,Negative
90,사망_치여,2,Negative
90,사망_후,2,Negative
90,사망_여성,2,Negative
90,사망_9명,1,Negative
90,치매_90대,18,Negative
90,치매_노인,8,Negative
90,치매_앓던,4,Negative
90,치매_노모,3,Negative
90,치매_할머니,2,Negative
90,치매_장모,2,Negative
90,치매_여성,1,Negative
90,치매_어르신,1,Negative
90,치매_단독,1,Negative
90,치매_앓는,1,Negative
90,발견_채,9,Negative
90,발견_노인,2,Negative
90,발견_숨진채,2,Negative
90,발견_체취견이,1,Negative
90,발견_백골시신으로,1,Negative
90,발견_가족,1,Negative
90,숨진_채,10,Negative
90,숨진_90대,4,Negative
90,숨진_치여,2,Negative
90,숨진_노인,2,Negative
90,숨진_독거노인,2,Negative
90,숨진_2달만에,1,Negative
90,숨진_계단서,1,Negative
90,숨진_창고서,1,Negative
90,숨진_지하에서,1,Negative
90,숨진_치매노인,1,Negative
90,인천_침수,3,Negative
90,인천_110mm,2,Negative
90,인천_90대,2,Negative
90,인천_요양원,2,Negative
90,인천_물난리,1,Negative
90,인천_폭우,1,Negative
90,인천_양성,1,Negative
90,인천_물폭탄에,1,Negative
90,인천_요양원서,1,Negative
90,인천_침수로,1,Negative
90,할머니_90대,12,Negative
90,할머니_숨져,3,Negative
90,할머니_치매,2,Negative
90,할머니_국내,1,Negative
90,할머니_집,1,Negative
90,할머니_학대,1,Negative
90,할머니_구조,1,Negative
90,할머니_차량,1,Negative
90,할머니_독감백신,1,Negative
90,할머니_dna,1,Negative
90,숨져_노인,4,Negative
90,숨져_할머니,3,Negative
90,숨져_차량에,1,Negative
90,숨져_2명,1,Negative
90,숨져_후,1,Negative
90,숨져_총,1,Negative
90,숨져_독거노인,1,Negative
90,여성_90대,8,Negative
90,여성_코로나19로,2,Negative
90,여성_사망,2,Negative
90,여성_기저질환자,1,Negative
90,여성_숨지게,1,Negative
90,여성_2명,1,Negative
90,여성_추가,1,Negative
90,여성_치매,1,Negative
90,여성_숨져전국,1,Negative
90,여성_코로나19,1,Negative
20,20대_여성,5,Positive
20,20대_할머니,4,Positive
20,20대_국회,3,Positive
20,20대_신부가,3,Positive
20,20대_취업자보다,3,Positive
20,20대_남성,3,Positive
20,20대_안락사,3,Positive
20,20대_렛미인,3,Positive
20,20대_취업난,2,Positive
20,20대_잔주름,2,Positive
20,20대는_꿈을,2,Positive
20,20대는_함인희칼럼,1,Positive
20,20대는_769,1,Positive
20,20대는_305,1,Positive
20,20대는_한국,1,Positive
20,20대는_지금의,1,Positive
20,20대는_젠더,1,Positive
20,20대는_처방,1,Positive
20,20대는_부모의,1,Positive
20,20대는_사상최저,1,Positive
20,가장_행복한,2,Positive
20,가장_20대,1,Positive
20,가장_커,1,Positive
20,가장_임금,1,Positive
20,가장_만족도는,1,Positive
20,가장_겨울에,1,Positive
20,가장_삶에서,1,Positive
20,가장_중요,1,Positive
20,가장_높아,1,Positive
20,가장_많아,1,Positive
20,60대_취업자,2,Positive
20,60대_처음으로,1,Positive
20,60대_769,1,Positive
20,60대_된다,1,Positive
20,60대_싶다,1,Positive
20,60대_경제활동인구,1,Positive
20,60대_시대,1,Positive
20,60대_여행수요도,1,Positive
20,60대_취업자가,1,Positive
20,60대_누빈다,1,Positive
20,40대_초반,3,Positive
20,40대_레터,1,Positive
20,40대_만혼,1,Positive
20,40대_불혹의,1,Positive
20,40대_팀장,1,Positive
20,40대_빈곤이,1,Positive
20,40대_빈곤으로,1,Positive
20,환자_조울증,2,Positive
20,환자_증가,1,Positive
20,환자_20대,1,Positive
20,환자_5년새,1,Positive
20,환자_관절염,1,Positive
20,환자_4년새,1,Positive
20,환자_빠르게,1,Positive
20,환자_독감,1,Positive
20,환자_1만명,1,Positive
20,환자_장애,1,Positive
20,초반_20대,4,Positive
20,초반_40대,4,Positive
20,초반_신부,3,Positive
20,초반_신부가,2,Positive
20,초반_보다,2,Positive
20,초반_역전한,1,Positive
20,20대에_계속,2,Positive
20,20대에_포럼,1,Positive
20,20대에_급속,1,Positive
20,20대에_고민정,1,Positive
20,20대에_원인,1,Positive
20,20대에_렛미인,1,Positive
20,20대에_증후군,1,Positive
20,20대에_여자는,1,Positive
20,20대에_질환은,1,Positive
20,20대에_할머니로,1,Positive
20,50대_작년,1,Positive
20,50대_경제활동,1,Positive
20,50대_취업준비하는,1,Positive
20,50대_힘쓴,1,Positive
20,50대_일자리,1,Positive
20,50대_아빠,1,Positive
20,50대_자화상,1,Positive
20,50대_아빠와,1,Positive
20,많아_가장,1,Positive
20,많아_20대,1,Positive
20,많아_20만명,1,Positive
20,많아_취업자보다,1,Positive
20,많아_70대,1,Positive
30,30대_20,6,Positive
30,30대_여성,5,Positive
30,30대_후반,4,Positive
30,30대_젊은,3,Positive
30,30대_미혼,2,Positive
30,30대_목사,2,Positive
30,30대_남성,2,Positive
30,30대_성폭력,2,Positive
30,30대_넘었다,2,Positive
30,30대_전업주부,1,Positive
30,20_30대,6,Positive
30,20_자살,1,Positive
30,20_30대도,1,Positive
30,20_취업자수,1,Positive
30,20_머니트렌드,1,Positive
30,20_늘어난다,1,Positive
30,20_부른다,1,Positive
30,여성_30대,5,Positive
30,여성_장관,1,Positive
30,여성_자살률,1,Positive
30,여성_백신,1,Positive
30,여성_초혼,1,Positive
30,여성_창업으로,1,Positive
30,여성_2심도,1,Positive
30,급증_30대보다,1,Positive
30,급증_서울,1,Positive
30,급증_산모,1,Positive
30,급증_신설법인,1,Positive
30,급증_환자,1,Positive
30,급증_이하에서,1,Positive
30,급증_사망률,1,Positive
30,남성_30대,2,Positive
30,남성_패션,1,Positive
30,남성_국내,1,Positive
30,남성_미혼,1,Positive
30,남성_젊은,1,Positive
30,남성_25,1,Positive
30,남성_절반이,1,Positive
30,한국_30대,1,Positive
30,한국_노인,1,Positive
30,한국_중년,1,Positive
30,한국_싱글도,1,Positive
30,한국_30대가,1,Positive
30,60대_일하는,1,Positive
30,60대_폐암으로,1,Positive
30,60대_vs,1,Positive
30,60대_증가세,1,Positive
30,60대_어머니,1,Positive
30,60대_50,1,Positive
30,60대_투병중인,1,Positive
30,60대_고령자가,1,Positive
30,60대_간암,1,Positive
30,증가_산모,1,Positive
30,증가_영향,1,Positive
30,증가_최대,1,Positive
30,증가_원인과,1,Positive
30,증가_폐경,1,Positive
30,증가_보건복지업,1,Positive
30,후반_30대,4,Positive
30,후반_산모,1,Positive
30,후반_40대,1,Positive
30,후반_고령,1,Positive
