Topic Number,제목
8,디폴트 우려 넘었으나 이제는 미국채 발행 급증 우려
8,의사 환자 원격진료 허용 2015년 7월께 도입될 전망
8,health  beauty척추클리닉재활전문센터 특화 국내 첫 산재환자 복귀프로 운영
8,3월부터 원격의료에 건강보험 시범적용  원양선원 군장병 대상 원격진료도
8,하루에 치과 8곳 갔지 수상한 의료쇼핑 중국인도 1024명
9,health 가을에 맞아야 효과 독감 예방접종 4가 백신 맞으면 독감 와도 끄떡없죠
9,메르스 환자 12명 늘어 138명 4차 감염자 발생 확진자 운송한 구급차 운전자
9,인하대병원 간호 간병 통합서비스 환자 만족도 급상승 간호 부담 덜 장비개선 시급
9,비대면진료 내달부터 재진 환자 중심 시행 거동불편자 등은 초진도 가능
9,메르스 이번주 고비 확진 만삭 임신부 전담의료팀 꾸려 자연분만 돕는다
9,병원 사망  75  43 집에서 임종 세계적 추세와 반대
9,쿠키가 만난 명의이대목동병원 정지향 교수 치매환자 보호자에 교육프로그램 제공을
9,19세기에 태어난 세계 최고령 할머니 놀라워 할아버지는 누가 있나
9,홍콩서 요양원 임종이 병원보다 17 저렴요양원 투자 늘려야
9,키오스크 글자 크기 12센티로 키우자 응답하라 유리 장벽
10,people병원 교육 전도사 지현민 mk메디컬 아카데미 소장 맞춤식 병원 경영 교육 해드릴게요
10,내 집에서 죽을 권리 현대판 고려장 줄일 의대 교수의 제안
10,재유행 방역대책 고위험군은 하루 안에 입원 응급실은 24시간 가동
10,융 복합 상품 출시 인증제도가 가장 큰 걸림돌
10,급락한 중국 부동산 내년은 될까 머니이스트조평규의 중국 본색
10,어깨넘어 배운 기술로 치과 진료를 300여명 불법 시술
10,약한 충격에도 척추뼈 납작하게 주저앉아  엉덩이 가슴에도 통증
10,사설10월 31일 원격진료 시행 앞서 문제점 꼼꼼히 챙기도록
10,싸게 해드릴게요 노인 상대 무면허 치과 치료 적발
10,최고폭염책임자 cho 등장 기후와 살아가는 시대가 왔다
11,김현아 간호사의 병원 제대로 알기무작정 응급실 통해 딴 병원 옮기기 환자 위험에 빠트리는 잘못된 행위
11,엄지 척 오늘의 정보 노인 독감 무료 접종 75세 새달 4일 6574세 10일부터
11,백신부족에 만5세 미만 독감 무료접종 차질 예상 접종 대상자 줄어들 듯
11,한국산업의 브랜드파워 서울대학교병원 중증질환 진료서 예방의학까지 한국 대표 병원
11,약이 매진 약 주세요 중국 sns 끊이지 않는 호소
11,원격진료하면 동네병원 망해 노환규 회장 강경파 주도
11,70세 노년 여성 척추근력 감소 빨라 주의
11,구조서 구호로 전환 돈 말고 약품 보내달라
11,책으로 읽는 경제  탈성장사회 성장에서 벗어나라 행복해져라
11,최문순 지사 강릉의료원 매각 민간 위탁 없다
12,똑똑 관 속 노크 눈 번쩍 산 채로 묻을 뻔 에콰도르 할머니의 부활
12,단독 의대 교수땐 의사수 충분 정호영 의대 정원 확대 검토
12,피 한방울로 치매 진단 상용화 나서 회당 비용 50만원5만원으로 뚝
12,4대 중증질환 보장 늘린다더니 부족한 암환자 지원 예산 깎아
12,병원 지하철은 착용 의무 유지 사무실 마트에선 써도 돼
12,치료보다 돈벌이 이름만 요양병원 관리 못하면서 환자 꾸역꾸역 유치
12,한국 노인들 연명치료 반대 90 재산 자녀에게 균등배분 52
12,코로나에 건보 재정 비상 속도 못내는 보장성 강화
12,연명의료 거부 의향 131만명 앞으로 노인복지관 등록도 가능
12,과기정통부 데이터 생태계 확보 위한 ai일상화에 7100억원 투입
13,김학용 다자녀 전용주차구역 의무 설치 저출산 극복 개정안 발의
13,단독이태 둘러싼 논란 생육 정책 조정 아직 이르다 의견도
13,주름살 펴는 필러 알고보니 공업용 실리콘 무면허 의료인 검거
13,중국에 올겨울 3차례 코로나19 파동  사망자 축소 급급
13,알고 싶은 게 뭐야 장기요양기관 시설서비스 평가내역 공개해야
13,영상 무자비한 폭격 속에서 대피하는 우크라 시민 나우어스
13,올 겨울 코로나 한번 온다 폐렴구균백신 맞아야 코로나tmi
13,서울시 추석연휴 전 자치구서 선별진료소 가동 교통은 연장운행
13,일본 노인보다 운동 하는 한국 노인 신체기능은 떨어져
13,코로나 의료대란 베이징서만 재택치료 중 하루 2700명 숨져
14,a형 독감 환자 1달 만에 4배 급증 어린이 청소년 특히 위험
14,첫 엔데믹 국가 세계 1위 감염에도 해외서 낙관론 꺼낸 이유
14,abr 코로나 규제 다 푼다  관광 코로나 전으로 돌아갈 있을까
14,노조 결성에 막말 대응 세비앙실버홈 횡령 혐의로 경찰 수사
14,위중증 환자 사망자 증가 본격화 방역지표에 빨간불 켜지나
14,내년부터 저소득층 1세 미만 아동 의료비 부담 낮춘다
14,메르스를 넘자 보건당국 메르스 방역망 넓고 촘촘하게 짠다
14,여자 나이들면 성생활 중요하지 않다 천만의 말씀
14,걷는 속도 유독 느려진다면 근감소증 의심해 봐야
14,내일부터 독감 무료 예방 접종알아둬야 할 사항은
15,인플루엔자 유행 지속 중 영유아 노인 등은 의심증상 시 치료 당부
15,얼굴 없는 작가 뱅크시 우크라 지원 나선다 판화 50점 판매
15,급할 땐 찾더니 사형선고 원격진료 스타트업 거센 반발 팩플
15,유럽서 또다시 코로나19 확산 조짐 전주보다 8 증가 150만명
15,노인 진료비 3배 껑충 병원 가기 힘든 노인들
15,독감 예방법 손 자주 씻고 기침 예절 지킬
15,상하이 먹거리 부족해 시위하는데 당국 애국주의 노래 불러라
15,암 치매 막아준다 노인들 울린 떴다방 무더기 적발
15,파업에 중증환자 노인 강제퇴원 복지부 업무복귀 명령 검토
15,전라남도 전남경찰청 도민이 안전한 지역사회 구현 협력 논의
16,사설 원격의료 확대 박능후 보건복지부 장관 발언 과거와 달라진 게 뭔가
16,신성식의 레츠 고 9988 호스피스 대상 질환 늘었지만 서비스 받기는 별따기
16,경제 악화에 위드 코로나 수순  내년 성장률 목표 5 전망
16,곰보 부작용 엠폭스 확산 역학조사 어려워 알려진 것보다 23배 많을
16,운동 함 병원비 연 85만원 걷기운동 하는 사람은 52만원
16,동네병원 무료 대학병원 790원 취약계층 1세  의료비 확 준다
16,국정 지역의료원 간담회 개최 정부 공공의료 축소 절대 없다
16,코로나 접종 겨울에 안했다면 10월경 새 백신 권장
16,먼저 치료하라고 응급실 난동 조폭 꼴불견 잇단 적발
16,사설 고혈압약 발암 파문 환자 불안 시급히 해소해야
17,원격의료 한겨레 사설 2013년 10월31일치 35면 원격의료 제대로 된 시범사업부터 먼저 해야 중앙일보 사설 2013년 10월31일치 30면 원격의료 안전 효율 높여 환자 접근성 개선하길
17,정진엽 보건복지부 장관 해외 러브콜 받는 한국 원격의료 국내선 의료법에 발목
17,노인 500여명에게 불법 발기부전 주사 1억3000만원 어치 처방한 일당 적발
17,의사 약사 다 반대 아니었어 비대면진료 반대하던 협회 머쓱
17,성수 양재 고척서 유니콘 키워낸다서울시 창업 ai 허브 조성
17,중년 당뇨병 노년 인지기능 저하 위험미국 메이요 클니닉 연구팀
17,메르스 환자 23명 늘어 87명  사우디 이어 2위 올라
17,복지부 1차 공공보건의료 기본계획 마련 분만 응급의료 취약지 사라지나
17,김양균의 현장보고 늘 최종 목적지는 안전 소망싣고 달리고 달린다
17,글로벌 기획스마트폰으로 진료받고 약 처방 재진부터 병원 안가도 돼
18,미국 중산층 46년간 53에서 43로 줄어 2000년대 들어 중산층의 하위계층 전락 영향
18,밀양 화재 참사호흡기 단 채로 침대에 누워있다 참변 기어서 탈출 시도
18,의료 교육연구 수련 관련 시설 가연성 외부 마감재 못쓴다
18,독거노인 난치성환자 응급상황 대처 가능한 생명의 팔찌 도입
18,어머니 7월까지만 기다리세요 만 70세 임플란트 부분틀니 반값
18,코피 나면 고개를 뒤로 앞으로 숙이고 코 눌러줘야
18,코로나19 걸리는 사람 늘어난다 증상 약해도 노인은 위험
18,어르신 틀니 싸게 해드려요 무면허 치료한 치기공사들
18,신사의 나라  비만과의 전쟁 45세 비만 70
18,늦었다고 느낄 때가 가장 빠르다 독감유행 대비하기
19,디지털 헬스케어 솔루션 기업 솔닥 시니어 라이프 토털 솔루션 업체 대교뉴이프와 전략적 업무협약 체결
19,아동 독감 유행 외래환자 10명 중 1명 독감 손 자주 씻고 기침 예절 지켜야
19,비대면 진료 6월부터 재진 의원 중심 소아 휴일 야간 초진 추가 검토
19,건물 2개 동 병실 53개 치매 중풍 전문 노인환자 324명 요양
19,휴일 야간 소아 비대면 초진 약 처방 없이 상담만 허용
19,청주시 청주시청 앞 노인병원 노조 천막농성장 철거 900명 동원 행정대집행
19,국내 천식 환자 증상 호소 빈도는 높으나 제대로 조절 안돼
19,장성 효사랑요양병원 화재 21명 사망 6분만에 진화했지만 대참사 못막아
19,코로나19 신규확진 9만 928명 48일 만에 10만 명 아래
19,비대면 진료 재진 동네의원 중심 시범사업 초진은 제한적 허용
20,의협 동네 의원 다 망한다 복지부 우려 부분 검증
20,비대면진료 초진 허용법 낸 유니콘팜 입법 관련 긴급토론 개최
20,하반기 달라지는 국방 병무 병영 폭행 협박 무조건 형사처벌
20,국내 대장암 환자는 수술 뒤 혈전증 발생 위험 낮아
20,응급처치 이렇게 화상 빨리 식히느냐가 관건 찬물은 된장은 x
20,만75세 의료급여 대상자도 진료비 2030 부담시 임플란트 가능
20,롱코비드의 습격 양 한방 맞손 후유증 클리닉 개설
20,한의계 노인 외래 정액제 제외시 총궐기 투쟁 나설
20,산업부 추경 1292억원 편성 텅스텐마그네슘 핵심광물 비축 확대
20,한국 의사가 많은지 적은지 팩트체크를 해보자 연속 기고
21,이상문학상 대상 홈 스위트 홈 최진영 한때 살기 위해 썼지만 나아지기 위해 쓴다 김용출의 문학삼매경
21,정부 원격진료 처방 허용 의료법 개정안 입법예고 대형병원 쏠림 심화 우려 국민 의료비 부담 커질
21,금융위기 아르헨티나를 가다15분 공들인 무상 진료 한국과 딴판 내 외국인 빈부차별 없었다
21,22년간 진료한 가짜 정신과 의사  외국서 면허 딴 의사 3000명 조사
21,스마트폰 컴퓨터로 혈당 혈압 측정치 전송하면 진단 인근 약국으로 처방전 보내줘
21,경찰청 성폭력 대책과 신설 여성 아동 장애인 행복한 사회 만든다
21,10대 1명 포함 메르스 확진자 87명으로 급증 세계 2위 불명예
21,비대면 진료 상시 허용 대형병원 쏠림 동네의료 붕괴 대안은
21,경남도 500억 받으면 직원절반 감축 노조쪽 정부지원 전반적으로 늘려야
21,암 발생 시 다가오는 고액의 치료비 암보험으로 걱정 덜자
22,버스탈 쓰고 회사서 벗는 현실 올까 실내 마스크 해제 기준 23일 발표
22,인도 의사 오염된 주사기 사용해 40여 명에 에이즈 옮겨
22,이틀간 500명 처방 코로나 약 라게브리오 의외의 인기 이유
22,금천 숙원사업 대형종합병원 마침내 첫 삽 떴다 현장 행정
22,550만 우크라 난민 품은 eu 유럽 사회에 영향 미칠까우크라충격파
22,마지막 약국 문 닫은 백령도에 굿닥 처방약 배송 굿잡
22,불법 발기부전 치료제 무면허 시술자와에 진료실 내준 의사 적발
22,비대면 진료 초진 금지 약 배송 안되고 대리수령 가능
22,전문가들 코로나 종식 중환자 못 줄이면 올겨울 악화될수도
22,흑해 함대 러시아 군함 격침아조우스탈 민간인 대피 완료
23,경기도 코로나 확진 투석 분만 환자 위한 특수병상 1515개 확보
23,2015년 말부터 종합의료시설 부지에 일반 요양 한방병원도 설립 허용
23,4차 감염자 첫 발생 메르스 환자 총 138명
23,간호사 증원 말이 쉽지 돌볼 환자 2배로 늘어날판
23,경기도 요양 투석 분만 코로나 환자용 특수병상 1515개 확보
23,비대면 진료 법안심사 불발 의료계 재진부터 플랫폼업계 초진부터
23,전국이 폭염  한낮 야외 활동 피하고 수분섭취휴식 필요
23,당신의 책꽂이 의료인류학자 송병기의 돌봄을 알려주는 책 5
23,하루 새 확진 의심환자 3명 커지는 메르스 공포
23,치매안심센터 요양기관 환자 명부 수집 실적 부풀리기
24,보건복지부 ct mri 영상정보 병원에서도 활용 가능 의료기관 진료정보 공유 확대
24,의료단체 문재인 케어놓고 찬반 양론 지속서비스 질 저하 될 수도
24,판교 테크노밸리를 인공지능 허브로 구축 경기연구원 인공지능 명암 보고서 발간
24,안보리 5개 상임국 평화 아닌 전쟁 조장하는 무기 전락
24,필수 의료 인력 태부족 아산병원 간호사 사망 재발 우려
24,가정폭력 out가정폭력 사생활 아닌 사회문제 가해자 강력 처벌 뒤따라야
24,불볕더위엔 혈관도 들끓는다 목 타면 심장 세게 뛰는 이유
24,시리아 내전 봉쇄된 마을의 마지막 의사 총 맞아 숨졌다
24,인간의 최대 수명은 세 125세 이상은 불가능 연구
24,서울 7월부터 서울 24시간 소아환자 진료난자동결 시술비 지원
25,제로 코로나 지속 불가능 중국 전략 바꿀때 중 연구진 통제 없애면 150만명 사망
25,11조 2000억 추경안 공공 일자리 창출로 고용마중물 민간 고용확대 바람몰이
25,부산시 7158억원 추경안 편성 민생경제 회복 안전도시 구축 초점
25,다음주 한계 온다 파업 14일째 의료진도 이해 어렵다 르포
25,치과의사 살인미수 60대 중형 홧김에 흉기 휘둘러 누리꾼 분노
25,백신 부족한데 한겨울 봉쇄 푼  100만 사망 최악 시나리오
25,현대중공업 의료용 로봇 개발 박차 내년 하반기 수출
25,인천 계산의료단지 2019년 개원 요양병원 총 860병상 규모
25,비대면진료 달부턴 재진 위주감염병 확진자 등은 초진 허용
25,질병관리본부 올 하반기히 주의해야 할 10가지 감염병 선정
26,아직 독감예방접종 안한 어르신들은 16일부터 보건소로 가세요  병 의원 무료접종은 15일까지
26,꼬부랑 할머니 옛말 한국 노인 20년 전보다 키 크고 날씬
26,대중교통 마스크 착용 의무 20일 해제 한중 여객선 운항도 재개
26,병원에만 가면 가슴이 두근두근 가정 혈압 측정 필요한 이유
26,일본 13일부터 마스크 착용 개인 판단 서로에게 강요 마세요
26,존엄한 생애 마지막 위해  올해 호스피스 전문기관 8곳 늘린다
26,생후 6개월12살 독감 예방 접종률 606이달 내에 받아야
26,김홍진의 스마트경영 나은 나라로 가기 위한 삶의 방식
26,정부 ai 일상화 산업 고도화에 올해 7129억원 투자
26,정부 디폴트 위기 바이든 매카시 하원의장과 처음 만난다
27,50만원 훔치자고 80대 노인에 흉기  경찰 90일간 민생침해사범 6만명 넘게 검거
27,백발이 된 홍위병 세대 노예들아 일어나라 50년 전 노래 부르며 시위
27,이창용 imf 아태 국장  일본 전철 밟아 장기침체 빠질 있어 경고
27,약사 출신 의원들이 반대하는 비대면 진료 법제화도 좌초 위기 사설
27,제보는y 막무가내 병원 폐업에도 속수무책신고 30일 전에만 알리면 돼
27,8억 확진 쓰나미에 중국발 검역 강화  서방 변검 잔머리
27,한편의 소설 쓰고 나면 미세하게 달라진 내가 보이더라
27,2016 업무보고 원격의료  근로자까지 확대 제2 한미약품 만든다
27,세계적인 확진 감소에도 유럽선 겨울 코로나19 재유행 조짐
27,사설 마스크 자율화 2단계로 속도 조절코로나 경착륙 피해야
28,변화의 물결 쿠바를 가다경제의 미국화 강한 경계심 맥도날드 스타벅스 상륙 더딜 듯
28,새 정부 출범 앞두고 열린 의협 대의원총회 코로나19 간호법 화두
28,양산시 민선8기 일자리 대책 종합계획 발표  고용률 658 달성 목표
28,의식 불명 환자 옆에서 웃으며 사진 찍은 러시아 의료진 논란
28,피플앤피플 의료 전문 기획사 전문성 갖춰야 이영진 주식회사 마이원 대표이사
28,당정 온라인 남녀 성적 대결 수치심 폭력 담당 경찰 신설
28,엘리베이터 타지 말고 자세 낮춰 비상구로 병원 화재 행동요령
28,경찰 3개월간 강절도 생활 주변 폭력 사범 6만8406명 검거
28,한달간 99곳 경제현장 찾아 일자리 만들기 설계도 작성
28,중소병원 화재 사각지대 스프링클러 관리 규정 미흡 지적
29,암 5년 생존율 707까지 높아져 죽을 때까지 3명 중 1명 암에 노출
29,일자리 추경 경찰 소방관 7월 채용 스타트 공무원 12만명 뽑는다
29,확진자 2주 위중증 1주간 줄면 노마스크 설 구체적 시점 정할듯
29,종합 라이프 이동욱 문성근 과잉 진료 제보자였다 차기 원장은 누가
29,손목터널증후군 원인 팔서 발생하는 신경 질환 중 가장 흔한 질환
29,단독아동수당 내년부터 9세미만으로 확대  복지부 예산 31조 순증상보
29,집중취재 의사 못 구하는 지방의료원 공공의료 붕괴 우려
29,제로 코로나서 위드 코로나로  내년 2분기엔 리오프닝 가능
29,시리아 정부군 집중 공습에 알레포 모든 병원 폐쇄
29,복지부 의료계의 현명한 선택 촉구 집단행동은 엄정 대처할
30,gist 근감소증 치료 효과 fda 승인 약물 발굴 주사제 아닌 먹는 약 가능성 확인
30,다 같은 레이저가 아니다 절개 없이 허리디스크 치료하는 내시경 레이저 수술 주목
30,방역 봉쇄 푼 베이징 병원마다 환자 넘쳐나 예약 브로커까지 활개
30,미스터 션샤인 유진 초이 실존인물 황기환 지사 4월 유해 봉환
30,마이크 펜스 미국 부통령은 인물인가 복음주의 기독교 믿는 공화당 정통보수
30,은퇴 후 가장 살기 좋은 나라는 에콰도르 1위 파나마 2위
30,보건소 병원 독감 백신 소진 수요 예측 안돼 대량확보 못해
30,퇴직 경찰공무원이 중증 치매 앓는 저소득 노인 후견 맡는다
30,병원은 과잉검사 노인환자는 마실치료 줄줄 새는 건보재정
30,기후위기난임 사회적 문제 해결하는 솔루션 각광 받을
31,비대면 진료 오늘 분수령 본회의 앞둔 의료법 개정안 비대면진료 시장 열리나
31,8월 폭염 이곳이 가장 위험 영유아는 전주 노인은 고창 김제
31,메르스 4차 감염자 첫 발생사망자 14명 환자 138명 완치자 10명종합2보
31,시진핑 중국의 길로 중국 꿈 실현 리커창 경제구조 개혁
31,서울시 1조6700억 들여 글로벌 유니콘 기업 50개 키운다
31,셀바스그룹 kimes 2018 참가 독보적 의료솔루션 기술 선봬
31,health  life 우리들병원 원격 영상회의 의술교류 패러다임 바꾼다
31,정부 경제정책방향 발표 소득주도 일자리중심 4대 핵심축 제시
31,인플루엔자 예방접종 80 완료 11월까지 접종 마쳐야
31,라이나생명  노후생활 경쟁력 12개 주요국 중 중위권
32,희망없는 치료 대신 자살 선택  허울뿐인 무상 의료 속 노인 자살 속출
32,여기는 일본 일본 코로나 사망자 급증 이유 찾았다 백신 연관
32,공공 민간 일자리 창출 3조 투입 4만명 신규고용 기대
32,홍진수의 복지앓이 요양병원에서도 존엄사 가능해질까  복지부 공용윤리위원회 시범운영 시작
32,노인외래정액제 양한방 동시 개정 촉구한다김필건 대한한의협회장 단식 투쟁 돌입
32,2014 국감 교정시설 의사 1인당 하루 평균 142명 진료
32,독자 목소리 바뀐 교통법규 민원서류 발급요령 제대로 알아야
32,독감 예방접종 코로나19 백신접종 간격과 상관없이 접종 가능
32,성장률 05p 높이고 일자리 창출 17조3000억 쏟아 붓는다
32,서울 동북부 관절전문병원 바로선병원 2023년 새로운 행보
33,이슈 리포트시진핑 호위하던 홍위병의 봉기 고압 통치땐 저항의 불씨 될 수도
33,올여름 새 변이 출현 가능성 3차 접종 효력 떨어져 4차 논의를
33,의료급여 환자가 감기 가벼운 질환으로 종합병원 찾을 경우 돈 더내야
33,옹진군 민간 병원 업무협약 섬 지역 의료혜택 개선 기대
33,종합병원 부문서울대학교병원 하버드의대병원과 협력  암 치료 연구 우수성 인정받아
33,박한철 지명자 누구인가 sns 선거운동 금지 합헌 의견 보수적
33,일본 내 개 고양이 무료 중성화하는 병원 첫 설립
33,김태열 기자의 알쏭달쏭 의료상식 맹장염 만만하게 보단 큰코 다쳐요
33,최고 기온 37도 대구 경북 온열환자 속출에 무더위 비상대책
33,바이든 ira 법안 저항 직면 공화당 제약업계 훼방
34,정부 코로나 겨울 재유행 최대 20만명 예상 여름 유행과 비슷할 듯상보
34,메르스를 넘자 메르스 확연한 진정세 집중관리 강동성심 고비 넘나
34,정부 간호법 논란에 pa 간호사 관리체계 마련 업무범위도 조정
34,위드 코로나 전환한  전 국민 90 코로나 걸릴
34,중국 대도시 코로나 정점 춘제 중소도시 농촌 영향
34,강 절도범 꼼짝마 경찰 대대적 단속으로 2만9338명 검거
34,수도권 60시간 방치 약품 집단 패혈증 감염관리도 방치
34,중국 20대들 1000만원짜리 수술 받으러 한국 오는 이유는
34,최혁용 최대집 당선자 만나겠다 한의사에 의료기기 사용권 줘야
34,일본 정부가 회사원에 부업 겸업 권하는 까닭은
35,미 재무장관 인플레 받아들일 없는 수준 주거 교육비 경감 대책 필요성 강조
35,원격진료 실험 5년 영양군 오지 의료 개벽 산골마다 큰 병원 있는 셈이죠
35,4일 독감 무료예방접종 시작 만 75세 생후 612개월 영아 해당
35,바이오주 급락 이끈 힐러리 분노 이유는 하루에 50배 뛴 약값
35,고혈압 환자 10명 중 65명은 집에서 혈압 측정 안해
35,코로나로 미뤘던 수술 몰린다 미국 최대 보험사 6 급락
35,만 65세 노인 독감백신 무료접종 병의원 확대 접종률 만족도
35,고혈압 당뇨병 심부전 환자 대상 원격의료 효과 눈에 띠네
35,무면허로 노인 상대 불법 발기부전 치료 부작용 심각
35,국민 절반이 경험한 코로나19  유행 감소세 최근 주춤
36,사망자 많았나  밀양 화재 직후 응급실 영상에 순식간에 연기 의료진 긴박
36,간호법 제정없이 방문 간호 뒷받침 정부 본회의 표결 앞두고 대안 제시
36,3397명 내년 공무원 교원 경찰 채용 늘려 노인 일자리 44만개로
36,평소 관리가 중요한데 환자 3명 중 1명만 가정혈압 잰다 헬시타임
36,건강권 보장 위해 성소수자 의료세미나에 몰린 시민들 트랜스젠더 의료는 없다
36,원격의료 허용 의료법 개정 연내 처리 여야 3당 합의
36,총 못잡겠다 신청서 하나면 대체복무 할수 있는 나라 대체복무리포트
36,이제 코로나 엔데믹 일상 누릴 노인 7명은 매일 죽는다
36,오바마 중산층 일자리 창출 통한 경제 회복 최우선 국정과제
36,코로나에 발 뗀 비대면 진료 경보하향 뒤 시범사업으로 연장
37,24일은 세계 결핵의 날 한국 발생 사망률 1위 치료 사각지대 없애야
37,미래 의료기기 어디까지 왔나 선 하반신 마비 장애인 보행기까지
