Topic Number,제목
6,시민이 사법부가 정교일치 꿈꾸는 이슬람주의에 맞서다 세속주의 사법부 헌법회의 위헌 정부견제
6,평균 68세 최하위층 소득감소가 최저임금 인상 탓 오해와 틀린 주장
6,이른 은퇴에 절반은 연금도 못 받아 73세까지 일하고 싶은 고령층
6,전역장병 일자리 박람회 대기업 20곳 200여 기업 참여 사상 최대
6,직장인들의 희망 은퇴 연령은 61세지만 체감 은퇴 시기는 50대 초반
6,진보 영웅 루스 베이더 긴즈버그 암 이겨내고 다시 대중 앞에
6,파리 무용수도 총파업 동참 42세 은퇴 후 20년이나 기다릴 없다
6,코로나에 자영업자 고용부진 계속 직원 둔 사장님 충격 크다
7,신중년 일자리 박람회 이정식 노사발전재단 사무총장 준비 없는 일자리 보다 준비된 설계가
7,좌절하는 mz세대 원하는 직장도 부자도 가망없다 미래 못 찾는 고달픈 청년들
7,국내 가구당 평균 부채 1억원 육박 자산 소득 부익부 빈익빈은 커져
7,인천 럭키공인중개사 이종엽 대표 에듀윌 공인중개사 동문회 덕에 인생 제2막 성공적
7,그리스 구제금융 타결 내년 재정 흑자 조건 3년간 860억 유로 지원
7,리커창 총리 경제 실패 책임론  ft 시진핑의 희생양 될 수도
7,관피아 방지법 시행 이직했다간 관피아 낙인 정년 보장되는데 끝까지 간다
7,생생경제 퇴직하고 한두 달 쉬면 재취업 물 건너 가바로 준비해야
7,그리스 차이나 쇼크 화끈 그리스 파격 개혁안 은퇴연령 67세로 상향
7,청년 70 원하는 직장 취업 힘들고 열심히 일해도 부자 못돼
8,japan 대폐업 시대 다가오는 일본  127만개  후계자 없어 문 닫을 판
8,아시아 음식과 아시아 배 아니길 인종차별 재판 판사의 썰렁한 농담
8,국민연금 200만원 넘게 받는 사람 5410명 1년 새 4배로 늘어
8,월드 브리핑 아베 중의원 해산 공식 표명 내달 22일 총선
8,아주초대석일자리 문제 4차 산업혁명 인재 육성이 답 이우영 폴리텍대학 이사장
8,정년 없고 돈 잘벌고 사회적 지위도 직업 의사 말고 있나요
8,2023 양회 찬성 2952 반대 0 시진핑 3연임 선출 만장일치
8,도시가 싫어 농촌에서 제2의 인생 시작 귀농 인구 작년에 112
8,배고픈 예술가들의 연금을 뺏지 말라 프랑스 파리 거리에 나선 무용수들
8,양회 앞둔 중국 지방 고위급 인사 상하이 2인자에 궁정 발탁
9,국내 증시 전망과 투자전략 달러 내성 생기는 하반기에 지수 상승 성장시대 배당 장기 투자가 1원칙
9,유럽 재정위기 3년 긴축 반발로 꺾인 정치 리더십 복지 감축은 손도 못대
9,유상철의 차이 나는 차이나 왕치산 유임설 중국 상무위원 칠상팔하 규칙 깨지나
9,폴란드 현직 시장 행사 중 괴한 흉기에 사망  tv 생중계 돼
9,고령자 창업 사상 최대 60세 창업 최근 6년간 76 늘어
9,비정규직 기간 4년으로 연장 고용 안정성에 도움 나쁜 일자리만 양산
9,인생 2막 준비 중장년층 대상 귀농타운 추진 김영대 서울시50플러스재단 대표
9,20대 10명 중 6명 정년연장 청년 신규 채용에 부정적
9,2년간 15조원 긴축 치프라스 대폭 후퇴 그리스 다시 내분
9,1인 가구 자산 1억2000만 남자 보다 여성 만족도 높아
10,놀이처럼 즐기는 열 신종스포츠 건강 유지 평생 운동 발판 김종석의 굿샷 라이프
10,내년 실업률 금융위기 후 15년만에 최고 국정과제 고용률 70 어려울 듯
10,당신의 꿈은 무엇이었습니까 장래희망 인생목표 점점 획일화한 대한민국 김현주의 일상 톡톡
10,imf 연차총회 보고서 직장내 성차별 빠른 은퇴로 한국 성장 저해
10,우리마을 할아버지 김성수 주교 스스로 낮추며 장애인을 높이는 늘푸른 지킴이
10,청년 70 열심히 일해도 부자 못돼 의욕저하 1순위는 부동산 폭등
10,생일에 은퇴하고 로또 산 캐나다 남성 16억원 당첨 행운
10,연금 수급 6264세로 마크롱 하야하라 프랑스 연금개혁 반대시위 격화
10,굿모닝브리핑 축구장 530만 개 면적 소실전례 없는 캐나다 산불
10,파리 올림픽 건설현장 전기가 끊겼다 프 연금개편 시위 격화
11,활력 잃는 기업 생태계 신생기업 3만개 줄었다 4곳 중 3곳은 창업 후 5년도 못 버텨
11,시진핑 독재자 이어 바이든  경제 시한폭탄 악당들 나쁜 짓 할 수도
11,은퇴 이후 크루즈 여행은 한낱 꿈 oecd 20개국 연금 부족액 78조달러
11,시진핑 위한 중국판 3선 개헌 40년 관례 깨고 주석직 임기 없앤다
11,10년내 소아혈액종양 전문의 절반 은퇴 소아암 걸리면 해외 내보낼 판
11,프랑스 연금 개편 갈등 납부 기간 늘려야 vs 지금도 건실
11,ai채용 앱 내놓은 사람인 김용환 대표 ai채용 도입 기업 늘어날것
11,인사 숨통 vs 업무 공백 58년 개띠 공무원 줄정년 희비교차
11,직장인 10명 중 7명 60세 정년퇴직은 헛된 꿈  체감정년은 509세
11,통계청 베이비부머 은퇴 취업 쉬워지면 2022년부터 혼인 출산 늘 듯
12,국가직 9급 공채 평균경쟁률 392대 1 공무원 시험에 매달릴 밖에 없는 대한민국 일상톡톡 플러스
12,폴리텍대학 직업교육 새 길을 찾다 성남캠퍼스 실습위주 교육으로 중 장년층 재취업 지원
12,국민행복 제안 같은 정책에 도움 됐으면  59세에 9급 공무원된 서초구청 권호진 씨
12,사람59세에 9급 공무원의 길 서초구청 권호진 씨국민 위해 봉사하는 자리 매력적
12,정부 인구감소 2차 대응 방안 56월께 발표 2기 인구정책 tf 출범
12,sc제일은행 오종남 이사회 의장이 은퇴 준비와 행복한 삶 강연 펼쳐
12,71세 외골수 거북이가 변했다 200만 열광 핵인싸 된 멜랑숑 후후월드
12,손바닥 외신 집 개조에 35억 영국 해리왕자 부부 혈세낭비 논란
12,커버스토리 은퇴 전에 시간제 같은 가교 직업 가지면 충격 줄어든다
12,자격증이 경쟁력이다자격부심 식물 다루면서 건강도 챙기는 웰빙 자격증5060이 열광하는 이유
13,단독 청년 비정규직 비율 사상 첫 50 돌파 첫 직장부터 고용 불안
13,세계 최고 부자 아르노 lvmh 회장 자산 274조원으로 불어 사상 최고부자
13,간암이 폐암보다 무서운 이유1 한창 일할 나이 4050대 남성 생명 앗아
13,시간제 일자리 박람회 경력단절 3040여성 몰려 아내 면접 남편은 자녀 돌봐
13,쿠바 지도자 카스트로 정치 지도자 나이 너무 많다며 70세 상한제 제안
13,미열만 나도 업고 서울 갑니다 백혈병 자녀 둔 춘천맘의 호소
13,김동호의 은퇴 팁 빚 많은 50대 직장인 부채 다이어트는 필수
13,갱년기로 심신 지쳐 면역력 바닥  오한 발열 근육통 초기증상 유의를
13,시진핑 천하 완성할 3기 지도부 물망 오른 인물 봤더니
13,과격 발언 강성 논조 주도한 후시진 환구시보 편집인 물러난다
14,살고 싶은 도시 만들기의 첫걸음 지방 의료 인프라 확충 오세혁의 행복도시 만들기
14,지구촌은 선거 중 사민당 슐츠 효과 사그라들어 메르켈의 선거가 될 듯
14,상위 10 법인 44억원 벌 하위 10 빚 11억원 늘었다
14,은퇴 후 1년 내 정규직 재취업자 10명 중 1명도 안돼
14,마크롱 연금개혁법 공포 사흘 만에 노동 경찰 의료 개혁 선언
14,디샌티스 첫 tv광고서 트럼프 비판 성추문 기소에도 트럼프 440억 모금
14,프랑스 파리 곳곳 산을 이룬 쓰레기더미 연금개혁 저항의 상징으로 떠오르다
14,취직 어차피 안돼 구직 접은 20대 23개월째 늘었다 신현보의 딥데이터
14,농림어업은 20대 금융업은 30대 공공행정에선 50대가 평균 임금 가장 높아
14,우주로 가자  3세대 우주인 선발 현재 16명 활동 중
15,3400만 명 가입한 국민보험 실손보험료 오른다는데 병원 자주 가면 실손 갈아타기 고려해볼 만
15,대만 봉쇄로 시선 끌었다 시진핑이 아끼는 58세 장군의 미래 신경진의 차이나는 차이나
15,은행 신규 채용 위해 불가피 행원 조건 좋을 새출발 준비
15,열심히 살아도 캥거루족 치솟은 물가 집값에 부모 품으로 돌아가는 청년들
15,트럼프 한국 등에서 돈 빼 곳간 채워야 공화 12차 토론
15,oecd 지표 속 한국 겉은 멀쩡 뜯어보면 곳곳 불명예1위
15,시진핑 경제책사 류허 전 부총리 은퇴 후에도 영향력 행사
15,40 50대도 드론 날리고 어플 만들고it로 인생 2막 준비
15,첫 직장생활 남성보다 여성이 3년 빨라 남 27세 24세
15,lg ceo 출신 6인 젊은 창업자 돕는 엔젤이 미션
