Topic Number,제목
7,생각나눔 서울지하철 14호선 무임승차 1억 5000만명 돌파
7,치매노인들 일상생활지침 실천하면 보호자 간병부담 대폭 경감된다
8,라임병 에이브릴 라빈 투병 소식에 관심 급증 치료시기 놓치면 완치도 힘들어
8,경찰 빽 있다던 지하철 폭행 재판서 왕따로 후유증 커 호소
8,전 세계 3억2천만명 우울증 한국도 예외 아냐 잠재적 환자 많을
8,들어봤니 치유농업의 힘 경기도 전국 첫 발달장애인 대상 치유농업 도입
8,위안부 보고서 556 망가진 몸보다 무너진 마음이 징한 괴로움
8,단독 우울증 70대 노인 지체장애 아들 살해 후 자살시도
8,플라워 고유진이 고백한 병 방치하면 청력 잃는다 헬시타임
8,편측마비 뇌졸중 대표 증상 온도차 큰 겨울철 조심
8,치매 앓던 노모 죽은 딸에게 죽 먹이고
8,약물춤 이용한 무용치료 파킨슨병 우울증 개선 도움
9,어머니 누나 잃고 우울증 앓던 화가 죽음 앞둔 노인 모습 담은 자화상 그려
9,하반기 이렇게 달라집니다 2 3인실 건보 적용 노인 임플란트 본인 부담 축소
9,태양을 피하는 법 자외선 주의보비타민 결핍한 남성 노인 우울증 위험 높다
9,경찰 빽 있다던 지하철 폭행 여성 1심 선고 연기 무슨일
9,우리나라 자살률 감소했지만 oecd 2위 응급실 사후관리로 우울증 자살생각 감소
9,노트북 던지고 모니터로 내려치고 직원 학대 할리우드 제작자 퇴진
9,빽 9호선 폭행 왕따 당해 큰 후유증 눈물의 진술
9,오미크론 사망자 중 70는 기초질환자 감염 확산에 인력난 비상
9,노인 척추압박골절 4명 중 1명이 자연치유 수술 서두르지 말아야
9,담양군 자살 예방 중요성 알리는 생명사랑 자살예방 캠페인 전개
10,법원 염전노예 사건 후 목숨 끊은 경찰 업무상 재해 인정 판결
10,옴니커넥트 눈 보면 성격 알아시선 추적 ai 성격 검사 선봬
10,20대 중 한명 위험한 수준 우울 심한 우울은 30대 2배
10,정약용의 시   굶주려 신음하는 농민의 삶 보일 듯 묘사
10,아빠 엄마 대신 할빠 할마 늘어나는 신풍속 황혼 육아
10,지역사회 평판 위해 증오범죄 쉬쉬 보복범죄 조장 세계는 지금
10,ytn 다큐s프라임 감각에 대한 새로운생각 보청기가격 30 하이본 방영
10,왕따 당해 후유증 울먹인 9호선 폭행 1심 선고 연기
10,폭염이 불안치매 유발 응급실 정신질환 15가 무더위 탓
10,알츠하이머병 환자 충분한 수면이 인지 행동 장애 개선
11,집에서 먹는 알약에 코로나 판도 바뀐다 영국도 오미크론 덜 심각 김영필의 3분 월스트리트
11,지하철 휴대폰 폭행 징역 2년 구형 왕따 후유증 주장
11,술에 취해 비틀거리던 50대 흉기 휘둘러 이웃 1명 살해
11,고양시 노인 우울증 치료 위해 1인당 39만원 지원
11,고혈압 약 드시는 고령환자 혈중 나트륨 농도 신경쓰세요
11,눈 떨림 입꼬리 실룩 마그네슘 부족인줄 알았더니 뇌신경질환
11,극단적 선택 부르는 노인성 우울증 천연비타민d로 말끔하게 해소한다
11,빽 있다던 지하철 휴대폰 폭행 20대 재판서 눈물
11,작년 양회는 블루 올해는 그레이 스모그로 뒤덮인 베이징
11,친딸 살해 누명 재미동포 25년 만에 석방
12,뇌 자살증후군 치유상담 세미나 일반인 대상 무료 2월 17일 경기대 서울캠퍼스
12,sk sunny 노인 우울증 감소 돕는 회상 질문 카드 제작
12,남자는 잠 설칠때 여자는 잠 너무 많이 잘때 빨리 늙더라
12,책마을 펜을 든 여성 항해사 불친절한 바다는 삶의 축소판
12,보청기 구입시 올바른 청각재활을 위한 장비와 시스템 갖췄는지 살펴야
12,전쟁 폭력에 무관심해선 안되며 전능한 하나님의 뜻 찾아야
12,1시간 넘게 밤잠 설치는 노인 노쇠위험 43배 높아
12,삶의 질 떨어뜨리는 이명 원인과 치료 방법은
12,식사가 괴로워 노인 3명 중 1명 삼킴장애
12,독거노인 지원 위해 복지관 넣은 공공실버주택 확대
13,유아차 끄는 양육자 노인 교통공사 노조 장애인 이동권 투쟁에 빚졌다
13,기분이 나쁘다는 이유로 70대 노인 등을 폭행한 하이킥 여성에 실형
13,귀지가 고막 막는 난청 노인 15가 겪는 증상
13,엄마는 치마살 아들은 채끝살 부위별로 골라 먹는 한우
13,백조의 호수 춤 배우며 파킨슨병 환자가 웃었다
13,홍콩 60대 노인 한살 손자 안고 투신
13,정신지체장애 앓던 딸 두고 70대 노인 숨져
13,페북 문제영상 방치 논란 이번엔 동반자살 생중계
13,사소한 일에도 버럭 불안이 만든 마음의 파도
13,중산층 붕괴되자 생계형 범죄 묻지마 범죄 증가
14,2019 이효석문학상 최종심 진출작  정소현 품위 있는 삶 110세 보험 나를 망각한 인간 삶과 죽음의 기로에 서다
14,저지른 죄는 달게 받겠다 층간누수 다툼 끝에 70대 여성 살해 후 방화 30대의
14,잿빛 하늘의 공포 신체 이어 정신까지 파괴하는 미세먼지 자살위험 최대 4배
14,요양병원 창문서 떨어져 숨진 치매 노인 대법 의료진 책임 없어
14,상반기 극단 선택 사망자 전년보다 74 줄어 코로나 블루 경계
14,여기는 강릉 강릉 옥계 산불 석 달 더딘 일상회복
14,의령군 치매 초기 진단 국내 최초 뇌노화 지도 만든다
14,나은 미래 제3섹터 역할 폭풍 확대 신뢰 높여야 살아남는다
14,경찰 빽 9호선 폭행 여성 폭행 사건 있었다
14,58년생 순자씨권리 없는 아줌마 일터 편견에 노조 만들었죠
15,올해 년도인지 아세요 질문 제대로 답변 못하면 질환 가능성 높다
15,라임병 에이브릴 라빈 5개월간 누워 지내 의사들의 대처 정말 멍청해
15,뇌질환 치료기기 개발기업 뉴로소나 알츠하이머 치료 위한 탐색임상시험 착수
15,대소변 찔끔 새는 변실금 요실금 부끄럽다고 놔두면 요로감염 위험
15,지하철서 스마트폰으로 노인 수차례 가격 1심 선고 미뤄
15,쳐다봐 70대 노인 하이힐로 폭행한 30대 실형 선고
15,70대 딸 죽은 줄 모르고 2주간 시신 돌봐
15,악몽 꾸는 노인 우울증 4배 자살충동 3배 높다
15,장일영 서울아산병원 전임의 노인 근감소증 운동 영양섭취만으로도 완화
15,현장 행정 꽃밭 가꾸고 공방 만들고 성북 해서
16,fn이사람 500명에 무료 인공관절 수술 윤성환 이춘택병원장 봉사통해 환자 마음까지 치료해요
16,라임병 에이브릴 라빈 병일까 진드기가 사람 물어 생겨 매독과 같은 균
16,불에 덴 듯 화끈 화끈 불타는 입증후군 도대체 정체가 뭐야
16,지하철 휴대폰 폭행 20대 최후진술 간호조무사 실습 노인 싫어져
16,이수역 폭행 진실 공방 쌍방폭행 vs 허위사실 일상톡톡 플러스
16,항우울제 복용하는 노인 치매위험 높다 연구 결과 나와
16,요양병원서 80대 숨진 채 발견 바로옆 남편 중상
16,건망증 앓던 호주 노인 머릿속에 8cm 비단뱀 기생충
16,성폭행도 살해도 봐도 모른척  웨이관 문화 뭐길래 관심집
16,왕따 당해 후유증 지하철 폭행 여성 폭행 혐의
