Topic Number,제목
7,일본인들이 일본을 버리기 시작했다 낡은 사회 열패감에 가속화하는 해외 탈출
7,기초연금 수급 노인 771 노후 준비 못 했다 최소생활비 806만원
7,할머니 집 3채 증여받은 손녀 몰라라 방치 중국 효도 사기
7,서머스 fed 짜낼 즙 없어 경제 통화 블랙홀에 빠졌다
7,현장영상 당 정 청 경제활력 보강 일자리 창출에 총력
8,버는 돈 없는데 아파도 병원 갈 있나 노숙인 무료진료에 줄선 가난한 노인들
8,지난해 생산인구 100명당 치매 환자 2명 부양 2030년엔 4명으로 2배 급증
8,치매 걸린 노모 연금 1억원 멋대로 쓴 딸에 징역형 집행유예
8,부모 4명 중 1명 주택은 노후대비 자식에 줘 8년새 2배
8,힘 실리는 추경 미세먼지 속도보다 실효 높이는 게 관건
8,빈곤층 5명 중 1명 돈 없어 겨울철 난방도 못해
8,청년 일자리에 추경 9000억 투입 임시직만 늘린 땜질처방 우려도
8,세수 확충 없는 건전재정 임기 내내 허리띠만 졸라맬 판
8,기고 유리천장지수 oecd 꼴찌 대한민국 양성평등 갈 길 멀다
8,청년 여성 노인을 위한 추경 사회적 약자에 돈 쓴다
9,독박육아 저출산의 대안공동육아 저출산 늪에서 벗어나려면 내 아닌 모두의 아이라는 인식 필요
9,13년뒤 청년 2명이 노인 1명 부양 늘어나는 부담에 세대갈등 현실로
9,한국이 100명 사는 마을이라면 50년 후엔 73명 중 아이는 5명뿐
9,미국 무자녀 독신 인구 급증  노인인구 4분의 1이 독거 노인
9,효도계약서 작성해야 부양의 정도 증여 재산 구체적 명시 필요
9,일자리에 돈 쓰는 정부 올해 취업자 목표 1520만명 확대
9,재중 기업  정협 만나 외국인 비과세 관광비자 활성화 건의
9,자녀가 독립 못해 동거 경제적 이유가 가장 크다
9,추경기금 패키지 일자리 4만개 늘리고 성장률 03p 상향
9,줬다 뺏는 기초연금 계속된다  출산장려금 250만원도 없던 일로
10,위기 대응 예산은 줄이고 미래투자 양극화 해소 재원은 늘려 달라진 2022년도 예산편성
10,아내가 도움 청하러 간 새 반지하 방 물 차 95세 치매노인 숨져
10,현 추세면 100년 뒤 한국인구 2582만명 노인과 생산연령층 인구 같아져
10,자녀가 독립 못해 동거 노인 증가 경제적 건강상 이유
10,치매 노모 억대 연금보험 생활비 유흥비로 쓴 딸과 손녀들
10,생계급여 부양의무자 기준 60년만에 폐지 저소득층 40만명 혜택 전망
10,자영업자 7만가구 빈곤층 추락 정부 분석에서도 소주성 역설 확인
10,기초연금 수급 노인 771 노후준비 못해 최소 생활비는 806만원
10,부양의무자 기준 내달 완화 노노 부양 4만가구 구제
10,방화뒤 어린이 여성에 묻지마 칼부림 새벽 공포의 아파트
11,의회 2조달러 경기부양책 협상 타결에 다우지수 11 폭등 87년 만에 최대폭
11,미국경제학회 지상중계 지금 손 안쓰면  장기침체 vs 어설픈 정책 경기회복 발목
11,병원동행 서비스 고위드유 강남베드로병원과 의료서비스 향상을 위한 상호교류 협약 체결
11,여성 경제 활동 늘어야 미래 세대 노인 부양 부담도 줄어든다
11,경제위기 대응 위한 사회적 금융과 인프라 구축 나은 세계 sdgs
11,노모 시신이 백골이 될 때까지 2년여  그들을 찾지 않았다
11,한국 노인차별 oecd 15개국 중 2위 연령통합적 사회 모색해야
11,단독 저출산 국민연금 덮친다 가입자 6년 연속 감소 전망
11,정부 코로나19 경기 부양 대책 소비쿠폰 대한민국 동행세일 개최
11,노인 일자리만 는다 40대 아빠 엄마는 경제 활동조차 줄였다
12,노인 기초연금 하위 40로 확대 자궁 난소 유방 심장 초음파도 건강보험
12,내년 복지부 예산 896조원 감염병 대응 아동학대 예방 증액
12,자녀와 사는 서울 노인 47 자녀가 독립 못해 동거한다
12,추경 가성비 논란 경기진작 위해선 soc 투자 늘렸어야
12,un g20에 수조 달러규모 코로나19 전시 계획 촉구
12,부양의무 저버린 아들아 땅 돌려줘 98세 노인 패소
12,소주성 특위 기초생활보장 확대가 재분배 효과 가장 커
12,5000만 한인 옛말 된다  50년 뒤 인구 3800만명
12,사회안전망위 폐업한 영세 자영업자에 소득 지원하기로 합의
12,기초연금 받는 어르신 77노후준비 못한 까닭 보니
13,김동연 일자리 창출 정책 최우선 순위 양극화 완화 적극 추진
13,추경 물밑 지휘한 김동연 후보자 시장기대 넘어야 효과 규모 늘려
13,내년 예산 코로나19 대응 포용 정책에 쏟는다 재정건전성 우려는 여전
13,코로나 잡혀야 돈 쓰는데 방역보다 부양에 쏠린 20조 대책
13,지방공동화 현실로 전북 임실군 통학에 1시간 버스도 안다녀 생활사막화
13,바이든 6개월 지루하지만 급진적인 78세 노인 대통령역사에 이름 남길
13,성장은 민간에 맡기고 취약계층청년 지원 국가채무 증가폭 66조로 낮춰
13,만혼 비혼 풍조 만연 자녀 결혼에 무너지는 노후
13,신문과 놀자이지선의 힘이 되는 경제프랑스 출산율이 한국의 배
13,이코노 서가 노령화 뇌관은 베이붐세대 1차 쇼크 2020년
14,미리 쓰는 통일 대한민국에 대한 어두운 회고1 노아의 홍수 이후를 위한 서문
14,global view  column week 돈 풀어 일자리 창출 오바마의 해법은 틀렸다
14,초과 근무시간 저축 휴가 필요할 사용  전문직 화이트칼라는 외 수당 줘
14,종합 문 정부 소득하위 20 지원에 힘실어 재정확대 가속
14,일하는 노인 장애인 공제 확대 생계급여 최대 14만원 준다
14,양담소아내는 20년간 제게 여자가 있다고 의심합니다 의부증으로 이혼 가능할까요
14,국민이 꼽은 정부 최우선 과제 노동개혁 창간34 여론조사
14,홍남기 3차 추경 불가피 대부분 적자국채 발행해 충당
14,추경 패키지 응급처방으로 경기 부양 3대 성장 기대
14,복지부 업무계획 기초연금 인상 아동수당 만7세 미만 확대
15,미세먼지경기 보강 추경 4조 9조 이하 전망 강원 산불 지원 포함되나
15,재정 중독증 빠진 정부 미세먼지 노인 일자리 땜질대책에 돈풀기
15,올 2분기 저소득층 공적이전소득 근로소득 10 상회 구조개선 어려워
15,이광형의 퍼스펙티브 1년 과정 학위로 디지털 인재 100만 양성하자
15,오토바이 교통사고 20대 국민참여재판서 무죄 선고 과실 증명 돼
15,209조 부어도 낳는다 올해 신생아 40살 땐 반토막 한국
15,일자리 추경 추경 직접 챙긴 김동연 경제부총리 후보자
15,2018 예산안 10만원 아동수당 도입 장애인 일자리 확대
15,종일 담배 피며 월급만  2030이 경멸하는 노는 아재들
15,서울 인구 6년째 감소 밀도 30년 만에 최저
16,경제 엄중히 인식하고 있다더니 특단 대책 없이 재정 주도 성장
16,중국 경제회복 기대 크지만 새 변이 등장 우려 커진다종합
16,문재인정부 경제정책 방향 아동수당 10만원 청년구직 석달간 30만원씩 지원
16,소주성 2년 저소득층 정부지원 소득만 늘고 근로소득은 되레 줄어
16,내년 생계급여  최대 21만원 인상 노인일자리 103만명 공급
16,일자리 추경 예산통 김동연 후보자가 물 밑에서 진두지휘
16,착상 1개월 680만 6개월 850만원  대리모 실체 드러났다
16,극빈 노인 38만8천명은 기초연금 혜택 못 받는다
16,부양의무자 폐지 자녀 소득 있어도 생계급여 받는다
16,이슈분석추경으로 늘린 청년 일자리 추경 끝나면 도루묵
17,독거노인 10명 중 7명 빈곤 여성일수록 적게 벌어 심층기획실버 푸어 시대 경고음
17,문재인 대통령 지적 매우 아픈 지점 소득 하위 20 지원 대폭 늘린다
17,인포그래픽 한국 노령화 급속화  2036년 생산인구 2명 당 노인 1명 부양
17,엔젤로보틱스 로봇기술 적용한 뇌졸중 환자 일상생활용 보조기기 엔젤앵클 개발 b2c 시장공략
17,숫자로 읽는 세상 한국 25년 뒤 세계에서 가장 늙은 나라 된다
17,이탈리아 코로나 19 확진자 1694명으로 급증 하루 만에 5명 숨져
17,추경예산 중 경기부양 4조5000억 무역금융 3조원 조성 중기 수출 지원
17,와글와글 뉴스돈 쌓아 놓고 세는 거지 노인 수입 170340만원
17,노인 4명중 1명 거주 독거노인 53 소득 최저생계비 미달
17,현장영상 신규 취업자 증가 폭 반 토막3 성장 어려워
18,국정 5개년계획 내년부터 5세 미만 매월 10만원씩 아동수당 지급 기초연금도 5만원 인상
18,연금이 미래다 노인빈곤율 한국 49 vs 네덜란드 15 연금이 차이 갈랐다
18,지금 중국은  경제인 일대일로 필요는 판 너무 키워 감당 못해
18,80대 치매 노모 억대 연금 가로챈 50대 딸에 징역형 집행유예
18,사설 빠르게 늙는 한국육아 국가 책임제 적극 도입 필요
18,결혼도 아이도 포기 50년 뒤엔 생산인구 13 줄어
18,한국 8년후부터 할 사람 부족 2060년에는 900만명 모자란다
18,디지털 79그린 8  한국판 뉴딜로 일자리 창출 강조
18,나홀로 노인가구 10명 중 4명 생활비 스스로 마련
18,아베 강경노선 부메랑 되나 일본 경제 10월 위기설
19,취객을 도로에 내려 사망케 택시 기사 유기 치사죄 알아야 보이는 법 71
19,노동생산성 위기  노동생산성 30여년 만에 첫 하락 임금 인상 발목 잡나
19,부양 약속 지켜  98세 노인 아들과 법정 싸움 벌인 이유는
19,80대 치매엄마 억대 연금보험 유흥비로 탕진한 불량 딸 손녀
19,고령사회의 고민 연금개혁3의무가입 나이 올리면 에코세대 월평균 11만원 받는다
19,가난한 한국 노인 상대적 빈곤율 432 oecd서 꼴찌
19,노동시장 이미 계급화 단계 상 하위 소득격차 45배
19,1000원 아침밥 전국민 지원금 포퓰리즘에 익숙해지는 상황 우려
19,소비 부동산 시장 친화  양회에서 정책 다뤄지나
19,부양의무자 단계적 폐지로 기초생보 수급자 778만명 늘었다
20,사서가 추천하는 오늘의 책 그들은 소리내 울지 않는다 슬픈 50대 속에 내가
20,1인당 국민총소득 2만2700 돌파 생애 첫 내집마련은 평균 8년 걸려
20,치매 아버지 쇠사슬로 묶은 아들에 법원 부양 과정서 벌어진 집유
20,숨진 딸 옆 중증장애 70대 어머니 구조 며칠 방치된 듯
20,70대 노모 외면한 딸사위 부부 두달에 한번 찾아가 문안하라
20,하반기 경제정책방향노인 저소득층 일자리 조기 확대 사회안전망 강화 속도낸다
20,수입 저축 사람 없는 3 하류노인 추락하는 몇가지 패턴
20,하반기 경제정책 내수 올인 당정청 경제활력보강 일자리에 최대 방점
20,4월 일자리 예상보다 많이 증가 임금은 덜 올라
20,가성비 가장 좋은 소득격차 개선책은 부양의무자 기준 폐지
21,코로나 위기대응 예산 줄이고 미래 투자 양극화 해소에 집중 투자 2022년 예산
21,결혼 하고 애도 낳는다  50년 뒤 인구 3800만명 뉴스 투데이
21,90대 치매 노모 홀로 두고 집 팔아 잠적한 60대 아들
21,가정폭력 피해자 23 보호시설에 자녀 동반 7 12세 가장 많아
21,지금 중국은까지 일대일로 포섭 국내 낙후지역 투자를 자국선 비판 목소리
21,내수 회복 전전긍긍하는 중국 영유아 노인 부양비 소득공제 넓힌다
21,여기는 호주 코로나19 재난 지원금을 동네 카페에 기부한 노인
21,고용없는 침체 눈앞 수출 줄자 제조업 취업자 15개월만에 감소
21,자식 있다고 의료급여 탈락 노인 2만여명 월소득 44만원 뿐
21,50년 뒤엔 절반이 62세 성인 1명이 노약자 1명 부양한다
22,2014 경향 신춘문예평론 부문 당선작 무죄 증명의 논리와 유령됨의 자각  정소현 소설 1인칭 화자들의 행동 구조
22,단독 불붙은 웰다잉 논의민주당 안규백 의원 국내 최초로 조력 존엄사 합법화 법안 발의
22,정년 5년 연장 땐 부양부담 9년 늦춰져 세대 간 취업전쟁 우려도
22,이혼 사별한 형제자매도 건강보험 피부양자 될  생계 곤란하면 미혼으로 간주
22,치매 노모 연금 가로챈 50대 딸에 집행유예 20대 손녀엔 벌금
22,중국 1949년 이후 첫 인구 감소 14억 명 밑돌 듯
22,생산인구 감소 비상합계출산율 1명 붕괴 인구절벽 가속화 여성노인인력 활용이 해법
22,한국교회 새 정부에 바란다 4 사회인권 환경 여성 분야
22,층간소음에 문 흠집낸 노인 장애아들 부양  장발장법 적용 선처
22,2060년 10명 중 4명은 노인 세계 2위 늙은 국가
23,캐나다 국민적 합의 바탕 연금개혁 추가 cpp 완전적립식으로 청년이 이득
23,평균 41세 늙어가는 서울 인구도 6년 연속 감소 자동차 늘어
23,남은 90대 환자 하루 4번씩 투약 연명하는데 퇴원 강요
23,아들아 땅을 돌려다오 법정 싸움까지 간 97세 노인의 사연은
23,미래에셋은퇴연구소 자녀 부모 부양 덫 빠진 5060세대 분석
23,중국 올해 첫 인구감소 위기 출산율 일본보다 낮아졌다
23,바이든 인프라에 2조3000억 달러 투자 재원마련 증세 논란
23,법무부 3차 국가인권정책계획 발표 기업과 인권 안전권 신설
23,세계의 창 도널드 트럼프는 미스터 마구다  딘 베이커
23,지난해 대학진학율 746 676 비만 늘고 줄어
24,치매 노모 버리고 수억 챙겨 잠적한 아들 현대판 고려장에 법원 징역형
24,인구 2년연속 자연감소 출산 점점 늦어지고 줄어든다 작년 081명 oecd 최하위로
24,올해 신생아 40살 땐 일할 사람 반토막 노인 부양비 45배 급증
24,빚까지 내서 67 추경 총선 앞두고 일자리 soc에 퍼주기 논란
24,올해 우리나라 인구 첫 감소 통계 50년 뒤엔 13 준다
24,한국판 뉴딜 5년간 160조 투입 일자리 190만 개 만든다
24,다시 쓰는 인구론1이 땅에 온 생명들을 우리는 맞고 있나
24,조급한 취준생 아들 불안한 임시직 아버지 고용시장 현주소
24,빨리 늙어가는 한국 노인 인구 유소년 처음으로 역전
24,전경련 일하는 여성 많아야 노인 부양 부담 적다
25,한국형 상병수당 도입 본격 추진 디지털 융합훈련 수강하면 50만원 사회안전망 강화
25,빚더미 집에 90대 치매 노모 두고 잠적한 아들 1심 실형
25,아프면 쉰다 상병수당 본격 추진 한국판 뉴딜 안전망 강화 나선다
25,보건장관 독거 노인 영국의 국치 중국의 효도 문화 배워야
25,60세 이상은 오지 마세요노키즈존 이어 노시니어존 등장에 갑론을박
25,사설 속으로 한겨레 중앙일보 추가경정예산안 논란 사설 비교해보기
25,글로벌 선도 사업 보이고 일자리도 캄캄한 한국판 뉴딜
25,사설 일자리 만들려면 김관영 imf의 제안 적극 수용해야
25,추경규모 9조 이하 편성 경기 부양 13조14조
25,일자리 추경서민층 생계부담 완화로 일자리 창출 뒷받침
26,내년 복지부 예산 90조원 전체 정부 예산의 16 코로나 대응 예산 증액
26,146세 주장하는 인도네시아 노인 화제 공식 기록은 프랑스인 잔 칼망 122세
26,완 이슈오늘 부양의무 어기면 상속 철회 불효자 방지법 논의 본격화
26,부의 불평등 최대 피해자는 여성 무급 가사노동 연 10조
26,2060년 인구부양 부담 세계 최고 생산인구 100명이 1034명 책임져야
26,홍남기 1분위 소득감소 무거운 책임 저소득층 맞춤형 사업 집행
26,ft 울프 이민자 선진국 경제에 기여 효과 의문
26,전경련 여성 경제활동 높이면 미래 노인부양 부담 감소
26,치매 모친 흉기로 살해한 50대 항소심서 징역 12년
26,프랜차이즈 교육 정보제공 의무화 책임 강화 법안 발의
