Topic Number,제목
13,서사원 장애인 돌봄 인력 민간에 이관돌봄 서비스 구멍
13,장애인 소록도 노약자 그늘진 곳 향하는 김정숙 여사
13,초등돌봄 파업 철회되나 24일 운영개선 협의회 주목
13,독박 벗고 품앗이로 공동 육아 엄마가 웃는다
13,출산부터 육아까지 관리 맘 잡는 스타트업이 잘나간다
14,서울시사회서비스원 공공운수노조와 조정 결렬 조합원 찬반투표 통해 파업할 있어
14,sk텔레콤 인공지능 돌봄서비스 1년 어르신 행복감 높이고 치매위험 낮췄다
14,확진자 격리 의무 4주 연장  이르면 여름부터 재유행 가능성
14,직장 여성 언제든 가정 택할 있다는 인식 바꿔야
14,11월 초등생 돌봄대란 오나 방과후 돌봄전담사 총파업 예고
14,서울 외로움 달래주는 반려식물 보급서울 어르신 1400명에 보급
14,전국 최초 최중증 발달장애인 융합돌봄센터 광주에 개소
14,2021년 예산 고용노동부 356조원 정부안보다 1678억 증액
14,동네병원서 우울증 미리 알고 돕는다코로나 자살률 줄어들까
14,노인요양원 코호트 격리 시설 돌봄인력 확보 전쟁
15,6년차 작업반장 베트남인 람 기껏 만든 기술자 돌아갈 판 이제는 이민시대
15,육아재택 급식 확대 생활 공약 정책 비전 포문 연 윤석열
15,포스코 네쌍둥이 출산 아빠 직원 적극 지원 출산장려금 승합차 제공
15,야간긴급돌봄 vr 면접체험 호평 송파 스티비 어워즈 금4 은1 수상
15,임신 중 육아휴직 사용 길 열렸다 환노위 법안 통과
15,인천시 전국 유일 장애인 복지사업 본격화 자립자금 마련 지원
15,정부 128 퍼붓고도 출산율 하락했는데   돌봄서비스 육아휴직 단기 처방만
15,김혜련 서울시의회 보건복지위원장 돌봄sos센터 시작을 알리는 발대식 참석
15,2인분의 삶 주당 216시간 돌봄에 미래 잡힌 청년
15,한국노총 국고보조금 지원 탈락신청안한 mz 노조 취약층에 써달라
16,용인시 초등학생 돌봄 서비스 대폭 확대 백군기 시장 공동체가 아이돌봄 하겠다
16,엄마가 감기약 먹고 왔다고 말하지 말래요 난감한 어린이집 오세성의 아빠놀자
16,류경기 중랑청장 돌봄sos 8대 서비스 81개 제공기관으로 확대 박수 받아
16,2019년 기해년 바뀌는 최저임금 8350원 입국장 면세점 아동수당 지급
16,최저임금 인상 월급제 보장하라 장애인활동지원사들 9일간 130km 행군 돌입
16,이재명 afp 인터뷰서 따뜻한 안방선 현장의 고통 이해 못해
16,송파구 2019년 인구 1만 명 증가 서울 자치구 1위
16,서울시 중증장애인 일자리 800개 창출 임대주택 6500호 공급
16,식사배달 외출동행 집안청소 성북구 돌봄 sos 센터 강화
16,김소영 서울시의원 서울시 사회서비스원 이용자에 대한 고려 부족
17,대통령 신년기자회견 수치 언급 늘리면서 경제 성과 강조 경제 35번 최다 언급
17,복지 노동 종사자와 오찬 현장 전달 안되면 좋은 정책 아냐
17,정부 폭염 속 실내작업장 근로자 휴식 보장 명문화반쪽짜리 비판도
17,청년 소상공이 만든 도시락 취약계층에 전달  서울시 11억원 지원
17,긴급돌봄 코호트 격리 불안 코로나로 드러난 장애인 방역 민낯촉
17,부산시 제40회 장애인의 날 기념 온라인 행사 추진
17,태풍 힌남노 상륙 임박 서울시 자치구 초긴장 모드
17,예천서 1명이 30명 감염 거리두기 소홀의 혹독한 대가
17,9월부터 아동수당 만7세미만까지 지급 출생통보제 비밀출산제 도입 검토
17,요양 장애인시설 감염 확산에도 돌봄인력 턱없이 부족 비상
18,삶의 무게가 버거워 결혼 출산 거부하는 비혼남녀 늘어난다 김현주의 일상 톡톡
18,서울시 40 육박 1인가구에 불편 불안 불만 3불 해소 지원
18,안전망 없는 맨홀 꽉 막힌 배수구 기본수칙 지켜 피해 키웠다
18,강동구 발빠른 대처 침수 장애인 부부 가구 구한 사연
18,만성적 인력난 시달려 돌봄노동 중요성 커지지만 종사자는 저임금 고용불안
18,뛰는 집값에 출산도 부담 경기도민 절반 결혼 해도 된다
18,서울시 중증장애인에 50시간 돌봄 서비스 공백 최소화 한다
18,노원구 복지 채움 시행 생계 곤란한 구민 권리구제
18,화재로 숨진 발달장애 소년 코로나에 이중고 호소하는 부모들
18,펫시팅 앱 펫봄 신용보증기금 스타트업 네스트 13기 선정
19,이동 어려운 어르신 장애인에 도시락 배달 코로나19 재난 속 돌봄공백 대응 빛났다 인터뷰
19,폭염 속 홀로 갇힌 중증 장애인 지원 공백은 민간 몫
19,휴게시설 설치 하면 최대 4500만원 과태료 최소면적 기준은 옥에 티
19,대한민국펫산업박람회 2017 케이펫페어 24일 개막국내 반려동물발전 산업의 현주소 엿본다
19,13년 치매 아내 홀로 두고 가슴 졸이며 일나간 사이
19,금천구 금천형 관리 재택치료 사각지대 없앤다강동구 재택치료자에 도시락 배달
19,10만 노동자대회 중고생 촛불집회 서울 도심 곳곳 대규모 집회
19,mb때도 검토 됐던 보험료 없는 보험 실업부조제 막 오른다
19,치명률 4배 높은데 pcr도 돌봄도 사각지대 놓인 장애인
19,서울시 첫 그룹홈 형식 요양원 시립마포 실버케어센터 개관
20,정부 우크라이나 사태 한국경제 영향은 제한적 필요 조치는 즉각 시행
20,김 경 서울시의원 거점형 키움센터 조성 35억 추경 문제점 지적
20,돌봄 종사자 지원금 집행 01 3차 재난지원금 절반만 집행
20,임신부 골절환자 장애인 주차장 이용 가능해지나 장애 개념 확장한다
20,사설 현실화한 초등 돌봄 파업 합의 가능한 문제부터 풀어가야
20,폭염 속 홀로 갇힌 중증장애인 지원 공백은 민간의 몫
20,기시다 내각 사상 최대 567조 규모 첫 경제대책
20,직무능력 저축 인정서 발급 취업 활용 하반기 달라지는
20,오산시 내달부터 맞벌이부부 아이돌보미 지원 아픈아이 119 시행
20,필수 노동 실태보고서 저평가된 필수 노동자 근본적인 지원책은
21,부처 폐지안 빠진 여가부 대통령 보고모든 가족 맞춤형 지원에 초점
21,qa이달부터 부모급여 만 0세 어린이집 다니면 차액 18만 6000원 지급
21,18세 이하에 103만원 중소사업자에 2585만원 코로나 위기탈출에 576조 푸는 일본
21,서울시 9월 말까지 폭염 대비 구조 구급 대응책 시행
21,서울시 손주 돌보는 조부모 서울형 아이돌봄비 지원 개시
21,100번째 구립 어린이집 연말 개원 서울서 최다
21,대기업 벤처투자 유도 비대면 산업 규제 완화
21,한국판 뉴딜 5조1000억 투입 1618만명에 할인쿠폰 제공
21,서울시장 박원순 3선 확정 10년 서울시정 잇는다
21,서울25 광진구 취약계층에 폭염 대비 돌봄서비스 제공
22,서울시 게릴라 국지성 호우 자동 전파시스템 구축 풍수해 재난안전대책본부 24시간 가동
22,코로나 10개월 여성은 돌봄 전담자가 됐다  여성 돌봄 40에서 70로
22,2019 글로벌 리포트 유학 갔다가 창업까지  시장은 기회 실패해도 재도전
22,작년 하반기 공공재정 부정수급 739억 환수 신고 포상금 5억
22,코로나 시대 서울 여성 재택노동 안녕하십니까 해고 실업 불안감
22,고용 불안에 갑질 피해 44만명 요양보호사 코로나 이중고
22,그녀의창업을응원해 대기업 마케팅 부서 워킹맘 육아 해결사로 변신하다
22,대통령실 참모진도 화들짝  장애인유튜버 채널에 돌봄서비스 보강 댓글
22,고양이 에어컨 틀어주면 1만3000원 폭염 휴가철 펫시터 인기
22,코로나 이후 gdp는 다시 올랐지만 삶의 질은 떨어졌다
23,코로나가 부른 시세션  10년간 늘어난 여성 일자리 달 새 사라져
23,제50회 ri korea 재활대회 국제세션 성료 코로나19와 장애인권 연구결과 발표
23,오늘도 회사 지각인가 전장연 4 5 9호선 시위 예정
23,서류철 2000개 치운 박원순 선택과 집중으로 큰 그림
23,폭포지킴이 낫 갈아주기 단순 공공근로에 혈세 1조4201억 쏟는다
23,한국노총 26억원 국고 보조금 끊겼다 회계 투명성 부족
23,교회 이어 성인오락실발 확산 광주시 집합금지 명령
23,매경이 전하는 세상의 지식 매세지 2월 27일
23,여가부 업무보고 성평등 실현 공정하고 정의로운 사회로
23,젊은도시 광주광산구 좋은 양육환경 민관거버넌스 구축할 듯
24,추석 야들아 오지 마라 했던 경북 의성 이번엔 아들 딸이 못 가서 죄송해요
24,교대역 시위로 지하철 지연 전장연 15분 버스 정지에 징역4개월 동의못해
24,민선8기 단체장에게 듣는다  문헌일 서울 구로구청장 구로디지털단지 연계 4차산업혁명 거점으로
24,서울사회서비스원 종합재가 데이케어도 통폐합 순차 종료  사실상 기능 상실
24,영국 첫 백신 맞는 87세 의무 다하게 돼 기쁘다
24,여가부 이제 와서 저출산 정책 여성을 출산 수단으로 다뤄
24,여기는 전남 인간답게 살고 싶다 사내하청 노조 고공농성
24,재난지원금 소상공인 105만명 확대 저임 노동자는 계속 배제
24,몇시간 봐줄 사람 없을까 고민 해결해 주는 스타트업
24,mz변호사단체 새변 출범공익입법 제안 특화해 변협 민변과 차별화
25,우리는 충분히 돌봄 받고 있는가2교통사고 당해도 입원 거부 엄마들은 아플 자격도 없어요
25,맞벌이도 맘 놓고 낳으세요 공공 돌봄으로 서울 저출산 해결 서울을 움직이는 사람들
25,개선 목소리 커지는 중기부 k비대면바우처 사업 중소기업 소상공인들을 위한 지속사업으로 키워야
25,노래방 500만원 학원 400만원 총 690만명에 4차 재난지원금 지급
25,서울시 올해 폭염 취약계층 지원책 강화 총 185억원 긴급지원
25,서울25퇴원환자 돌봄sos서비스 병원서 신청한다 서대문구 5개 병원과 퇴원환자 연계사업협약
25,노래방 500만원 식당 카페 300만원 전기료 감면 최대 180만원
25,고용부 추경 22조 편성 특고 프리랜서 80만명 4563억 지급
25,동대문구 힌남노 피해 없도록 1인 취약 가구까지 철저 점검
25,4차 재난지원금 최대 1180만원 작년 매출 줄어야 혜택
