Topic Number,제목
22,한국 노인 빈곤율 노후준비 점수는 100점 만점에 맙소사
22,분당서울대학교병원 세계 최초 음성인식 u헬스 당뇨케어 효과 증명
22,전국 노인장기요양시설 평균점수 2년 전보다 하락
23,지난해 노인 진료비 1인당 322만원 18조원 돌파
23,노인 진료비 19조 돌파 전체의 355
23,1인당 진료비 100만원 첫 돌파
23,노인 1인당 진료비 400만원 넘어섰다
23,늙고 아픈 한국 1인당 진료비 10만원 첫 돌파
23,지난해 1인당 건강보험료 납부액 71만원 노인 인구 1인당 진료비 487만원
23,구두 수집 취미 테리사 메이 메르켈과 비교 말라 나는
23,서로 아는 체도 해 송전탑 건설에 무너진 밀양 공동체
23,연말 친구들과의 적절한 음주 사망률 낮추는 효과있다
23,지난해 65세 노인 진료비 21조 돌파 전체의 368
24,수돗물 마시면 혈압 체중 낮아진다
24,한전 사회적기업 14곳에 지원금 2억 전달
24,영등포구 당산동 꽃할매네 3호점 문 열어
24,독한 감기라고요 독감은 감기와 달라요
24,꽃게알찜 계란물에 빠진 꽃게 게장보다 더한 밥도둑
24,돈으로 건강수명 살수 있다면 1년에 2500만원 정도 내겠다
24,미즈리포트 근골격계 질환에 시달리는 주부들
24,krx국민행복재단 영등포구 노인상담센터에 후원금 전달
24,더오래 인생 2막도 옛말 3기 인생 준비할
24,혼자사는 노인 건강하다 17뿐 여성이 부정적이었다
25,진드기 억제 소음 흡수 숲 시리즈로 소비자 공략
25,한국인이 바라는 건강수명은 실제보다 7살 높아
25,체중증감하면 손발톱무좀 위험 높아
25,피할 있었던 죽음 낙후지역이 2배 높아
25,통설 깨졌다 3040대 젊은이도 위험 메르스 패닉
25,노안과 혼동되는 실명의 3대 질환 조기발견이 중요
25,시력을 잃기도 하는 황반변성은 질환
25,세상 살맛 나게 하는 뻔하지 않은 상상력 이들이 작은 영웅이다
25,건강 배만 볼록 et 체형 만성 질환 위험 높아
25,미국 실업률 통계의 흑역사  끊이지 않는 조작 논란
26,갑자기 일어날 머리가 어질어질 기립성저혈압 주의보
26,성북구 꽃향기 솔솔 치매는 안녕
26,파주 전기초자코리아 노인 위안잔치 벌여
26,겨울철 건강 관리독감과 감기의 차이와 예방법은
26,겨울철 주의보 골절 예방은 칼슘으로
26,최강 한파 건강관리 적신호  동상저체온증 급증하는 겨울철 질환 주의보
26,일산 사람들2015 서울국제식품산업대전에서 서울푸드어워드힐링부문을 수상한 dmz드림푸드 공지예 대표
26,삶과 문화 집은 코로나보다 안전한가
26,연이은 한파 겨울철 건강관리법은
26,녹용의 효능 아이에겐 발육 촉진 어른은 질병예방에 탁월 전 연령층에 다
27,건강 다친 무릎 방치했다가 40대에 인공관절 수술
27,연세사랑병원 저소득층 인공관절 수술 후원
27,단독 70대 노인 성범죄 급증2년 만에 62
27,순창군보건의료원 군민 치아건강 지킴이 역할 톡톡
27,healthbeauty연세바른병원 저소득층 노인 무릎 인공관절 수술 공식 후원 병원 지정
27,단독 정부 무조건 신뢰 미국인 19  1958년 이후 역대 최저치
27,가끔 손주 돌봐주면 5년 있다연구
27,극심한 무릎 통증 최소절개 인공관절 수술로 해방
27,의료급여 관리서비스 저소득층 노인 건강 지킴이 역할 톡톡
27,노부모 365일 건강 안전 돌보미 스타트업
28,lh 만 55세 시니어사원 1000명 채용
28,lh 만 55세 노인 1000명 채용
28,lh 임대주택 방과후 교사 시니어사원 1000명 채용
28,lh 만 55세 1000명 채용
28,정신건강대책노인층 치매와 화병 관리에 초점
28,lh 만55세 시니어사원 1000명 채용
28,lh 55세 1000명 채용
28,아이들 등하굣길 걱정은 그만 실버순찰대 아동안전지킴이 맹활약
28,병역 기피 노인 채용 차별도 공익신고 대상
28,젬백스 전립선비대증 임상2상 환자모집 완료
29,부고손민호 순호 영진 석호 점복 영주 모친상 이덕기 김영준 장모상 김정은 전정숙 라인옥 시모상
29,설 명절 부모님 건강부터 숨 차고 기력 없는 부모님 심장혈관계 질환이
29,우리를 힘들게 했던 최순실과 아동학대
29,설 명절 부모님 치아건강위해 살펴볼 구강질환은
29,sh공사 임대아파트 어르신에게 치매통합관리서비스 제공
29,이창욱 노인정신의학회 새 이사장
29,이주의 건강단신 내츄럴엔도텍 12일까지 설 특별 프로모션
29,더영상푹 쓰러진 노인 살려낸 경찰 자전거 도둑 딱걸렸어
29,런던 해크니 이민자 용광로서 따뜻한 공동체로
29,신혼 100일간 1000번의 성관계 성불구자 돼 아내로부터 이혼소송 당해
30,똑같은 집에 인지건강디자인 입혀보니 어르신들 만족
30,나이든 뇌가 뭐 어때서 연령차별도 폭력이다
30,이달부터 직장인 월평균 건보료 11만6018원 3653원 올라
30,노인틀니 외래 본인부담률 5030로 인하
30,직장인 건보료 내년부터  1260원
30,내년부터 임신부 외래 의료비 본인부담률 20p 인하
30,은퇴 후 가장 나빠지는 것은 자식과의 관계
30,환절기 건강 손 씻고 틈틈이 운동하면 환절기 병치레 걱정 없어요
30,년마다 증가하는 척추관협착증 환자 50대 중장년층에서 두드러져
30,노인틀니 본인부담률 이달부터 30로 인하
31,진화된 강력한 독감의 습격  a형 독감 지나면 b형 독감 온다
31,고양시니어클럽 자연다믄 비누 사업단좋은 향기만 맡다보니 나이도 거꾸로 먹어요
31,조선 왕이 단명한 가지 이유는
31,홍콩서 432명 앗아간 독감 예방접종으로 건강 챙기세요
31,95세 최고령 나치 전범 법정에 선다
31,만성폐쇄성폐질환 40세 흡연자라면 검진을
31,한때는 귀하신 몸 철 지나면 폐기 신세 백신식약설명서
31,달콤한 사이언스 잔만 모금만하다간 노인 뇌 된다
31,최강한파에 고혈압환자 조마조마 이것만은 꼭 챙기세요
31,400만원 싱가포르 100만원 가사도우미 월급 이유는
32,글로벌 문혁 50년 미완의 인터뷰
32,의료급여 수급권관리 노인 건강 지킴이톡톡
32,허리질환 척추기립근 강화로 예방한다
32,대통령이 먹는 식품 노인 속여 폭리
32,중장년 고립 녹여야 사회가 건강 연결 교류도 사회서비스
32,중랑구 치매복지 역량 강화
32,리젠 이석준 원장 봉사활동 앞으로도 신념갖고 힘쓸
32,노인 연상시켜 버려진  여아 부모는 키워
32,낮에 노인 탔다고 지하철 전기요금이 나가나
32,자살 생각 남성은 아내 없으면 2배 여성은 남편 있으면 2배
33,성격 차이 성 격차라고 자신있게 말하세요
33,연구팀긍정적 노인 오래 산다
33,건강검진 척추관절 다빈도 질환 검사 가능한지 꼼꼼히 따져야
33,월드 트렌드 세상은 행복한 보금자리 시한부 자전거 아저씨의 버킷리스트
33,성격 낙천적일수록 똑똑한 노인 된다
33,여름 우리아이 장 건강 비법은 신선한 프로바이오틱스
33,월드 브리핑 사라예보 삼킨 미세먼지 주민들 산으로 피신
33,석천나눔재단 노인요양 학술 심포지엄 개최
33,노인 3가구중 1가구 산다 2025년 초고령사회 진입
33,세계인의 건강 기후 위기로 코드 레드  전염병 식량난까지
34,70세 폐렴 환자 급증 5년간 6만 6천 명 늘어
34,수면장애 45만명  5년 새 57 늘어
34,들떴다가 우울했다가 조울증 70세 노인 급증세
34,슬기로운라디오 노인 질환 백내장은 옛말 450대 중년 백내장 증가
34,우울증 조울증 환자 5년간 312만명
34,망막장애 환자 급증 노인 질병이 20대에서 급증 조심해야해
34,망막장애 환자 급증 노인 질병임에도 20대서 발병
34,70세 폐렴 환자 급증 일이길래
34,잠못드는  노인 급증 수면장애 5년간 16배
34,70세 폐렴 환자 급증 최근 5년간 발병자 급증 폐렴 증상은
35,만병통치약으로 속여 노인 수백여명 돈 뜯어내
35,폭염 시대때이른 무더위 낮 12시오후 5시 조심해야
35,대인의료재단 노인병원 무단 점유 고발 당해 처방전 몰아주기 의혹도
35,소리내며 사우나서 쓰러진 노인 택배기사가 살렸다
35,간단한 혈액검사로 노인 우울증 예측한다
35,데이케어센터 13명 확진 수도권 방역강화조치 무기한 연장
35,간단 혈액검사로 노인 우울증 예측
35,노인 우울증 적극적으로 관리하세요
35,헬스뷰티나이 많아도 지병 있어도 ok 자식보다 든든한 실버보험
35,칼슘 보충제 과하면 건강에는 독
36,명의가 본 기적 10회 핫클립 고령 임신부 만삭 출산 당연하게 생각해선 안돼
36,명의가 본 기적 10회 풀영상 고령 임신부 만삭 출산 당연하게 생각해선 안돼
36,메트로 통신 효사랑 시각장애인 안마사업 실시 외
36,4 13 총선 당의 보건의료 공약 궁금하다
36,독감환자 사상 최대치 달할 듯 48시간 내 항바이러스제 복용 핵심
36,이란도 대기오염 악화휴교령 차량 통제
36,메트로 통신 강동 주말마다 야간 숲길여행 외
36,블루리본캠페인 노인복지관서 전립선암 바로알기 강연
36,질병관리본부 일찍 찾아온 폭염 열사병 예방수칙 지켜주세요
36,혈관청소부 쿠바산 폴리코사놀 열풍 정말 효과 있을까
37,예약 수납에 주차비 정산까지 대형병원 모바일 혁신 가속
37,노인 임플란트 2개까지 건강보험 적용
37,노인 임플란트 2개까지 건보 적용
37,임신 출산위한 초음파 1인실까지 건강보험 적용
37,치석제거 노인 부분틀니 건보 적용
37,한의사협회 회원들 노인 치료용 한약 건강보험 적용 찬성
37,홍주의 한의사협회장 직무대행 노인 치료용 한약 건보 적용 추진할
37,틀니치과 임플란트 건보 적용
37,감염환자 1인실도 건보 적용 mri 초음파 확대
37,임플란트 어금니 2개까지 건보 적용
38,누가 김노인을 죽였나 30번 퇴짜 맞고 임시 경비로 그렇게 한달 버틴다
38,오늘의 인사  2023년 2월 9일
38,서울경제tv 33년 베품의 삶 김인권 여수애양병원 명예원장
38,오늘의 인사  2018년 2월 15일
38,cover story 1인당 gdp 커졌지만 10년째 2만달러 싱가포르처럼 규제 간섭 과감히 없애야
38,취업미끼로 노인 모집해 허위진료 건보부담금 21억 챙겨
38,한국 노인복지 91개국중 67위 낙제점
38,적자인생세대별 아우성 실질은퇴 72세 노인 30 먹고 살기위해 일한다
38,장기요양노인 30 사망전 한달 연명치료
38,서울경제tv sen 노인 외면하는 노후실손보험
39,노인들도 로맨스 황혼 재혼 15년간 3배 늘었다
39,내일부터 75세이상 생후 612개월 미만 독감 무료접종
39,기온차 심한 환절기 저혈압 이렇게 대처하자
39,4일부터 인플루엔자 무료접종
39,올해부터 임신부도 인플루엔자 무료접종
39,유쾌한 가을산행 척추8729관절은 불안 불안
39,건강한 목요일 점점 심각해지는 항생제 내성
39,5060대 40 노인되면 병원 못갈까봐 불안
39,75세이상 612개월 영아 내일부터 인플루엔자 무료접종
39,인포그래픽 1년간 병원서 쓴 돈 109만원 노인은 3배
40,신영복 소소한 기쁨이 때론 큰 아픔을 견디게 해줘요
40,담론 펴낸 신영복 소소한 기쁨이 때론 큰 아픔을 견디게 해줘요
40,펴낸 신영복 소소한 기쁨이 때론 큰 아픔을 견디게 해줘요
40,김천대학교 미래 유망직종 작업치료사 전문 인력 육성
40,기타뉴스칠순 맞는 영원한 청년작가 박범신 자본이 젊은이들의 사랑도 장악해 버렸다
40,문화 산책을 떠나자분당 용인의 미술관 탐방시간이 멈춘 그곳 닻미술관
40,가마솥 더위에 열사병 속출 그늘로 옮겨 찬물로 체온 낮춰야
40,코로나19로 절실해진 노인 재가 돌봄
40,노인 복지만족도 소득과 큰 관련없다
40,노인 캥거루족 품는 노인들 자식이 평생의 짐
41,대전시 저출산 문제 일가정 양립제도에서 해법 찾는다
41,모기 물려  2000명 감염병
41,떡 4조각 값싼 햄버거 당신의 밥상은 안녕한가요
41,침침한 눈 비벼가며 장 장 독서 삼매경
41,헛도는 노후실손보험 노인 71 가입 거부
41,김 태의 뇌 과학 뇌과학으로 풀어보는 잠의 비밀
41,투데이 이른 독감유행주의보 발령 지금이라도 예방접종 받아야
41,상반기 70세 노인 1명당 진료비로 211만원 썼다
41,말라리아 모기 물린 감염병 환자  2000명
41,임플란트 재료구입11 행사 거래가격만 높이는 셈 개선돼야
42,120살 노인 웃픈 장수 비결 화제 사실일까
42,사설 속으로 한겨레 중앙일보 원격의료 사설 비교해보기
42,제일정형외과병원 1사1촌 마을에 13년째 장학금
42,건강기능식품이 성인병 특효약 8000여명 피해
42,지역축제서산시 충청남도 서산시 1일 투어 현장을 가다
42,가습기 살균제 0세와 70대부터 숨을 앗아갔다
42,사설 속으로 한겨레 중앙일보 강남역 살인사건 논란 사설 비교해보기
42,제일정형외과병원 1사1촌 마을에 11년 째 장학금 전달
42,한국사의 안뜰 영조의 장수 비결
42,단독건강한 노인 눈에서 구더기가 눈구더기증 확인
43,고혈압은 짜게 먹지 않는게 중요한데 짠맛 포기 못한다면 칼륨 섭취라도 늘려라
43,동아제약 베나치오 아픈 배가 낫지요 스트레스성 소화불량 개선
43,광명시정신건강증진센터 노인 마음건강 책임진다
43,강원도 어르신 고용 우수기업 인증제 공모
43,2017 경제정책 맞벌이 신혼부부 세금 최대 100만원까지 돌려받는다
43,동아제약 베나치오 현대인 생활패턴 고려한 위운동소화제
43,코로나 봉쇄 상하이 살아있는 노인 영안실로 운구하려 하기까지
43,방역당국이 노인 기저질환 와상환자 외면 정신병원의 호소
43,태블릿pc로 훈련했더니 경도인지장애 노인 기억력 호전
43,김동환의 월드줌 손자에게 달걀 주러 12시간 60km 무엇보다 값진 발걸음
44,뇌경색 등으로 후유장애 겪는 환자 최장 6개월간 한곳서 재활치료 가능해진다
44,스타키 코클리어 귀 건강 캠페인 전개
44,충주의료원충주장기요양기관협회 지역사회 건강 증진 협약
44,건보 보장률 줄고 비급여 진료비는 증가
44,사망해도 관리비 내라 노인들 울리는 실버타운
44,피 한방울로 치매 진단기술 3300억 대박 정확도 93나
44,독감유행 2040대 의심환자 일주일새 317
44,잠언 누가의료기 떴다방 76곳 적발
44,아이누리한의원 수서명화종합사회복지관과 협약 체결
44,부산abc안과 ywca새터민센터와의 진료지원 협약 체결
45,김태열 기자의 강남명의 탐방 아시아 척추 no1 브랜드 고도일 병원장을 만나다
45,급격히 추워진 날씨에 급격히 나타난 무릎통증 퇴행성관절염 줄기세포치료법
45,장기요양시설에 간호 전문요양실 생긴다
45,홍창형 아주대 교수 중앙자살예방센터장 취임
45,강남 피부과서 발생한 패혈증은 과거  신해철 사망케 질병
45,대한신경과학회 이사장에 홍승봉 교수 취임
45,삼육대 이완희 교수 알버트 넬슨 마르퀴즈 평생 공로상
45,열린세상 백신이 개발되면 위기가 끝이 날까하대청 광주과학기술원 기초교육학부 교수
45,이기수 기자의 건강쪽지 운동도 지나치면  됩니다
45,인터뷰최남섭 대한치과의사협회장 과잉진료 안하는 치과문화 만들겠다
