Topic Number,제목
9,cj대한통운 은평구노인인력개발원과 실버택배 mou 체결
9,경기도의료원 취약계층 등록사업 성과 커
9,여성들 뭉쳐 조선족 이미지 바꿀
10,크리스천과 웰다잉 죽어야 부활 믿음 안에서 두려움 떨쳐야
10,통일교 일본인 여신도 시너 뿌리고 분신 시도
10,국고보조사업 이대로 괜찮나 정부지자체 보조율 갈등
10,정부 1년6개월 만의 뼈아픈 성적표 일자리 최저임금 현금지원 3대 정책 실패
10,통일교 일본인 여신도시너 뿌리고 분신 시도
10,복지 수혜대상 넘어 자주적 노인될
10,브리핑 문선명 1주기 행사에 온 일본인 통일교 여신도 분신
10,신성식의 요람에서 무덤까지 신라호텔 돌진한 80대 택시기사의 사연
10,왕진서비스 확산 스마트폰 터치 번이면 의사가 집으로
10,신성식의 요람에서 무덤까지 신과함께 일병에
11,송파구 시니어 일자리 사업단 10곳 구성 200명 고용
11,고령자 전용 라인 하프타임 근무 생산성 책임지는 경륜
11,장애인에 버스 빨리내려 폭행 치매노인에 무릎 꿇어 막말
11,정부 공공기관 일자리 민간 일자리 증가율의 60배
11,복지부 1급 일괄사표 술렁 복지부 국회에 발 묶여있는 복지3법 처리 전망 불투명한데
11,인천경기우리동네 명물커피한잔 드시면 미술은 덤입니다
11,장성군 생명지킴이 심폐소생기구 늘린다
11,시론복지의 손발 사회복지사를 돌아보라
11,jyj 자선경매 수익금으로 물품 기부 행복하게 연초 시작
11,인권유린과 횡령 일삼은 양의 탈을 쓴 복지재단 이사장
12,열린세상 복지 포퓰리즘 사회갈등 부추긴다허만형 중앙대 행정학과 교수
12,증세 복지축소 고통분담 3년만에 백화점 북적
12,사회공헌단 만들어 지역별 맞춤 나눔활동
12,위클리 트윗 9월 20일9월 26일
12,글로벌 톡톡부모 봉양이 이혼보다 스트레스  40 60대 샌드위치 세대 하소연
12,70대 노인에게 강제 밭일 시키고 수급비 빼돌린 시설 대표
12,안산시 재정 효율성 위해 유사 기금 통합
12,기고 중증장애인이 어우러지는 사회를 꿈꾼다변용찬 한국장애인개발원 원장
12,아베 총리 소비세율 8 인상 공식 발표
12,좌절에 빠진 젊은 세대 보듬을 복지정책 늘리자
13,어르신 급식시설도 위생 관리 엉망
13,방문규 예산실장 준예산 편성되면 큰일
13,라면 3개 받고 신분증 줬다가 230만원 요금 폭탄
13,cj리턴십 프로그램 1기 인턴 150명 모집에 무려 2530명 지원
13,정부 임기내 1 성장함정 빠지나 내년 성장률 잠재성장률도 밑돌아처럼 잃어버린 10년 진입하나
13,인터넷  이슈 연말정산 이르면 2015년부터 정부가 대신 해준다
13,메트로 통신 중랑구 행복중랑플러스 통장사업 외
13,무상보육은 밑빠진 독 지자체 35조 복지예산에 신음
13,뉴스파일 서울 성북구 간접고용 근로자에도 생활임금
13,인권에 초점맞춘 올 장애인정책 주요 내용은
14,선거정치가 불러들인 무상복지 대란 보편적 복지 줄인 스웨덴  위기 탈출
14,오후 36시 사이 야외활동 자제폭염성 온열질환 작년 3배 급증
14,편향된 설문조사로 왜곡된 통계 내놔 공공기관들 정부 기초연금안 지키기
14,노인 장애인 학대 신고 하면 최대 300만원 과태료
14,사설 아시아나 사고 항공안전 총체적 점검 계기로
14,복지 지출 사회투자 혁신과 성장에 도움
14,오바마의 과욕 부자증세복지축소 두토끼 사냥
14,충전 필요없는 전기버스 포항에서 시범운행
14,노년층 독감 예방접종 후 30분간 의료기관 머물며 부작용 확인해야
14,그린스펀 새 저서 주장  성장 둔화는 복지 탓
15,재정절벽 협상 타결 파국 3시간 앞두고 전격 합의 세계경제 추락 모면
15,책과 삶가사 노동에 임금 지불을 주장한 운동가의 여성주의 반세계화에 대한 견해
15,2018 국감 장애인주차구역 위반 6년새 7배 폭증 과태료만 640억 징수
15,단체장에게 듣는다 문석진 서울 서대문구청장 복지 보건 일원화 고용문제까지 해결한다
15,인터뷰 동천안우체국 개국 1주년 이상명 총괄국장
15,산후조리원 산후조리원 명칭 안써도 된다
15,화성판 도가니사건 정신장애  임금착복에 성폭행까지
15,셧다운 장기화 우려 베이너 양보없는 협상 없다오바마 디폴트 언급 무책임
15,사설 폭동과 방화로 얼룩진 복지국가 스웨덴
15,농심 사회공헌단 서울 중구노인복지센터에 라면 전달
16,아빠한테 성폭행 노예 삶 산 지적장애 국화씨의 7년의 지옥
16,장애인 배려 눈 감은 관광지 법도 무용지물
16,강동구 사회복지사 사칭 사기범 꼼짝 마
16,이슈 부각 연이은 대규모 수주 인포피아
16,요양병원에 재떨이일본은 탈출 미끄럼틀 의무화
16,목욕탕 찜질방에 갔다 호흡기질환 얻을라
16,3 몰아치기식 공적연금 개편 다층 보장체계 내밀며 공무원에 사적연금 권하는 정부
16,2050년 전세계 치매환자는 1억3500만명
16,논담 국민연금 개편 현세대의 눈 아닌 자식세대 눈으로 봐야
16,정부 추경없이 손만 내밀어서야
17,찾아가는 보건복지서비스 뭐길래 노인 장애인 대상 방문 상담 신속 이동 위해 차량도 지원
17,싱크탱크 광장 태양광 연성에너지 체제가 경제민주화 앞당겨
17,노인요양기관 부당청구 적발되면 5배 과징금 내야
17,베이비박스 아기들 알아서 처리하라 구청의 직무유기
17,폭풍성장 진지희 성숙미 물씬 mbn포토
17,폭풍성장 진지희 물오른 미모 mbn포토
17,조길형 영등포구청장 어머니 사랑합니다 출판기념회
17,간추린 단신 저소득 1인 가구 노인 삶의 만족도 낮아 외
17,막혀있는 지역경제 자치구가 뚫는다
17,5공 전사10화마지막 문장 속 민주 복지 정의사회를 실현한 건 군홧발에도 굴하지 않은 시민들
18,다산에게 시대를 묻다 목민심서 애민 편 홀아비 과부 고아 자식 없는 노인을 보살피고 독거노인은 동거생활 권장
18,팥죽 드세요 신한은행 노인 2000명에게 팥죽 나눔행사 열어
18,덕수궁 남산 명동 가진 중구의 미래는 관광
18,박원석 조삼모사 기초연금 원상복구 법안 발의
18,당선인 가계부채 새정부 출범 해결해야
18,마두로 후계 굳히기  정권교체 날세워
18,월드 zoom 입소 대기자 30만명인데  노인시설 절반 빈 까닭은
18,김호성의출발새아침 고용부 탄력근로제 업종별 차등 쉽지 않아 확대기간 실태조사
18,한국인 하루14명씩 이것때문에 죽는다
18,자본주의 뉴패러다임 공유가치경영 하루 3040개씩 배달 힘들지만 돈 벌고 할수 있어 행복해요
19,soc예산 경기침체 지방선거 의식 공약보다 2조 덜 줄여
19,장애인이 편리한 도시 만들기 나선 서초구
19,ls산전 안양 노인복지관에 명절 도시락 배달
19,노원구 2015년도 예산 6117억원 확정
19,4대중증 건보확대 무상보육 보조 관련 부처마다 국비지원 요구 빗발
19,정훈식 칼럼고용의 질도 문제다
19,늙은 혁명가의 비나리에 답하자
19,조석 한수원 사장  해현경장 각오로 제2 창사 나설
19,서비스업 매출액 23 상승 최근 5년에선 최저치
19,2014년 대한민국엔 필요해 2014년 가장 듣고 싶은 10대 가상 뉴스
20,소득불평등의 경제학소득세 80 부유세 현실성 떨어진다 논란
20,가계동향조사 2020년 바뀐다소득주도성장 조바심이 부른 통계참사종합
20,복지사각지대 적극 찾아 후원금 전달
20,매일 11명씩 스스로 목숨 끊어
20,10분 내 갈 있는 공원은 서울 정책지도로 찾아보세요
20,집중관찰 삼영무역 10 종합분석  이지한 정진교 mbn골드 전문가
20,정부 10억엔 배상금 아냐 논란 부른 해석
20,노인 인권 대변할 단체 필요 스스로라도 조직해야
20,이상언의 직격 인터뷰 현역의 배는 징벌 vs 15배로는 가짜 양심 못 막아
20,부민병원 고용노동부 선정 고용창출 우수기업에 뽑혀
21,global issue  재정절벽 협상 극적 타결 한숨 돌린 세계경제
21,오늘의 소셜픽 핫이슈 신정아 tv조선 진행자 발탁
21,서울시 복지예산 11조 돌봄 공공책임 확대
21,독거 노인 주름 펴준이동식 이불 빨래방
21,유아 보육료 등은 정부안보다 예산 늘었다
21,서울시 노인요양 돌봄 직접 맡는다
21,정부폐쇄는 막자 하원 잠정예산안 처리
21,복지시설 공금횡령 위법사례 51건 적발
21,강화도에 임대방식으로 선보이는 실버타운 타워포레스트
21,장애인 노인 돌봄 5곳서 13곳으로 확대
22,매경이 만난 사람 자본주의 다룬 장편 정글만리 펴낸 소설가 조정래
22,복지천국 스웨덴 복지 줄이자 이민자들 수일째 폭동
22,사랑의 온도탑 1105도 사상최고 목표액보다 105 많아
22,우리동네 공약 이것부터 춘천시민 목소리 모은다
22,sh공사 영구임대아파트 주민 무료 건강검진
22,건축허가 단계부터 장애인시설 꼼꼼히 따진다
22,배인준 칼럼기업 불안하니 민생 걱정이다
22,홈플러스 업계 최초로 전 직원 정년 만 60세로 연장하더니
22,앞은 보이지만  매주 경로당 찾아 안마 봉사하는 시각장애 대학생
22,장롱 속 돈 자식에게 줘라 증여 독촉하는 일본
23,초대석스티브 잡스 같은 창조인은 톨레랑스의 품에서 태어난다 이어령 전 문화부장관
23,세금 제대로 쓰자실적압박에 공공일자리만 늘려수백조 부담 미래세대 몫으로
23,사설1월 25일 촘촘히 엄격히 관리해야 할 복지전달체계
23,좌파 트럼프 달 새 대통령 맞는 중미 대국 멕시코 당선인 움직임 거침없이 출렁였던 금융시장
23,lg 이웃사랑 성금 120억원 기탁
23,남원시 달라진 복지시책 홍보 주력
23,서울 노 장년층 노후생활 최대 걸림돌은 일자리 문제
23,교황이 꽃동네 방문해 축복했지만 탈시설 자활 흐름 역행할까 우려
23,장노년층 최대 고민은 일자리
23,한국은 부자 극소수 가난한 사람 많은 나라 인식
24,무상버스 도입 땐 2조 부어야 공짜 좋지만 재정 거덜날 판
24,이슈추적 물 새고 곰팡이 고장  복지 누리기 힘든 사회복지관
24,울고 싶은 우편 집배원 뺨 때려준 정부
24,광주광역시 일자리 10만개 고용률 68 달성
24,미래에셋자산운용 사랑의 김장 나눔 행사 진행
24,일본 숲유치원장 교사가 주도하지 않고 언니 오빠랑 배우며 자립구성원으로 기르는 게 중요
24,dt광장 특수교육 미래 보조공학으로 열자
24,크리틱 누가 책임을 져야  이명원
24,300억 들인 호남권역재활병원 로비서 배드민턴만
24,박기열 교통위원장 인터뷰 전동차 국제입찰 공급가 낮추는 계기돼야
25,서울경제tv sen 기아차 노사 사회복지단체에 레이 18대 기증
25,연초 2억6천만원 기부했던 익명 나눔천사 5500만원 기부
25,맞춤형 통합 복지서비스 제공 한번에 해결
25,친구 빌려드립니다  친구 대여 서비스 등장
25,커뮤니티케어 선도사업 내년 12개 시군구에서 시작
25,기아차 노사 사회복지단체에 레이 9대 기증
25,포토뉴스생애주기별 사회 서비스 챙겨 받으세요
25,남서울대 임상 시뮬레이션 센터 문열어
25,기아차  사회복지단체에 레이 18대 기증
25,창립 6주년 kb 생일파티는 봉사활동
26,희망과 미래를 나누는 행복한 기업삼성sds 연간근무 1 20시간을 나눔시간 할애
26,청주서 80대 할머니 양 손목 흉기에 찔려
26,노인 4명 중 1명 자살 생각 8명 중 1명 무의미한 연명치료 반대
26,아동학대 형량 높여 최대 9년형
26,장애인 이발봉사 어느덧 38년 됐네요
26,인포그래픽 노인 4명 중 1명 산다
26,녹색 복지공간 늘편한집을 가다 작은 정원 만들었더니 장애인시설이 늘편한 이웃집
26,서울 종합재가센터 1호 성동구서 23일 개소
26,공동주택 내 소규모 노인요양시설 침실 1층에 둬야
26,국가공인 1호 한경 tesat 사회 안전망 제도
27,기업 기부 봉사 빈익빈 부익부 유명 복지단체 서울에 몰려
27,사설고용세습에 천문학 적자 서울교통의 낯 두꺼운 파업 예고
27,불필요한 규제 걷는 지장없는 자폐장애인에게 휠체어 규정
27,폐지 팔아 수천원씩 30년간 이웃돕기 성금
27,국감파일 일용근로 노인 23만명 기초연금 삭감될수도
27,실버들의 진정한 인생 2모작 송파에서 일군다
27,기초연금 개선안도 불공평 계속되는 논란
27,기내식 대란때 연장근무한 공항서비스 특례업종일까요
27,빗길에 미끌어진 승용차 공사현장으로 돌진
27,지자체 방관에 무너지는 노인요양병원
28,내년 복지 예산 사상 첫 100조 돌파
28,내년 예산 357조7천억원 복지 100조원시대 열린다
28,2015 예산안일자리 창출에 143조 투입
28,이정인 의원 제9회 서울사회복지 수상
28,대구대 인지장애 재활치료로 노인 치매 예방 앞장
28,김국주의 글로벌경제 미국 정치 최악의 무급휴가furlough 명령
28,수원역에 가면 스트레스가 말끔히 경기도 심리치유상담실 개설
28,복지 교육 2023년 예산 사상 첫 100조 돌파
28,발달장애인 주간활동서비스 부모 멘토링사업 첫 실시
28,원하는 휴일에 예비군 훈련 육군 전투병 모집제 실시
29,sk이노베이션 독거노인 생활관리사 초청 마음행복 힐링캠프
29,당선인 불편한 심기에 업무보고 두번 복지부
29,미세먼지 주범 질소산화물 배출 부과금 매긴다
29,중증장애 공무원 동료 손잡고 국외연수
29,하남시 장애인일자리사업 참여자 112명 모집
29,시원하게 책도 읽고 기부도 하고
29,장성 요양병원 허술한 관리가 피해 키워 석재은 한림대 사회복지학부 교수
29,광주시 2023년 장애인일자리사업 참여자 모집
29,광주시 요양보호사 자격증 발급
29,간식비 서울 1500원 대전 300원  중앙정부가 직접 관리를
30,한국 노인 45가 가난 oecd국 최고
30,weekend 매경 과도한 연금잔치 남유럽 부도위기
30,인천경기 인천지사 강추위 녹이는 맛있는 봉사
30,언론사 구색용 옛말 금녀영역 사회정치부에서도 맹활약
30,노인복지시설 이용자 성폭행시 지정 취소
30,여주시 제5기 지역사회복지대표협의체 위원 위촉
30,취재파일 폐지 줍는 할머니를 만났습니다
30,장광 서울노인영화제 보러 오세요 mbn포토
30,롯데백화점 여름방학 백화점서 북캉스 즐겨요
30,제23회 노인의 날 기념식에서 배일만 어르신 표창장 받아
31,공공부채 관리 못하면 수년내 처럼 신용등급 강등
31,공덕 홍대입구역 관광호텔 쑥쑥 공항철도 역따라 들어서
31,은경아 세라트 대표 세종대왕 나눔봉사 대상
31,대중목욕탕 종합병원 레지오넬라균 검출 주의 근육통의식장애
31,경복대 다솜누리봉사단 5개월간 8회 봉사활동 펼쳐
31,세종시 인상된 장애인연금 이달부터 신청접수
31,이병도 서울시의원 제9회 서울사회복지대상 수상
31,아산상 대상 갈거리사랑촌 곽병은 원장
31,제25회 아산상에 곽병은 갈거리사랑촌 원장
31,부고조상현 희정 모친상 정대현 장모상
32,이노베이션 코리아 2014 보험료 올리고 수급연령 미뤄 늘어나는 부담은 각세대 분담을
32,9일 09시 엠바고호텔 부실방염 인테리어업자 무더기 입건 안전불감증 심각
32,그린벨트내 기존 건축물 헐고 찜질방 골프연습장 신축 허용
32,광주 남구 발달 장애인 성년 후견제도 지원
32,재가요양기관도 인권교육 과징금 상한액 2억원으로 대폭 상향
32,기획 복지돈 공식파괴 정부도 배우세요
32,주금공 나눔국민대상서 보건복지부장관 표창
32,서울시 내년 예산안 24조5042억원 편성 올해보다 42 늘어
32,한국형 커뮤니티케어 모색 선도사업 현장의견 수렴
32,내년 정부예산 약 357조 원1인당 세 부담 550만
33,기초연금 차등지급 국민연금 성실납부자 덜 받는다
33,냉장고 채우고 보일러 고치고 통장의 현장복지
33,경기도 수백억 줄줄새는 복지재정 틀어막는다
33,보일러 있어도 덜덜쪽방촌의 혹독한 겨울
33,무안군 맞춤형 복지정책으로 행복무안 시동
33,건보공단 담배소송규모 시기조율중 3월 시도할듯
33,설계사 보험계약 1건당 500원 기부 소아암 1500명에 항균용품 제작 지원
33,만성질환자 도서벽지부터 적용 가정폭력 폭력 피해자도 가능
33,울산광역시 노인일자리지원센터 시니어 인턴십 사업평가 우수 기관 선정
33,정신 못 차린 복지부 사망자에게 복지급여 펑펑
34,현장에서데드라인 넘긴 기초연금 1달 늦어지면 노인 500명씩 세상 떠나
34,lh 시니어사원 2000명 채용 경단녀 과반수
34,형제복지원 대하 3부작 제2회  1987년 정지된
34,세상 읽기 마지막 문방구  이원재
34,아웃소싱 남발로 노동시장 이중구조 심화
34,인천경기가난한 신부전증 환자에게 무료투석을 허락해주세요
34,노인 돌보미는 구청에서 돌본다
34,강원랜드복지재단 강원 폐광지역 오지 돌며 2013년 3700여명에 무료 진료
34,우리나라 첫 장애인 여성 앵커 kbs 홍서윤 아나운서 할 있다는 아이콘이 되고 싶어요
34,471조 세금 쥐어짜 재정주도 성장 마이웨이
35,다들 하는 출판기념회 기부로 마무리해 기뻐
35,왜냐면 사할린 동포의 눈물  송장희
35,취재파일 유시민과 진영사퇴에도 품위가 필요하다
35,1억 수표 쌀 2000포 연탄 2만장 전하고 유유히 나누는 자체에 희열 만족 느끼는 평범한 이웃
35,생생개혁 앞둔 후커우 제도 농촌 출신 유랑인구 2억명 구하기
35,기고인재와 기술 복지를 잇는 ict 인재 양성
35,다산 칼럼 표류하는 한국 경제 돌파구는 어디에
35,사할린 동포의 눈물
35,일베 현상에서 한국 사회를 본다 야스다고이치 인터뷰
35,cj 홀몸 어르신들과 추억가득 문화 소풍
36,3대 복지사업 향후 4년간 지방비 부담 예산 2조8000억원
36,2014 아시아미래포럼 사람중심 경제기업과 사회의 협력 첫날
36,10월부터 4대 중증질환 초음파 건보 적용
36,소비세 17년만에 인상 아베의 도박 통할까
36,당은 다르지만 대처 당신이 옳았다
36,내년 471조 초슈퍼예산 기초연금 최대 30만원 사회서비스일자리 69만개소득성장 가속
36,4월부터 저소득자 기초연금 30만원 인상 2년 앞당겨져
36,4대 중증질환 초음파 수면내시경 건강보험 적용
36,시설수급자라고 하루 5000원으로 살라니
36,단독 2인 병실도 건보 적용  기초연금 내년 4월부터 25만원
37,진지희 폭풍 성장 여성스러운 매력 여배우 포스 물씬
37,완도군 여성공무원 안전근무 환경 조성 앞장 서
37,이제는 복지도 가짜 공무원 현장방문 합성논란
37,정부30일자리 15만개 경제효과 24조원 창출
37,배부른 투정이라고 내가 사라져주면 믿어줄까
37,13조 개별급여 증액예산 내년 집행 먹구름
37,2014 예산안복지예산 100조원 시대 뭐가 달라지나
37,소외 계층에 무료 진료봉사하는 착한한의사들의 모임
37,사설 속으로 오늘의 논점  원격 의료
37,사설 아이를 개집에 가둔 장애인 복지시설
38,기초연금 최소 10만 최대 20만 법에 명시
38,5대 호재 겹쳐 당분간 훈풍 기대
38,중국공산당 18기 정치국위원 열전  인사집행관 자오러지
38,행복 국가 코스타리카의 진실과 오해
38,인천시 2018년 10대 뉴스 선정시에 바라는 사항 발표
38,34년 대기는 예사 국공립 요양원 확충 공공성 강화해야
38,어르신들 오순도순 노후 보내는 케어안심주택 4만호 추가 공급
38,마이다스아이티 kiet 지원으로 인지중재치료 ict 솔루션 개발
38,3년간 재판만 6번 시신없는 살인사건 무기징역 확정
38,타미플루 환각 부작용 논란 확산 독감 환자 복용 중단해선 돼
39,전국 340개 봉사팀  근무시간 1 는 사회공헌에
39,은행 공기관 연수원 문턱 낮췄더니 기업 힐링센터로
39,거울에 비친 자신은 착각인데 엉터리 지식인 활개
39,하루 15분 운동 치매 걱정 없어요
39,이상언의 시선 필사적 각자도생의 끝은 어디인가
39,국회예산정책처 2050년 치매환자 217만명 사회적비용 43조
39,전신주 50여 가구 4시간 정전
39,착한 사회를 향해구멍 뚫린 빈곤정책 최후 보루 기초생활보장제 문턱 너무 높다
39,숫자로 보는 박근혜정부 1년 성과 전두환 1672억 노태우 230억 환수
39,강화도 실버타운 타워포레스트 임대분양
40,와글와글 장애인 주차구역 불법주차 신고했더니 마음에 장애 있냐 항의
40,포퓰리즘 50년 중독된 아르헨 도 도 퍼줘야 정권유지
40,노령연금 탈북자 지원에 쓰면서 무늬만 성차별 해소
40,oci 전사업장 소외계층 따뜻한 겨울나기 캠페인
40,김성환 노원구청장 자살예방사업 고삐 죌
40,노인돌봄 사회서비스사업 예산 6800억
40,안타까움 죽음국밥값 남긴 채
40,자살이란 이름의 질병 제리 리드 자살예방자원센터장 미국선 중년 남성 자살이 사회 문제
40,현대차 움직이는 세상 앞장선다
40,종교 기반한 사회복지형 발달 공익형 기업 확산중
41,미국 자연보존 시찰 천안시의원 25명 전원 연수 비난
41,이랜드 12년째 이익 10 환원  기업 이미지 높여
41,기초연금 보건의료비에 가장 많이 써 44 지출
41,오늘신문 잡으면 5억 로또순천에 몰려든 유병언 헌터들
41,우리나라는 평등 수준이 높지 못한 같아요
41,복지비 부담증가로 자치구 예산편성 골머리
41,모범적 정치제도 원동력은 엘리트 품성
41,노인 기초연금 식비로 가장 많이 쓴다
41,새해 달라지는 임금피크제 시행 기업 근로자 임금보전 최대 1080만원으로
41,역경의 열매 이용원 1 메콩강 황금 삼각지대를 복음의 트라이앵글로
42,호화 대저택과 15m 철망 토끼장 숙소 양극화 극심
42,국내 거주않는 복수국적 노인은 기초연금 못 받아
42,삽질 구슬땀 43일 걸릴 수해복구 하루만에 뚝딱
42,기초연금 어디에 주로 쓰였나 봤더니 대부분이 보건의료비식비주거비
42,사설 염리동 소금길에서 4대악 근절 해법 찾길
42,노인 빈곤층에게 기초연금 인상은 그림의 떡
42,사설 진주의료원 폐업 이후 대책이 궁금하다
42,서울경제 인터뷰로 본 현오석 내정자 경제관
42,세출 절감 노인 무임승차로 불똥 튀나
42,주형환 차관두번의 위기로 성장고용 분배 공식사라져
43,일자리 복지로는 한계 국민 누구든 먹고살 기본소득을 달라
43,저소득층 연료비 지원 내년 겨울부터 현실화 신청방법은
43,의사협 자해소동에 브리핑 자청 의료민영화 무관 진화
43,브리핑 연금위 하위 7080만 기초연금
43,newsview 11월 고용 16만명 늘어났지만 서민 일자리 22만개 사라져
43,황우여 아들 동료의원 아내 운영시설서 군복무 특혜 의혹
43,한국속의 중국인 레인보 차이나 한국의 화교 조국은 3곳이라지만
43,보육 복지시설 대여 이자국민연금 4년만에 내린다
43,사설 공무원연금 분할 법률로 정해야 뒤탈 없다
43,박근혜정부 공약가계부 확정 행복연금 노인 복지지원에 18조
44,눈먼 돈 정부 보조금 먼저 차지하는 사람이 임자
44,공약 가계부 발표 복지 지출이 588 국민행복시대에 초점
44,행정개혁시민연합 문재인 정부 인사재정분야 개선방안 창립기념토론회 개최
44,경제 브리핑 sk플래닛 동작인식 기반 광고
44,풍선확장술 척추협착 통증 줄이고 수술효과 높인다
44,장성군 취약계층 onestop 결핵 검진
44,장애인연금 공약도 파기 중증장애인 근로소득 없는데 소득 구분해 연금 축소는 부당
