category,source,target,correlation
Negative,치매,80대,0.09521638937886988
Negative,치매,필요,-0.00487734520826013
Negative,치매,만에,0.012679170661345605
Negative,치매,70대,0.051647233182210206
Negative,치매,급증,-0.0005714748040014378
Negative,치매,건강,0.004067063233221305
Negative,치매,위해,-0.0034432174074681124
Negative,치매,안락사,-0.012265152097419752
Negative,치매,감소,-0.0070161968601145114
Negative,치매,추진,-0.005907476361924283
Negative,치매,단독,-0.004882595623370363
Negative,치매,청년,-0.012545530922929322
Negative,치매,50대,0.055930055407422116
Negative,치매,우려,-0.004956116578358421
Negative,치매,20대,0.0009357502809862308
Negative,치매,이유,0.000699579817883496
Negative,치매,경찰,0.015351991860473915
Negative,치매,예산,-0.010552805361744015
Negative,치매,확진,-0.010045580620220372
Negative,치매,저출산,-0.012925688711700835
Negative,치매,가족,0.021290123430712873
Negative,치매,국민,-0.0031297220037191727
Negative,치매,치료,0.030646551524572015
Negative,치매,10명,0.009957736801293231
Negative,치매,확진자,-0.009497746306369632
Negative,치매,검찰,-0.0006936819470679737
Negative,치매,대책,-0.009970124151868178
Negative,치매,남성,0.009545835654056608
Negative,치매,요양병원,0.0053784365690339835
Negative,치매,올해,-0.009730367196910405
Negative,치매,인상,-0.01063941198905521
Negative,치매,1명,0.00858900316268734
Negative,치매,사고,-0.005267598099605807
Negative,치매,가장,-0.004662059689052403
Negative,치매,고용,-0.011584330552168853
Negative,치매,기업,-0.011552735808776157
Negative,치매,정책,-0.00882659306434129
Negative,치매,60대,0.02892905018158572
Negative,치매,복지,-0.008257820931299759
Negative,치매,늘어,-0.00334651322400873
Negative,치매,40대,0.026007756894687636
Negative,치매,도입,-0.005995803325339829
Negative,치매,위기,-0.010773611185398472
Negative,치매,강화,-0.006314695773207472
Negative,치매,oecd,-0.011026973918993776
Negative,치매,할머니,0.07986492867621343
Negative,치매,아들,0.11993858076915313
Negative,치매,칼럼,-0.010902137416248528
Negative,치매,사망자,-0.0056849313374925815
Negative,치매,문제,-0.00910706589666093
Negative,치매,하루,0.015033594581403189
Negative,치매,병원,0.0036074872414723013
Negative,치매,감염,-0.004964461416970524
Negative,치매,절반,-0.00718822583984443
Negative,치매,없어,-0.004850427933766297
Negative,치매,개선,-0.004837679210358791
Negative,치매,추가,-0.0088832013785764
Negative,치매,시대,-0.003500788428377048
Negative,치매,원인,0.0013871155406757487
Negative,치매,취업,-0.010414475955448754
Negative,치매,관리,0.013241647242010825
Negative,치매,미세먼지,-0.00921502994818918
Negative,치매,실업급여,-0.010937886299822466
Negative,치매,효과,0.005131644255747225
Negative,치매,운영,0.006320740604849095
Negative,정부,노인,-0.01680985759598429
Negative,정부,치매,-0.014941305484923086
Negative,정부,일자리,0.038270649207425345
Negative,정부,지원,0.0345688349656696
Negative,정부,환자,-0.01088386462187013
Negative,정부,여성,-0.005547551307717741
Negative,정부,한국,-0.0077723973907897715
Negative,정부,코로나,0.00457634277149899
Negative,정부,사망,-0.010319663100880179
Negative,정부,서울시,-0.012351425822405872
Negative,정부,서울,-0.013359237700423248
Negative,정부,사설,0.011230698579472011
Negative,정부,징역,-0.014251283033494844
Negative,정부,확대,0.010391165220715225
Negative,정부,코로나19,0.013538178510572665
Negative,정부,백신,0.014260358043012558
Negative,정부,위험,-0.010639297076198288
Negative,정부,일본,0.005095053302822749
Negative,정부,증가,0.0011449386956741989
Negative,정부,내년,0.01633791156245693
Negative,정부,중국,-0.0058752988462530235
Negative,정부,논란,-0.004918242577455657
Negative,정부,장애인,-0.008757975275025046
Negative,정부,접종,0.009585350348919778
Negative,정부,노후,-0.004071340178630816
Negative,정부,경제,0.013702040198394142
Negative,정부,최대,-0.001149448136117378
Negative,정부,재취업,-0.0021360140157509677
Negative,정부,없는,0.003395429335382417
Negative,정부,인구,-0.006478073636233077
Negative,정부,고령화,0.002490297094694383
Negative,정부,위한,-0.0028642776593542614
Negative,정부,국민연금,0.0015838763833106826
Negative,정부,없다,-0.0005588364818469137
Negative,정부,80대,-0.011743858145545162
Negative,정부,필요,0.004758255336692379
Negative,정부,만에,-0.0023806271524261916
Negative,정부,70대,-0.011154464137122554
Negative,정부,급증,-0.003932307548732388
Negative,정부,건강,-0.00982002971649517
Negative,정부,위해,0.012653624294417926
Negative,정부,안락사,-0.009126320156074608
Negative,정부,감소,0.0005250366966143554
Negative,정부,추진,0.028109854266141737
Negative,정부,단독,0.013940466532852006
Negative,정부,청년,0.006551905171624803
Negative,정부,50대,-0.009935506602082898
Negative,정부,우려,0.01404229192868843
Negative,정부,20대,-0.008710706027636163
Negative,정부,이유,-0.010352866028489406
Negative,정부,경찰,-0.009673166625667475
Negative,정부,예산,0.027165214706115957
Negative,정부,확진,-0.004310781126956603
Negative,정부,저출산,0.012026795125645506
Negative,정부,가족,-0.004759706632783154
Negative,정부,국민,0.010560797326451099
Negative,정부,치료,-0.006951309692537266
Negative,정부,10명,-0.005629932087237549
Negative,정부,확진자,-2.3585163040472127e-05
Negative,정부,검찰,-0.004925716949004056
Negative,정부,대책,0.0401312868898993
Negative,정부,남성,-0.007846337873700728
Negative,정부,요양병원,-0.005343975194124172
Negative,정부,올해,0.005381839153734523
Negative,정부,인상,0.008180007260748192
Negative,정부,1명,-0.006972705096142418
Negative,정부,사고,-0.00506773196079815
Negative,정부,가장,-0.004374154291783096
Negative,정부,고용,0.019943229169959924
Negative,정부,기업,0.016840416668837562
Negative,정부,정책,0.03298455956736086
Negative,정부,60대,-0.006173361143292137
Negative,정부,복지,0.015072366666933727
Negative,정부,늘어,0.0022628230526433096
Negative,정부,40대,-0.0041460685474989335
Negative,정부,도입,0.01009653488084782
Negative,정부,위기,0.0018665182982390846
Negative,정부,강화,0.013759935038626287
Negative,정부,oecd,0.0017143101640403706
Negative,정부,할머니,-0.006893860532957514
Negative,정부,아들,-0.009542463945663231
Negative,정부,칼럼,-0.0027938409374266464
Negative,정부,사망자,-0.006078033219652274
Negative,정부,문제,0.006154110233931055
Negative,정부,하루,-0.0060143776082492075
Negative,정부,병원,-0.0059961021734146564
Negative,정부,감염,-0.001856588881097576
Negative,정부,절반,-0.005215351693037987
Negative,정부,없어,-0.002436776667052239
Negative,정부,개선,0.01621211781253653
Negative,정부,추가,0.0010405746423157215
Negative,정부,시대,-0.0008770142423249703
Negative,정부,원인,-0.004938013562233377
Negative,정부,취업,-0.0014226939650338422
Negative,정부,관리,0.009164536744254445
Negative,정부,미세먼지,0.016909846900955632
Negative,정부,실업급여,0.01141116867906401
Negative,정부,효과,0.0022472057200152475
Negative,정부,운영,-0.004836675636713947
Negative,일자리,노인,0.04246224558798153
Negative,일자리,치매,-0.0226984194925098
Negative,일자리,정부,0.03827064920742535
Negative,일자리,지원,0.02543499843841757
Negative,일자리,환자,-0.015704248834803702
Negative,일자리,여성,0.014601410186750407
Negative,일자리,한국,-0.011871912970115917
Negative,일자리,코로나,-0.005779168641921871
Negative,일자리,사망,-0.014956167448324387
Negative,일자리,서울시,0.006218247813482098
Negative,일자리,서울,-0.005348109306072162
Negative,일자리,사설,0.010713052065420291
Negative,일자리,징역,-0.014569209918526962
Negative,일자리,확대,0.03046943538972488
Negative,일자리,코로나19,-0.00401272823559276
Negative,일자리,백신,-0.014018113662289632
Negative,일자리,위험,-0.013782636008348744
Negative,일자리,일본,-0.008404381817865524
Negative,일자리,증가,0.008092361301121979
Negative,일자리,내년,0.030743406883744676
Negative,일자리,중국,-0.012117940431974296
Negative,일자리,논란,-0.00777080033395519
Negative,일자리,장애인,0.0020734606362305423
Negative,일자리,접종,-0.0121199027044684
Negative,일자리,노후,-0.008506809006547777
Negative,일자리,경제,0.006755037420558873
Negative,일자리,최대,0.006336288852412486
Negative,일자리,재취업,0.00013930549867515257
Negative,일자리,없는,0.0015131724180519105
Negative,일자리,인구,-0.007920400816731564
Negative,일자리,고령화,0.0021671272129892235
Negative,일자리,위한,0.009779970156328125
Negative,일자리,국민연금,-0.008565915155886051
Negative,일자리,없다,-0.0041866524868929954
Negative,일자리,80대,-0.011091348585845283
Negative,일자리,필요,0.007208001026684908
Negative,일자리,만에,-0.007752443309602544
Negative,일자리,70대,-0.011051898098878174
Negative,일자리,급증,-0.007116097852556595
Negative,일자리,건강,-0.010275521741095582
Negative,일자리,위해,0.011813827884470374
Negative,일자리,안락사,-0.011296430730423935
Negative,일자리,감소,0.014434153897038653
Negative,일자리,추진,0.010100652291215923
Negative,일자리,단독,-0.002506618582942172
Negative,일자리,청년,0.09300183840972577
Negative,일자리,50대,0.00012763074791067355
Negative,일자리,우려,-0.0021344886207468276
Negative,일자리,20대,0.004939314429525512
Negative,일자리,이유,-0.006691440544913679
Negative,일자리,경찰,-0.00777681265102456
Negative,일자리,예산,0.07068478593559777
Negative,일자리,확진,-0.010758049048728676
Negative,일자리,저출산,0.0008185751403621078
Negative,일자리,가족,-0.008851606989552207
Negative,일자리,국민,-0.0013921895685381257
Negative,일자리,치료,-0.010511456950212111
Negative,일자리,10명,-0.002415671781690836
Negative,일자리,확진자,-0.01039202281227826
Negative,일자리,검찰,-0.01038000548807731
Negative,일자리,대책,0.029436328724863403
Negative,일자리,남성,-0.008996221222408509
Negative,일자리,요양병원,-0.010246905101340985
Negative,일자리,올해,0.02833761093628384
Negative,일자리,인상,0.0007559212180240982
Negative,일자리,1명,-0.006861890963241874
Negative,일자리,사고,-0.009422481252894606
Negative,일자리,가장,0.0015396592792637437
Negative,일자리,고용,0.0370178225124143
Negative,일자리,기업,0.012623383265707064
Negative,일자리,정책,0.03212340497848899
Negative,일자리,60대,0.01596357371583936
Negative,일자리,복지,0.02703309724205085
Negative,일자리,늘어,0.012198042427239077
Negative,일자리,40대,0.012279070093203708
Negative,일자리,도입,-0.0020487309896303836
Negative,일자리,위기,0.002702241210245458
Negative,일자리,강화,0.0014823693389430749
Negative,일자리,oecd,-0.003500006527916127
Negative,일자리,할머니,-0.007469282063312425
Negative,일자리,아들,-0.005380447996177874
Negative,일자리,칼럼,-0.001978734957001349
Negative,일자리,사망자,-0.0093964487222415
Negative,일자리,문제,0.00978584753295532
Negative,일자리,하루,-0.00728455908632451
Negative,일자리,병원,-0.007957739376918866
Negative,일자리,감염,-0.008625672763556249
Negative,일자리,절반,0.010867010138194097
Negative,일자리,없어,-0.00230254604658676
Negative,일자리,개선,0.0060596334292345915
Negative,일자리,추가,-0.0015826692430011562
Negative,일자리,시대,0.002780758486764695
Negative,일자리,원인,-0.006953352068307936
Negative,일자리,취업,0.012183525448420478
Negative,일자리,관리,-0.006936439662505324
Negative,일자리,미세먼지,-0.003387254683266424
Negative,일자리,실업급여,-0.0011810328187633627
Negative,일자리,효과,0.0038436718503307827
Negative,일자리,운영,-0.0011553130047509386
Negative,지원,노인,-0.0034199575814029943
Negative,지원,치매,-0.0021722838467918585
Negative,지원,정부,0.03456883496566959
Negative,지원,일자리,0.02543499843841757
Negative,지원,환자,-0.005949898570432911
Negative,지원,여성,0.018876912588439286
Negative,지원,한국,-0.014007955895895173
Negative,지원,코로나,-0.005331344124862149
Negative,지원,사망,-0.01446329374696534
Negative,지원,서울시,0.08093673346308104
Negative,지원,서울,0.01372407182920182
Negative,지원,사설,-0.010646011649370297
Negative,지원,징역,-0.013430057389441405
Negative,지원,확대,0.06780110934334461
Negative,지원,코로나19,-0.0025814393099792936
Negative,지원,백신,-0.008427007769469258
Negative,지원,위험,-0.012197170198573262
Negative,지원,일본,-0.0074259030340306995
Negative,지원,증가,-0.009320506634364548
Negative,지원,내년,0.008660069880545658
Negative,지원,중국,-0.011012720544912799
Negative,지원,논란,-0.004720481776267487
Negative,지원,장애인,0.03676292152727225
Negative,지원,접종,-0.00832424575042502
Negative,지원,노후,0.011660704055161671
Negative,지원,경제,-0.007543731138932639
Negative,지원,최대,0.04487825867152172
Negative,지원,재취업,0.03655072202194531
Negative,지원,없는,-0.006123915999662103
Negative,지원,인구,-0.010066760447182898
Negative,지원,고령화,-0.006297352348437507
Negative,지원,위한,0.010136486019772462
Negative,지원,국민연금,0.006191775324784776
Negative,지원,없다,-0.007360269196108827
Negative,지원,80대,-0.010135542286459168
Negative,지원,필요,0.004260936733455052
Negative,지원,만에,-0.007125539959356684
Negative,지원,70대,-0.01070017407339847
Negative,지원,급증,-0.008258554082869735
Negative,지원,건강,-0.007456035171277291
Negative,지원,위해,0.02256081296481597
Negative,지원,안락사,-0.009795543094350054
Negative,지원,감소,-0.00793004778373685
Negative,지원,추진,0.005243258008448427
Negative,지원,단독,-0.0034243464949817864
Negative,지원,청년,0.03854254628362497
Negative,지원,50대,-0.008243108728129434
Negative,지원,우려,-0.007556966040523927
Negative,지원,20대,-0.008187109957003768
Negative,지원,이유,-0.007431395858601301
Negative,지원,경찰,-0.009927585025732167
Negative,지원,예산,0.0263548257123851
Negative,지원,확진,-0.009268737431040876
Negative,지원,저출산,0.0032441662036858756
Negative,지원,가족,0.010435451690911705
Negative,지원,국민,-0.005764215374310095
Negative,지원,치료,-0.0004050675348839763
Negative,지원,10명,-0.004949973323971333
Negative,지원,확진자,-0.008908764292236998
Negative,지원,검찰,-0.008896918564633458
Negative,지원,대책,0.00659162859024959
Negative,지원,남성,-0.006052758302995748
Negative,지원,요양병원,-0.009445709434124426
Negative,지원,올해,0.006999291893156178
Negative,지원,인상,0.001740989767437533
Negative,지원,1명,-0.0065060998524206605
Negative,지원,사고,-0.007890970697764212
Negative,지원,가장,-0.007851536927248076
Negative,지원,고용,0.015165810908676941
Negative,지원,기업,0.018741365153627645
Negative,지원,정책,0.007631433259570668
Negative,지원,60대,-0.00846606617473116
Negative,지원,복지,0.006978819070353383
Negative,지원,늘어,-0.007022210412958619
Negative,지원,40대,-0.002763569795967762
Negative,지원,도입,0.0007735590107851695
Negative,지원,위기,0.0023544901896719083
Negative,지원,강화,0.023884219473373037
Negative,지원,oecd,-0.005899517552744856
Negative,지원,할머니,-0.008758974147014308
Negative,지원,아들,-0.00798672594648542
Negative,지원,칼럼,-0.006514898694396737
Negative,지원,사망자,-0.007920709276365198
Negative,지원,문제,-0.006438628984292698
Negative,지원,하루,-0.004895407347779935
Negative,지원,병원,-0.00338635498932622
Negative,지원,감염,-0.006346111811792669
Negative,지원,절반,-0.003287289596694556
Negative,지원,없어,-0.005523825768298182
Negative,지원,개선,0.0042697625160216255
Negative,지원,추가,0.020103515222984793
Negative,지원,시대,-0.006165628969032654
Negative,지원,원인,-0.007603074476204418
Negative,지원,취업,0.01846358653092707
Negative,지원,관리,-0.0006789212454631544
Negative,지원,미세먼지,0.0016245301840019694
Negative,지원,실업급여,0.003250474459812057
Negative,지원,효과,-0.002899003500031741
Negative,지원,운영,0.004825720209287812
Negative,환자,노인,0.005814341741020586
Negative,환자,치매,0.0787567635912512
Negative,환자,정부,-0.01088386462187013
Negative,환자,일자리,-0.015704248834803702
Negative,환자,지원,-0.0059498985704329104
Negative,환자,여성,-0.0007056184182843222
Negative,환자,한국,-0.011502911840780885
Negative,환자,코로나,0.011982083002824067
Negative,환자,사망,0.021986034992303317
Negative,환자,서울시,-0.009829399096315267
Negative,환자,서울,-0.0077143261888700425
Negative,환자,사설,-0.008958853271922475
Negative,환자,징역,-0.00632232341958039
Negative,환자,확대,-0.006138898892654619
Negative,환자,코로나19,0.019800187965294952
Negative,환자,백신,-0.005076075247149394
Negative,환자,위험,0.032243622685113084
Negative,환자,일본,-0.0067449355667163055
Negative,환자,증가,0.055676311171639147
Negative,환자,내년,-0.010333912461278716
Negative,환자,중국,-0.007246727784899142
Negative,환자,논란,0.004782269135943502
Negative,환자,장애인,-0.008533591334838674
Negative,환자,접종,-0.0025434540823259266
Negative,환자,노후,-0.010227580257818197
Negative,환자,경제,-0.010684016270447457
Negative,환자,최대,-0.00401177949112184
Negative,환자,재취업,-0.00941839127944505
Negative,환자,없는,-0.0037564982129049767
Negative,환자,인구,-0.006752782508926165
Negative,환자,고령화,-0.007090065833177569
Negative,환자,위한,0.001718893677228359
Negative,환자,국민연금,-0.010161306903941729
Negative,환자,없다,-0.005092088399784671
Negative,환자,80대,0.016334786655718303
Negative,환자,필요,0.0022159437494081845
Negative,환자,만에,0.0022261250227506367
Negative,환자,70대,0.028048535703291095
Negative,환자,급증,0.09084928681201938
Negative,환자,건강,0.009217743854697386
Negative,환자,위해,0.0007157239869050662
Negative,환자,안락사,0.00552450175835216
Negative,환자,감소,0.002898981583583571
Negative,환자,추진,-0.006279281785213045
Negative,환자,단독,-0.004902021323315317
Negative,환자,청년,-0.00822658250386256
Negative,환자,50대,0.01228478794027072
Negative,환자,우려,0.0008207889455918357
Negative,환자,20대,0.005606670004797973
Negative,환자,이유,-0.005182283836865043
Negative,환자,경찰,0.0032430066348610445
Negative,환자,예산,-0.008545651896815344
Negative,환자,확진,0.019934394932544383
Negative,환자,저출산,-0.009154729499958646
Negative,환자,가족,0.019566123186759522
Negative,환자,국민,0.002266796649118429
Negative,환자,치료,0.03574522045356644
Negative,환자,10명,0.0146471478898237
Negative,환자,확진자,-0.0024524411830279297
Negative,환자,검찰,-0.0067517652324305495
Negative,환자,대책,-0.00673255025704551
Negative,환자,남성,0.0013952816531328308
Negative,환자,요양병원,0.050232905468868154
Negative,환자,올해,-0.00582530863584198
Negative,환자,인상,-0.008664409937147151
Negative,환자,1명,0.0277180575525495
Negative,환자,사고,-0.0034441485000132315
Negative,환자,가장,0.006287850850173668
Negative,환자,고용,-0.0085844871939003
Negative,환자,기업,-0.007066306832609365
Negative,환자,정책,-0.007791326300973038
Negative,환자,60대,0.010231419589110547
Negative,환자,복지,-0.007022124757970646
Negative,환자,늘어,0.025405091724009708
Negative,환자,40대,0.004360194377528812
Negative,환자,도입,-0.00394130005372155
Negative,환자,위기,-0.005357193138978725
Negative,환자,강화,-0.006070698192243225
Negative,환자,oecd,-0.006645996379436635
Negative,환자,할머니,-0.007371228598503768
Negative,환자,아들,-0.006545606786440561
Negative,환자,칼럼,-0.0073341517677388305
Negative,환자,사망자,0.013373035205531533
Negative,환자,문제,-0.004095803912510815
Negative,환자,하루,-0.005632210663598155
Negative,환자,병원,0.03993029550311075
Negative,환자,감염,0.024834751083221532
Negative,환자,절반,0.006529256810659852
Negative,환자,없어,-0.0014979459694051986
Negative,환자,개선,-0.0014875192836767434
Negative,환자,추가,0.002558541297364847
Negative,환자,시대,-0.0046075167205371715
Negative,환자,원인,0.010278869025839582
Negative,환자,취업,-0.00697257325375168
Negative,환자,관리,0.018545073812087295
Negative,환자,미세먼지,-0.006136831782356971
Negative,환자,실업급여,-0.007746851452915869
Negative,환자,효과,0.003853054482093275
Negative,환자,운영,0.004680772830731788
Negative,여성,노인,-0.00014275980726303618
Negative,여성,치매,-0.004237564284730179
Negative,여성,정부,-0.00554755130771774
Negative,여성,일자리,0.014601410186750406
Negative,여성,지원,0.018876912588439283
Negative,여성,환자,-0.0007056184182843222
Negative,여성,한국,0.002523649018202913
Negative,여성,코로나,0.00044358027553435695
Negative,여성,사망,0.014137011842350663
Negative,여성,서울시,-0.007202283096828621
Negative,여성,서울,0.004188202988050326
Negative,여성,사설,-0.005206306653391949
Negative,여성,징역,0.020539635890328003
Negative,여성,확대,0.0041163789652671895
Negative,여성,코로나19,0.0042077750211486735
Negative,여성,백신,-0.005371877352774697
Negative,여성,위험,0.02083913995420459
Negative,여성,일본,-0.004856888877310441
Negative,여성,증가,0.004898945395319108
Negative,여성,내년,-0.009601313927871035
Negative,여성,중국,-0.007627754598157803
Negative,여성,논란,0.00039219740520881924
Negative,여성,장애인,0.0023966396375495547
Negative,여성,접종,-0.005898070331723416
Negative,여성,노후,-0.00346132632156286
Negative,여성,경제,-0.006280205217778052
Negative,여성,최대,-0.003787692006763549
Negative,여성,재취업,0.02441733190508233
Negative,여성,없는,0.0014282769342356643
Negative,여성,인구,-0.0022080483880542335
Negative,여성,고령화,-0.005644601291841528
Negative,여성,위한,0.010915587093276164
Negative,여성,국민연금,-0.004268146267277435
Negative,여성,없다,-0.0036134612792042865
Negative,여성,80대,0.022657450831931103
Negative,여성,필요,0.0005506631683154076
Negative,여성,만에,0.0005599657016967776
Negative,여성,70대,0.022140935726744616
Negative,여성,급증,0.0058977173244937914
Negative,여성,건강,0.002286488384151028
Negative,여성,위해,0.005629832123019188
Negative,여성,안락사,0.006516669841496461
Negative,여성,감소,0.005199742530155945
Negative,여성,추진,-0.0007040101091764532
Negative,여성,단독,-0.0053947378089839165
Negative,여성,청년,0.012292294539812551
Negative,여성,50대,0.03194616130986048
Negative,여성,우려,-0.006522366976124941
Negative,여성,20대,0.04669129245299864
Negative,여성,이유,0.004757153233733618
Negative,여성,경찰,0.0035238834438149733
Negative,여성,예산,-0.0063071109733217395
Negative,여성,확진,-0.002783589656081102
Negative,여성,저출산,-0.0047783362208153185
Negative,여성,가족,0.0016071807123818165
Negative,여성,국민,-0.0067898113060704856
Negative,여성,치료,-0.0009884136058621656
Negative,여성,10명,0.01869013902145858
Negative,여성,확진자,-0.006620541099723288
Negative,여성,검찰,-0.005879114355459055
Negative,여성,대책,0.0029012096408439587
Negative,여성,남성,0.06286795960505973
Negative,여성,요양병원,-0.007943221245877567
Negative,여성,올해,-0.0019655284769060683
Negative,여성,인상,-0.004805408363417014
Negative,여성,1명,0.00951037676439762
Negative,여성,사고,-0.00176186363665762
Negative,여성,가장,0.004328544657499129
Negative,여성,고용,0.008161795913563825
Negative,여성,기업,-0.0001136062274715595
Negative,여성,정책,0.0029678377520095515
Negative,여성,60대,0.031873246947224654
Negative,여성,복지,-0.005369064380698127
Negative,여성,늘어,0.006871176530206916
Negative,여성,40대,0.018408072975746526
Negative,여성,도입,-0.0030069143767575
Negative,여성,위기,-0.005980429237263101
Negative,여성,강화,0.0002719000251931765
Negative,여성,oecd,0.002176970415142142
Negative,여성,할머니,-0.006459396144715207
Negative,여성,아들,-0.0024260935188191697
Negative,여성,칼럼,-0.006419435971451138
Negative,여성,사망자,0.004906904526110156
Negative,여성,문제,-0.00152695286050175
Negative,여성,하루,-0.0014558285949620288
Negative,여성,병원,-0.004672748165277492
Negative,여성,감염,-0.004648878403360214
Negative,여성,절반,0.0060038682793594235
Negative,여성,없어,-0.0062093977586252045
Negative,여성,개선,-0.00130114348261854
Negative,여성,추가,-0.004560661902266042
Negative,여성,시대,-0.0019891453636175014
Negative,여성,원인,-0.0051963007230392795
Negative,여성,취업,0.018100925927086384
Negative,여성,관리,-0.0035143445317857725
Negative,여성,미세먼지,-0.006014222249855039
Negative,여성,실업급여,-0.0068087557915493336
